address,species,sidewalk_condition,location
76-018 PARKLANE S,ACPL,Raised,"1.0, 1.0"
76-019 169 ST,ACSA2,NA,"-73.799958, 40.725984"
76-019 176 ST,PLAC,NA,"-73.793554, 40.726417"
76-019 85 RD,ACSA1,Raised,"-73.866143, 40.694469"
76-019 CALDWELL AV,TICO,Raised,"-73.883522, 40.724959"
76-020 170 ST,QUPA,NA,"-73.799063, 40.726071"
76-020 171 ST,TICO,NA,"-73.798176, 40.726191"
76-020 85 DR,MA1,Raised,"-73.865872, 40.693817"
76-021 170 ST,ACPL,NA,"-73.799063, 40.726071"
76-021 170 ST,GIBI,NA,"-73.799063, 40.726071"
76-021 172 ST,PLAC,NA,"-73.797216, 40.726057"
76-021 ELIOT AV,ACPL,NA,"-73.883225, 40.723141"
76-022 169 ST,UNKNOWN,NA,"-73.799946, 40.725923"
76-022 85 DR,ACSA1,Raised,"-73.865828, 40.693826"
76-022 MYRTLE AV,ACPL,NA,"-73.871662, 40.702685"
76-022 PARKLANE S,PLAC,Raised,"1.0, 1.0"
76-023 170 ST,ACPL,NA,"-73.799057, 40.726042"
76-023 58 RD,FRPE,Raised,"-73.883979, 40.725583"
76-023 CALDWELL AV,TICO,Raised,"-73.883477, 40.724965"
76-024 85 DR,ACSA1,Raised,"-73.865782, 40.693835"
76-024 MYRTLE AV,ACPL,NA,"-73.871662, 40.702685"
76-025 169 ST,ACSA2,NA,"-73.79994, 40.725891"
76-025 172 ST,PLAC,NA,"-73.797192, 40.725959"
76-026 113 ST,QUPA,Raised,"-73.833747, 40.717546"
76-026 170 ST,ACPL,NA,"-73.799046, 40.725984"
76-026 170 ST,ACSA1,NA,"-73.799046, 40.725984"
76-027 CALDWELL AV,TICO,NA,"-73.88343, 40.724971"
76-028 171 ST,PLAC,NA,"-73.798156, 40.726082"
76-028 MYRTLE AV,ACPL,NA,"-73.871662, 40.702685"
76-029 172 ST,ACPL,Raised,"-73.797169, 40.725861"
76-029 ELIOT AV,QUPA,Raised,"-73.883183, 40.723161"
76-031 169 ST,TICO,NA,"-73.799922, 40.725798"
76-031 171 ST,PLAC,NA,"-73.79815, 40.726056"
76-031 CALDWELL AV,TICO,Raised,"-73.883385, 40.724977"
76-032 170 ST,SOJA,NA,"-73.799028, 40.725895"
76-032 171 ST,ACPL,NA,"-73.798145, 40.726028"
76-032 85 DR,ACSA1,Raised,"-73.865602, 40.693872"
76-032 PARKLANE S,PYCA,Raised,"1.0, 1.0"
76-033 172 ST,ACPL,NA,"-73.797146, 40.725763"
76-033 85 RD,ACSA1,Raised,"-73.865829, 40.694533"
76-034 169 ST,ACPS,NA,"-73.79991, 40.725735"
76-034 169 ST,TICO,NA,"-73.79991, 40.725735"
76-034 170 ST,TICO,NA,"-73.799023, 40.725867"
76-034 KNEELAND AV,ACPL,Raised,"-73.887289, 40.735979"
76-035 113 ST,ACPL,Raised,"-73.833644, 40.71747"
76-035 169 ST,ACPL,NA,"-73.79991, 40.725735"
76-035 170 ST,ACPL,NA,"-73.799023, 40.725867"
76-035 171 ST,PLAC,NA,"-73.79814, 40.726001"
76-035 AUSTIN ST,ACPL,Raised,"-73.836472, 40.715513"
76-035 ELIOT AV,QUPA,NA,"-73.88312, 40.72319"
76-036 169 ST,ACSA2,NA,"-73.799905, 40.725705"
76-036 171 ST,PLAC,NA,"-73.798135, 40.725975"
76-037 172 ST,FRPE,NA,"-73.797123, 40.725667"
76-038 172 ST,TICO,NA,"-73.797111, 40.725617"
76-039 170 ST,ACPL,NA,"-73.799011, 40.725808"
76-039 172 ST,CR,NA,"-73.797111, 40.725617"
76-039 85 RD,ACSA1,Raised,"-73.865696, 40.694561"
76-040 MYRTLE AV,ACPL,NA,"-73.871662, 40.702685"
76-042 169 ST,TICO,NA,"-73.799887, 40.725611"
76-043 171 ST,PLAC,NA,"-73.798119, 40.725893"
76-043 171 ST,ACPL,NA,"-73.798119, 40.725893"
76-044 PARKLANE S,ACSA1,Raised,"1.0, 1.0"
76-045 169 ST,ACPS,NA,"-73.799881, 40.72558"
76-045 170 ST,ACRU,NA,"-73.798994, 40.725721"
76-045 ELIOT AV,QUPA,NA,"-73.883015, 40.723239"
76-045 ELIOT AV,ACSA1,Raised,"-73.883015, 40.723239"
76-046 169 ST,ACPL,NA,"-73.799875, 40.72555"
76-046 170 ST,ACPL,NA,"-73.798989, 40.725692"
76-046 172 ST,TICO,NA,"-73.797065, 40.725423"
76-047 169 ST,ACPS,NA,"-73.799875, 40.72555"
76-048 169 ST,SOJA,NA,"-73.799869, 40.725518"
76-048 85 RD,ACPL,Raised,"-73.865472, 40.694606"
76-049 172 ST,ACPS,NA,"-73.797053, 40.725373"
76-050 169 ST,ACPS,NA,"-73.799863, 40.725487"
76-050 172 ST,TICO,NA,"-73.797041, 40.725325"
76-050 85 DR,ACSA1,Raised,"-73.865201, 40.693952"
