address,species,sidewalk_condition,location
1822 E 54 ST,ACPL,Raised,"-73.922369, 40.613276"
1822 HENDRICKSON ST,PLAC,Raised,"-73.930248, 40.615422"
1822 HUNT AV,ACSA2,NA,"-73.865373, 40.845956"
1822 VICTOR ST,TICO,NA,"-73.867031, 40.84562"
1822 VOORHIES AV,PLAC,Raised,"-73.9509, 40.586039"
1823 62 ST,PLAC,Raised,"-73.987921, 40.620569"
1823 AV O,ACPL,Raised,"-73.955295, 40.613375"
1823 BEDFORD AV,ACPS,Raised,"-73.956956, 40.661169"
1823 HARING ST,ACPS,Raised,"-73.942106, 40.606965"
1824 55 ST,TICO,Raised,"-73.983847, 40.624523"
1824 61 ST,PLAC,Raised,"-73.987305, 40.621105"
1824 BARNS AV,QURU,Raised,"-73.862868, 40.846837"
1824 BROWN ST,ACPS,Raised,"-73.941131, 40.607028"
1824 E 52 ST,ACPL,Raised,"-73.924491, 40.614835"
1824 HENDRICKSON ST,PLAC,Raised,"-73.930211, 40.615388"
1824 VICTOR ST,GLTR,NA,"-73.867044, 40.845669"
1824 W 6 ST,PLAC,Raised,"-73.978723, 40.602923"
1825 EDENWALD AV,SOJA,Raised,"-73.847123, 40.89214"
1825 HENDRICKSON ST,PLAC,Raised,"-73.930211, 40.615388"
1825 MATTHEWS AV,PLAC,NA,"-73.861985, 40.846913"
1826 62 ST,PLAC,Raised,"-73.987836, 40.620517"
1826 BARNS AV,ACSA2,Raised,"-73.862891, 40.846908"
1826 EDENWALD AV,SOJA,Raised,"-73.846983, 40.892171"
1826 ELY AV,GLTR,Raised,"1.0, 1.0"
1826 HUNT AV,QUPH,NA,"-73.865403, 40.846048"
1826 RYDER ST,PLAC,Raised,"-73.932321, 40.613971"
1826 W 7 ST,TICO,Raised,"-73.979724, 40.602742"
1827 58 ST,PLAC,Raised,"-73.985444, 40.622787"
1827 65 ST,GLTR,Raised,"-73.989606, 40.618784"
1827 BARNS AV,QUPA,Raised,"-73.86288, 40.846872"
1827 BOGART AV,ACPL,Raised,"-73.858311, 40.847897"
1827 E 53 ST,ACPL,Raised,"-73.923416, 40.613907"
1827 GERRITSEN AV,ACPS,Raised,"-73.941771, 40.607722"
1827 HENDRICKSON ST,PLAC,Raised,"-73.930176, 40.615357"
1828 65 ST,PLAC,Raised,"-73.989562, 40.618758"
1828 BARNS AV,ACSA2,Raised,"-73.862914, 40.846978"
1828 E 52 ST,GLTR,Raised,"-73.92448, 40.614734"
1828 EDENWALD AV,ACSA2,Raised,"-73.846921, 40.892185"
1828 ELY AV,ACSA2,Raised,"1.0, 1.0"
1828 HENDRICKSON ST,PLAC,Raised,"-73.930139, 40.615323"
1829 62 ST,PLAC,Raised,"-73.987792, 40.620491"
1829 MATTHEWS AV,CEOC,NA,"-73.86203, 40.847036"
1829 MATTHEWS AV,PLAC,NA,"-73.86203, 40.847036"
1829 OCEAN AV,GLTR,Raised,"-73.954828, 40.617417"
183 12 ST,GLTR,Raised,"-73.991629, 40.669221"
183 68 ST,PLAC,Raised,"-74.028682, 40.637592"
183 AMITY ST,ACSA2,Raised,"-73.994164, 40.688684"
183 B 112 ST,PLAC,Raised,"-73.836799, 40.718333"
183 BAY 7 ST,ACPL,Raised,"-74.014799, 40.608606"
183 BAY TER,TICO,Raised,"-74.134332, 40.553276"
183 BRYSON AV,ACPL,Raised,"-74.144132, 40.617358"
183 BUCHANAN ST,PLAC,Raised,"-74.094697, 40.642851"
183 E 77 ST,ULAM,NA,"-73.958668, 40.77314"
183 E 77 ST,QUPA,NA,"-73.958668, 40.77314"
183 E 77 ST,QUPA,Raised,"-73.958668, 40.77314"
183 EDISON ST,PLAC,Raised,"-74.109146, 40.576834"
183 EDISON ST,PLAC,NA,"-74.109146, 40.576834"
183 ELIZABETH ST,ACSA1,NA,"-74.119507, 40.629459"
183 ELIZABETH ST,QUPA,NA,"-74.119507, 40.629459"
183 FILLMORE ST,ACSA1,Raised,"-74.094691, 40.64358"
183 JULES DR,LIST,Raised,"-74.158302, 40.6189"
183 KEEGANS LA,ACRU,Raised,"-74.13801, 40.550049"
183 KELL AV,ACRU,Raised,"-74.135022, 40.60899"
183 MOFFAT ST,FRPE,Raised,"-73.906225, 40.687729"
183 NIXON AV,QUPA,Raised,"-74.080271, 40.632122"
183 PRESCOTT AV,PLAC,Raised,"-74.108929, 40.5769"
183 WASHINGTON AV,QUPA,Raised,"-73.966865, 40.693256"
183-001 BABYLON AV,LIST,Raised,"-73.773912, 40.703332"
183-002 90 AV,GIBI,Raised,"-73.777941, 40.711091"
183-002 ARCADE AV,QUPA,Raised,"-73.774303, 40.704016"
183-002 CAMDEN AV,ACSA1,Raised,"-73.773443, 40.702681"
183-003 HENSERSON AV,ACPL,Raised,"1.0, 1.0"
183-004 ELMIRA AV,ACSA1,Raised,"-73.772607, 40.70134"
183-004 ELMIRA AV,QUPA,Raised,"-73.772607, 40.70134"
183-005 ELMIRA AV,ACPL,Raised,"-73.772607, 40.70134"
183-008 CAMDEN AV,ACPL,Raised,"-73.773284, 40.702788"
