address,species,sidewalk_condition,location
133-033 135 AV,ACSA1,Raised,"-73.805871, 40.667723"
133-035 135 PL,PLAC,Raised,"-73.802684, 40.668569"
133-035 84 ST,PLAC,Raised,"-73.852112, 40.673487"
133-036 PECONIC ST,ACPS,Raised,"-73.836855, 40.676015"
133-037 117 ST,PLAC,Raised,"-73.822379, 40.67202"
133-037 84 ST,PLAC,Raised,"-73.852104, 40.673457"
133-038 85 ST,PLAC,Raised,"-73.851145, 40.673564"
133-039 117 ST,PLAC,Raised,"-73.822391, 40.671983"
133-040 146 ST,QUPA,Raised,"-73.792881, 40.668059"
133-041 117 ST,PLAC,Raised,"-73.822402, 40.671948"
133-042 146 ST,QUPA,Raised,"-73.792888, 40.668025"
133-042 85 ST,PLAC,Raised,"-73.851129, 40.673503"
133-043 121 ST,ACSA2,Raised,"-73.818696, 40.671246"
133-044 121 ST,ACRU,Raised,"-73.818707, 40.67121"
133-044 85 ST,PLAC,Raised,"-73.851122, 40.673473"
133-045 117 ST,PLAC,Raised,"-73.822424, 40.671876"
133-047 117 ST,PLAC,Raised,"-73.822435, 40.67184"
133-047 83 ST,PLAC,Raised,"-73.853033, 40.673133"
133-047 83 ST,QUPA,Raised,"-73.853033, 40.673133"
133-047 84 ST,PLAC,Raised,"-73.852064, 40.673305"
133-048 129 ST,QUPA,Raised,"-73.810524, 40.669641"
133-048 135 AV,PLAC,Raised,"-73.805711, 40.667706"
133-049 117 ST,PLAC,Raised,"-73.822446, 40.671803"
133-051 117 ST,PLAC,Raised,"-73.822457, 40.671768"
133-053 117 ST,PLAC,Raised,"-73.822469, 40.671731"
133-055 117 ST,PLAC,Raised,"-73.82248, 40.671696"
133-057 117 ST,PLAC,Raised,"-73.822491, 40.671661"
133-070 117 ST,ACPL,Raised,"-73.822569, 40.671409"
133-081 162 ST,ACSA1,Raised,"-73.800384, 40.789046"
133-081 162 ST,ACSA1,NA,"-73.800384, 40.789046"
1330 ASTOR AV,ACPL,Raised,"-73.848054, 40.859806"
1330 E 101 ST,PLAC,Raised,"-73.889759, 40.63857"
1330 E 24 ST,TICO,Raised,"-73.951081, 40.618232"
1330 E 84 ST,PLAC,Raised,"-73.902506, 40.630332"
1330 E 89 ST,PLAC,Raised,"-73.898881, 40.632677"
1330 E 99 ST,PLAC,Raised,"-73.891188, 40.637648"
1331 104 ST,PLAC,Raised,"-73.88756, 40.639991"
1331 ADEE AV,NYSY,NA,"-73.847943, 40.869352"
1331 ADEE AV,ACSA1,Raised,"-73.847943, 40.869352"
1331 BUSHWICK AV,GLTR,Raised,"-73.911913, 40.685954"
1331 DAHILL RD,PLAC,Raised,"-73.975357, 40.615668"
1331 E 100 ST,PLAC,Raised,"-73.890475, 40.638109"
1331 E 233 ST,PYCA,Raised,"-73.838874, 40.888682"
1331 E 233 ST,TICO,NA,"-73.838874, 40.888682"
1331 E 233 ST,TICO,Raised,"-73.838874, 40.888682"
1331 E 48 ST,PLAC,Raised,"-73.92986, 40.628578"
1331 E 58 ST,PLAC,Raised,"-73.919474, 40.62202"
1331 E 58 ST,ACPL,Raised,"-73.919474, 40.62202"
1331 E 98 ST,ACSA1,Raised,"-73.895113, 40.64003"
1331 RICHMOND AV,PLAC,Raised,"-74.156838, 40.616237"
