address,species,sidewalk_condition,location
80-003 64 LA,TICO,NA,"-73.889312, 40.696058"
80-003 64 RD,QURU,NA,"-73.873805, 40.718284"
80-004 62 ST,TICO,NA,"-73.891995, 40.69543"
80-004 64 LA,ACPL,NA,"-73.889307, 40.696045"
80-004 PARSONS BLVD,PLAC,Raised,"-73.809015, 40.719829"
80-005 62 ST,ACRU,NA,"-73.891995, 40.69543"
80-005 64 LA,TICO,NA,"-73.889307, 40.696045"
80-005 HADDON ST,QUPA,Raised,"-73.781991, 40.727198"
80-005 HADDON ST,ACSA2,Raised,"-73.781991, 40.727198"
80-006 246 LA,ACPS,Raised,"-73.72364, 40.741551"
80-006 62 ST,ACPL,NA,"-73.891988, 40.695417"
80-006 64 LA,ACPL,NA,"-73.889303, 40.696032"
80-006 87 AV,ACSA1,Raised,"-73.861734, 40.691437"
80-006 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-007 193 ST,ACPL,Raised,"-73.777513, 40.730063"
80-007 237 ST,ACPL,Raised,"-73.734959, 40.738185"
80-007 64 LA,TICO,NA,"-73.889303, 40.696032"
80-008 165 ST,ACPL,Raised,"-73.802784, 40.721869"
80-008 170 ST,ACPL,NA,"-73.798411, 40.723388"
80-008 32 AV,ACPL,Raised,"-73.887525, 40.757495"
80-009 24 AV,ACPL,Raised,"-73.888834, 40.764687"
80-010 167 ST,FRPE,NA,"-73.800992, 40.722502"
80-010 62 ST,ACPL,NA,"-73.891973, 40.695389"
80-010 HADDON ST,QUPA,Raised,"-73.781983, 40.727156"
80-010 SUTTER AV,ACPL,Raised,"-73.856409, 40.675009"
80-011 160 ST,QUPA,Raised,"-73.807167, 40.720328"
80-011 161 ST,PLAC,Raised,"-73.806307, 40.720607"
80-011 62 ST,ACSA2,NA,"-73.891973, 40.695389"
80-011 64 LA,ACPL,NA,"-73.889293, 40.696005"
80-011 87 AV,ULAM,NA,"-73.861609, 40.691455"
80-011 89 AV,FRPE,NA,"-73.861051, 40.688734"
80-011 90 AV,ZESE,NA,"-73.860888, 40.68806"
80-011 91 AV,PLAC,Raised,"-73.86078, 40.68668"
80-012 64 LA,FRPE,NA,"-73.889288, 40.695992"
80-012 85 AV,ACPL,Raised,"-73.863458, 40.695434"
80-012 88 AV,PLAC,NA,"-73.861221, 40.690122"
80-012 88 RD,ACSA1,NA,"-73.861052, 40.689441"
80-012 90 AV,ACPL,NA,"-73.860835, 40.688067"
80-013 62 ST,FRPE,NA,"-73.891965, 40.695375"
80-013 87 AV,ACPL,NA,"-73.861548, 40.691464"
80-013 88 RD,ACSA1,NA,"-73.861052, 40.689441"
80-013 91 AV,PLAC,Raised,"-73.860763, 40.686682"
80-014 150 ST,QUPA,Raised,"-73.81236, 40.7188"
80-014 168 ST,ACPL,NA,"-73.800107, 40.722732"
80-014 168 ST,ACRU,NA,"-73.800107, 40.722732"
80-014 62 ST,ACPL,NA,"-73.891958, 40.69536"
80-014 88 RD,ACSA1,NA,"-73.860983, 40.689452"
80-014 90 AV,ACPL,NA,"-73.86078, 40.688074"
80-014 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-015 168 ST,PLAC,NA,"-73.800107, 40.722732"
80-015 190 ST,ACRU,Raised,"-73.779238, 40.729431"
80-015 62 ST,TICO,NA,"-73.891958, 40.69536"
80-015 64 LA,FRPE,NA,"-73.889283, 40.695978"
80-015 80 RD,GIBI,NA,"1.0, 1.0"
80-015 87 AV,ACPL,NA,"-73.861484, 40.691474"
80-015 88 RD,GIBI,NA,"-73.860983, 40.689452"
80-016 167 ST,ACSA2,NA,"-73.80096, 40.722427"
80-016 62 ST,ACPL,NA,"-73.89195, 40.695347"
80-016 64 LA,FRPE,NA,"-73.889279, 40.695965"
80-016 88 RD,TICO,NA,"-73.860917, 40.689462"
80-016 PARKLANE S,ULAM,Raised,"1.0, 1.0"
80-017 62 ST,FRPE,NA,"-73.89195, 40.695347"
80-017 64 LA,TICO,NA,"-73.889279, 40.695965"
80-017 78 AV,PLAC,NA,"-73.868461, 40.705387"
80-017 88 AV,ACPL,NA,"-73.861091, 40.690145"
80-017 89 AV,ACSA1,NA,"-73.860896, 40.688755"
80-018 169 ST,ACPL,NA,"-73.799215, 40.72296"
80-018 62 ST,ACRU,NA,"-73.891943, 40.695332"
80-018 89 AV,ULAM,NA,"-73.860843, 40.688762"
80-018 90 AV,LIST,NA,"-73.860673, 40.688088"
80-018 WINCHESTER BLVD,ACPL,Raised,"-73.733898, 40.73832"
80-019 169 ST,FRPE,NA,"-73.799215, 40.72296"
80-019 64 LA,LIST,NA,"-73.889274, 40.695952"
80-019 85 DR,ACPL,Raised,"-73.862866, 40.694167"
80-019 88 AV,PLAC,NA,"-73.861024, 40.690156"
80-019 91 AV,PLAC,Raised,"-73.860708, 40.686689"
80-020 153 AV,QUPA,NA,"-73.85394, 40.665803"
80-020 164 PL,ACSA1,Raised,"-73.803212, 40.720825"
80-020 167 ST,FRPE,NA,"-73.800939, 40.722376"
80-020 62 ST,FRPE,NA,"-73.891935, 40.695319"
80-020 88 RD,GIBI,NA,"-73.860782, 40.689482"
80-020 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-021 62 ST,ACPL,NA,"-73.891935, 40.695319"
80-021 64 LA,ACSA1,NA,"-73.889269, 40.695939"
80-021 86 AV,ACPL,Raised,"-73.862714, 40.693459"
80-021 87 RD,QURU,NA,"-73.861127, 40.690827"
80-021 91 AV,PLAC,Raised,"-73.860691, 40.686691"
80-022 169 ST,ACPL,NA,"-73.799191, 40.722905"
80-022 62 ST,PYCA,NA,"-73.891928, 40.695305"
80-023 169 ST,ACPL,NA,"-73.799191, 40.722905"
80-023 190 ST,GLTR,Raised,"-73.779172, 40.729292"
80-023 85 DR,UL,Raised,"-73.862811, 40.694179"
80-023 89 AV,UNKNOWN,NA,"-73.860742, 40.688775"
80-023 91 AV,PLAC,Raised,"-73.860673, 40.686694"
80-024 88 RD,GIBI,NA,"-73.860647, 40.689502"
80-024 COWLES CT,ACPL,Raised,"-73.87392, 40.718928"
80-024 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-025 166 ST,ACPL,NA,"-73.801876, 40.722064"
80-025 166 ST,QUPA,NA,"-73.801876, 40.722064"
80-025 64 LA,PLAC,NA,"-73.889259, 40.695912"
80-025 88 RD,ACPL,NA,"-73.860647, 40.689502"
80-026 170 ST,ACPL,NA,"-73.798297, 40.723122"
80-026 87 AV,ULAM,NA,"-73.861113, 40.691529"
80-026 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-027 247 ST,PLAC,Raised,"-73.72269, 40.741607"
80-027 87 AV,FRPE,NA,"-73.861113, 40.691529"
80-027 89 AV,PYCA,NA,"-73.860638, 40.688789"
80-028 PARKLANE S,ACPL,Raised,"1.0, 1.0"
80-029 89 AV,FRPE,NA,"-73.860585, 40.688796"
