address,species,sidewalk_condition,location
410 PROSPECT AV,GLTR,Raised,"-73.984466, 40.66047"
410 STUYVESANT AV,QUPA,Raised,"-73.931583, 40.680576"
410 W 205 ST,PLAC,Raised,"-73.918268, 40.862446"
4100 BEDFORD AV,PLAC,Raised,"-73.947025, 40.60198"
4103 CLARENDON RD,ACPL,Raised,"-73.938222, 40.643898"
4103 CLARENDON RD,PLAC,Raised,"-73.938222, 40.643898"
4105 DEREIMER AV,GLTR,Raised,"-73.842839, 40.893234"
4109 SETON AV,ACSA1,Raised,"-73.83855, 40.894307"
411 10 ST,TICO,Raised,"-73.985704, 40.668049"
411 2 ST,ZESE,Raised,"-73.980791, 40.672436"
411 3 ST,QURU,Raised,"-73.981652, 40.672008"
411 42 ST,PLAC,Raised,"-74.00766, 40.650794"
411 44 ST,QUPA,Raised,"-74.008824, 40.649674"
411 46 ST,GLTR,Raised,"-74.009991, 40.648552"
411 6 ST,ACPL,Raised,"-73.982124, 40.669699"
411 Avenue C,PLAC,Raised,"-73.975839, 40.640672"
411 B 131 ST,PLAC,Raised,"-73.838229, 40.769373"
411 BEMENT AV,AEHI,Raised,"-74.111657, 40.631868"
411 E 237 ST,ACPL,Raised,"-73.864911, 40.899225"
411 E 94 ST,PLAC,Raised,"-73.919305, 40.656701"
411 MARKET ST,PLAC,Raised,"1.0, 1.0"
411 W 113 ST,QUPA,Raised,"-73.960563, 40.804093"
4112 DEREIMER AV,GLTR,Raised,"-73.842914, 40.893433"
4112 DEREIMER AV,PLAC,Raised,"-73.842914, 40.893433"
4112 FOSTER AV,ACPL,Raised,"-73.937633, 40.639268"
4115 BEDFORD AV,PLAC,Raised,"-73.946949, 40.601583"
4116 Avenue K,PLAC,Raised,"-73.935405, 40.625833"
4116 DEREIMER AV,GLTR,Raised,"-73.842952, 40.893533"
4118 HILL AV,ACPL,Raised,"-73.840336, 40.894166"
4119 SETON AV,ACPL,Raised,"-73.838604, 40.894449"
412 4 ST,GLTR,Raised,"-73.980108, 40.670415"
412 43 ST,PLAC,Raised,"-74.008197, 40.650207"
412 APPLEGATE CT,ACSA2,Raised,"-73.975883, 40.600759"
412 CARY AV,SOJA,Raised,"-74.115801, 40.632798"
412 CRAIG AV,ACPL,Raised,"-74.247557, 40.510768"
412 CROSSBAY BLVD,PLAC,NA,"-73.819534, 40.612141"
412 E 12 ST,ACRU,Raised,"-73.982803, 40.664957"
412 E 18 ST,ACPL,Raised,"-73.961498, 40.64112"
412 KINGS HWY,GLTR,Raised,"-73.974885, 40.60449"
412 KISSEL AV,TICO,Raised,"-74.104377, 40.633885"
412 MIDWOOD ST,ACPL,Raised,"-73.947264, 40.660327"
412 VANDERBILT AV,UNKNOWN,Raised,"-73.968228, 40.685079"
4120 BEDFORD AV,PLAC,Raised,"-73.946931, 40.601484"
4123 BEDFORD AV,PLAC,Raised,"-73.946912, 40.601384"
4124 4 AV,QUPA,Raised,"-74.007481, 40.65137"
4126 MONTICELLO AV,ACPL,Raised,"-73.839495, 40.894429"
413 43 ST,PLAC,Raised,"-74.008197, 40.650207"
413 52 ST,PLAC,Raised,"-74.013442, 40.645168"
413 DEAN ST,ACPL,Raised,"-73.977674, 40.682542"
413 E 53 ST,TICO,Raised,"-73.964507, 40.755637"
413 GROVE ST,PLAC,Raised,"-73.912722, 40.70132"
