address,species,sidewalk_condition,location
5915 Avenue M,PLAC,Raised,"-73.918368, 40.621914"
5916 Avenue T,PLAC,Raised,"-73.917438, 40.615914"
5916 BEVERLEY RD,ACPL,Raised,"-73.92103, 40.646856"
5917 RIVERDALE AV,GIBI,NA,"-73.904022, 40.907145"
5917 RIVERDALE AV,PRVI,NA,"-73.904022, 40.907145"
5918 Avenue T,PLAC,Raised,"-73.91738, 40.615957"
592 E 167 ST,QUPA,Raised,"-73.90447, 40.828604"
592 E 87 ST,ACPL,Raised,"-73.912063, 40.642282"
592 GENESEE AV,ACPL,Raised,"-74.177064, 40.551747"
592 GEORGIA AV,PLAC,Raised,"-73.895299, 40.661942"
592 RENSSELAER AV,QU,Raised,"-74.194222, 40.541019"
5922 BEVERLEY RD,QUPA,Raised,"-73.920978, 40.646856"
5924 7 AV,FRPE,Raised,"-74.011308, 40.637258"
593 11 ST,TICO,Raised,"-73.979568, 40.664235"
593 BEACH AV,QURU,NA,"-73.862861, 40.81686"
593 E 38 ST,ACSA2,Raised,"-73.940802, 40.640985"
593 E 93 ST,ACPL,Raised,"-73.91629, 40.652894"
593 LENOX RD,GLTR,Raised,"-73.938358, 40.654864"
5935 LIEBIG AV,ACPL,Raised,"-73.90205, 40.907125"
5938 FIELDSTON RD,ACPL,Raised,"-73.900236, 40.907288"
594 6 ST,QUPA,Raised,"-73.976612, 40.667036"
594 E 167 ST,GLTR,Raised,"-73.904394, 40.828554"
594 E 88 ST,PLAC,Raised,"-73.910866, 40.642337"
594 JEROME ST,PLAC,Raised,"-73.884977, 40.666403"
594 LENOX RD,ACPL,Raised,"-73.938358, 40.654864"
595 E 164 ST,TICO,Raised,"-73.90668, 40.824947"
595 E 169 ST,GIBI,Raised,"-73.902707, 40.831984"
595 E 170 ST,GIBI,Raised,"-73.900987, 40.834398"
595 E 4 ST,PLAC,Raised,"-73.975359, 40.637591"
595 E 51 ST,ACSA2,Raised,"-73.928855, 40.646927"
595 E 57 ST,PLAC,Raised,"-73.922285, 40.638306"
595 SHELDEN AV,GLTR,Raised,"-74.195027, 40.541556"
595 SOUND VIEW AV,GIBI,NA,"-73.86165, 40.817112"
5951 RIVERDALE AV,GIBI,NA,"-73.903873, 40.907698"
5959 ARLINGTON AV,QURU,NA,"-73.907273, 40.908555"
