address,species,sidewalk_condition,location
78-036 62 ST,ACRU,NA,"-73.892382, 40.696391"
78-036 64 LA,PLAC,NA,"-73.889685, 40.697005"
78-036 64 PL,ACPL,NA,"-73.890584, 40.696801"
78-036 81 ST,PLAC,Raised,"-73.867545, 40.704416"
78-036 84 ST,ACPL,NA,"-73.864944, 40.704773"
78-036 CYPRESS HILLS RD,GLTR,NA,"-73.887484, 40.697512"
78-036 SPGFIELD BLVD,QUPA,Raised,"1.0, 1.0"
78-037 62 ST,PYCA,NA,"-73.892382, 40.696391"
78-037 64 LA,ACPL,NA,"-73.889685, 40.697005"
78-037 64 ST,ACPL,Raised,"-73.891482, 40.696598"
78-037 65 ST,ACPL,NA,"-73.888789, 40.697212"
78-037 81 ST,PLAC,Raised,"-73.867527, 40.704337"
78-037 84 ST,ACPL,NA,"-73.864944, 40.704773"
78-037 MYRTLE AV,ACPL,Raised,"-73.871308, 40.702714"
78-038 220 ST,ACPL,NA,"-73.751927, 40.736068"
78-038 221 ST,UNKNOWN,NA,"-73.750212, 40.736356"
78-038 223 ST,TICO,NA,"-73.748369, 40.736673"
78-038 62 ST,PYCA,NA,"-73.89237, 40.696361"
78-038 64 LA,ACPL,NA,"-73.889673, 40.696975"
78-038 64 PL,ACSA2,NA,"-73.890572, 40.696771"
78-038 65 ST,ACPL,NA,"-73.888777, 40.697182"
78-038 75 ST,PLAC,Raised,"-73.873965, 40.703701"
78-038 81 ST,PLAC,Raised,"-73.867527, 40.704337"
78-038 84 ST,ACPL,Raised,"-73.864938, 40.704724"
78-038 CYPRESS HILLS RD,GLTR,NA,"-73.887463, 40.697485"
78-039 220 PL,PYCA,NA,"-73.751144, 40.736198"
78-039 222 ST,TICO,NA,"-73.749286, 40.736518"
78-039 223 ST,PLAC,Raised,"-73.748369, 40.736673"
78-039 226 ST,PLAC,NA,"-73.745296, 40.736881"
78-039 62 ST,ACPL,NA,"-73.89237, 40.696361"
78-039 64 ST,PLAC,NA,"-73.891471, 40.696568"
78-039 83 ST,ACPL,NA,"-73.865829, 40.70453"
78-040 222 ST,TICO,NA,"-73.749265, 40.736483"
78-040 226 ST,PLAC,NA,"-73.745288, 40.736858"
78-040 64 ST,ACSA1,NA,"-73.89146, 40.69654"
78-040 75 ST,PLAC,Raised,"-73.873948, 40.703663"
78-040 81 ST,PLAC,Raised,"-73.86751, 40.704258"
78-040 83 ST,PYCA,NA,"-73.865823, 40.704487"
78-040 85 ST,PYCA,NA,"-73.863997, 40.70474"
78-040 87 ST,GLTR,NA,"-73.862202, 40.705408"
78-041 160 ST,QUPA,NA,"-73.80775, 40.721708"
78-041 220 ST,ACPL,NA,"-73.751905, 40.736034"
78-041 220 ST,PLAC,NA,"-73.751905, 40.736034"
78-041 221 ST,ACPL,NA,"-73.750191, 40.736321"
78-041 223 ST,TICO,NA,"-73.748348, 40.736637"
78-041 226 ST,PLAC,NA,"-73.745288, 40.736858"
78-041 64 LA,ACPL,NA,"-73.889662, 40.696947"
78-041 64 PL,ACSA2,NA,"-73.890561, 40.696742"
78-041 75 ST,ACPL,Raised,"-73.873948, 40.703663"
78-041 81 ST,ACPL,Raised,"-73.867493, 40.70418"
78-041 84 ST,UNKNOWN,NA,"-73.864931, 40.704677"
78-041 85 ST,PLAC,Raised,"-73.863997, 40.70474"
78-042 160 ST,SOJA,NA,"-73.807747, 40.721688"
78-042 220 PL,ACPL,NA,"-73.7511, 40.736126"
78-042 62 ST,PLAC,NA,"-73.892347, 40.696303"
78-042 64 LA,ACPL,NA,"-73.88965, 40.696917"
78-042 64 PL,ACPL,NA,"-73.89055, 40.696712"
78-042 65 ST,ZESE,NA,"-73.888755, 40.697123"
78-042 75 ST,PLAC,Raised,"-73.87393, 40.703623"
78-042 81 ST,PLAC,Raised,"-73.867493, 40.70418"
78-042 84 ST,ACPL,NA,"-73.864924, 40.704628"
78-042 85 ST,FRPE,NA,"-73.86399, 40.704692"
78-042 86 ST,ACSA2,NA,"-73.863063, 40.704824"
78-043 160 ST,PYCA,NA,"-73.807747, 40.721688"
78-043 220 PL,ACPL,NA,"-73.7511, 40.736126"
78-043 62 ST,PLAC,NA,"-73.892347, 40.696303"
78-043 64 LA,ACSA1,NA,"-73.88965, 40.696917"
