address,species,sidewalk_condition,location
175 GARFIELD PL,SOJA,Raised,"-73.978346, 40.672943"
175 HEMLOCK ST,ACSA1,Raised,"-73.871586, 40.685628"
175 LEFFERTS AV,ACPL,Raised,"-73.955437, 40.662066"
175 MACDONOUGH ST,PLAC,Raised,"-73.939244, 40.681528"
175 MONTAUK AV,PLAC,Raised,"-73.878154, 40.674987"
175 NICHOLAS AV,QUPA,Raised,"-74.140418, 40.635837"
175 ROSS AV,ACPL,Raised,"-74.117074, 40.57154"
175 SHERADEN AV,ACSA1,Raised,"-74.137987, 40.606939"
175 STERLING PL,PLAC,Raised,"-73.972028, 40.676459"
175 THOLLEN ST,ACPL,Raised,"1.0, 1.0"
175 WOODBINE AV,ACSA1,Raised,"-74.148522, 40.615019"
175-001 74 AV,ACSA1,NA,"-73.794952, 40.728926"
175-001 74 AV,UNKNOWN,NA,"-73.794952, 40.728926"
175-001 74 AV,TICO,NA,"-73.794952, 40.728926"
175-002 115 AV,PLAC,Raised,"-73.77462, 40.691069"
175-002 64 AV,QUPA,NA,"-73.793956, 40.737993"
175-002 64 AV,ACPL,NA,"-73.793956, 40.737993"
175-002 64 AV,PLAC,NA,"-73.793956, 40.737993"
175-002 65 AV,PLAC,NA,"-73.794062, 40.736367"
175-002 73 AV,PYCA,NA,"-73.795058, 40.729677"
175-002 73 AV,ACPL,NA,"-73.795058, 40.729677"
175-002 UNION TPKE,FRPE,NA,"-73.794052, 40.725003"
175-004 65 AV,PLAC,NA,"-73.794042, 40.736367"
175-004 67 AV,PLAC,NA,"-73.794207, 40.73454"
175-004 73 AV,PYCA,NA,"-73.795026, 40.729685"
175-005 73 AV,QUPA,NA,"-73.795026, 40.729685"
175-005 73 AV,ACPL,NA,"-73.795026, 40.729685"
175-005 74 AV,TICO,NA,"-73.794882, 40.728943"
175-006 139 RD,TICO,Raised,"-73.765578, 40.671847"
175-006 67 AV,ACPL,NA,"-73.794189, 40.734546"
175-007 73 AV,ACPL,NA,"-73.794995, 40.729692"
175-007 74 AV,GLTR,NA,"-73.794848, 40.728951"
175-008 65 AV,PLAC,NA,"-73.794002, 40.736367"
175-008 67 AV,ACPL,NA,"-73.79417, 40.734551"
175-010 65 AV,PLAC,NA,"-73.793983, 40.736366"
175-011 74 AV,QURU,NA,"-73.794778, 40.728968"
175-011 74 AV,GLTR,NA,"-73.794778, 40.728968"
175-011 75 AV,PRSE1,NA,"-73.794704, 40.728048"
175-011 75 AV,GLTR,NA,"-73.794704, 40.728048"
175-012 73 AV,ACPL,NA,"-73.794901, 40.729715"
175-015 56 AV,ACSA1,Raised,"-73.7937, 40.74284"
175-015 73 AV,ACPL,NA,"-73.794868, 40.729723"
175-015 74 AV,ACPL,NA,"-73.794709, 40.728985"
175-015 74 AV,TICO,NA,"-73.794709, 40.728985"
175-016 50 AV,ACPL,Raised,"-73.793932, 40.744492"
175-016 50 AV,ACSA1,Raised,"-73.793932, 40.744492"
175-016 73 AV,ACPL,NA,"-73.794838, 40.729731"
175-017 111 AV,QUPA,Raised,"-73.777776, 40.696037"
175-018 69 AV,PYCA,NA,"-73.79479, 40.732715"
175-019 69 AV,PYCA,NA,"-73.79479, 40.732715"
175-019 73 AV,ACPL,NA,"-73.794805, 40.729739"
175-019 74 AV,TICO,NA,"-73.794639, 40.729002"
175-020 73 AV,ACPL,NA,"-73.794774, 40.729746"
175-023 74 AV,ACPL,NA,"-73.794571, 40.729019"
175-025 73 AV,AEHI,NA,"-73.794711, 40.729762"
175-025 74 AV,TICO,NA,"-73.794535, 40.729027"
175-026 73 AV,ACPL,NA,"-73.79468, 40.729769"
175-027 73 AV,ACPL,NA,"-73.79468, 40.729769"
175-027 PECK AV,ACSA2,Raised,"-73.794242, 40.745868"
175-029 PECK AV,ACSA2,Raised,"-73.794221, 40.745865"
175-031 PECK AV,ACRU,Raised,"-73.794201, 40.745863"
175-032 UNDER HILL AV,QURU,Raised,"-73.79406, 40.74706"
175-033 56 AV,ACPL,Raised,"-73.79348, 40.74283"
175-033 56 AV,TICO,Raised,"-73.79348, 40.74283"
175-033 PECK AV,ACSA1,Raised,"-73.79418, 40.74586"
175-033B UTOPIA PKWY,ACPL,Raised,"-73.795473, 40.785831"
175-035 PECK AV,ACPL,Raised,"-73.79416, 40.745858"
175-039 UNDER HILL AV,ACRU,Raised,"-73.793914, 40.747035"
175-040 UNDER HILL AV,ACRU,Raised,"-73.793866, 40.747026"
175-044 UNDER HILL AV,PLAC,Raised,"-73.793768, 40.747009"
175-047 MURDOCK AV,ACPL,Raised,"-73.774608, 40.693685"
