address,species,sidewalk_condition,location
1107 PUTNAM AV,ULAM,Raised,"-73.918458, 40.68846"
1107-017 LENOX RD,ACSA2,Raised,"1.0, 1.0"
1107-017 LENOX RD,PLAC,Raised,"1.0, 1.0"
1108 56 ST,TICO,Raised,"-74.00039, 40.633639"
1108 E 82 ST,PLAC,Raised,"-73.907963, 40.63303"
1109 CALHOUN AV,PLAC,Raised,"-73.830199, 40.83242"
1109 DITMAS AV,TICO,Raised,"-73.967041, 40.635493"
1109 E 105 ST,PLAC,Raised,"-73.890841, 40.644083"
1109 E 18 ST,ACSA1,Raised,"-73.958178, 40.623584"
1109 E 48 ST,ACPL,Raised,"-73.930473, 40.634274"
1109 E 51 ST,PLAC,Raised,"-73.927488, 40.634019"
1109 GREENE AV,GLTR,Raised,"-73.92389, 40.693613"
111 74 ST,PLAC,Raised,"-74.032656, 40.633353"
111 92 ST,PLAC,Raised,"-74.037781, 40.620485"
111 A P RANDOLPH ST,SA,Raised,"1.0, 1.0"
111 A P RANDOLPH ST,SA,NA,"1.0, 1.0"
111 ALBANY AV,QUPA,Raised,"-73.938709, 40.676888"
111 BAY 8 ST,ACPL,Raised,"-74.012585, 40.609615"
111 BEMENT AV,ACPL,Raised,"-74.113179, 40.639647"
111 BROADWAY,LIST,NA,"-74.11776, 40.638733"
111 CHESTNUT AV,SOJA,Raised,"-74.072391, 40.615842"
111 COLUMBIA HEIGHTS,GLTR,Raised,"-73.99591, 40.69921"
111 CONKLIN AV,ACPL,Raised,"-73.90361, 40.642855"
111 DELAFIELD PL,PLAC,Raised,"-74.111441, 40.643372"
111 E 4 ST,ACRU,Raised,"-73.977686, 40.64986"
111 E 46 ST,PLAC,Raised,"-73.935102, 40.659402"
111 FOCH AV,ACPS,Raised,"-74.073363, 40.593516"
111 GETZ AV,GLTR,NA,"-74.166251, 40.557488"
111 GREELEY AV,PLAC,NA,"-74.110077, 40.578382"
111 GREELEY AV,PYCA,NA,"-74.110077, 40.578382"
111 HANCOCK ST,PLAC,Raised,"-73.951421, 40.682374"
111 HAROLD ST,ACSA1,Raised,"-74.123951, 40.601727"
111 JORALEMON ST,PLAC,Raised,"-73.995196, 40.693169"
111 MACDONOUGH ST,ULAM,Raised,"-73.94191, 40.681223"
111 MANHATTAN AV,ACSA1,Raised,"-73.962209, 40.797663"
111 PACIFIC AV,PLAC,Raised,"-74.154781, 40.538397"
111 PACIFIC ST,QUPA,Raised,"-73.996375, 40.690035"
111 PEMBERTON AV,LIST,NA,"-74.1565, 40.562357"
111 PROSPECT PL,PLAC,Raised,"-73.973486, 40.678634"
111 RADIGAN AV,ACPL,Raised,"-74.216813, 40.544094"
111 SCHAFFER ST,ACPL,Raised,"1.0, 1.0"
111 TOWNSEND AV,PYCA,Raised,"-74.074888, 40.619018"
111 W 75 ST,GLTR,Raised,"-73.977692, 40.7795"
111 WALBROOKE AV,PLAC,Raised,"-74.10286, 40.631614"
111 WESLEY WILLIAM PL,PLAC,Raised,"1.0, 1.0"
111 WIELAND AV,PLAC,Raised,"-74.20783, 40.541036"
111-001 ATLANTIC AV,QUPA,Raised,"-73.834826, 40.692142"
111-002 160 ST,PLAC,Raised,"-73.789759, 40.690903"
111-002 204 ST,ACSA1,Raised,"-73.752918, 40.704952"
111-002 ASTORIA BLVD,AIAL,Raised,"-73.859168, 40.760028"
111-003 113 ST,PLAC,Raised,"-73.826301, 40.679025"
111-003 116 ST,PLAC,Raised,"-73.823841, 40.679721"
111-003 91 AV,ACPL,Raised,"-73.835949, 40.694427"
111-004 103 AV,ACPL,NA,"-73.831676, 40.686063"
111-004 179 ST,TICO,Raised,"-73.774859, 40.698315"
