address,species,sidewalk_condition,location
193-004 120 AV,AIAL,Raised,"-73.755972, 40.688417"
193-004 193 ST,ACPL,Raised,"1.0, 1.0"
193-009 109 AV,ACPL,Raised,"-73.764059, 40.705334"
193-009 119 AV,ACPL,Raised,"-73.757188, 40.689857"
193-009 42 AV,ACSA1,Raised,"-73.788655, 40.759524"
193-012 109 AV,ACPL,Raised,"-73.764028, 40.705351"
193-019 119 AV,ACPL,Raised,"-73.757103, 40.689885"
193-019 NASHVILLE BLVD,PLAC,Raised,"-73.753186, 40.685113"
193-024 FOOTHILL AV,TICO,Raised,"-73.768721, 40.717804"
193-032 FOOTHILL AV,TICO,Raised,"-73.768584, 40.717853"
1930 60 ST,PLAC,Raised,"-73.9844, 40.620297"
1930 E 15 ST,PLAC,Raised,"-73.957149, 40.602737"
1930 E 52 ST,PLAC,Raised,"-73.924267, 40.612702"
1930 W 5 ST,ACPL,Raised,"-73.977247, 40.600516"
1931 67 ST,PLAC,Raised,"-73.988584, 40.616275"
1931 BARNS AV,ACPS,Raised,"-73.863697, 40.849236"
1931 COLEMAN ST,PLAC,Raised,"-73.928999, 40.613198"
1931 E 16 ST,ACPL,Raised,"-73.956213, 40.602836"
1931 E 52 ST,PLAC,Raised,"-73.924266, 40.612693"
1931 EDENWALD AV,QURU,Raised,"-73.844935, 40.892622"
1931 SCHNECTADY AV,ACPS,Raised,"-73.930465, 40.625113"
1931 TROY AV,PLAC,Raised,"-73.933354, 40.625036"
1932 E 52 ST,PLAC,Raised,"-73.924264, 40.612671"
1932 EDENWALD AV,ACRU,Raised,"-73.845054, 40.892596"
1932 POWELL AV,PLAC,Raised,"-73.859725, 40.830019"
1932 W 7 ST,ACPL,Raised,"-73.979243, 40.600233"
1933 64 ST,PLAC,Raised,"-73.986704, 40.618012"
1933 BATCHELDER ST,QUPA,Raised,"-73.939766, 40.604593"
1933 E 28 ST,PLAC,Raised,"-73.944545, 40.604068"
1934 EDSON AV,SOJA,Raised,"-73.832125, 40.850694"
1934 HUNT AV,ACPS,Raised,"-73.866018, 40.848741"
1934 N RAILROAD AV,FIBE,Raised,"-74.128914, 40.563503"
1934 W 5 ST,ACPL,Raised,"-73.977229, 40.600421"
1934 WALLACE AV,UNKNOWN,NA,"-73.864455, 40.848691"
1935 COLEMAN ST,PLAC,Raised,"-73.928927, 40.613133"
1935 E 9 ST,ACPL,Raised,"-73.962828, 40.60201"
1935 EDSON AV,QUPA,Raised,"-73.832145, 40.850374"
1935 KIMBALL RD,UNKNOWN,Raised,"-73.92964, 40.612672"
1936 BROWN ST,ACSA1,Raised,"-73.940675, 40.604399"
1936 E 24 ST,ACPL,Raised,"-73.948305, 40.603558"
1936 E 27 ST,ACSA1,Raised,"-73.94545, 40.603874"
1936 STUART ST,ACPS,Raised,"-73.938941, 40.606467"
1937 64 ST,ACPL,Raised,"-73.986618, 40.617961"
1937 67 ST,ACSA2,Raised,"-73.988453, 40.616196"
1937 E 14 ST,PLAC,Raised,"-73.958044, 40.602487"
1937 HUNT AV,ACPS,Raised,"-73.866018, 40.848741"
1938 E 14 ST,ACPL,Raised,"-73.958034, 40.602439"
1938 E 28 ST,ACPL,Raised,"-73.944518, 40.603927"
1938 E 33 ST,FRPE,Raised,"-73.934621, 40.609336"
1938 STUART ST,ACPS,Raised,"-73.938899, 40.606431"
1938 YATES AV,ACPS,Raised,"-73.852625, 40.853429"
1939 66 ST,PLAC,Raised,"-73.987825, 40.616728"
1939 E 28 ST,ACPL,Raised,"-73.944518, 40.603927"
1939 KIMBALL RD,QUPA,Raised,"-73.929568, 40.612607"
194 ADELPHI ST,PYCA,Raised,"-73.971599, 40.691839"
194 B 114 ST,GLTR,Raised,"-73.851574, 40.750527"
194 COLON AV,CEOC,NA,"-74.155735, 40.554088"
194 COLON AV,QUPA,NA,"-74.155735, 40.554088"
194 COLON AV,TICO,NA,"-74.155735, 40.554088"
194 COLUMBIA HEIGHTS,PLAC,Raised,"-73.996907, 40.697275"
