address,species,sidewalk_condition,location
782 ARMSTRONG AV,QUPA,NA,"-74.160259, 40.553559"
782 CARROLL ST,QUPA,Raised,"-73.975582, 40.67291"
782 E 52 ST,PLAC,Raised,"-73.9273, 40.641183"
782 E 56 ST,PLAC,Raised,"-73.923191, 40.637243"
782 SINCLAIR AV,ACPL,Raised,"-74.20172, 40.540448"
782 VANNEST AV,GIBI,NA,"-73.862633, 40.844382"
7820 RIDGE BLVD,PLAC,Raised,"-74.031424, 40.629776"
7823 RIDGE BLVD,ACSA1,Raised,"-74.03143, 40.629761"
7823 RIDGE BLVD,PLAC,Raised,"-74.03143, 40.629761"
7824 79 ST,PLAC,Raised,"1.0, 1.0"
784 E 4 ST,ACPL,Raised,"-73.974466, 40.63287"
784 W 97 ST,PLAC,Raised,"1.0, 1.0"
785 CROES AV,PYCA,NA,"-73.868495, 40.82019"
785 E 2 ST,ACPL,Raised,"-73.976145, 40.631781"
7850 80 AV,ACPL,NA,"-73.888987, 40.765397"
7850 80 AV,FRPE,NA,"-73.888987, 40.765397"
7850 80 AV,TICO,NA,"-73.888987, 40.765397"
786 BRIGHTON AV,PLAC,Raised,"-74.09719, 40.632718"
786 MILFORD ST,PLAC,Raised,"-73.869352, 40.660385"
786 MILLER AV,PLAC,Raised,"-73.887325, 40.661365"
786 MORRIS PARK AV,QUPH,Raised,"-73.863057, 40.845861"
786 PUTNAM AV,GIBI,Raised,"-73.930292, 40.686249"
786 WARING AV,ACPL,Raised,"-73.864123, 40.861285"
787 MORRIS PARK AV,QUPA,Raised,"-73.862987, 40.845876"
788 E 169 ST,GLTR,Raised,"-73.899052, 40.830303"
788 E 4 ST,ACRU,Raised,"-73.974446, 40.632762"
7881 MYRTLE AV,QURU,Raised,"-73.861451, 40.703271"
7881 MYRTLE AV,PLAC,Raised,"-73.861451, 40.703271"
7881 MYRTLE AV,ACPL,Raised,"-73.861451, 40.703271"
789 ADEE AV,ACPL,NA,"-73.863751, 40.869647"
789 ASTOR AV,ACPL,Raised,"-73.864102, 40.859622"
789 CROES AV,PYCA,NA,"-73.868541, 40.820335"
789 E 8 ST,ACPL,Raised,"-73.969068, 40.630064"
789 E 8 ST,SOJA,Raised,"-73.969068, 40.630064"
789 ST MARKS AV,ACPL,Raised,"-73.946144, 40.674996"
789 WARING AV,ACPL,NA,"-73.864047, 40.861283"
79 AUBURN AV,QUPA,Raised,"-74.144191, 40.611679"
79 BAINBRIDGE ST,SOJA,Raised,"-73.934268, 40.680599"
79 BARTOW ST,PLAC,Raised,"-74.137793, 40.552867"
79 BAY 25 ST,PLAC,Raised,"-73.999169, 40.602564"
79 COOPER ST,QUPA,Raised,"-73.90932, 40.685771"
79 CORBIN PL,ACPL,Raised,"-73.954628, 40.580006"
79 CORNELIA ST,GLTR,Raised,"-73.916326, 40.689374"
79 CRANFORD ST,PLAC,Raised,"-74.13933, 40.552033"
79 CROWELL AV,QUPA,Raised,"-74.126122, 40.61573"
79 DITMARS ST,QUPA,Raised,"-73.788693, 40.849562"
79 E 12 ST,ACPL,Raised,"-73.958289, 40.722799"
79 E 235 ST,ACPL,Raised,"-73.873437, 40.89695"
79 E 46 ST,PLAC,Raised,"-73.935183, 40.660178"
79 FILLMORE AV,ACSA2,Raised,"-74.134145, 40.602089"
79 GARFIELD PL,SOJA,Raised,"-73.981674, 40.674554"
79 GREEN ST,PLAC,Raised,"-73.958662, 40.733368"
79 N 7 ST,ACPL,Raised,"-73.960608, 40.719627"
79 PACIFIC AV,ACPA,Raised,"-74.15375, 40.537834"
79 PARKWAY CT,PLAC,Raised,"-73.964258, 40.589762"
79 SHOTWELL AV,TICO,Raised,"-74.181682, 40.554538"
79 SPRING HILL AV,PLAC,Raised,"-74.104258, 40.637212"
79 TAUNTON ST,QUPA,Raised,"-74.136333, 40.553763"
79 TOKEN ST,PLAC,NA,"-74.176078, 40.561918"
79 TYSEN ST,PLAC,Raised,"-74.09962, 40.643716"
79 WOODPOINT RD,QURU,Raised,"1.0, 1.0"
79-001 35 AV,ULAM,Raised,"-73.887457, 40.751495"
79-003 151 AV,ACPL,Raised,"-73.855438, 40.667187"
