address,species,sidewalk_condition,location
727 ROSEDALE AV,QUPA,Raised,"-73.866335, 40.819325"
727 SCHNECTADY AV,PLAC,Raised,"-73.933734, 40.655709"
727 SINCLAIR AV,GLTR,Raised,"-74.199978, 40.540966"
7273 ROYCE PL,PLAC,Raised,"-73.909257, 40.625355"
728 52 ST,TICO,Raised,"-74.006436, 40.640937"
728 53 ST,QURU,Raised,"-74.007017, 40.640375"
728 CARROLL ST,UNKNOWN,Raised,"-73.977724, 40.673744"
728 CROSSBAY BLVD,PYCA,Raised,"-73.819315, 40.607771"
728 E 48 ST,ACSA2,Raised,"-73.931469, 40.643669"
728 E 58 ST,PLAC,Raised,"-73.921101, 40.63728"
728 ELTON ST,PLAC,Raised,"-73.880438, 40.66515"
728 UNION ST,FRPE,Raised,"-73.979037, 40.675857"
729 49 ST,PLAC,Raised,"-74.004684, 40.642617"
729 54 ST,PLAC,Raised,"-74.007598, 40.639816"
729 55 ST,QUPA,Raised,"-74.00818, 40.639255"
729 ADEE AV,QUPA,Raised,"-73.866088, 40.869657"
729 E 18 ST,PLAC,Raised,"-73.959969, 40.633048"
729 SCHNECTADY AV,PLAC,Raised,"-73.933729, 40.655655"
73 72 ST,ACRU,Raised,"-74.034423, 40.63529"
73 82 ST,PLAC,Raised,"-74.037034, 40.628072"
73 AINSWORTH AV,PLAC,Raised,"-74.138675, 40.552539"
73 BAY 26 ST,ACSA2,Raised,"-73.998328, 40.602256"
73 BAY 28 ST,PLAC,Raised,"-73.996845, 40.601356"
73 BEVERLY AV,ACSA1,Raised,"-74.10221, 40.619377"
73 BROADWAY,LIST,NA,"-74.117864, 40.639459"
73 BROADWAY,PYCA,NA,"-74.117864, 40.639459"
73 CHELSEA ST,QUPA,Raised,"-74.24532, 40.507164"
73 CLARADON LA,PLAC,Raised,"-74.072142, 40.602976"
73 DEVENS ST,QUPA,NA,"-74.147569, 40.619571"
73 E 40 ST,PLAC,Raised,"-73.940325, 40.65408"
73 EAGLE RD,PLAC,NA,"1.0, 1.0"
73 FARRAGUT AV,PLAC,Raised,"-74.165239, 40.620345"
73 JAFFE ST,ACSA1,NA,"-74.147392, 40.619987"
73 KREISCHER ST,ACPL,NA,"-74.239244, 40.534515"
73 LAREDO AV,PYCA,Raised,"-74.170032, 40.549537"
73 LEVIT AV,ACPL,NA,"-74.148364, 40.619404"
73 LOUISA ST,PLAC,Raised,"-73.981989, 40.642985"
73 LYON PL,QUPA,NA,"-74.147569, 40.618961"
73 LYON PL,QUPA,Raised,"-74.147569, 40.618961"
73 MIDDLELOOP RD,ACRU,NA,"-74.162013, 40.554342"
73 NORWOOD AV,PLAC,Raised,"-74.074273, 40.620691"
73 NOTRE DAME AV,PLAC,NA,"-74.157174, 40.550076"
73 PARKWAY CT,PLAC,Raised,"-73.964473, 40.589735"
73 REEVE PL,ACPL,Raised,"-73.973968, 40.653554"
73 REGIS DR,ACSA1,Raised,"-74.156926, 40.619437"
73 SHERMAN AV,UNKNOWN,Raised,"-74.081003, 40.639526"
73 UNION ST,PLAC,Raised,"-74.004784, 40.684886"
73 W CEDARVIEW AV,GLTR,Raised,"-74.137251, 40.567402"
73 WEIRFIELD ST,GLTR,Raised,"-73.91422, 40.687937"
73 WILLOW ST,PLAC,Raised,"-73.995066, 40.698942"
73-001 68 AV,ACPL,NA,"-73.878883, 40.710466"
