address,species,sidewalk_condition,location
941 E 54 ST,PLAC,Raised,"-73.924708, 40.635146"
941 E 55 ST,PLAC,Raised,"-73.92368, 40.634316"
941 E 77 ST,ACPL,Raised,"-73.914592, 40.633135"
941 E 78 ST,PLAC,Raised,"-73.913889, 40.633768"
941 E 82 ST,ACPL,Raised,"-73.911037, 40.635788"
941 E 83 ST,ACPL,Raised,"-73.910324, 40.63625"
941 E 88 ST,ACPL,Raised,"-73.906697, 40.638595"
941 ELDER AV,PLAC,NA,"-73.877737, 40.822445"
941 JEROME AV,PYCA,NA,"-73.928535, 40.830133"
941 LORIMER ST,PLAC,Raised,"-73.952143, 40.724349"
941 PRESIDENT ST,PLAC,Raised,"-73.971803, 40.672235"
9411 Avenue J,PLAC,Raised,"-73.901136, 40.640514"
9413 Avenue J,PLAC,Raised,"-73.901122, 40.640523"
9416 FOSTER AV,PLAC,Raised,"-73.908061, 40.646799"
9417 GLENWOOD RD,ACRU,Raised,"-73.904577, 40.64367"
9418 Avenue A,AIAL,Raised,"-73.915087, 40.653127"
942 52 ST,ACPL,Raised,"-74.001723, 40.638093"
942 E 29 ST,ACPL,Raised,"-73.948158, 40.628054"
942 E 45 ST,PLAC,Raised,"-73.933772, 40.638129"
942 E 77 ST,ACPL,Raised,"-73.914543, 40.633094"
942 E 81 ST,PLAC,Raised,"-73.911716, 40.635295"
942 E 85 ST,ACPL,Raised,"-73.908831, 40.637159"
9424 E 95 ST,FRPE,Raised,"1.0, 1.0"
943 43 ST,PLAC,Raised,"-73.99648, 40.643132"
943 56 ST,PLAC,Raised,"-74.004, 40.635819"
943 CARPENTER AV,ACPL,Raised,"1.0, 1.0"
943 CONEY ISLAND AV,QUPA,Raised,"-73.967401, 40.63446"
943 E 102 ST,PLAC,Raised,"-73.89611, 40.645379"
943 E 227 ST,AIAL,Raised,"-73.852695, 40.886991"
943 E 24 ST,ACPL,Raised,"-73.952838, 40.627509"
943 E 54 ST,PLAC,Raised,"-73.924702, 40.635098"
943 E 55 ST,PLAC,Raised,"-73.923674, 40.634266"
943 E 78 ST,PLAC,Raised,"-73.913845, 40.633729"
943 LENOX RD,PLAC,Raised,"-73.924286, 40.655738"
944 BALCOM AV,ACSA2,Raised,"-73.831557, 40.827636"
944 BOYNTON AV,ACRU,Raised,"-73.876794, 40.822655"
944 E 217 ST,ACPL,NA,"-73.856708, 40.879978"
944 E 45 ST,PLAC,Raised,"-73.933766, 40.63808"
944 E 84 ST,PLAC,Raised,"-73.909538, 40.636648"
944 E 87 ST,PLAC,Raised,"-73.90734, 40.63807"
944 ROYAL ST,TICO,NA,"1.0, 1.0"
944 ROYAL ST,ACSA1,NA,"1.0, 1.0"
945 52 ST,PLAC,Raised,"-74.00168, 40.638067"
945 BELMONT AV,PLAC,Raised,"-73.873778, 40.673821"
945 BRONXWOOD AV,GIBI,NA,"1.0, 1.0"
945 E 211 ST,ACRU,Raised,"-73.858952, 40.875921"
945 E 211 ST,PYCA,NA,"-73.858952, 40.875921"
945 E 220 ST,ACSA1,NA,"-73.85552, 40.882082"
945 E 226 ST,GLTR,Raised,"-73.853049, 40.886275"
945 E 58 ST,PLAC,Raised,"-73.920465, 40.631517"
945 E 77 ST,PLAC,Raised,"-73.914498, 40.633054"
945 E 78 ST,PLAC,Raised,"-73.913804, 40.633692"
945 E 83 ST,PLAC,Raised,"-73.91025, 40.636185"
945 E 84 ST,PLAC,Raised,"-73.909538, 40.636648"
945 E 93 ST,PLAC,Raised,"-73.908615, 40.646"
945 E 96 ST,ACPL,Raised,"-73.905921, 40.647145"
945 ELDER AV,GLTR,NA,"-73.877754, 40.822519"
945 HOPKINSON AV,PLAC,Raised,"-73.910467, 40.657204"
945 LENOX RD,PLAC,Raised,"-73.924201, 40.655744"
