address,species,sidewalk_condition,location
92-063 216 ST,ACPL,Raised,"-73.741548, 40.721107"
92-063 218 ST,GLTR,NA,"-73.740169, 40.722165"
92-064 221 ST,QUPA,NA,"-73.736354, 40.724368"
92-064 SPGFIELD BLVD,QUPA,Raised,"1.0, 1.0"
92-065 218 PL,ACPL,NA,"-73.739333, 40.722498"
92-067 219 ST,PYCA,Raised,"-73.7384, 40.722811"
92-067 219 ST,ACPL,Raised,"-73.7384, 40.722811"
92-069 220 ST,ACSA1,NA,"-73.736797, 40.723503"
92-070 221 ST,QUPA,NA,"-73.736271, 40.724315"
92-070 WINCHESTER BLVD,QUPA,NA,"-73.735819, 40.723763"
92-072 221 ST,QUPA,NA,"-73.736243, 40.724298"
92-072 WINCHESTER BLVD,QUPA,Raised,"-73.735808, 40.723705"
92-072 WINCHESTER BLVD,QUPA,NA,"-73.735808, 40.723705"
92-073 220 ST,ACRU,Raised,"-73.736713, 40.723413"
92-073 WINCHESTER BLVD,QUPA,Raised,"-73.735801, 40.723666"
92-077 219 ST,ACRU,Raised,"-73.738181, 40.722612"
92-078 WINCHESTER BLVD,QUPA,Raised,"-73.735776, 40.72353"
92-080 222 ST,QUPA,NA,"-73.733846, 40.723897"
92-080 222 ST,QUPA,Raised,"-73.733846, 40.723897"
92-089 WINCHESTER BLVD,QUPA,NA,"-73.735762, 40.722879"
920 51 ST,PLAC,Raised,"-74.001621, 40.638941"
920 57 ST,TICO,Raised,"-74.005118, 40.635584"
920 E 103 ST,PLAC,Raised,"-73.895771, 40.64622"
920 E 173 ST,QUPA,Raised,"-73.888728, 40.835701"
920 E 216 ST,ACPL,NA,"-73.857657, 40.879458"
920 E 55 ST,PLAC,Raised,"-73.923738, 40.634858"
920 E 58 ST,PLAC,Raised,"-73.92064, 40.632483"
920 FOREST AV,TICO,NA,"-74.120498, 40.628121"
920 LINDEN BLVD,PLAC,Raised,"-73.923669, 40.654232"
920 RICHMOND RD,QURU,Raised,"-74.092595, 40.604426"
920 RICHMOND RD,ACRU,Raised,"-74.092595, 40.604426"
920 STORY AV,PLAC,Raised,"1.0, 1.0"
9201 KINGS HWY,PYCA,Raised,"-73.921286, 40.656565"
9201 LENOX RD,PLAC,Raised,"1.0, 1.0"
9202 FOSTER AV,PLAC,Raised,"-73.909856, 40.645637"
9203 SCHENK ST,PLAC,Raised,"-73.889494, 40.629378"
9206 ROST PL,ACPL,Raised,"-73.896132, 40.63437"
921 45 ST,PLAC,Raised,"-73.998126, 40.642303"
921 BRONXWOOD AV,GIBI,NA,"1.0, 1.0"
921 CONEY ISLAND AV,QUPA,Raised,"-73.967516, 40.634855"
921 E 103 ST,PLAC,Raised,"-73.895771, 40.64622"
921 E 58 ST,PLAC,Raised,"-73.920516, 40.6318"
921 E 79 ST,PLAC,Raised,"-73.913641, 40.634645"
921 E 80 ST,PLAC,Raised,"-73.912885, 40.635157"
921 FOREST AV,TICO,NA,"-74.119795, 40.628398"
921 LENOX RD,PLAC,Raised,"-73.925167, 40.655681"
9213 5 AV,GLTR,Raised,"-74.02939, 40.617794"
