address,species,sidewalk_condition,location
37-014 98 ST,TICO,Raised,"-73.868848, 40.751666"
37-014 PARSONS BLVD,ACSA2,Raised,"-73.82292, 40.763516"
37-015 99 ST,UNKNOWN,Raised,"-73.867946, 40.751966"
37-016 79 ST,ACPL,Raised,"-73.887033, 40.749088"
37-017 63 ST,PLAC,Raised,"-73.899869, 40.748562"
37-017 98 ST,UNKNOWN,Raised,"-73.868828, 40.751632"
37-017 BOWNE ST,QUPA,Raised,"-73.825428, 40.76289"
37-018 28 AV,ACPL,Raised,"-73.915143, 40.766159"
37-018 64 ST,PLAC,Raised,"-73.899002, 40.748283"
37-019 23 AV,ACRU,Raised,"-73.909509, 40.771995"
37-020 JUNCTION BLVD,ACPL,Raised,"-73.870634, 40.751054"
37-021 79 ST,ACPL,Raised,"-73.887018, 40.749004"
37-021 98 ST,PYCA,Raised,"-73.868788, 40.751562"
37-021 BROOKSIDE ST,ACSA1,Raised,"-73.743956, 40.775731"
37-023 102 ST,AIAL,NA,"-73.864975, 40.752363"
37-024 98 ST,ACSA1,Raised,"-73.868747, 40.751492"
37-025 78 ST,ACPL,Raised,"-73.88792, 40.748833"
37-025 99 ST,TICO,Raised,"-73.867853, 40.751791"
37-027 98 ST,ACPL,Raised,"-73.868727, 40.751458"
37-027 99 ST,ACRU,Raised,"-73.867834, 40.751757"
37-028 94 ST,QUPA,Raised,"-73.873001, 40.750231"
37-029 38 AV,UNKNOWN,Raised,"1.0, 1.0"
37-029 JUNCTION BLVD,ACSA1,Raised,"-73.870538, 40.750908"
37-030 79 ST,ACPL,Raised,"-73.88698, 40.748795"
37-031 149 ST,ACPL,NA,"-73.817131, 40.764979"
37-031 79 ST,ACPL,Raised,"-73.88698, 40.748795"
37-032 99 ST,TICO,Raised,"-73.867777, 40.75165"
37-032 JUNCTION BLVD,PLAC,Raised,"-73.87049, 40.750835"
37-032 JUNCTION BLVD,ACPL,Raised,"-73.87049, 40.750835"
37-034 102 ST,ACPL,NA,"-73.864821, 40.752059"
37-034 98 ST,PYCA,Raised,"-73.868646, 40.751319"
37-035 JUNCTION BLVD,GLTR,Raised,"-73.870466, 40.7508"
37-037 102 ST,ACPL,Raised,"-73.864796, 40.75201"
37-037 32 ST,QUPA,NA,"-73.930653, 40.754114"
37-037 98 ST,ACPL,Raised,"-73.868626, 40.751285"
37-037 JUNCTION BLVD,PLAC,Raised,"-73.870443, 40.750764"
37-040 JUNCTION BLVD,PLAC,Raised,"-73.870395, 40.750692"
37-041 102 ST,ACSA2,Raised,"-73.864745, 40.751909"
37-041 98 ST,ACRU,Raised,"-73.868586, 40.751215"
37-043 98 ST,ACPL,Raised,"-73.868565, 40.75118"
37-044 98 ST,ACSA2,Raised,"-73.868545, 40.751146"
37-047 99 ST,ACPL,Raised,"-73.867647, 40.751406"
37-049 98 ST,PYCA,Raised,"-73.868504, 40.751076"
37-050 93 ST,ACPL,Raised,"-73.873881, 40.749706"
37-050 98 ST,PYCA,Raised,"-73.868485, 40.751042"
37-052 JUNCTION BLVD,PLAC,Raised,"-73.870251, 40.750473"
37-053 JUNCTION BLVD,ACPL,Raised,"-73.870251, 40.750473"
37-054 98 ST,PYCA,Raised,"-73.868444, 40.750972"
37-054 99 ST,ACPL,Raised,"-73.867572, 40.751265"
37-054 JUNCTION BLVD,PLAC,Raised,"-73.870228, 40.750438"
37-055 98 ST,GLTR,Raised,"-73.868444, 40.750972"
37-055 99 ST,ACPL,Raised,"-73.867572, 40.751265"
37-056 98 ST,ACSA1,Raised,"-73.868424, 40.750938"
37-056 99 ST,TICO,Raised,"-73.867554, 40.751231"
37-058 98 ST,TICO,Raised,"-73.868403, 40.750902"
37-059 102 ST,ACRU,NA,"-73.864514, 40.751454"
37-059 32 ST,PYCA,NA,"-73.930861, 40.753857"
37-059 32 ST,ACPL,NA,"-73.930861, 40.753857"
37-059 84 ST,TICO,Raised,"-73.882227, 40.748696"
37-059 92 ST,ACPL,Raised,"-73.87477, 40.749375"
37-059 99 ST,ACRU,Raised,"-73.867534, 40.751195"
37-065 99 ST,QUPA,Raised,"-73.867478, 40.75109"
37-067 102 ST,PLAC,Raised,"-73.864413, 40.751254"
37-067 99 ST,QUPA,Raised,"-73.86746, 40.751056"
37-067 99 ST,TICO,Raised,"-73.86746, 40.751056"
37-069 102 ST,PLAC,Raised,"-73.864387, 40.751202"
37-083 LITTLE NK PKWY,ACSA1,Raised,"-73.742808, 40.775297"
370 7 ST,ACPL,Raised,"-73.983859, 40.669692"
370 BADEN PL,ACPL,Raised,"-74.094135, 40.569075"
370 BUEL AV,PLAC,Raised,"-74.090273, 40.583663"
370 CENTRAL PARK WEST,QURU,Raised,"-73.964211, 40.792333"
370 E 17 ST,ACPL,Raised,"-73.962617, 40.641839"
370 E 51 ST,PLAC,Raised,"-73.929477, 40.652746"
370 FOREST AV,QUPA,Raised,"-74.101777, 40.631048"
370 JEFFERSON AV,PLAC,Raised,"-73.943052, 40.684087"
370 LAFAYETTE AV,QUPA,Raised,"-73.960578, 40.688815"
370 LATHROP AV,ACRU,Raised,"-74.143828, 40.620331"
370 W 245 ST,AEHI,Raised,"-73.904027, 40.891466"
3700 E 216 ST,QURU,NA,"1.0, 1.0"
3700 HENRY HUDSON PKWY,QURU,Raised,"-73.910895, 40.887942"
3701 Avenue L,ACPL,Raised,"-73.93932, 40.622727"
3701 FILLMORE AV,ACPL,Raised,"-73.932411, 40.611865"
3701 FOSTER AV,ACRU,Raised,"-73.941518, 40.639026"
3701 FOSTER AV,ACPL,Raised,"-73.941518, 40.639026"
3701 WHITE PLAINS RD W,GLTR,NA,"-73.863882, 40.88136"
3702 Avenue R,PLAC,Raised,"-73.934214, 40.613513"
3702 Avenue S,PLAC,Raised,"-73.930576, 40.610242"
3702 FARRAGUT RD,PLAC,Raised,"-73.941253, 40.636689"
3703 SECOR AV,ACPS,Raised,"-73.832455, 40.886944"
3706 3 AV,ACSA2,Raised,"-73.903304, 40.835249"
3706 Avenue M,PLAC,Raised,"-73.938821, 40.620342"
3706 PRATT AV,MOAL,Raised,"-73.834727, 40.887297"
3708 HARPER AV,ACPS,Raised,"-73.833345, 40.887"
3709 Avenue O,ACPL,Raised,"1.0, 1.0"
3709 Avenue T,PLAC,Raised,"-73.928716, 40.608639"
371 2 ST,SOJA,Raised,"-73.982139, 40.673087"
371 72 ST,PYCA,Raised,"-74.024914, 40.633012"
371 ARMSTRONG AV,ACSA1,Raised,"-74.155476, 40.542589"
371 BADEN PL,ACPL,Raised,"-74.094094, 40.569137"
371 BERRIMAN ST,ACSA1,Raised,"-73.878661, 40.669347"
371 CORTELYOU AV,ACRU,NA,"-74.162526, 40.550067"
