address,species,sidewalk_condition,location
538 51 ST,PLAC,Raised,"-74.010039, 40.644026"
538 52 ST,FRPE,Raised,"-74.010622, 40.643466"
538 53 ST,QURU,Raised,"-74.011202, 40.642906"
538 55 ST,PLAC,Raised,"-74.01237, 40.641785"
538 9 ST,PYCA,Raised,"-73.978442, 40.665374"
538 B 132 ST,PLAC,NA,"-73.83626, 40.787304"
538 COMMONWLTH AV,QUPA,Raised,"-73.864447, 40.815483"
538 E 4 ST,PYCA,Raised,"-73.97563, 40.639015"
538 HEGEMAN AV,GLTR,Raised,"-73.89166, 40.659927"
538 JEROME ST,PLAC,Raised,"-73.885415, 40.668111"
538 STATE ST,PLAC,Raised,"-73.979238, 40.685564"
5386 ARTHUR KILL RD,QUPA,Raised,"-74.248483, 40.513132"
539 48 ST,SOJA,Raised,"-74.008291, 40.645706"
539 51 ST,PYCA,Raised,"-74.010039, 40.644026"
539 58 ST,GIBI,Raised,"-74.014117, 40.640105"
539 73 ST,PLAC,Raised,"-74.021088, 40.630543"
539 74 ST,PLAC,Raised,"-74.021342, 40.629891"
539 9 ST,ACPL,Raised,"-73.978172, 40.665244"
539 BAY RIDGE PKWY,PLAC,Raised,"-74.021715, 40.628929"
539 E 29 ST,ACPL,Raised,"-73.949135, 40.637632"
539 E 35 ST,QUPA,Raised,"-73.943782, 40.641821"
539 PACIFIC ST,ACSA2,Raised,"-73.979902, 40.68421"
539 SOUND VIEW AV,GIBI,Raised,"-73.860904, 40.816405"
54 78 ST,PLAC,Raised,"-74.035897, 40.631004"
54 8 ST,TICO,Raised,"-74.116655, 40.572397"
54 BAY 26 ST,QUPH,Raised,"-73.99791, 40.602658"
54 BAY 29 ST,PLAC,Raised,"-73.995707, 40.601334"
54 BAY TER,QUPA,Raised,"-74.13734, 40.555695"
54 BEVERLEY RD,ACPL,Raised,"-74.075327, 40.599477"
54 BRYSON AV,QUPA,Raised,"-74.143608, 40.620986"
54 COLON AV,ACPL,Raised,"-74.154077, 40.550447"
54 E 40 ST,PLAC,Raised,"-73.940383, 40.654613"
54 FORTHILL CIR,ACPL,Raised,"-74.082256, 40.642309"
54 GRANDVIEW TER,ACSA2,Raised,"-74.145928, 40.546807"
54 GROTON ST,MAPU,NA,"-73.858224, 40.719596"
54 HAWTHORNE AV,PLAC,Raised,"-74.147416, 40.615705"
54 JEROME AV,ACPL,Raised,"-74.076546, 40.596924"
54 LOCKMAN AV,ACRU,Raised,"-74.161337, 40.636143"
54 LUDLOW ST,PLAC,Raised,"-74.178794, 40.552634"
54 LYON PL,ACPL,NA,"-74.147633, 40.618552"
54 MAC DONALD ST,QUPA,Raised,"-74.134864, 40.600336"
54 PROSPECT PL,ACPL,Raised,"-73.975928, 40.679572"
54 REMSEN ST,QUPA,Raised,"-74.092394, 40.593876"
54 REMSEN ST,PLAC,Raised,"-73.996361, 40.694609"
54 SILVERLAKE RD,ACSA1,Raised,"-74.091883, 40.632018"
54 ST MARKS PL,QUPA,Raised,"-73.980502, 40.682037"
54 STRONG PL,PLAC,Raised,"-73.997952, 40.685012"
54 SUNRISE TER,ACPL,Raised,"-74.085215, 40.628912"
54 TAUNTON ST,ACSA1,Raised,"-74.136957, 40.554274"
54 TERRACE PL,ACPL,Raised,"-73.979855, 40.654037"
54 TOMPKINS PL,PLAC,Raised,"-73.996087, 40.68432"
54 VANDERBILT AV,PLAC,Raised,"-74.07384, 40.621782"
54 W 94 ST,UL,Raised,"-73.967165, 40.791012"
54 WILLOW ST,ACPL,Raised,"-73.994794, 40.699511"
54-002 39 AV,ACSA1,Raised,"-73.908872, 40.74882"
54-002 46 ST,UNKNOWN,Raised,"-73.921805, 40.731594"
54-002 46 ST,PR,Raised,"-73.921805, 40.731594"
54-002 46 ST,ACSA1,Raised,"-73.921805, 40.731594"
54-003 217 ST,TICO,NA,"-73.762838, 40.752421"
54-004 54 AV,FRPE,Raised,"1.0, 1.0"
54-004 OVERBROOK PL,FRPE,Raised,"-73.736555, 40.759546"
54-005 54 AV,ACPL,Raised,"1.0, 1.0"
54-011 43 ST,PLAC,Raised,"-73.92465, 40.731927"
54-014 217 ST,PYCA,NA,"-73.762828, 40.752361"
54-014 254 ST,ACSA2,Raised,"-73.727288, 40.764719"
54-015 217 ST,UNKNOWN,NA,"-73.762828, 40.752361"
54-015 217 ST,ACRU,NA,"-73.762828, 40.752361"
54-015 217 ST,ACPL,NA,"-73.762828, 40.752361"
54-015 252 ST,ACPL,Raised,"-73.728853, 40.764152"
54-018 217 ST,ACPL,NA,"-73.762825, 40.752342"
54-018 HASPEL ST,GLTR,Raised,"-73.880146, 40.733323"
54-021 253 ST,QUPA,Raised,"-73.727956, 40.764345"
54-029 44 ST,MAPU,Raised,"-73.923492, 40.731192"
54-031 44 ST,PLAC,Raised,"-73.92352, 40.731112"
54-038 63 PL,GLTR,Raised,"-73.902116, 40.728224"
54-043 71 ST,ACPL,Raised,"-73.892899, 40.728587"
54-046 83 ST,ACPL,Raised,"-73.881301, 40.730759"
54-056 FEATHERBED LA,ACRU,NA,"-73.916465, 40.845546"
54-056 FEATHERBED LA,PLAC,NA,"-73.916465, 40.845546"
54-056 FEATHERBED LA,ACRU,NA,"-73.916578, 40.845518"
54-059 82 ST,QUPA,Raised,"-73.881953, 40.730277"
54-062 82 ST,ACRU,Raised,"-73.881878, 40.730216"
54-062 83 ST,ACPL,Raised,"-73.880932, 40.730459"
54-065 82 ST,ACSA2,Raised,"-73.881841, 40.730186"
540 5 ST,PYCA,Raised,"-73.977512, 40.668317"
540 52 ST,TICO,Raised,"-74.01058, 40.64344"
540 80 ST,QUPA,Raised,"-74.023185, 40.625194"
540 9 ST,ULAM,Raised,"-73.978375, 40.665341"
540 B 132 ST,ACPL,NA,"-73.83626, 40.787304"
540 COMMONWLTH AV,QUPA,Raised,"-73.864457, 40.815524"
540 CRESCENT TER,SOJA,Raised,"-73.869825, 40.67469"
540 CROSSBAY BLVD,GLTR,NA,"-73.818933, 40.609921"
540 CROSSBAY BLVD,PLAC,NA,"-73.818933, 40.609921"
540 E 14 ST,TICO,Raised,"1.0, 1.0"
540 E 14 ST,UNKNOWN,Raised,"1.0, 1.0"
540 E 14 ST,ACPL,Raised,"1.0, 1.0"
540 E 233 ST,ACPL,Raised,"-73.863378, 40.895294"
540 E 35 ST,ACSA1,Raised,"-73.943782, 40.641821"
540 E 88 ST,ACPS,Raised,"-73.912112, 40.643415"
540 HENRY ST,GIBI,Raised,"-74.00013, 40.682631"
540 Penn Ave,GLTR,Raised,"1.0, 1.0"
540 STATE ST,PLAC,Raised,"-73.979166, 40.685536"
540 W 231 ST,ACPL,Raised,"-73.911859, 40.882394"
5401 54 ST,FRPE,Raised,"1.0, 1.0"
5401 Avenue K,ACPL,Raised,"-73.923726, 40.626074"
5401 GLENWOOD RD,PLAC,Raised,"-73.924724, 40.635429"
5402 Avenue I,GLTR,Raised,"-73.924207, 40.63075"
5402 BEVERLEY RD,PLAC,Raised,"-73.925889, 40.646561"
5402 FLATLANDS AV,PLAC,Raised,"-73.923973, 40.628586"
5404 RIVERDALE AV,ACSA2,NA,"-73.906078, 40.901732"
5404 RIVERDALE AV,ACNE,NA,"-73.906078, 40.901732"
5404 RIVERDALE AV,PLAC,NA,"-73.906078, 40.901732"
5404 RIVERDALE AV,ULAM,NA,"-73.906078, 40.901732"
5404 RIVERDALE AV,GLTR,NA,"-73.906078, 40.901732"
5406 NURGE AV,PLAC,Raised,"1.0, 1.0"
5407 Avenue M,PLAC,Raised,"-73.923193, 40.621606"
5409 Avenue H,PLAC,Raised,"-73.9244, 40.633095"
5409 Avenue S,PLAC,Raised,"-73.922294, 40.613298"
541 48 ST,SOJA,Raised,"-74.008249, 40.64568"
541 49 ST,QUPA,Raised,"-74.008831, 40.64512"
541 53 ST,QURU,Raised,"-74.01116, 40.64288"
541 B 131 ST,PLAC,Raised,"-73.838229, 40.769373"
541 CLINTON ST,QUPA,Raised,"-74.000713, 40.677054"
541 E 26 ST,ACSA1,Raised,"-73.952841, 40.637559"
541 LEXINGTON AVE,GIBI,NA,"-73.972608, 40.756161"
541 LEXINGTON AVE,UNKNOWN,NA,"-73.972608, 40.756161"
541 ROSEDALE AV,ACPL,NA,"-73.86542, 40.815425"
541 TAYLOR AV,PI1,NA,"-73.861681, 40.815939"
5410 ARTHUR KILL RD,SOJA,Raised,"-74.249245, 40.512785"
5410 Avenue M,QURU,Raised,"-73.923156, 40.621608"
5410 MOSHOLU AV,QUPA,NA,"-73.904524, 40.9018"
5410 MOSHOLU AV,ACPS,NA,"-73.904524, 40.9018"
5410 MOSHOLU AV,LIST,NA,"-73.904524, 40.9018"
5410 MOSHOLU AV,GLTR,NA,"-73.904524, 40.9018"
5411 Avenue H,QUPA,Raised,"-73.924382, 40.633096"
5411 Avenue H,PLAC,Raised,"-73.924382, 40.633096"
5414 11 AV,PLAC,Raised,"-73.999522, 40.634797"
5414 ARTHUR KILL RD,ACPL,Raised,"-74.249363, 40.512715"
5414 AV O,ACPL,Raised,"-73.922613, 40.616862"
5414 BRONXWOOD AV,ZESE,NA,"1.0, 1.0"
542 48 ST,OSVI,Raised,"-74.008204, 40.645653"
542 49 ST,QUPA,Raised,"-74.008786, 40.645093"
542 5 AV,QUPA,Raised,"-73.98906, 40.665867"
542 54 ST,TICO,Raised,"-74.011699, 40.642292"
542 72 ST,PLAC,Raised,"-74.020629, 40.631204"
542 CARLTON AV,PLAC,Raised,"-73.97117, 40.680703"
542 COMMONWLTH AV,ULAM,Raised,"-73.864467, 40.815567"
542 E 8 ST,PYCA,Raised,"-73.970342, 40.636688"
5420 Avenue M,PLAC,Raised,"-73.923063, 40.621614"
5420 NETHERLAND AV,QUPA,Raised,"-73.906945, 40.902229"
5421 Avenue L,PLAC,Raised,"-73.923299, 40.623813"
5422 GLENWOOD RD,PLAC,Raised,"-73.924521, 40.635442"
5423 SNYDER AV,ACSA1,Raised,"-73.926108, 40.650363"
5424 FLATLANDS AV,PLAC,Raised,"-73.923782, 40.628712"
5428 NURGE AV,PLAC,Raised,"1.0, 1.0"
543 4 ST,SOJA,Raised,"-73.976177, 40.668514"
543 47 ST,PLAC,Raised,"-74.00762, 40.646215"
543 54 ST,TICO,Raised,"-74.011699, 40.642292"
543 CLINTON ST,QUPA,Raised,"-74.000721, 40.677037"
543 E 14 ST,ACPL,Raised,"1.0, 1.0"
543 E 18 ST,ACPL,Raised,"-73.960845, 40.637674"
543 E 52 ST,ACSA2,Raised,"-73.927952, 40.647293"
543 E 85 ST,PLAC,Raised,"-73.914466, 40.642217"
543 E 87 ST,ACSA1,Raised,"-73.913386, 40.643403"
543 TAYLOR AV,ACPL,NA,"-73.861691, 40.815983"
544 1 ST,TICO,Raised,"-73.974341, 40.670163"
544 4 ST,QUPA,Raised,"-73.975848, 40.668355"
