address,species,sidewalk_condition,location
4686 WALDO AV,ULAM,NA,"-73.900796, 40.895138"
4687 BEDFORD AV,ACPL,Raised,"-73.944236, 40.587257"
4689 BEDFORD AV,ACPL,Raised,"-73.944227, 40.587209"
469 10 ST,QUPA,Raised,"-73.984069, 40.667258"
469 11 ST,ZESE,Raised,"-73.983177, 40.66598"
469 13 ST,PLAC,Raised,"-73.980447, 40.662971"
469 5 ST,QUPA,Raised,"-73.979735, 40.669395"
469 72 ST,PLAC,Raised,"-74.022505, 40.632028"
469 74 ST,PLAC,Raised,"-74.02307, 40.630702"
469 77 ST,PLAC,Raised,"-74.024008, 40.62841"
469 8 ST,GIBI,Raised,"-73.979665, 40.666819"
469 ANNA DALE RD,QUPA,Raised,"-74.175214, 40.551027"
469 E 40 ST,PLAC,Raised,"-73.939268, 40.644244"
469 E 48 ST,ACSA2,Raised,"-73.932181, 40.650325"
469 MARLBOROUGH RD,ACPL,Raised,"-73.963909, 40.638558"
469 OAKLAND AV,ACPL,Raised,"-74.110423, 40.630536"
4691 BEDFORD AV,PLAC,Raised,"-73.944218, 40.58716"
4691 FIELDSTON RD,LITU,NA,"-73.904386, 40.895151"
4693 BEDFORD AV,PLAC,Raised,"-73.944209, 40.58711"
469A 1 ST,PLAC,Raised,"-73.976971, 40.671431"
46A BLEECKER ST,PYCA,Raised,"-73.922488, 40.693835"
46A WINDSOR PL,FRPE,Raised,"-73.983823, 40.661221"
47 76 ST,PLAC,Raised,"-74.035478, 40.632509"
47 77 ST,PLAC,Raised,"-74.035835, 40.631791"
47 80 ST,PLAC,Raised,"-74.037735, 40.630167"
47 ALEXANDER PL,ACPL,Raised,"-74.179267, 40.557346"
47 BEACON PL,PLAC,Raised,"-74.101812, 40.564746"
47 BROADWAY,LIST,NA,"-74.117985, 40.64039"
47 BRONXWOOD AV,UNKNOWN,NA,"1.0, 1.0"
47 BUTLER PL,ACRU,Raised,"-74.070513, 40.615941"
47 COMSTOCK AV,ACSA1,Raised,"-74.159053, 40.618278"
47 DUFFIELD ST,TICO,Raised,"-73.984078, 40.696998"
47 E 2 ST,PLAC,Raised,"-73.979768, 40.650839"
47 E 40 ST,PLAC,Raised,"-73.940399, 40.65476"
47 E 57 ST,PLAC,Raised,"-73.923944, 40.655103"
47 E CHESHIRE PL,QUPA,Raised,"-74.101175, 40.620564"
47 ESSEX ST,PLAC,Raised,"-73.883599, 40.683381"
47 FERN AV,QUPA,NA,"-74.158534, 40.550291"
47 FIELDWAY AV,PYCA,Raised,"-74.142959, 40.551246"
47 FURMAN AV,QUPA,Raised,"-73.906552, 40.682621"
47 HIGHVIEW AV,ACSA1,Raised,"-74.089705, 40.643824"
47 JAFFE ST,ACSA1,NA,"-74.147673, 40.62013"
47 JORALEMON ST,PLAC,Raised,"-73.997999, 40.693671"
47 LOTT PL,PLAC,Raised,"-73.935043, 40.622437"
47 MADISON AV,ACSA2,Raised,"-74.154869, 40.616891"
47 MALLORY AV,ACSA1,Raised,"-74.079929, 40.597281"
47 MARLBOROUGH RD,ACPL,Raised,"-73.965916, 40.649077"
47 PARKVILLE AV,GLTR,Raised,"-73.976085, 40.628647"
47 POTTER AV,ACPL,Raised,"-74.116363, 40.6173"
47 QUINLAN AV,ACPL,Raised,"-74.12903, 40.611166"
47 RUSSELL ST,FRPE,Raised,"-73.943919, 40.722112"
47 SEAVIEW AV,ACRU,Raised,"-74.099446, 40.590266"
47 SHIFT PL,UNKNOWN,NA,"-74.20053, 40.545251"
47 SHIFT PL,ACPL,NA,"-74.20053, 40.545251"
47 ST PAULS PL,GLTR,Raised,"-73.963522, 40.652632"
47 STATE ST,PLAC,Raised,"-73.997914, 40.691969"
47 STATE ST,ACPL,Raised,"-73.997914, 40.691969"
47 STERLING ST,PLAC,Raised,"-73.959377, 40.662597"
47 VICTORIA DR,ACSA1,Raised,"-74.195139, 40.549622"
47 WALDORF CT,ACPL,Raised,"-73.961782, 40.631656"
47 WATERS AV,QUPA,Raised,"-74.13288, 40.616737"
47 WESTBURY AV,PLAC,Raised,"-74.10365, 40.637766"
47 WILSON ST,PLAC,Raised,"-74.090893, 40.597212"
47-001 189 ST,ACPL,Raised,"-73.790408, 40.750882"
47-001 PARSONS BLVD,PLAC,Raised,"-73.812351, 40.752186"
47-002 169 ST,ACPL,Raised,"-73.798743, 40.749966"
47-002 47 AV,QUPA,Raised,"-73.918141, 40.741044"
47-002 47 ST,QUPA,Raised,"-73.918186, 40.740985"
47-002 DITMAS BLVD,ACPL,Raised,"1.0, 1.0"
47-003 166 ST,PLAC,Raised,"-73.801581, 40.75032"
47-003 168 ST,ACRU,Raised,"-73.799719, 40.750153"
47-003 168 ST,LIST,Raised,"-73.799719, 40.750153"
47-003 168 ST,ACPL,Raised,"-73.799719, 40.750153"
47-003 168 ST,QURU,Raised,"-73.799719, 40.750153"
47-004 167 ST,PLAC,Raised,"-73.800654, 40.750189"
47-004 SPGFIELD BLVD,QUPA,Raised,"1.0, 1.0"
47-005 169 ST,ACSA1,Raised,"-73.798748, 40.749941"
47-005 59 PL,AC,Raised,"-73.905479, 40.740088"
47-007 166 ST,ACPL,Raised,"-73.801588, 40.750266"
47-007 167 ST,QUPA,Raised,"-73.800657, 40.750163"
47-008 167 ST,PLAC,Raised,"-73.800661, 40.750136"
47-008 47 AV,ACSA2,Raised,"-73.918086, 40.741038"
47-009 169 ST,ACPL,Raised,"-73.798757, 40.749892"
47-009 217 ST,PLAC,Raised,"-73.76377, 40.75745"
47-010 51 AV,PLAC,Raised,"1.0, 1.0"
47-010 59 ST,AC,Raised,"-73.906397, 40.740203"
47-010 F LEWIS BLVD,ACSA1,Raised,"1.0, 1.0"
47-011 166 ST,ACPL,Raised,"-73.801595, 40.750212"
47-011 166 ST,ACSA1,Raised,"-73.801595, 40.750212"
47-011 169 ST,ACPL,Raised,"-73.798761, 40.749869"
47-011 40 ST,TICO,Raised,"-73.924706, 40.741589"
47-012 167 ST,PLAC,Raised,"-73.800668, 40.750084"
47-012 212 ST,ACPS,Raised,"-73.769698, 40.756229"
47-013 158 ST,ACRU,Raised,"-73.808938, 40.751711"
47-013 192 ST,ACPL,Raised,"-73.788561, 40.751163"
47-015 166 ST,PLAC,Raised,"-73.801603, 40.750158"
47-016 21 AV,ULAM,Raised,"-73.899401, 40.771561"
47-016 F LEWIS BLVD,ACSA1,Raised,"1.0, 1.0"
47-016 UTOPIA PKWY,QUPA,Raised,"-73.792185, 40.750267"
47-017 47 AV,ACSA2,Raised,"-73.918013, 40.741029"
47-018 212 ST,ACSA1,Raised,"-73.769674, 40.756151"
47-019 159 ST,ULAM,Raised,"-73.80802, 40.751535"
47-019 167 ST,PLAC,Raised,"-73.800679, 40.750004"
47-019 59 PL,COMA,Raised,"-73.905487, 40.739865"
47-019 BREVORT AV,TICO,Raised,"1.0, 1.0"
47-020 166 ST,ACSA1,Raised,"-73.801614, 40.750077"
47-020 28 AV,ACPL,Raised,"-73.907941, 40.762779"
47-020 98 PL,ACPL,Raised,"-73.864156, 40.744756"
47-021 156 ST,ACPL,Raised,"-73.810817, 40.751725"
47-023 168 ST,QUPA,Raised,"-73.799755, 40.749888"
47-023 59 PL,AC,Raised,"-73.905489, 40.739803"
47-023 COLDEN ST,QURU,Raised,"-73.821177, 40.748687"
47-023 SMART ST,ACPL,Raised,"-73.814077, 40.751036"
47-024 170 ST,ACPL,Raised,"-73.797593, 40.749302"
47-024 210 ST,ACSA1,Raised,"-73.771675, 40.755576"
47-024 59 PL,AC,Raised,"-73.90549, 40.73977"
47-025 170 ST,ACPS,Raised,"-73.797593, 40.749302"
47-025 39 PL,ULAM,Raised,"-73.925691, 40.741459"
47-025 59 ST,AC,Raised,"-73.906403, 40.739954"
47-026 158 ST,QUPA,Raised,"-73.80897, 40.75148"
47-026 169 ST,GLTR,Raised,"-73.798797, 40.749675"
47-027 168 ST,PLAC,Raised,"-73.799763, 40.749834"
47-027 206 ST,LIST,Raised,"-73.775079, 40.754183"
