address,species,sidewalk_condition,location
25-032 30 DR,PLAC,Raised,"-73.925424, 40.76649"
25-032 36 ST,QUPA,Raised,"-73.914624, 40.768421"
25-032 78 ST,QUPA,Raised,"-73.890334, 40.762051"
25-032 99 ST,ACSA1,Raised,"-73.870709, 40.763881"
25-032 MCINTOSH ST,QUPA,Raised,"-73.869354, 40.764072"
25-033 34 ST,ULAM,Raised,"-73.916462, 40.768877"
25-034 PARSONS BLVD,QUPA,Raised,"-73.824496, 40.775659"
25-035 36 ST,QUPA,Raised,"-73.914667, 40.768368"
25-035 GILMORE ST,ACPL,Raised,"-73.867803, 40.764855"
25-036 14 ST,PLAC,Raised,"-73.92792, 40.775437"
25-036 23 ST,ACRU,Raised,"-73.923558, 40.77293"
25-036 71 ST,ACPS,Raised,"-73.896824, 40.761363"
25-036 73 ST,PLAC,Raised,"-73.894963, 40.761485"
25-036 75 ST,SOJA,Raised,"-73.893113, 40.761679"
25-036 78 ST,QUPA,Raised,"-73.890321, 40.76198"
25-036 99 ST,PLAC,Raised,"-73.870691, 40.763783"
25-037 32 ST,ACSA1,Raised,"-73.918106, 40.769235"
25-037 36 ST,QUPA,Raised,"-73.91471, 40.768316"
25-037 75 ST,SOJA,Raised,"-73.893113, 40.761679"
25-037 99 ST,PLAC,Raised,"-73.870691, 40.763783"
25-038 36 ST,QUPA,Raised,"-73.914755, 40.76826"
25-038 43 ST,PYCA,Raised,"-73.910078, 40.76586"
25-038 73 ST,PLAC,Raised,"-73.894957, 40.761448"
25-038 98 ST,LIST,Raised,"-73.871611, 40.763727"
25-039 125 ST,ACPL,Raised,"-73.843558, 40.775557"
25-039 34 ST,PLAC,Raised,"-73.916571, 40.768742"
25-039 75 ST,ACPS,Raised,"-73.893106, 40.761642"
25-039 99 ST,PLAC,Raised,"-73.870682, 40.763732"
25-040 35 ST,PYCA,Raised,"-73.915661, 40.768432"
25-040 76 ST,PLAC,Raised,"-73.892169, 40.761705"
25-040 99 ST,PLAC,Raised,"-73.870673, 40.763683"
25-041 100 ST,ACSA2,Raised,"-73.869709, 40.7641"
25-041 37 ST,ACPL,Raised,"-73.934354, 40.756788"
25-041 70 ST,ACPL,Raised,"-73.897603, 40.760777"
25-041 77 ST,ACPS,Raised,"-73.891244, 40.761805"
25-042 MCINTOSH ST,ACSA2,Raised,"-73.869228, 40.763952"
25-043 150 ST,PLAC,Raised,"-73.815074, 40.774902"
25-043 35 ST,ACRU,Raised,"-73.9157, 40.768381"
25-043 36 ST,QUPA,Raised,"-73.914843, 40.768152"
25-043 98 ST,ACPL,Raised,"-73.871594, 40.763636"
25-044 37 ST,TICO,Raised,"-73.934327, 40.756774"
25-044 73 ST,PLAC,Raised,"-73.894938, 40.76134"
25-044 98 ST,ACPL,Raised,"-73.871586, 40.763592"
25-045 32 ST,PLAC,Raised,"-73.918233, 40.769082"
25-045 75 ST,PLAC,Raised,"-73.893086, 40.761534"
25-046 73 ST,ACPS,Raised,"-73.894931, 40.761305"
25-046 73 ST,PLAC,Raised,"-73.894931, 40.761305"
25-046 76 ST,ACPS,Raised,"-73.89215, 40.761597"
25-047 150 ST,PLAC,Raised,"-73.815079, 40.774864"
25-047 37 ST,ACPS,Raised,"-73.934314, 40.756767"
25-047 77 ST,ACSA1,Raised,"-73.891225, 40.761697"
25-048 35 ST,PYCA,Raised,"-73.915813, 40.768232"
25-048 98 ST,FRPE,Raised,"-73.87157, 40.7635"
25-049 37 ST,TICO,Raised,"-73.934301, 40.756759"
25-049 48 ST,TICO,Raised,"-73.906398, 40.763656"
25-050 86 ST,PYCA,Raised,"-73.882841, 40.762509"
25-051 23 ST,ACPL,Raised,"-73.923754, 40.772675"
25-051 42 ST,QURU,Raised,"-73.911114, 40.765944"
25-051 48 ST,PLAC,Raised,"-73.906434, 40.76361"
25-051 91 ST,ACPS,Raised,"-73.878164, 40.762847"
25-051 97 ST,ACSA2,Raised,"-73.872493, 40.763487"
25-052 71 ST,ACPL,Raised,"-73.896773, 40.761054"
25-052 72 ST,ACPL,Raised,"-73.895848, 40.761097"
25-053 48 ST,PLAC,Raised,"-73.906468, 40.763565"
25-053 76 ST,ACSA1,Raised,"-73.89213, 40.761488"
25-054 12 ST,PLAC,Raised,"-73.929034, 40.775186"
25-054 73 ST,ACPS,Raised,"-73.894905, 40.76116"
25-054 73 ST,PLAC,Raised,"-73.894905, 40.76116"
25-054 99 ST,ACPL,Raised,"-73.87061, 40.763333"
25-055 36 ST,QUPA,Raised,"-73.915105, 40.76783"
25-055 99 ST,ACPL,Raised,"-73.87061, 40.763333"
25-056 37 ST,ACPL,Raised,"-73.934248, 40.75673"
25-056 71 ST,PLAC,Raised,"-73.89676, 40.760979"
25-057 99 ST,ACPL,Raised,"-73.870601, 40.763284"
25-059 30 AV,ACPS,Raised,"-73.924603, 40.768396"
25-059 48 ST,ACSA1,Raised,"-73.906576, 40.763427"
25-059 76 ST,ACSA1,Raised,"-73.89211, 40.76138"
25-060 32 ST,QUPA,Raised,"-73.918486, 40.768778"
25-060 MOTT AV,SOJA,Raised,"-73.764501, 40.608449"
25-062 34 ST,QUPA,Raised,"-73.917009, 40.768201"
25-062 37 ST,ACPL,Raised,"-73.934207, 40.756708"
25-062 99 ST,PLAC,Raised,"-73.870573, 40.763132"
25-064 32 ST,QUPA,Raised,"-73.918549, 40.768701"
25-065 32 ST,TICO,Raised,"-73.918549, 40.768701"
25-066 34 ST,QUPA,Raised,"-73.917081, 40.768112"
25-067 35 ST,PLAC,Raised,"-73.916152, 40.767783"
25-067 36 ST,QUPA,Raised,"-73.915367, 40.767509"
25-069 99 ST,FRPE,Raised,"-73.870546, 40.762983"
25-072 12 ST,PLAC,Raised,"-73.929362, 40.774571"
25-072 36 ST,QUPA,Raised,"-73.9155, 40.767345"
25-073 36 ST,QUPA,Raised,"-73.9155, 40.767345"
25-074 36 ST,QUPA,Raised,"-73.915543, 40.767292"
25-075 33 ST,TICO,Raised,"-73.918116, 40.768279"
25-075 48 ST,PLAC,Raised,"-73.90686, 40.763063"
25-075 99 ST,ACPL,Raised,"-73.870519, 40.762834"
25-076 34 ST,ACPL,Raised,"-73.917265, 40.767885"
25-076 99 ST,ACPL,Raised,"-73.87051, 40.762782"
25-077 43 ST,PYCA,Raised,"-73.910836, 40.764929"
25-077 48 ST,PLAC,Raised,"-73.906896, 40.763017"
25-077 99 ST,ACSA2,Raised,"-73.87051, 40.762782"
25-079 48 ST,PLAC,Raised,"-73.906931, 40.762971"
25-080 35 ST,ACPL,Raised,"-73.916418, 40.767433"
25-081 37 ST,GIBI,Raised,"-73.934087, 40.756643"
25-081 99 ST,ACSA2,Raised,"-73.870492, 40.762685"
25-082 43 ST,PYCA,Raised,"-73.910955, 40.764782"
25-083 31 ST,TICO,Raised,"-73.919603, 40.768744"
25-083 35 ST,GIBI,Raised,"-73.916457, 40.767381"
25-083 99 ST,PLAC,Raised,"-73.870483, 40.762633"
25-084 35 ST,GIBI,Raised,"-73.916494, 40.767332"
25-085 48 ST,ACPL,Raised,"-73.907038, 40.762835"
25-087 48 ST,PLAC,Raised,"-73.907073, 40.762789"
25-088 34 ST,TICO,Raised,"-73.917483, 40.767616"
25-090 35 ST,PLAC,Raised,"-73.916607, 40.767183"
25-098 28 AV,PLAC,Raised,"-73.771146, 40.778336"
25-098 28 ST,PLAC,Raised,"1.0, 1.0"
