address,species,sidewalk_condition,location
501 STUYVESANT AV,PLAC,Raised,"1.0, 1.0"
5011 Avenue I,PLAC,Raised,"-73.928, 40.630514"
5011 W 250 ST,QURU,NA,"1.0, 1.0"
5011 W 250 ST,QURU,Raised,"1.0, 1.0"
5011 WALDO AV,UNKNOWN,NA,"-73.900867, 40.895899"
5011 WALDO AV,QURU,Raised,"-73.900867, 40.895899"
5012 9 AV,PLAC,Raised,"-74.001584, 40.639709"
5012 WALDO AV,ACPL,NA,"-73.900843, 40.895567"
5013 Avenue I,PLAC,Raised,"-73.927981, 40.630515"
5014 Avenue I,ACPL,Raised,"-73.92796, 40.630516"
5014 FT HAMILTON PKWY,PLAC,Raised,"-73.998485, 40.63782"
5019 Avenue I,ACPL,Raised,"-73.92792, 40.630519"
502 Avenue F,ACPL,Raised,"-73.973605, 40.633597"
502 CARY AV,ACPL,NA,"-74.118912, 40.632422"
502 CROSSBAY BLVD,TICO,NA,"-73.818817, 40.61129"
502 E 17 ST,ACPL,Raised,"-73.961985, 40.638515"
502 E NEW YORK AV,QUPA,Raised,"-73.946183, 40.661843"
502 MELYN PL,ACSA1,Raised,"-74.150854, 40.626388"
502 VANDERBILT AV,QUPA,Raised,"-74.085982, 40.614204"
5020 10 AV,PLAC,Raised,"-73.999429, 40.638336"
5020 GOODRIDGE AV,ACPL,NA,"-73.903697, 40.896819"
5020 GOODRIDGE AV,QURU,Raised,"-73.903697, 40.896819"
5020 GOODRIDGE AV,COFL,NA,"-73.903697, 40.896819"
5020 GOODRIDGE AV,QUPA,NA,"-73.903697, 40.896819"
5022 Avenue I,ACPL,Raised,"-73.927881, 40.630521"
5025 GOODRIDGE AV,QUPA,NA,"-73.903682, 40.896833"
503 10 ST,GIBI,Raised,"-73.983118, 40.666798"
503 BARBEY ST,ACPL,Raised,"-73.886882, 40.670263"
503 E 12 ST,PLAC,Raised,"-73.979305, 40.663264"
503 ELTINGEVILLE BLVD,ACSA1,NA,"-74.167182, 40.557444"
503 ELTINGEVILLE BLVD,QUPA,NA,"-74.167182, 40.557444"
503 VANDERBILT AV,ACSA1,Raised,"-74.08589, 40.614271"
5030 GLENWOOD RD,PLAC,Raised,"-73.928248, 40.635208"
5035 ARLINGTON AV,ACSA2,NA,"-73.909023, 40.898747"
5035 ARLINGTON AV,BEPA,NA,"-73.909023, 40.898747"
5035 ARLINGTON AV,SAMA,NA,"-73.909023, 40.898747"
5035 ARLINGTON AV,CECA,NA,"-73.909023, 40.898747"
5035 ARLINGTON AV,GLTR,NA,"-73.909023, 40.898747"
504 10 ST,TICO,Raised,"-73.983096, 40.666787"
504 B 139 ST,PLAC,Raised,"-73.813551, 40.703082"
504 CROSSBAY BLVD,PLAC,NA,"-73.818796, 40.611209"
