address,species,sidewalk_condition,location
43 CANTERBURY AV,PLAC,Raised,"-74.15111, 40.616197"
43 COLUMBIA PL,ACPL,Raised,"-73.99876, 40.692796"
43 CRANFORD ST,ACRU,Raised,"-74.140136, 40.552698"
43 DEVENS ST,LIST,NA,"-74.1462, 40.6191"
43 E AUGUSTA AV,LIST,NA,"-74.158815, 40.553173"
43 ELDERT ST,QUPA,Raised,"-73.913461, 40.686324"
43 ELTINGE ST,ACSA1,Raised,"-74.096329, 40.602909"
43 FERN AV,LIST,NA,"-74.158583, 40.550409"
43 GEORGE ST,PLAC,Raised,"-73.931592, 40.701269"
43 GEORGE ST,ACPL,Raised,"-73.931592, 40.701269"
43 JAFFE ST,PYCA,NA,"-74.147678, 40.620153"
43 LAKELAND RD,ACPL,Raised,"-74.115738, 40.616538"
43 LEEDS ST,LIST,Raised,"-74.123623, 40.563897"
43 MADISON AV,ACSA2,Raised,"-74.154793, 40.616881"
43 MARTIN AV,ACRU,Raised,"-74.140148, 40.610228"
43 PARKHILL AV,ACPL,Raised,"-74.078492, 40.618519"
43 PARKVILLE AV,ACPL,Raised,"-73.976214, 40.628585"
43 PIERREPONT ST,PLAC,Raised,"-73.995652, 40.695922"
43 SIDNEY PL,PLAC,Raised,"-73.994807, 40.691721"
43 SPRING HILL AV,PLAC,Raised,"-74.102894, 40.637636"
43 STANHOPE ST,TICO,Raised,"-73.925456, 40.695586"
43 STERLING ST,PLAC,Raised,"-73.95951, 40.662589"
43 TOWNSEND AV,ACPL,Raised,"-74.07298, 40.6205"
43 TRENT ST,PLAC,Raised,"-74.141372, 40.550684"
43 VEDDER AV,FRPE,Raised,"-74.148929, 40.62189"
43 WEIRFIELD ST,GLTR,Raised,"-73.914967, 40.687176"
43 WILLOW PL,PLAC,Raised,"-73.998214, 40.692344"
43-001 20 RD,ACPL,Raised,"-73.900718, 40.773921"
43-001 72 ST,ACSA1,Raised,"-73.892656, 40.74202"
43-001 LITTLE NK PKWY,ACSA1,Raised,"-73.737341, 40.770734"
43-002 157 ST,ACSA1,Raised,"-73.808876, 40.759033"
43-002 170 ST,QUPA,Raised,"-73.796751, 40.758073"
43-002 DITMAS BLVD,ACPL,Raised,"1.0, 1.0"
43-006 65 ST,ACSA1,Raised,"-73.900367, 40.741992"
43-008 PINE ST,PLAC,Raised,"1.0, 1.0"
43-010 65 ST,ACRU,Raised,"-73.900373, 40.741953"
43-010 COLDEN ST,ACPL,Raised,"-73.825362, 40.75287"
43-010 COLDEN ST,ACRU,Raised,"-73.825362, 40.75287"
43-011 165 ST,ACRU,Raised,"-73.801439, 40.75826"
43-011 248 ST,ACPL,Raised,"-73.740102, 40.768721"
43-012 161 ST,ACSA1,Raised,"-73.80518, 40.758509"
43-012 166 ST,QUPA,Raised,"-73.800514, 40.758141"
43-012 167 ST,ACSA1,Raised,"-73.799582, 40.758068"
43-012 23 ST,ACPL,Raised,"-73.943782, 40.749592"
43-012 23 ST,ACSA1,Raised,"-73.943782, 40.749592"
43-014 JUDGE ST,GLTR,Raised,"-73.879008, 40.743649"
43-014 PINE ST,PLAC,Raised,"1.0, 1.0"
43-015 63 ST,QUPA,Raised,"-73.902316, 40.741883"
43-016 161 ST,ACSA1,Raised,"-73.805193, 40.758415"
43-017 161 ST,ACSA1,Raised,"-73.805193, 40.758415"
43-018 PINE ST,PLAC,Raised,"1.0, 1.0"
43-019 167 ST,ZESE,Raised,"-73.799601, 40.757927"
43-020 161 ST,ACSA1,Raised,"-73.805206, 40.758322"
43-020 23 ST,ACPL,Raised,"-73.943827, 40.749541"
43-021 ASTORIA BLVD N,QUPH,Raised,"-73.906687, 40.768843"
43-022 63 ST,PLAC,Raised,"-73.902344, 40.741827"
43-023 171 ST,QUPA,Raised,"-73.795846, 40.757523"
43-024 208 ST,QUPA,Raised,"-73.77597, 40.759536"
43-024 215 PL,PLAC,Raised,"-73.766885, 40.761618"
43-024 219 ST,PLAC,Raised,"-73.763213, 40.762223"
43-024 BOWNE ST,TICO,Raised,"-73.819822, 40.755089"
43-026 205 ST,UNKNOWN,Raised,"-73.778651, 40.758797"
43-027 ASTORIA BLVD N,QUPH,Raised,"-73.906623, 40.768832"
43-027 PINE ST,ACPL,Raised,"1.0, 1.0"
43-028 161 ST,ACPL,Raised,"-73.805231, 40.758135"
43-031 BAY CT,PLAC,Raised,"1.0, 1.0"
43-032 161 ST,UNKNOWN,Raised,"-73.805244, 40.758041"
43-035 166 ST,ACPL,Raised,"-73.800585, 40.757628"
43-035 189 ST,ACPL,Raised,"-73.791893, 40.756881"
43-037 161 ST,ACPL,Raised,"-73.805256, 40.75795"
43-037 216 ST,ACPL,Raised,"-73.765922, 40.761615"
43-038 161 ST,FRPE,Raised,"-73.805263, 40.757903"
43-040 165 ST,QUPA,Raised,"-73.801534, 40.757562"
43-041 161 ST,ACPL,Raised,"-73.805269, 40.757857"
43-043 161 ST,ACPL,Raised,"-73.805276, 40.757809"
43-044 KISSENA BLVD,QURU,Raised,"-73.823593, 40.754544"
43-046 192 ST,ACPL,Raised,"-73.789345, 40.756914"
43-047 248 ST,ACPL,Raised,"-73.739695, 40.767993"
43-051 21 AV,ACPL,Raised,"-73.901306, 40.772905"
43-052 170 ST,ACSA1,Raised,"-73.79691, 40.75691"
43-052 BOWNE ST,ACPL,Raised,"-73.819297, 40.754622"
43-053 ROBINSON ST,ACSA2,Raised,"-73.819981, 40.754175"
43-060 161 ST,ACPL,Raised,"-73.805333, 40.757392"
43-061 161 ST,ACPL,Raised,"-73.805333, 40.757392"
43-062 166 ST,PLAC,Raised,"-73.800675, 40.756977"
43-065 166 ST,ACPL,Raised,"-73.800682, 40.756931"
43-067 161 ST,ACSA2,Raised,"-73.805352, 40.757253"
43-076 166 ST,QUPA,Raised,"-73.80072, 40.756651"
43-078 170 ST,ACSA1,Raised,"-73.796992, 40.756307"
430 CHRISTOPHER AV,SOJA,Raised,"-73.903819, 40.661736"
430 CROSSBAY BLVD,PLAC,NA,"-73.819391, 40.611985"
430 CROSSBAY BLVD,TICO,NA,"-73.819391, 40.611985"
430 E 23 ST,PLAC,Raised,"-73.956079, 40.639648"
430 LIBERTY AV,FRPE,Raised,"-74.088663, 40.583922"
430 MIDWOOD ST,PLAC,Raised,"-73.946655, 40.66036"
430 VANDERBILT AV,PLAC,Raised,"-73.968128, 40.684574"
430 W 250 ST,QUAL,NA,"-73.90499, 40.897813"
430 W 250 ST,QURU,NA,"-73.90499, 40.897813"
4300 HYLAN BLVD,LIST,Raised,"-74.152551, 40.535517"
4301 Avenue J,PLAC,Raised,"-73.934603, 40.627753"
4301 SNYDER AV,FRPE,Raised,"-73.936945, 40.649693"
4302 17 AV,ACPL,Raised,"-73.979578, 40.632893"
4302 Avenue I,ACSA1,Raised,"-73.934834, 40.630092"
4302 OCEAN AV,PLAC,Raised,"-73.947058, 40.576377"
4302 SNYDER AV,ACPL,Raised,"-73.936927, 40.649694"
4302 VIREO AV,ACSA1,Raised,"-73.863636, 40.898988"
4303 Avenue J,ACPL,Raised,"-73.934584, 40.627754"
4303 BAYCHESTER AV,PLAC,Raised,"-73.845137, 40.896777"
4304 OCEAN AV,PLAC,Raised,"-73.947053, 40.576351"
4304 SNYDER AV,GLTR,Raised,"-73.936907, 40.649695"
4305 BAYCHESTER AV,ACSA2,Raised,"-73.845157, 40.896829"
4305 CLARENDON RD,PLAC,Raised,"-73.936187, 40.643907"
4305 FOSTER AV,QUPA,Raised,"-73.935803, 40.639383"
4306 KATONAH AV,ACPL,Raised,"-73.867431, 40.89887"
4306 SNYDER AV,ACPL,Raised,"-73.936888, 40.649696"
4307 MARTHA AV,ACPL,Raised,"-73.86508, 40.89913"
4308 CLARENDON RD,ACPL,Raised,"-73.936153, 40.643914"
4308 MARTHA AV,QURU,NA,"-73.865092, 40.899196"
4308 MARTHA AV,ACRU,Raised,"-73.865092, 40.899196"
4308 OCEAN AV,PLAC,Raised,"-73.947043, 40.576296"
4308 RICHARDSON AV,ZESE,Raised,"-73.857194, 40.896219"
