address,species,sidewalk_condition,location
185-019 75 AV,ACPL,NA,"-73.784742, 40.730605"
185-019 WILLIAMSON AV,ACPL,NA,"-73.757508, 40.680205"
185-019 WILLIAMSON AV,ACPL,Raised,"-73.757508, 40.680205"
185-021 DUNLOP AV,ACPL,Raised,"-73.7709, 40.703353"
185-023 GALWAY ST,PLAC,Raised,"-73.769909, 40.700816"
185-024 HILLBURN AV,PLAC,Raised,"-73.770114, 40.699243"
185-024 WILLIAMSON AV,QURU,NA,"-73.757451, 40.680235"
185-025 GALWAY ST,ACSA1,Raised,"-73.769889, 40.700841"
185-025 MERRICK BLVD,QURU,NA,"-73.75711, 40.679565"
185-027 DUNLOP AV,ACPL,Raised,"-73.77082, 40.703411"
185-027 HENSERSON AV,ACPL,Raised,"1.0, 1.0"
185-035 HILLBURN AV,PLAC,Raised,"-73.770015, 40.699366"
185-045 HILLBURN AV,PLAC,Raised,"-73.769916, 40.699488"
185-046 FONDA AV,ACRU,Raised,"-73.770451, 40.701531"
185-046 HILLBURN AV,PLAC,Raised,"-73.769896, 40.699512"
1850 Avenue S,PLAC,Raised,"-73.953951, 40.603841"
1850 BROWN ST,PLAC,Raised,"-73.941031, 40.606426"
1850 KIMBALL RD,QUPA,Raised,"-73.931172, 40.614046"
1850 RHINELANDER AV,ACSA2,Raised,"1.0, 1.0"
1850 W 3 ST,PLAC,Raised,"-73.975736, 40.602556"
1850 W 7 ST,PLAC,Raised,"-73.979617, 40.602177"
1851 MATTHEWS AV,ACSA2,Raised,"-73.862274, 40.847713"
1851 RYDER ST,GLTR,Raised,"-73.931889, 40.613583"
1851 WILLOUGHBY AV,ACPL,Raised,"1.0, 1.0"
1852 59 ST,QUPA,Raised,"-73.985507, 40.621913"
1852 GERLAIN ST,ACSA2,Raised,"-73.865237, 40.83966"
1852 HENDRICKSON ST,PLAC,Raised,"-73.929707, 40.614935"
1852 KIMBALL RD,FRPE,Raised,"-73.931135, 40.614012"
1852 W 7 ST,PLAC,Raised,"-73.979608, 40.60213"
1853 55 ST,ZESE,Raised,"-73.983215, 40.624156"
1853 60 ST,ACPL,Raised,"-73.986106, 40.621328"
1853 COLEMAN ST,PLAC,Raised,"-73.930421, 40.614473"
1853 E 52 ST,ACSA1,Raised,"-73.92442, 40.614161"
1853 HENDRICKSON ST,PLAC,Raised,"-73.929707, 40.614935"
1853 PAULDING AV,PLAC,Raised,"-73.856281, 40.849495"
1853 RYDER ST,PLAC,Raised,"-73.931852, 40.61355"
1854 62 ST,ACPL,Raised,"-73.987241, 40.620155"
1854 BARNS AV,PLAC,NA,"-73.863193, 40.847819"
1854 STUART ST,PLAC,Raised,"-73.9404, 40.607737"
1855 BROWN ST,ACPS,Raised,"-73.941039, 40.606475"
1855 E 51 ST,ACPL,Raised,"-73.925443, 40.614987"
1856 MATTHEWS AV,ACSA2,Raised,"-73.862359, 40.84795"
1856 W 7 ST,PLAC,Raised,"-73.979591, 40.602035"
1856 WALLACE AV,UNKNOWN,Raised,"-73.863903, 40.847031"
1857 COLEMAN ST,PLAC,Raised,"-73.93035, 40.61441"
1857 E 51 ST,ACSA1,Raised,"-73.925437, 40.614935"
1857 STUART ST,ACPS,Raised,"-73.940314, 40.60766"
1858 TROY AV,ACSA1,Raised,"-73.933579, 40.627074"
1858 VICTOR ST,CRPH,NA,"-73.867266, 40.846471"
1858 VICTOR ST,GLTR,NA,"-73.867266, 40.846471"
1859 COLEMAN ST,PLAC,Raised,"-73.930313, 40.614376"
186 BAY TER,QUPA,Raised,"-74.133972, 40.552982"
186 COLFAX AV,ACSA1,Raised,"-74.105511, 40.578683"
186 COOPER ST,PLAC,Raised,"-73.906395, 40.688751"
186 LEFFERTS AV,PLAC,Raised,"-73.955113, 40.662086"
186 MAYBURY AV,PLAC,Raised,"-74.139525, 40.54996"
186 QUINCY ST,ACPL,Raised,"-73.953729, 40.686604"
186 SHEPHERD AV,PLAC,Raised,"-73.881868, 40.68019"
186 STERLING PL,PLAC,Raised,"-73.971869, 40.676405"
186 TERRACE PL,PLAC,Raised,"-73.975558, 40.655705"
186 WIMAN AV,PLAC,Raised,"-74.146593, 40.540433"
186-001 BRINKERHOFF AV,TICO,Raised,"-73.769929, 40.702142"
186-001 BRINKERHOFF AV,ACPL,Raised,"-73.769929, 40.702142"
186-001 ILLION AV,PLAC,Raised,"-73.769559, 40.698585"
186-001 ILLION AV,ACSA1,Raised,"-73.769559, 40.698585"
186-001 ILLION AV,ACPL,Raised,"-73.769559, 40.698585"
186-002 ILLION AV,PLAC,Raised,"-73.76954, 40.698609"
186-002 PINEVILLE AV,ACSA1,Raised,"-73.755462, 40.680216"
186-004 121 AV,ACPL,NA,"-73.761588, 40.684971"
186-004 RIDGEDALE AV,QUPA,Raised,"-73.754085, 40.680229"
186-005 TROON RD,ACPL,Raised,"-73.781771, 40.726552"
186-005 TROON RD,QUPA,Raised,"-73.781771, 40.726552"
186-007 121 AV,ACPL,NA,"-73.761571, 40.684973"
186-008 PINEVILLE AV,ACPL,Raised,"-73.755438, 40.680264"
186-009 NASHVILLE BLVD,ACPL,Raised,"-73.757923, 40.681561"
186-009 NASHVILLE BLVD,ACSA1,Raised,"-73.757923, 40.681561"
186-011 122 AV,PLAC,NA,"-73.759818, 40.683295"
