address,species,sidewalk_condition,location
93-017 85 AV,ACPL,Raised,"-73.852614, 40.696869"
93-017 85 AV,AEHI,Raised,"-73.852614, 40.696869"
93-017 86 AV,QUPA,Raised,"-73.852475, 40.695491"
93-017 93 AV,QUPA,Raised,"-73.849072, 40.688634"
93-018 112 ST,UNKNOWN,Raised,"-73.834196, 40.693005"
93-018 112 ST,QUPA,Raised,"-73.834196, 40.693005"
93-018 210 ST,PLAC,Raised,"-73.752235, 40.717293"
93-018 70 AV,ACPL,NA,"-73.852082, 40.712852"
93-018 86 AV,QURU,Raised,"-73.852449, 40.695494"
93-019 112 ST,QUPA,Raised,"-73.834196, 40.693005"
93-019 218 ST,TICO,Raised,"-73.739135, 40.721081"
93-020 123 ST,ACSA1,Raised,"-73.824638, 40.694451"
93-020 210 ST,ACPL,Raised,"-73.752214, 40.717266"
93-020 215 ST,GLTR,Raised,"-73.742668, 40.719838"
93-020 219 ST,ACPL,Raised,"-73.737845, 40.721896"
93-020 ATLANTIC AV,QUPA,Raised,"-73.849515, 40.687952"
93-021 123 ST,PLAC,Raised,"-73.824638, 40.694451"
93-021 69 AV,ACSA2,NA,"-73.85336, 40.715012"
93-021 86 RD,ACSA1,Raised,"-73.852287, 40.69482"
93-022 123 ST,ACSA1,Raised,"-73.824624, 40.694422"
93-022 157 AV,ACPS,Raised,"-73.840473, 40.662558"
93-022 214 PL,TICO,Raised,"-73.744442, 40.719416"
93-022 218 ST,TICO,Raised,"-73.739124, 40.721065"
93-022 74 PL,ACRU,Raised,"-73.865653, 40.684203"
93-022 86 RD,PLAC,Raised,"-73.852261, 40.694823"
93-022 WOODHAVEN BLVD,QUPA,Raised,"-73.849151, 40.68846"
93-022 WOODHAVEN BLVD,QUPA,NA,"-73.849151, 40.68846"
93-023 93 RD,ACPL,NA,"-73.849012, 40.688659"
93-023 93 RD,ACSA2,NA,"-73.849012, 40.688659"
93-024 218 ST,TICO,NA,"-73.739113, 40.72105"
93-024 218 ST,ACPL,Raised,"-73.739113, 40.72105"
93-024 71 RD,ACSA2,Raised,"-73.850233, 40.711534"
93-024 86 AV,ACSA1,Raised,"-73.852372, 40.695504"
93-024 QUEENS BLVD,SOJA,NA,"-73.866014, 40.731389"
93-025 209 ST,ACPL,Raised,"-73.753032, 40.716916"
93-025 74 PL,GIBI,Raised,"-73.865647, 40.684182"
93-025 ATLANTIC AV,QUPA,Raised,"-73.849686, 40.687907"
93-026 74 PL,ACPS,Raised,"-73.865642, 40.684162"
93-026 86 AV,ACPL,Raised,"-73.852347, 40.695508"
93-026 86 RD,ACSA1,Raised,"-73.852209, 40.69483"
93-027 222 ST,ACSA1,Raised,"-73.733309, 40.722505"
93-028 ATLANTIC AV,QUPA,Raised,"-73.849446, 40.687971"
93-029 86 DR,ACPL,Raised,"-73.851992, 40.694163"
93-029 QUEENS BLVD,PYCA,NA,"-73.866212, 40.731469"
93-030 86 RD,QUPA,Raised,"-73.852156, 40.694837"
93-030 QUEENS BLVD,SOJA,NA,"-73.865913, 40.731348"
93-031 205 ST,ACPL,Raised,"-73.756398, 40.715422"
93-031 SPGFIELD BLVD,QUPA,Raised,"1.0, 1.0"
93-033 218 ST,TICO,Raised,"-73.73906, 40.720974"
93-033 218 ST,ACPL,NA,"-73.73906, 40.720974"
93-033 218 ST,ACPL,Raised,"-73.73906, 40.720974"
93-033 218 ST,PYCA,NA,"-73.73906, 40.720974"
93-034 123 ST,ACPL,Raised,"-73.824537, 40.694242"
93-036 123 ST,ACPL,Raised,"-73.824523, 40.694213"
93-037 210 ST,ACSA1,Raised,"-73.752045, 40.717039"
93-037 215 ST,ACPL,Raised,"-73.742466, 40.719552"
93-040 QUEENS BLVD,SOJA,NA,"-73.865745, 40.731279"
93-045 106 ST,GLTR,Raised,"-73.839114, 40.690564"
93-045 94 AV,ACPL,NA,"1.0, 1.0"
93-046 211 ST,ACPL,NA,"-73.750135, 40.717232"
93-048 214 ST,ACPL,Raised,"-73.745185, 40.71877"
93-048 ATLANTIC AV,QUPA,Raised,"-73.849275, 40.688016"
93-049 214 ST,ACSA1,Raised,"-73.745185, 40.71877"
93-053 216 ST,ACPL,Raised,"-73.740499, 40.719853"
93-054 209 ST,ACPL,NA,"-73.752698, 40.716469"
93-054 216 ST,ACPL,Raised,"-73.740477, 40.719822"
93-055 VANDEVEER ST,PLAC,Raised,"1.0, 1.0"
93-058 207 ST,ACSA1,NA,"-73.75431, 40.715738"
93-059 QUEENS BLVD,SOJA,NA,"-73.865593, 40.731218"
93-060 208 ST,ACPL,NA,"-73.753471, 40.716062"
930 57 ST,PLAC,Raised,"-74.0049, 40.635453"
930 59 ST,PLAC,Raised,"-74.006037, 40.634314"
930 83 ST,ACSA1,Raised,"-74.019808, 40.620427"
930 ARMSTRONG AV,ACSA1,NA,"-74.161524, 40.557281"
930 BOYNTON AV,ACRU,Raised,"-73.876745, 40.822392"
930 E 45 ST,ACPL,Raised,"-73.933803, 40.638424"
930 E 5 ST,PLAC,Raised,"-73.972764, 40.628899"
930 E 87 ST,ACPS,Raised,"-73.907596, 40.638299"
930 OCEAN AV,TICO,Raised,"-73.959068, 40.639837"
930 SHELDEN AV,LIST,Raised,"-74.206363, 40.538404"
930 STORY AV,PLAC,Raised,"1.0, 1.0"
930 STORY AV,GLTR,Raised,"1.0, 1.0"
9301 97 AV,PLAC,Raised,"-73.855338, 40.683526"
9301 E 93 ST,PLAC,Raised,"1.0, 1.0"
9302 E 93 ST,ACPL,Raised,"1.0, 1.0"
9303 Avenue J,ACPL,Raised,"-73.901907, 40.640016"
9304 RIDGE BLVD,PLAC,Raised,"-74.035726, 40.619238"
9305 Avenue K,PLAC,Raised,"-73.900074, 40.638396"
9307 FLATLANDS AV,PLAC,Raised,"-73.903721, 40.641686"
9309 ELDERT LA,ACSA1,Raised,"1.0, 1.0"
930A 50 ST,ACPL,Raised,"-74.00082, 40.63937"
931 50 ST,ACPL,Raised,"-74.00082, 40.63937"
931 ARMSTRONG AV,ACRU,NA,"-74.161508, 40.557236"
931 ARMSTRONG AV,PLAC,NA,"-74.161508, 40.557236"
931 CRANFORD AV,ACPL,Raised,"-73.842909, 40.903862"
931 E 43 ST,PLAC,Raised,"-73.935108, 40.632344"
931 E 45 ST,PLAC,Raised,"-73.933798, 40.638377"
931 E 58 ST,PLAC,Raised,"-73.920495, 40.631683"
931 E 83 ST,ACPL,Raised,"-73.910506, 40.636414"
931 E 84 ST,PLAC,Raised,"-73.909793, 40.636877"
931 E 92 ST,PLAC,Raised,"-73.910027, 40.645706"
931 FLATBUSH AV,QUPA,Raised,"-73.958367, 40.648985"
931 PUTNAM AV,PYCA,Raised,"-73.92399, 40.687025"
931 TROY AV,ACSA1,Raised,"-73.936044, 40.650245"
931 VANNEST AV,QUPA,Raised,"-73.857357, 40.845825"
