address,species,sidewalk_condition,location
1958 E 24 ST,PLAC,Raised,"-73.948206, 40.603037"
1958 E 26 ST,PLAC,Raised,"-73.946283, 40.60325"
1958 E 28 ST,PLAC,Raised,"-73.944428, 40.603454"
1958 E 37 ST,PLAC,Raised,"-73.931349, 40.610897"
1958 WHITE PLAINS RD W,ACSA2,NA,"1.0, 1.0"
1958 WHITE PLAINS RD W,ACSA2,Raised,"1.0, 1.0"
1958 WHITE PLAINS RD W,GIBI,NA,"1.0, 1.0"
1959 61 ST,ACPL,Raised,"-73.984394, 40.619346"
1959 66 ST,PLAC,Raised,"-73.98739, 40.616464"
196 B 131 ST,PYCA,NA,"-73.838229, 40.769373"
196 BAY 10 ST,GLTR,Raised,"-74.012877, 40.60701"
196 CLERMONT AV,SOJA,Raised,"-73.970602, 40.691869"
196 E 13 ST,ACPL,Raised,"-73.991258, 40.668199"
196 E 35 ST,PLAC,Raised,"-73.944714, 40.650525"
196 E 96 ST,PLAC,Raised,"-73.922185, 40.661743"
196 FREMONT AV,PLAC,Raised,"-74.107353, 40.577791"
196 GRANT AV,PLAC,Raised,"-73.867867, 40.686085"
196 HAMDEN AV,QURU,NA,"-74.102644, 40.580015"
196 HANCOCK ST,GLTR,Raised,"-73.948067, 40.68276"
196 MYRTLE AV,PLAC,NA,"-74.118182, 40.629576"
196 PIERREPONT ST,PLAC,Raised,"1.0, 1.0"
196 STOBE AV,ACRU,NA,"-74.099179, 40.582791"
196 WASHINGTON AV,ACPL,Raised,"-73.966766, 40.692763"
196-002 122 AV,QUPA,Raised,"-73.751589, 40.687071"
196-007 122 AV,ACSA1,Raised,"-73.751703, 40.687046"
196-009 104 AV,ACPL,Raised,"-73.762218, 40.70797"
196-009 116 AV,PLAC,Raised,"-73.756339, 40.695048"
196-016 104 AV,ACSA1,Raised,"-73.762148, 40.707987"
196-018 112 AV,PLAC,Raised,"-73.759283, 40.701826"
196-018 116 AV,PLAC,Raised,"-73.756251, 40.695071"
196-040 56 AV,ACPL,Raised,"-73.780922, 40.746218"
196-043 50 AV,ACPL,Raised,"-73.782362, 40.749429"
196-048 48 AV,ACPL,Raised,"-73.782614, 40.751126"
1960 E 24 ST,PLAC,Raised,"-73.948198, 40.602991"
1960 W 6 ST,PLAC,Raised,"-73.97811, 40.599697"
196070 69 AV,QUPA,NA,"-73.779682, 40.736463"
1961 BUSSING AV,ACSA2,Raised,"-73.845286, 40.895281"
1961 E 27 ST,TICO,Raised,"-73.945341, 40.603307"
1961 E 28 ST,PLAC,Raised,"-73.94442, 40.603407"
1961 HUNT AV,ACRU,NA,"-73.865682, 40.849497"
1961 KIMBALL RD,PLAC,Raised,"-73.929172, 40.612253"
1961 UNION ST,PLAC,Raised,"-73.923389, 40.6674"
1961 WALLACE AV,ACSA2,Raised,"-73.86465, 40.849349"
1962 60 ST,ACPL,Raised,"-73.983701, 40.619875"
1962 BURKE AV,QUPA,Raised,"-73.836427, 40.875523"
1962 FORD ST,PLAC,Raised,"-73.938697, 40.603993"
1963 E 29 ST,PLAC,Raised,"-73.943481, 40.60346"
1964 W 13 ST,ACSA2,Raised,"-73.984654, 40.598878"
1965 BATCHELDER ST,QUPA,Raised,"-73.939625, 40.603837"
1965 E 26 ST,PLAC,Raised,"-73.946256, 40.603109"
1965 E 28 ST,PLAC,Raised,"-73.944402, 40.603312"
1965 HUNT AV,ACSA2,NA,"-73.865662, 40.849552"
1965 UNION ST,ACPL,Raised,"-73.923248, 40.667393"
1966 E 12 ST,ACPL,Raised,"-73.960425, 40.601501"
1966 MULFORD AV,ACSA2,Raised,"-73.834738, 40.851147"
1966 TROY AV,ACSA1,Raised,"-73.933261, 40.624187"
1967 BATCHELDER ST,ACPS,Raised,"-73.939616, 40.603791"
1967 BUSSING AV,ACPL,Raised,"-73.845184, 40.895304"
1967 E 29 ST,PLAC,Raised,"-73.943464, 40.603368"
1967 E 32 ST,PLAC,Raised,"-73.93491, 40.608439"
1967 FORD ST,ACPS,Raised,"-73.938697, 40.603997"
1968 BATCHELDER ST,QUPA,Raised,"-73.939607, 40.603742"
1968 HARING ST,PLAC,Raised,"-73.941459, 40.603539"
1968 KIMBALL RD,PLAC,Raised,"-73.929028, 40.612123"
1969 E 28 ST,PLAC,Raised,"-73.944384, 40.603217"
1969 W 5 ST,PLAC,Raised,"-73.977077, 40.599616"
1969 W 6 ST,PLAC,Raised,"-73.978074, 40.599507"
197 22 ST,ACPS,Raised,"-73.995501, 40.661691"
197 8 ST,PLAC,Raised,"-74.119467, 40.56948"
197 AMITY ST,PLAC,Raised,"-73.9936, 40.688528"
197 BAY TER,TICO,Raised,"-74.133759, 40.552807"
197 E 56 ST,PLAC,Raised,"-73.9246, 40.652133"
197 E 59 ST,ACSA1,Raised,"-73.921447, 40.649336"
197 E 8 ST,PLAC,Raised,"-73.971996, 40.645425"
197 FIELDWAY AV,ACRU,Raised,"-74.139524, 40.547885"
197 FILLMORE ST,PLAC,Raised,"-74.095275, 40.643475"
197 GREELEY AV,PLAC,NA,"-74.107823, 40.57718"
197 IRVING AV,ULAM,Raised,"-73.918791, 40.701528"
197 JOHNSON AV,LIST,Raised,"-74.246568, 40.510948"
197 MAYBURY AV,PLAC,Raised,"-74.139788, 40.549741"
197 OSGOOD AV,PLAC,Raised,"-74.079938, 40.616879"
197 VANDERBILT AV,PLAC,Raised,"-74.077696, 40.619773"
197-002 112 AV,ACPL,Raised,"-73.758539, 40.702018"
197-003 197 ST,ACPL,Raised,"1.0, 1.0"
197-005 104 AV,TICO,Raised,"-73.761358, 40.708176"
197-005 104 AV,PLAC,Raised,"-73.761358, 40.708176"
197-006 115 AV,ACPL,Raised,"-73.756375, 40.697305"
197-008 115 AV,ACPL,Raised,"-73.756357, 40.697309"
197-016 111 AV,QUPA,Raised,"-73.759028, 40.703413"
197-018 100 AV,ACSA1,Raised,"-73.761956, 40.709947"
197-019 116 AV,QUPA,Raised,"-73.75536, 40.695302"
197-019 99 RD,TICO,Raised,"-73.761512, 40.71075"
197-020 115 AV,ACSA1,Raised,"-73.756252, 40.697337"
197-020 115 AV,QUPA,Raised,"-73.756252, 40.697337"
197-020 99 RD,ACPL,Raised,"-73.761512, 40.71075"
197-058 122 AV,ACPL,Raised,"-73.750343, 40.687579"
1970 1 AV,QURU,NA,"-73.942141, 40.786786"
