address,species,sidewalk_condition,location
1176 Avenue L,PLAC,Raised,"-73.963501, 40.620069"
1176 E 52 ST,PLAC,Raised,"-73.926253, 40.631353"
1176 FRANKLIN AV,ACPS,Raised,"-73.904615, 40.829448"
1176 FRANKLIN AV,UNKNOWN,Raised,"-73.904615, 40.829448"
1176 HERING AV,QUPA,Raised,"1.0, 1.0"
1176 UNION AV,ACRU,Raised,"-73.899543, 40.828307"
1176 UNION AV,GIBI,Raised,"-73.899543, 40.828307"
1177 BAY 14 ST,PLAC,Raised,"1.0, 1.0"
1177 E 15 ST,ACPS,Raised,"-73.96059, 40.620957"
1177 GRANT AV,ACPL,Raised,"-73.915418, 40.832829"
1177 TINTON AV,GLTR,Raised,"-73.900693, 40.828511"
1178 53 ST,PLAC,Raised,"-73.997118, 40.634397"
1178 BUSHWICK AV,GLTR,Raised,"-73.916815, 40.688742"
1178 E 83 ST,PLAC,Raised,"-73.90599, 40.632361"
1178 HALSEY ST,PLAC,Raised,"-73.910179, 40.690862"
1178 PUTNAM AV,TICO,Raised,"-73.916705, 40.690176"
1179 BUSHWICK AV,GLTR,Raised,"-73.916689, 40.68867"
1179 E 105 ST,PLAC,Raised,"-73.889527, 40.642903"
1179 E 12 ST,ACPL,Raised,"-73.963365, 40.620604"
1179 E 17 ST,PLAC,Raised,"-73.958779, 40.621581"
1179 E 28 ST,QUPA,Raised,"-73.94799, 40.622292"
1179 E 46 ST,PLAC,Raised,"-73.932199, 40.632223"
1179 E 82 ST,PLAC,Raised,"-73.906707, 40.631898"
1179 E 86 ST,PLAC,Raised,"-73.9038, 40.633787"
1179 E 96 ST,ACPL,Raised,"-73.900853, 40.642593"
1179 OVINGTON AV,UNKNOWN,Raised,"-74.00612, 40.625744"
118 78 ST,PLAC,Raised,"-74.033567, 40.630453"
118 ASCAN AV,ACSA2,NA,"1.0, 1.0"
118 ASPINWALL ST,PYCA,Raised,"-74.24843, 40.505143"
118 BAY TER,TICO,Raised,"-74.135912, 40.554569"
118 BEDFORD AV,ACRU,NA,"-74.105893, 40.580884"
118 BODINE ST,ACPL,NA,"-74.125389, 40.635531"
118 BODINE ST,ACRU,NA,"-74.125389, 40.635531"
118 BODINE ST,AIAL,NA,"-74.125389, 40.635531"
118 CENTRAL AV,PLAC,Raised,"-74.076183, 40.638655"
118 CLAWSON ST,PLAC,NA,"-74.107181, 40.576084"
118 CONGRESS ST,PLAC,Raised,"-73.998244, 40.689038"
118 E 30 ST,FRPE,Raised,"-73.98221, 40.744155"
118 E 35 ST,GLTR,Raised,"-73.944932, 40.652572"
118 E 89 ST,ACSA1,Raised,"-73.918555, 40.650345"
118 HAMDEN AV,ZESE,NA,"-74.105093, 40.581314"
118 LAREDO AV,TICO,Raised,"-74.17175, 40.549313"
118 OAKVILLE AV,ACSA2,Raised,"-74.13501, 40.59897"
