address,species,sidewalk_condition,location
30 MASSACHUSETTS ST S,ACPL,Raised,"-74.250688, 40.503819"
30 NOTRE DAME AV,ACPL,NA,"-74.157551, 40.550964"
30 PARKHILL CIR,PLAC,Raised,"-74.077648, 40.61659"
30 PIKE ST,QUPH,Raised,"-73.99265, 40.712679"
30 PIKE ST,ULAM,Raised,"-73.99265, 40.712679"
30 PRESTON CT,ACPL,Raised,"1.0, 1.0"
30 PRESTON CT,PLAC,Raised,"1.0, 1.0"
30 ROYAL OAK RD,ACPL,Raised,"-74.114509, 40.617303"
30 ST MARKS PL,QUPA,Raised,"-73.981372, 40.682374"
30 TAUNTON ST,ACSA1,Raised,"-74.137391, 40.554616"
30 WALBROOKE AV,PLAC,Raised,"-74.103362, 40.633883"
30 WALTON ST,PLAC,Raised,"-73.951075, 40.70106"
30 WESTBURY AV,PLAC,Raised,"-74.10376, 40.638313"
30-001 30 AV,LIST,Raised,"-73.922333, 40.767323"
30-001 34 AV,PYCA,Raised,"-73.928039, 40.760043"
30-001 36 AV,QUPA,Raised,"-73.930541, 40.756954"
30-001 37 AV,QUPA,Raised,"-73.931806, 40.755392"
30-001 91 ST,PLAC,Raised,"-73.87797, 40.76177"
30-001 UNION ST,ACPL,NA,"-73.82656, 40.770134"
30-003 72 ST,PLAC,Raised,"-73.895681, 40.760172"
30-004 146 ST,PLAC,NA,"-73.821835, 40.77078"
30-004 30 AV,ACPL,Raised,"-73.922103, 40.767235"
30-005 30 AV,PLAC,Raised,"-73.922133, 40.76725"
30-005 30 AV,SOJA,Raised,"-73.922133, 40.76725"
30-006 86 ST,PLAC,Raised,"-73.882651, 40.761461"
30-008 86 ST,PLAC,Raised,"-73.882644, 40.761421"
30-008 93 ST,PLAC,Raised,"-73.875995, 40.761338"
30-010 86 ST,ACPL,Raised,"-73.882637, 40.761382"
30-010 93 ST,LIST,Raised,"-73.875991, 40.761316"
30-011 PARSONS BLVD,ACPL,NA,"-73.824725, 40.770325"
30-012 72 ST,ACPL,Raised,"-73.895646, 40.759976"
30-012 93 ST,ACPS,Raised,"-73.875987, 40.761294"
30-014 72 ST,ACPL,Raised,"-73.895639, 40.759935"
30-015 34 AV,QURU,Raised,"-73.927928, 40.75999"
30-016 94 ST,GLTR,Raised,"-73.87497, 40.761118"
30-017 80 ST,QUPA,Raised,"-73.888194, 40.760678"
30-018 86 ST,PLAC,Raised,"-73.882608, 40.761224"
30-018 94 ST,GLTR,Raised,"-73.874967, 40.7611"
30-019 23 ST,ACPL,Raised,"-73.926854, 40.768806"
30-019 91 ST,LIST,Raised,"-73.877915, 40.76147"
30-020 PARSONS BLVD,ACSA1,Raised,"-73.824693, 40.770209"
30-021 F LEWIS BLVD,QUPA,Raised,"1.0, 1.0"
30-021 F LEWIS BLVD,QURU,Raised,"1.0, 1.0"
30-021 PARSONS BLVD,ACPL,NA,"-73.824693, 40.770209"
30-022 93 ST,ACPS,Raised,"-73.875967, 40.761181"
30-024 23 ST,ACPL,Raised,"-73.926899, 40.76875"
30-024 94 ST,GLTR,Raised,"-73.874958, 40.76105"
30-025 36 ST,FRPE,Raised,"-73.917918, 40.764371"
30-025 79 ST,ACPL,Raised,"-73.889096, 40.760422"
30-025 PARSONS BLVD,ACPL,NA,"-73.824681, 40.770162"
30-026 94 ST,GLTR,Raised,"-73.874954, 40.761033"
30-028 143 ST,PLAC,Raised,"-73.825907, 40.769847"
30-028 148 ST,ACSA2,Raised,"-73.818383, 40.77101"
30-028 148 ST,ACSA1,Raised,"-73.818383, 40.77101"
30-028 23 ST,PLAC,Raised,"-73.926968, 40.768666"
30-028 94 ST,GLTR,Raised,"-73.874951, 40.761016"
30-029 80 ST,ACPL,Raised,"-73.888151, 40.760441"
30-030 146 ST,TICO,NA,"-73.821781, 40.770482"
30-030 60 ST,QUPA,Raised,"-73.903039, 40.758777"
30-030 91 ST,PLAC,Raised,"-73.877879, 40.761271"
30-030 PARSONS BLVD,QUPA,NA,"-73.824662, 40.770093"
30-030 THOMPSON AV,SOJA,Raised,"1.0, 1.0"
30-031 35 ST,ACPL,Raised,"-73.918843, 40.764593"
30-031 37 ST,ACSA1,Raised,"-73.917242, 40.763842"
30-031 85 ST,ACPL,Raised,"-73.883494, 40.760892"
30-031 PARSONS BLVD,ACPL,NA,"-73.824662, 40.770093"
30-031 PARSONS BLVD,QUPA,NA,"-73.824662, 40.770093"
30-031 PARSONS BLVD,ACSA1,NA,"-73.824662, 40.770093"
30-032 91 ST,PLAC,Raised,"-73.877872, 40.761237"
30-032 HOBART ST,ACPL,Raised,"-73.906889, 40.758818"
30-035 86 ST,ACSA1,Raised,"-73.882551, 40.760911"
30-037 85 ST,PLAC,Raised,"-73.883472, 40.760774"
30-039 48 ST,ACPL,Raised,"-73.90941, 40.759884"
30-040 93 ST,TICO,Raised,"-73.87593, 40.760978"
30-041 85 ST,ACPL,Raised,"-73.883458, 40.760695"
30-042 93 ST,TICO,Raised,"-73.875926, 40.760955"
30-043 85 ST,ACPL,Raised,"-73.88345, 40.760655"
30-044 72 ST,ACPL,Raised,"-73.895532, 40.759346"
30-045 154 ST,ACRU,NA,"-73.810162, 40.770844"
30-045 84 ST,ACPL,Raised,"-73.884375, 40.760519"
30-048 73 ST,ACPL,NA,"-73.894583, 40.759365"
30-049 31 AV,TICO,Raised,"-73.923863, 40.764541"
30-054 84 ST,QUPA,Raised,"-73.884339, 40.760322"
30-056 84 ST,PLAC,Raised,"-73.884332, 40.760284"
30-057 73 ST,ACSA1,Raised,"-73.894555, 40.759209"
30-057 87 ST,ACPS,Raised,"-73.881541, 40.760576"
30-059 84 ST,ACPL,Raised,"-73.884325, 40.760243"
30-060 35 ST,FRPE,Raised,"-73.919464, 40.76383"
30-065 74 ST,ACPL,NA,"-73.893599, 40.759149"
30-070 29 ST,ACPL,Raised,"-73.924348, 40.765967"
30-071 29 ST,ACPL,Raised,"-73.924348, 40.765967"
30-072 29 ST,ACPL,Raised,"-73.924398, 40.765906"
30-077 36 ST,TICO,Raised,"-73.918996, 40.763047"
300 2 AV,TICO,NA,"-73.983365, 40.734513"
300 ARLENE ST,ACPL,NA,"-74.164848, 40.6106"
300 BAY 13 ST,COMA,Raised,"-74.012274, 40.603943"
300 CLINTON AV,QUPA,Raised,"-73.968026, 40.689192"
300 E 18 ST,PLAC,Raised,"-73.962014, 40.643842"
300 E 201 ST,PYCA,NA,"-73.883775, 40.87137"
300 E 40 ST,PLAC,Raised,"-73.939835, 40.649539"
300 E 48 ST,PLAC,Raised,"-73.932665, 40.654835"
300 E 8 ST,ACPL,Raised,"-73.971487, 40.642731"
300 E 89 ST,SOJA,Raised,"-73.950302, 40.779796"
300 E 89 ST,AIAL,Raised,"-73.950302, 40.779796"
300 E 95 ST,PYCA,Raised,"-73.947547, 40.783555"
300 E 96 ST,QUPA,NA,"-73.947035, 40.784222"
300 E 96 ST,PYCA,NA,"-73.947035, 40.784222"
300 E 96 ST,GLTR,NA,"-73.947035, 40.784222"
300 GRANT AV,QUPA,Raised,"-73.867295, 40.683552"
300 HEMLOCK ST,GLTR,Raised,"-73.870833, 40.682432"
300 LAFAYETTE AV,GIBI,Raised,"-73.96383, 40.688443"
300 MONTREAL AV,PLAC,Raised,"-74.126457, 40.559635"
300 NICHOLS AV,PLAC,Raised,"-73.868297, 40.683252"
300 ORIENTAL BLVD,GIBI,Raised,"-73.950982, 40.57709"
300 PARKVILLE AV,PLAC,Raised,"-73.968495, 40.632306"
300 SATTERLEE ST,QUPA,Raised,"-74.251133, 40.502101"
300 SUTTER AV,QUPA,Raised,"-73.908732, 40.667318"
300 TAYLOR ST,GLTR,NA,"-74.122705, 40.631232"
300 W 215 ST,GLTR,NA,"-73.911654, 40.868088"
300 W 236 ST,ACPL,NA,"-73.904029, 40.884778"
300 W 245 ST,LIST,Raised,"-73.901739, 40.892024"
300 W 245 ST,TICO,Raised,"-73.901739, 40.892024"
300 W 245 ST,AEHI,Raised,"-73.901739, 40.892024"
300 W 246 ST,ACPL,NA,"-73.901125, 40.893411"
300 W 246 ST,LIST,Raised,"-73.901125, 40.893411"
300 W 246 ST,ACPL,Raised,"-73.901125, 40.893411"
300 WARREN ST,PYCA,Raised,"-73.992689, 40.685991"
300 WOOLLEY AV,SOJA,NA,"-74.139697, 40.616805"
3001 Avenue T,ACPS,Raised,"-73.939453, 40.602998"
3001 BATCHELDER ST,ACPS,Raised,"1.0, 1.0"
3001 BRIGGS AV,QUPA,Raised,"-73.884485, 40.871992"
3001 BRIGGS AV,OSVI,Raised,"-73.884485, 40.871992"
3001 E 201 ST,QUPH,NA,"1.0, 1.0"
3001 KINGSBRIDGE AV,PYCA,NA,"-73.908002, 40.87831"
3001 MARINE PKWY,MOAL,Raised,"1.0, 1.0"
3002 KINGSBRIDGE AV,QUPA,NA,"-73.907974, 40.87834"
3002 KINGSBRIDGE AV,PYCA,NA,"-73.907974, 40.87834"
3003 MATTHEWS AV,ACSA2,Raised,"-73.862444, 40.869681"
3005 30 AV,PLAC,Raised,"-73.843754, 40.771268"
3005 BRIGHTON 1 ST,ACSA2,Raised,"1.0, 1.0"
