address,species,sidewalk_condition,location
810 METCALF AV,PLAC,Raised,"-73.870553, 40.820602"
810 MORRIS PARK AV,ACPS,NA,"-73.862184, 40.846043"
810 OCEAN AV,QUPA,Raised,"-73.959645, 40.64289"
810 WARWICK ST,GLTR,Raised,"-73.881998, 40.662876"
8102 Avenue J,PLAC,Raised,"-73.910645, 40.634372"
8104 Avenue J,PLAC,Raised,"-73.91063, 40.634381"
8107 GLENWOOD RD,PLAC,Raised,"-73.914122, 40.637538"
8108 Avenue J,PLAC,Raised,"-73.910602, 40.6344"
811 5 AV,ULAM,Raised,"-73.97164, 40.766151"
811 AV W,PLAC,Raised,"-73.961918, 40.593625"
811 E 18 ST,ACPL,Raised,"-73.959582, 40.631004"
811 E 8 ST,ACPL,Raised,"-73.968982, 40.629543"
811 PRESIDENT ST,GIBI,Raised,"-73.976223, 40.673958"
811 WARING AV,ACPL,NA,"-73.863224, 40.861268"
8112 Avenue K,PLAC,Raised,"-73.908754, 40.632783"
8114 Avenue J,PLAC,Raised,"-73.91056, 40.634427"
8115 Avenue L,PLAC,Raised,"-73.906583, 40.631382"
8115 GLENWOOD RD,GLTR,Raised,"-73.914065, 40.637575"
8117 COLONIAL RD,PLAC,Raised,"-74.03499, 40.628248"
8118 5 AV,QUPA,Raised,"-74.024508, 40.624907"
8118 COLONIAL RD,PLAC,Raised,"-74.034996, 40.628233"
8119 Avenue L,ACPL,Raised,"-73.906457, 40.631462"
812 5 AV,ULAM,Raised,"-73.971529, 40.766303"
812 8 AV,QUPA,Raised,"-73.978783, 40.666279"
812 ALBANY AV,PLAC,Raised,"-73.939353, 40.654138"
812 CATON AV,GLTR,Raised,"-73.972526, 40.647801"
812 FOSTER AV,ACPS,Raised,"-73.96912, 40.631103"
812 UNION ST,QUPA,Raised,"-73.97543, 40.674453"
8120 13 AV,ACPL,Raised,"-74.011085, 40.616787"
8121 Avenue L,PLAC,Raised,"-73.906395, 40.631503"
8123 Avenue L,QUPA,Raised,"-73.906332, 40.631543"
8126 6 AV,QUPA,Raised,"-74.022173, 40.62343"
813 71 ST,QURU,Raised,"-74.015735, 40.629034"
813 E 168 ST,OSVI,Raised,"-73.898855, 40.828742"
813 VANNEST AV,ACSA2,NA,"-73.861652, 40.844608"
814 E 21 ST,PLAC,Raised,"-73.956856, 40.633728"
814 E 21 ST,QUPA,Raised,"-73.956856, 40.633728"
814 E 3 ST,GLTR,Raised,"-73.975237, 40.632023"
814 METCALF AV,PLAC,Raised,"-73.870572, 40.820685"
814 PATTERSON AV,ACRU,Raised,"-74.090616, 40.571861"
814 RHINELANDER AV,ACPS,Raised,"-73.862826, 40.848289"
814 VANNEST AV,ACSA2,NA,"-73.861587, 40.844625"
815 2 AV,QUPH,NA,"-73.971444, 40.750869"
815 AV W,ACPL,Raised,"-73.961871, 40.59363"
815 E 168 ST,ACRU,Raised,"-73.898707, 40.828706"
815 E 213 ST,PLAC,NA,"-73.861264, 40.87839"
815 E 22 ST,ACPL,Raised,"-73.955687, 40.63257"
815 MORRIS PARK AV,QUPA,Raised,"-73.86203, 40.846074"
815 REISS PL,PLAC,NA,"1.0, 1.0"
815 WALTON AV,ACRU,Raised,"-73.925106, 40.825571"
816 BARTHOLDI ST,ACSA1,Raised,"-73.862588, 40.873814"
816 CATON AV,GLTR,Raised,"-73.972423, 40.647845"
816 E 216 ST,UNKNOWN,NA,"-73.860602, 40.880389"
816 VANNEST AV,ACSA2,NA,"-73.861522, 40.844643"
817 2 AV,QUPH,NA,"-73.9714, 40.75093"
817 43 ST,PLAC,Raised,"-73.999248, 40.644807"
817 E 18 ST,PLAC,Raised,"-73.959554, 40.630856"
817 E 48 ST,ACPL,Raised,"-73.931225, 40.641387"
817 E 56 ST,PLAC,Raised,"-73.923075, 40.636293"
817 VANNEST AV,ACSA2,NA,"-73.861522, 40.844643"
818 45 ST,PLAC,Raised,"-74.00037, 40.64366"
818 Avenue U,QUPA,Raised,"-73.962853, 40.598121"
818 BARTHOLDI ST,ACSA2,Raised,"-73.862557, 40.87381"
818 E 8 ST,ACPL,Raised,"-73.968961, 40.629413"
818 FLATBUSH AV,QUPA,Raised,"-73.959305, 40.652821"
818 HOME ST,PYCA,Raised,"-73.899331, 40.827745"
818 METCALF AV,PLAC,Raised,"-73.87059, 40.820767"
818 UNION ST,QUPA,Raised,"-73.975179, 40.674355"
819 E 168 ST,ACRU,Raised,"-73.89841, 40.828635"
819 E 213 ST,ACPL,NA,"-73.86117, 40.878359"
819 E 213 ST,PLAC,NA,"-73.86117, 40.878359"
819 E 227 ST,ACRU,Raised,"-73.856253, 40.888126"
819 E 40 ST,PLAC,Raised,"-73.938328, 40.635426"
819 PROSPECT PL,PLAC,Raised,"-73.949319, 40.674272"
82 4 AV,TICO,Raised,"-73.979967, 40.681952"
82 72 ST,ACPL,Raised,"-74.034116, 40.635217"
82 BARTOW ST,PLAC,Raised,"-74.137694, 40.552786"
82 BAY 7 ST,ACRU,Raised,"-74.012668, 40.610652"
82 COMSTOCK AV,LIST,Raised,"-74.159144, 40.618291"
82 E 236 ST,ZESE,Raised,"-73.873295, 40.897653"
82 E 54 ST,ACPL,Raised,"-73.927059, 40.65719"
82 E 55 ST,ACSA1,Raised,"-73.926018, 40.656248"
82 E BROADWAY,PYCA,Raised,"-74.129147, 40.569184"
82 FINLEY AV,PLAC,Raised,"-74.103361, 40.564413"
82 GARFIELD PL,TICO,Raised,"-73.981338, 40.674391"
82 GETZ AV,QUPA,NA,"-74.166433, 40.558209"
82 HARRISON ST,ACRU,Raised,"-74.077209, 40.623695"
82 IRVING PL,PLAC,NA,"-73.986427, 40.737202"
82 MANILA AV,ACSA1,Raised,"-74.108734, 40.560876"
82 PEMBERTON AV,PYCA,NA,"-74.156127, 40.561693"
82 ROOSEVELT AV,ACSA1,Raised,"-74.132865, 40.604833"
82 STECHER ST,ACRU,Raised,"-74.187965, 40.531074"
82 VAN PELT AV,ACRU,Raised,"-74.155012, 40.634573"
82 VERMONT ST,ACPL,Raised,"-73.895488, 40.678154"
82 WOLVERINE ST,LIST,Raised,"-74.130695, 40.567338"
82-001 166 ST,ACPL,NA,"-73.800837, 40.719814"
82-001 60 RD,ACPL,Raised,"-73.878036, 40.726385"
82-002 166 ST,PYCA,NA,"-73.800821, 40.719754"
82-002 167 ST,ACPL,NA,"-73.799907, 40.719922"
82-002 167 ST,ACPL,Raised,"-73.799907, 40.719922"
82-002 168 ST,ACPL,NA,"-73.798974, 40.720066"
82-003 141 ST,PLAC,Raised,"-73.817854, 40.715613"
82-003 246 LA,PYCA,Raised,"-73.722459, 40.738383"
82-003 MYRTLE AV,QURU,NA,"-73.866506, 40.703114"
82-004 217 ST,ACPL,NA,"-73.753372, 40.732726"
82-004 218 ST,ACPL,NA,"-73.752063, 40.732724"
82-004 91 AV,PLAC,NA,"-73.85903, 40.686918"
82-005 155 AV,ULAM,NA,"-73.851749, 40.66439"
82-005 217 ST,QURU,NA,"-73.753372, 40.732726"
82-005 217 ST,GIBI,NA,"-73.753372, 40.732726"
82-005 91 AV,PLAC,NA,"-73.85903, 40.686918"
82-005 91 AV,PLAC,Raised,"-73.85903, 40.686918"
82-005 BEVERLEY RD,QUPA,Raised,"-73.833965, 40.70986"
82-005 MYRTLE AV,FRPE,NA,"-73.866488, 40.703115"
82-005 MYRTLE AV,QURU,NA,"-73.866488, 40.703115"
82-006 91 AV,PLAC,NA,"-73.85901, 40.686922"
82-007 91 AV,PLAC,Raised,"-73.85901, 40.686922"
82-007 COMMONWELATH BLVD,ACPL,Raised,"-73.723311, 40.738111"
82-007 UTOPIA PKWY,QUPA,Raised,"-73.790273, 40.720875"
82-008 91 AV,PLAC,NA,"-73.858989, 40.686926"
82-009 192 ST,PLAC,Raised,"-73.776831, 40.726459"
82-009 91 AV,PLAC,NA,"-73.858989, 40.686926"
82-009 MYRTLE AV,FRPE,NA,"-73.866452, 40.703118"
82-010 217 ST,QURU,NA,"-73.753324, 40.732625"
82-010 218 ST,ACPL,NA,"-73.752039, 40.732632"
82-011 DONCASTER PL,ACPL,Raised,"-73.789165, 40.720436"
