address,species,sidewalk_condition,location
86-043 102 AV,ACPL,NA,"-73.852601, 40.681613"
86-043 89 ST,ACPL,Raised,"-73.855774, 40.693665"
86-044 102 RD,ACPL,NA,"-73.852251, 40.680979"
86-044 143 ST,AEHI,Raised,"-73.813123, 40.707484"
86-044 143 ST,ACSA1,Raised,"-73.813123, 40.707484"
86-045 251 ST,ACPL,Raised,"-73.715115, 40.731337"
86-045 253 ST,ACPL,Raised,"-73.713199, 40.731529"
86-046 124 ST,PLAC,Raised,"-73.82673, 40.701756"
86-047 111 ST,PLAC,Raised,"-73.837633, 40.697831"
86-047 LITTLE NK PKWY,ACPL,Raised,"-73.711205, 40.731782"
86-048 110 ST,ACPL,Raised,"-73.838528, 40.697478"
86-051 91 ST,ULTH,Raised,"-73.854032, 40.693885"
86-051 91 ST,ULCR,Raised,"-73.854032, 40.693885"
86-053 85 RD,ACPL,Raised,"-73.858474, 40.695414"
86-054 WINCHESTER BLVD,QUPA,Raised,"-73.73595, 40.73183"
86-054 WOODHAVEN BLVD,QUPA,Raised,"-73.85235, 40.69409"
86-057 106 ST,PLAC,Raised,"-73.841607, 40.696226"
86-057 110 ST,PLAC,Raised,"-73.838465, 40.697326"
86-061 102 ST,ULAM,Raised,"-73.845301, 40.694962"
86-062 108 ST,ACPL,Raised,"-73.839903, 40.696527"
86-063 108 ST,AEHI,Raised,"-73.839903, 40.696527"
86-063 WINCHESTER BLVD,ACPL,Raised,"-73.735985, 40.731718"
86-065 80 ST,ULAM,NA,"-73.862162, 40.692122"
86-069 WINCHESTER BLVD,PLAC,Raised,"-73.736012, 40.731634"
86-071 76 ST,ACPS,NA,"-73.865492, 40.691"
86-075 80 ST,ULAM,NA,"-73.862106, 40.691914"
86-081 80 ST,ULAM,NA,"-73.862072, 40.691789"
86-083 76 ST,GIBI,NA,"-73.865344, 40.690358"
860 47 ST,PLAC,Raised,"-74.00062, 40.641988"
860 60 ST,TICO,Raised,"-74.008219, 40.634684"
860 BELMONT AV,ACSA1,Raised,"-73.877509, 40.673283"
860 E 216 ST,GIBI,NA,"-73.859349, 40.879993"
860 E 93 ST,PLAC,Raised,"-73.91026, 40.647701"
860 METCALF AV,PLAC,Raised,"-73.870784, 40.821629"
860 PARK PL,PLAC,Raised,"-73.949183, 40.673369"
860 VANNEST AV,ACPL,Raised,"-73.860021, 40.844985"
860-870 1 AV,MAPU,Raised,"-73.966764, 40.753074"
860-870 1 AV,PYCA,Raised,"-73.967034, 40.752675"
860-870 1 AV,PYCA,Raised,"-73.966764, 40.753074"
860-870 1 AV,MAPU,Raised,"-73.967034, 40.752675"
860/870 E 49 ST,QUPH,Raised,"1.0, 1.0"
8601 86 AV,ACSA1,Raised,"-73.741415, 40.738462"
8602 Avenue O,PLAC,Raised,"1.0, 1.0"
8603 Avenue O,PLAC,Raised,"1.0, 1.0"
8604 Avenue M,PLAC,Raised,"-73.901551, 40.631824"
8607 Avenue O,PLAC,Raised,"1.0, 1.0"
8608 Avenue O,ACPL,Raised,"1.0, 1.0"
861 45 ST,PLAC,Raised,"-73.999456, 40.643108"
861 52 ST,PLAC,Raised,"-74.003535, 40.639187"
861 57 ST,PLAC,Raised,"-74.006446, 40.636387"
861 E 48 ST,ACPL,Raised,"-73.931109, 40.640303"
861 E 55 ST,PLAC,Raised,"-73.92389, 40.636306"
8610 Avenue O,PLAC,Raised,"1.0, 1.0"
8612 30 AV,TICO,Raised,"-73.843754, 40.771268"
8614 Avenue O,PLAC,Raised,"1.0, 1.0"
8615 ELDERT LA,ACPL,Raised,"1.0, 1.0"
8616 94 ST,ACSA1,Raised,"-73.87647, 40.771551"
8616 Avenue O,ACPL,Raised,"1.0, 1.0"
