address,species,sidewalk_condition,location
64-002 80 AV,ACSA2,NA,"-73.889307, 40.696084"
64-003 175 ST,QUPA,Raised,"-73.793994, 40.737938"
64-003 175 ST,PLAC,NA,"-73.793994, 40.737938"
64-003 175 ST,PLAC,Raised,"-73.793994, 40.737938"
64-003 35 AV,QUPA,Raised,"-73.898626, 40.750321"
64-003 77 ST,ACPL,Raised,"-73.877923, 40.717874"
64-004 64 AV,TICO,Raised,"1.0, 1.0"
64-004 77 PL,QUPA,NA,"-73.877094, 40.718215"
64-004 77 ST,UNKNOWN,NA,"-73.877913, 40.717859"
64-004 99 ST,ACPL,NA,"-73.8562, 40.730849"
64-004 COOPER AV,ACPL,NA,"-73.891863, 40.697965"
64-004 COOPER AV,FRPE,NA,"-73.891863, 40.697965"
64-004 MARATHAN PKWY,ACSA1,Raised,"-73.727904, 40.75464"
64-004 WETHEROLE ST,QUPA,Raised,"-73.861535, 40.727239"
64-005 35 AV,QUPA,Raised,"-73.898607, 40.750323"
64-005 60 RD,PLAC,NA,"-73.899133, 40.717609"
64-005 GRAND AV,GIBI,Raised,"-73.901709, 40.722776"
64-006 78 ST,QUPA,NA,"-73.876271, 40.718547"
64-006 80 AV,ZESE,NA,"-73.889307, 40.696084"
64-006 99 ST,ACPL,NA,"-73.856174, 40.730799"
64-006 COOPER AV,FRPE,NA,"-73.891802, 40.697979"
64-007 175 ST,QUPA,NA,"-73.793998, 40.737874"
64-007 175 ST,PLAC,NA,"-73.793998, 40.737874"
64-007 72 ST,ACSA1,Raised,"1.0, 1.0"
64-007 COOPER AV,FRPE,NA,"-73.891802, 40.697979"
64-008 80 AV,TICO,NA,"-73.889307, 40.696084"
64-008 99 ST,ACPL,NA,"-73.856149, 40.73075"
64-009 35 AV,QUPA,Raised,"-73.89857, 40.750327"
64-010 77 PL,ACPL,NA,"-73.877043, 40.718156"
64-010 77 ST,ACPL,NA,"-73.877884, 40.717817"
64-010 80 AV,TICO,NA,"-73.889307, 40.696084"
64-010 99 ST,ACPL,Raised,"-73.856123, 40.7307"
64-010 COOPER AV,PLAC,NA,"-73.891678, 40.698008"
64-011 35 AV,QUPA,Raised,"-73.898552, 40.750329"
64-011 75 ST,PLAC,NA,"-73.880225, 40.716636"
64-011 77 ST,ACPL,Raised,"-73.877884, 40.717817"
64-011 COOPER AV,FRPE,NA,"-73.891678, 40.698008"
64-012 75 ST,ACPL,NA,"-73.880205, 40.716611"
64-012 75 ST,ACSA1,NA,"-73.880205, 40.716611"
64-012 80 ST,ACRU,NA,"-73.87444, 40.719067"
64-012 COOPER AV,PLAC,NA,"-73.891615, 40.698022"
64-013 COOPER AV,FRPE,NA,"-73.891615, 40.698022"
64-014 251 ST,QUPA,Raised,"-73.72661, 40.75492"
64-014 60 RD,PLAC,NA,"-73.898982, 40.717687"
64-014 74 ST,FRPE,NA,"-73.880998, 40.716232"
64-014 80 AV,FRPE,NA,"-73.889307, 40.696084"
64-014 83 PL,PLAC,Raised,"-73.870387, 40.720918"
64-014 PERRY AV,AEHI,Raised,"-73.901529, 40.723664"
64-015 155 ST,LIST,Raised,"-73.813286, 40.737753"
64-015 60 RD,ACSA1,NA,"-73.898982, 40.717687"
64-015 75 ST,PLAC,Raised,"-73.880183, 40.716584"
64-015 75 ST,ACSA1,NA,"-73.880183, 40.716584"
64-015 78 ST,SOJA,NA,"-73.8762, 40.718447"
64-015 COOPER AV,FRPE,NA,"-73.891554, 40.698036"
64-015 PLEASANT VIEW ST,UNKNOWN,Raised,"1.0, 1.0"
64-016 78 ST,ACRU,Raised,"-73.876183, 40.718423"
64-016 80 AV,QUPA,NA,"-73.889307, 40.696084"
64-016 80 ST,PYCA,NA,"-73.874354, 40.71896"
64-017 102 ST,ACPL,Raised,"-73.853371, 40.731312"
64-017 175 ST,ACPL,NA,"-73.794008, 40.737713"
64-017 35 AV,QUPA,Raised,"-73.898497, 40.750335"
64-017 75 ST,FRPE,NA,"-73.880163, 40.716559"
64-017 80 ST,PYCA,NA,"-73.874354, 40.71896"
64-017 COOPER AV,FRPE,NA,"-73.891492, 40.69805"
64-018 174 ST,QUPA,NA,"-73.795003, 40.737529"
64-018 174 ST,QURU,Raised,"-73.795003, 40.737529"
64-018 174 ST,ACPL,NA,"-73.795003, 40.737529"
64-018 74 ST,ACRU,NA,"-73.880961, 40.716186"
64-018 75 ST,UNKNOWN,NA,"-73.880142, 40.716532"
64-018 80 AV,GLTR,NA,"-73.889307, 40.696084"
64-019 65 LA,ACPS,Raised,"-73.894037, 40.712113"
64-019 65 ST,QUPA,Raised,"-73.895881, 40.712345"
64-019 75 ST,FRPE,NA,"-73.880142, 40.716532"
64-020 64 ST,QUPA,Raised,"1.0, 1.0"
64-020 75 ST,UNKNOWN,NA,"-73.880122, 40.716507"
64-020 80 AV,ACPL,NA,"-73.889307, 40.696084"
64-020 COOPER AV,ACSA1,NA,"-73.891368, 40.698079"
64-020 THURSBY AV,UNKNOWN,Raised,"-73.793667, 40.5951"
64-021 175 ST,PLAC,NA,"-73.794013, 40.737648"
64-021 73 PL,ACPL,Raised,"-73.881726, 40.715931"
64-021 78 ST,PYCA,NA,"-73.876148, 40.718373"
64-022 64 AV,PLAC,Raised,"1.0, 1.0"
64-022 64 ST,QUPA,Raised,"1.0, 1.0"
64-022 75 ST,ACPL,NA,"-73.880101, 40.716482"
64-022 78 ST,SOJA,Raised,"-73.876131, 40.718348"
64-022 80 AV,TICO,NA,"-73.890236, 40.69587"
64-022 80 ST,PYCA,NA,"-73.874226, 40.718799"
64-022 83 PL,PLAC,Raised,"-73.870235, 40.720729"
64-022 WETHEROLE ST,UNKNOWN,Raised,"-73.861535, 40.727239"
64-023 184 ST,ACPL,Raised,"-73.789191, 40.737642"
64-023 64 ST,QURU,Raised,"1.0, 1.0"
64-023 65 LA,ACPL,Raised,"-73.894041, 40.712047"
64-023 74 ST,ZESE,NA,"-73.880924, 40.716141"
64-023 75 ST,ACPL,NA,"-73.880101, 40.716482"
64-023 WOODHAVEN BLVD,QUPA,Raised,"-73.866035, 40.720893"
64-024 60 RD,ACSA1,NA,"-73.898831, 40.717765"
64-024 60 RD,PLAC,NA,"-73.898831, 40.717765"
64-024 75 ST,ACSA1,NA,"-73.88008, 40.716455"
64-025 175 ST,PLAC,NA,"-73.794017, 40.737583"
64-025 175 ST,QUPA,NA,"-73.794017, 40.737583"
64-025 64 ST,QUPA,Raised,"1.0, 1.0"
64-025 77 PL,ACPL,NA,"-73.876923, 40.718019"
64-025 CENTRAL AV,ACPL,NA,"-73.891724, 40.702106"
64-026 74 ST,ACSA1,NA,"-73.880887, 40.716094"
64-026 77 PL,ACSA2,Raised,"-73.876906, 40.718"
