address,species,sidewalk_condition,location
50 KEEGANS LA,LIST,Raised,"-74.140928, 40.552088"
50 LAMPORT BLVD,PLAC,Raised,"-74.078763, 40.597145"
50 LAREDO AV,ACRU,Raised,"-74.169204, 40.549645"
50 LAREDO AV,ACSA2,Raised,"-74.169204, 40.549645"
50 LYON PL,QUPA,NA,"-74.147646, 40.618466"
50 MAC DONALD ST,QUPA,Raised,"-74.134771, 40.600334"
50 MARTENSE ST,FRPE,Raised,"-73.957301, 40.651298"
50 MYRTLE AV,QUPA,Raised,"-74.113238, 40.630204"
50 NOEL AV,PLAC,Raised,"-73.923765, 40.588115"
50 OAKLEY PL,ACSA1,Raised,"-74.123749, 40.573804"
50 OXHOLM AV,QUPA,NA,"-74.105563, 40.621536"
50 RAMONA AV,ACPL,Raised,"-74.187428, 40.541387"
50 RANDALL AV,ACPL,Raised,"-74.099119, 40.63274"
50 RIDGECREST AV,ACPL,Raised,"-74.154859, 40.535672"
50 SILVERLAKE RD,ACSA1,Raised,"-74.091753, 40.631996"
50 SPARKHILL AV,ACRU,Raised,"-74.093268, 40.599772"
50 VALENCIA AV,PLAC,Raised,"-74.100763, 40.635092"
50 VERNON AV,ACPL,Raised,"-73.950108, 40.694519"
50 W 77 ST,FRPE,Raised,"-73.975001, 40.780066"
50 W 77 ST,ULAM,Raised,"-73.975001, 40.780066"
50 W 77 ST,ACPS,Raised,"-73.975001, 40.780066"
50 W 97 ST,ROPS,Raised,"-73.965608, 40.792952"
50 WEST ST,PLAC,Raised,"-74.015472, 40.707772"
50-001 203 ST,QUPA,Raised,"-73.776336, 40.751055"
50-001 216 ST,ACPL,NA,"-73.764105, 40.754519"
50-001 217 ST,ACPA,NA,"-73.763188, 40.754664"
50-001 245 ST,PLAC,Raised,"-73.739043, 40.76174"
50-001 245 ST,QUPA,Raised,"-73.739043, 40.76174"
50-002 217 ST,ZESE,NA,"-73.763186, 40.754649"
50-002 48 ST,ACSA1,Raised,"-73.917999, 40.737187"
50-002 66 ST,ACPL,Raised,"-73.898954, 40.736944"
50-003 196 ST,ACSA1,Raised,"-73.783533, 40.749081"
50-003 203 ST,QUPA,Raised,"-73.776321, 40.751024"
50-003 43 ST,QUPA,Raised,"-73.922645, 40.737607"
50-004 217 ST,ACPA,NA,"-73.763183, 40.754634"
50-004 CLEARVIEW EXWY,QUPA,Raised,"-73.77541, 40.751237"
50-004 UTOPIA PKWY,ACSA2,Raised,"-73.792607, 40.744325"
50-005 164 ST,QUPA,Raised,"-73.803052, 40.747139"
50-005 217 ST,ACPA,NA,"-73.763183, 40.754634"
50-005 66 ST,ACPL,Raised,"-73.898955, 40.736916"
50-005 68 ST,ACSA1,Raised,"-73.896846, 40.736798"
50-006 185 ST,ACPL,Raised,"-73.79162, 40.744857"
50-007 175 PL,ACPL,Raised,"-73.793588, 40.744371"
50-007 216 ST,TICO,NA,"-73.764097, 40.754468"
50-007 BELL BLVD,ACPL,NA,"-73.766165, 40.753775"
50-007 BELL BLVD,UNKNOWN,NA,"-73.766165, 40.753775"
50-008 217 ST,ZESE,NA,"-73.763178, 40.754604"
50-009 43 ST,QUPA,Raised,"-73.922715, 40.737118"
50-009 51 AV,ACPL,Raised,"1.0, 1.0"
50-009 51 AV,QUPA,Raised,"1.0, 1.0"
50-009 61 ST,ACPL,Raised,"-73.903717, 40.736966"
50-011 193 ST,TICO,Raised,"-73.786098, 40.748142"
50-011 40 ST,PLAC,Raised,"-73.925442, 40.737886"
50-011 42 ST,PLAC,Raised,"-73.923557, 40.737647"
50-011 BELL BLVD,ACPL,NA,"-73.76614, 40.753751"
50-011 BELL BLVD,UNKNOWN,NA,"-73.76614, 40.753751"
50-012 217 ST,ACPL,NA,"-73.763174, 40.754574"
50-012 41 ST,ACPL,Raised,"-73.924525, 40.737738"
50-012 47 ST,PLAC,Raised,"-73.91897, 40.737081"
50-014 216 ST,ACSA1,NA,"-73.764085, 40.7544"
50-014 217 ST,ACPL,NA,"-73.763171, 40.754559"
50-014 43 ST,QUPA,Raised,"-73.922685, 40.737326"
50-015 216 ST,ACPL,NA,"-73.764085, 40.7544"
50-015 BELL BLVD,FRPE,NA,"-73.766116, 40.753727"
50-016 46 ST,ACSA1,Raised,"-73.919914, 40.737118"
50-016 47 ST,GLTR,Raised,"-73.918988, 40.736999"
50-016 48 ST,QUPA,Raised,"-73.918064, 40.736927"
50-016 51 AV,GIBI,Raised,"1.0, 1.0"
50-017 206 ST,ACSA1,Raised,"-73.773504, 40.751548"
50-017 42 ST,TICO,Raised,"-73.923579, 40.73753"
50-017 46 ST,ACPL,Raised,"-73.919914, 40.737118"
50-018 41 ST,ACPL,Raised,"-73.92455, 40.737619"
50-018 43 ST,QUPA,Raised,"-73.922703, 40.737199"
50-018 CLEARVIEW EXWY,PLAC,Raised,"-73.775305, 40.751015"
50-019 217 ST,ACRU,Raised,"-73.763167, 40.754529"
50-019 217 ST,ACRU,NA,"-73.763167, 40.754529"
50-019 46 ST,PLAC,Raised,"-73.919923, 40.737078"
50-019 65 ST,ACPL,Raised,"-73.900911, 40.736766"
50-019 67 ST,PYCA,Raised,"-73.897781, 40.736459"
50-019 BELL BLVD,FRPE,NA,"-73.766091, 40.753703"
50-019 BELL BLVD,ACSA1,NA,"-73.766091, 40.753703"
50-020 175 PL,ACSA1,Raised,"-73.793603, 40.744141"
50-020 43 ST,ACPL,Raised,"-73.922712, 40.737135"
50-020 43 ST,QUPA,Raised,"-73.922712, 40.737135"
50-021 46 ST,PLAC,Raised,"-73.919932, 40.737039"
50-022 64 ST,ACPL,Raised,"-73.901852, 40.736734"
50-022 65 ST,ACPL,Raised,"-73.900913, 40.736712"
50-022 68 ST,ACSA1,Raised,"-73.896858, 40.736392"
50-023 175 PL,ACRU,Raised,"-73.793605, 40.744109"
50-023 216 ST,ACPL,NA,"-73.764074, 40.754332"
50-023 216 ST,PLAC,NA,"-73.764074, 40.754332"
50-023 47 ST,GLTR,Raised,"-73.919014, 40.736877"
50-023 CLEARVIEW EXWY,PLAC,Raised,"-73.774182, 40.75088"
50-024 175 PL,ACPL,Raised,"-73.793607, 40.744075"
50-024 184 ST,ACSA1,Raised,"-73.792408, 40.744096"
50-024 207 ST,QUPA,Raised,"-73.772559, 40.751662"
50-024 43 ST,ACPL,Raised,"-73.92273, 40.737008"
50-024 46 ST,ACPL,Raised,"-73.919949, 40.736959"
50-024 65 ST,ACSA2,Raised,"-73.900914, 40.736683"
50-024 CLEARVIEW EXWY,PLAC,Raised,"-73.77526, 40.750921"
50-024 UTOPIA PKWY,QUPA,Raised,"-73.792622, 40.744071"
50-025 60 ST,ACPL,Raised,"-73.904691, 40.73677"
50-026 175 ST,ACSA1,Raised,"-73.794458, 40.744061"
50-026 184 ST,ACRU,Raised,"-73.792393, 40.744073"
50-026 42 ST,PLAC,Raised,"-73.923616, 40.737336"
50-026 46 ST,ACPL,Raised,"-73.919958, 40.73692"
50-026 64 ST,ACPL,Raised,"-73.901854, 40.736678"
50-026 FR MEADOW LA,ACSA1,Raised,"1.0, 1.0"
50-026 FR MEADOW LA,ACRU,Raised,"1.0, 1.0"
50-027 63 ST,ACPL,Raised,"-73.902789, 40.736699"
50-027 67 ST,FRPE,Raised,"-73.89779, 40.736241"
50-027 CLEARVIEW EXWY,PLAC,Raised,"-73.774123, 40.750757"
50-028 175 PL,ACPL,Raised,"-73.793611, 40.744009"
50-028 40 ST,PLAC,Raised,"-73.925511, 40.737534"
50-028 46 ST,GLTR,Raised,"-73.919967, 40.73688"
50-028 63 ST,ACPL,Raised,"-73.90279, 40.736671"
50-028 66 ST,PLAC,Raised,"-73.898968, 40.736584"
50-028 F LEWIS BLVD,QUPA,Raised,"1.0, 1.0"
50-028 UTOPIA PKWY,QUPH,Raised,"-73.792625, 40.74402"
50-029 41 ST,FRPE,Raised,"-73.92459, 40.737425"
50-030 41 ST,ACPL,Raised,"-73.924598, 40.737387"
50-030 43 ST,ACPL,Raised,"-73.922757, 40.736819"
50-031 175 ST,ACPL,Raised,"-73.794467, 40.743998"
50-032 39 PL,ACPL,Raised,"-73.926472, 40.737589"
50-032 40 ST,PLAC,Raised,"-73.925527, 40.737455"
50-032 42 ST,QUPH,Raised,"-73.923638, 40.737218"
50-032 UTOPIA PKWY,QUPH,Raised,"-73.792628, 40.743969"
50-033 245 ST,PYCA,Raised,"-73.73864, 40.7611"
50-033 60 ST,ACPL,Raised,"-73.904702, 40.73666"
50-034 43 ST,ACPL,Raised,"-73.922775, 40.736692"
50-034 64 ST,ACPL,Raised,"-73.901859, 40.736567"
50-034 66 ST,PLAC,Raised,"-73.898971, 40.736501"
50-034 68 ST,ACRU,Raised,"-73.896868, 40.73613"
50-034 68 ST,ACPL,Raised,"-73.896868, 40.73613"
50-034 68 ST,ACSA1,Raised,"-73.896868, 40.73613"
50-035 CLEARVIEW EXWY,PLAC,Raised,"-73.774004, 40.750511"
50-036 184 ST,ACRU,Raised,"-73.792317, 40.743956"
50-036 185 ST,ACPL,Raised,"-73.791405, 40.744407"
50-036 230 ST,ACPL,Raised,"-73.752275, 40.757011"
50-036 45 ST,PLAC,Raised,"-73.920886, 40.736817"
50-036 66 ST,PLAC,Raised,"-73.898972, 40.736474"
50-036 UTOPIA PKWY,QUPH,Raised,"-73.792631, 40.743919"
50-037 40 ST,PLAC,Raised,"-73.925542, 40.737379"
50-037 46 ST,PLAC,Raised,"-73.920002, 40.736722"
50-038 103 ST,PLAC,Raised,"-73.859329, 40.742927"
50-038 207 ST,QUPA,Raised,"-73.772455, 40.751442"
50-038 64 ST,ACPL,Raised,"-73.901861, 40.736511"
50-039 40 ST,PLAC,Raised,"-73.92555, 40.737338"
50-039 CLEARVIEW EXWY,ACSA1,Raised,"-73.773945, 40.750388"
50-041 186 ST,ACPL,Raised,"-73.79048, 40.744568"
50-041 206 ST,PLAC,Raised,"-73.773325, 40.75117"
50-042 185 ST,ACPL,Raised,"-73.791361, 40.744315"
50-042 210 ST,ACPL,Raised,"-73.769708, 40.752126"
50-042 39 PL,FRPE,Raised,"-73.926516, 40.737401"
50-042 40 ST,PLAC,Raised,"-73.925565, 40.73726"
50-042 45 ST,PLAC,Raised,"-73.920906, 40.736694"
50-043 206 ST,QUPA,Raised,"-73.77331, 40.751138"
50-043 229 ST,ACPL,Raised,"-73.752735, 40.756357"
50-043 41 ST,TICO,Raised,"-73.924647, 40.737152"
50-044 207 ST,QUPA,Raised,"-73.77241, 40.751348"
50-044 39 PL,FRPE,Raised,"-73.926524, 40.737364"
50-044 60 ST,ACPL,Raised,"-73.90472, 40.736495"
50-044 96 ST,PLAC,Raised,"-73.866607, 40.741027"
50-044 UTOPIA PKWY,QUPA,Raised,"-73.792637, 40.743817"
50-045 203 ST,QUPA,Raised,"-73.776007, 40.750362"
50-045 45 ST,PLAC,Raised,"-73.920912, 40.736655"
50-045 47 ST,ACPL,Raised,"-73.919111, 40.736426"
50-045 CLEARVIEW EXWY,PLAC,Raised,"-73.773856, 40.750203"
50-046 102 ST,PLAC,Raised,"-73.86116, 40.743037"
50-047 175 PL,ACPL,Raised,"-73.79363, 40.743716"
50-048 39 PL,ACPL,Raised,"-73.926542, 40.737289"
50-049 190 ST,ACPL,Raised,"-73.787515, 40.746883"
50-049 203 ST,ACPL,Raised,"-73.775977, 40.750299"
50-049 41 ST,TICO,Raised,"-73.924671, 40.737035"
50-049 47 ST,ACPL,Raised,"-73.919129, 40.736344"
50-050 68 ST,ACPL,Raised,"-73.896889, 40.735841"
50-051 230 ST,PLAC,Raised,"-73.75208, 40.756796"
50-051 43 ST,ACPL,Raised,"-73.922837, 40.736432"
50-051 CLEARVIEW EXWY,PLAC,Raised,"-73.773767, 40.750019"
50-052 CLEARVIEW EXWY,QUPA,Raised,"-73.775051, 40.750478"
50-052 UTOPIA PKWY,ACSA1,Raised,"-73.792643, 40.743715"
50-053 245 ST,PLAC,Raised,"-73.738389, 40.760701"
50-053 39 PL,PLAC,Raised,"-73.926559, 40.737213"
50-054 206 ST,ACSA1,Raised,"-73.773221, 40.75095"
50-054 41 ST,ACPL,Raised,"-73.924696, 40.736919"
50-055 245 ST,PLAC,Raised,"-73.738364, 40.760662"
50-055 40 ST,PLAC,Raised,"-73.925611, 40.737026"
50-056 41 ST,ACPL,Raised,"-73.924704, 40.736881"
50-056 45 ST,PLAC,Raised,"-73.920951, 40.736414"
50-057 45 ST,UNKNOWN,Raised,"-73.920951, 40.736414"
50-059 245 ST,PLAC,Raised,"-73.738314, 40.760582"
50-063 42 ST,ULAM,Raised,"-73.923749, 40.736635"
50-064 245 ST,UNKNOWN,Raised,"-73.738238, 40.760463"
50-064 45 ST,PLAC,Raised,"-73.920977, 40.736252"
50-067 45 ST,ACPL,Raised,"-73.920983, 40.736212"
50-069 245 ST,ACPL,Raised,"-73.738188, 40.760382"
50-071 45 ST,PLAC,Raised,"-73.920996, 40.736131"
50-073 245 ST,PLAC,Raised,"-73.738137, 40.760302"
500 10 ST,TICO,Raised,"-73.983203, 40.666839"
500 53 ST,QURU,Raised,"-74.012031, 40.643406"
500 DITMAS AV,TICO,Raised,"-73.974085, 40.635984"
500 E 14 ST,PLAC,Raised,"1.0, 1.0"
500 E 174 ST,SOJA,Raised,"-73.899355, 40.842674"
500 E 18 ST,ACPL,Raised,"-73.961078, 40.638904"
500 ELTINGEVILLE BLVD,GLTR,NA,"-74.167182, 40.557441"
500 GRAND ST,PYCA,Raised,"-73.982803, 40.714788"
500 MARION ST,TICO,Raised,"-73.909325, 40.681902"
500 RATHBUN AV,QUPA,Raised,"-74.19204, 40.540869"
500 W 185 ST,QUPA,Raised,"-73.929222, 40.850532"
