address,species,sidewalk_condition,location
1152 85 ST,PLAC,Raised,"-74.016524, 40.616621"
1152 BUSHWICK AV,ULAM,Raised,"-73.917526, 40.689148"
1152 E 101 ST,PLAC,Raised,"-73.892996, 40.641479"
1152 E 24 ST,PLAC,Raised,"-73.951883, 40.622492"
1152 E 31 ST,GLTR,Raised,"-73.945183, 40.623229"
1152 E 42 ST,ACPL,Raised,"-73.935453, 40.626789"
1152 E 84 ST,PLAC,Raised,"-73.905745, 40.633241"
1153 53 ST,ACPL,Raised,"-73.997684, 40.63474"
1153 Avenue M,ACPL,Raised,"-73.96328, 40.61763"
1153 BAYRIDGE PL,PLAC,Raised,"-74.007131, 40.625658"
1153 E 101 ST,PLAC,Raised,"-73.892996, 40.641479"
1153 E 103 ST,PLAC,Raised,"-73.891539, 40.642419"
1153 E 13 ST,ACPL,Raised,"-73.962554, 40.621319"
1153 E 18 ST,PLAC,Raised,"-73.957968, 40.622477"
1153 E 55 ST,PLAC,Raised,"-73.923098, 40.628871"
1153 E 84 ST,PLAC,Raised,"-73.905745, 40.633241"
1154 CASTLETON AV,PYCA,NA,"-74.120901, 40.634241"
1154 E 18 ST,ACPL,Raised,"-73.957968, 40.622477"
1154 E 2 ST,PLAC,Raised,"-73.974312, 40.622126"
1154 E 24 ST,QUPA,Raised,"-73.951875, 40.622446"
1154 E 35 ST,PLAC,Raised,"-73.941882, 40.625965"
1154 E 38 ST,ACSA1,Raised,"-73.939303, 40.626967"
1154 E 52 ST,PLAC,Raised,"-73.92631, 40.631895"
1154 E 82 ST,ACPL,Raised,"-73.907138, 40.632287"
1154 PUTNAM AV,TICO,Raised,"-73.917288, 40.689585"
1155 E 85 ST,ACPS,Raised,"-73.904961, 40.633684"
1155 E 93 ST,PLAC,Raised,"-73.903996, 40.641852"
1155 PIERCE AV,PLAC,Raised,"-73.848205, 40.847468"
1155 SCHNECTADY AV,ACSA1,Raised,"-73.932555, 40.644688"
1156 E 12 ST,AEHI,Raised,"-73.963464, 40.621125"
1156 E 81 ST,PLAC,Raised,"-73.907815, 40.631795"
1156 E 86 ST,PLAC,Raised,"-73.904206, 40.634152"
1156 JACKSON AV,GLTR,Raised,"-73.902755, 40.828566"
1156 LENOX RD,FRPE,Raised,"-73.917857, 40.659768"
1157 55 ST,PLAC,Raised,"-73.998757, 40.633565"
1157 E 103 ST,PLAC,Raised,"-73.891468, 40.642356"
1157 E 18 ST,ACSA1,Raised,"-73.957949, 40.622378"
1157 E 27 ST,COMA,Raised,"-73.949037, 40.622824"
1157 E 32 ST,PLAC,Raised,"-73.944239, 40.623237"
1157 E 81 ST,PLAC,Raised,"-73.907815, 40.631795"
1157 E 89 ST,PLAC,Raised,"-73.901851, 40.635323"
1157 SCHNECTADY AV,ACSA1,Raised,"-73.932548, 40.644628"
1158 45 ST,UNKNOWN,Raised,"-73.99293, 40.639148"
1158 53 ST,ACPL,Raised,"-73.997554, 40.634661"
1158 E 88 ST,ACSA1,Raised,"-73.90256, 40.634788"
1158 LYDIG AV,PLAC,Raised,"-73.854521, 40.855829"
1158 PIERCE AV,PLAC,Raised,"-73.848038, 40.847526"
1159 52 ST,ACPL,Raised,"-73.996968, 40.63522"
1159 77 ST,PLAC,Raised,"-74.011743, 40.62102"
1159 78 ST,PLAC,Raised,"-74.012324, 40.620461"
1159 ARNOW AV,PLAC,Raised,"-73.853589, 40.867639"
1159 E 100 ST,PLAC,Raised,"-73.893605, 40.640921"
1159 E 101 ST,ACPL,Raised,"-73.892888, 40.641383"
1159 E 12 ST,PLAC,Raised,"-73.963455, 40.621076"
1159 E 12 ST,PI2,Raised,"-73.963455, 40.621076"
1159 E 52 ST,ACPS,Raised,"-73.926295, 40.631748"
1159 E 81 ST,PLAC,Raised,"-73.907778, 40.631761"
1159 E 86 ST,ACSA1,Raised,"-73.90417, 40.634119"
