address,species,sidewalk_condition,location
75-056 GRAND CENTRAL PKWY,ACSA1,Raised,"-73.834189, 40.718827"
75-059 193 ST,QUPA,Raised,"-73.777976, 40.731031"
75-060 198 ST,PLAC,Raised,"-73.772706, 40.732277"
75-063 171 ST,ACSA2,NA,"-73.798301, 40.72684"
75-063 171 ST,ACPL,NA,"-73.798301, 40.72684"
75-063 194 ST,FRPE,Raised,"-73.777043, 40.731195"
75-076 198 ST,PLAC,Raised,"-73.772535, 40.731917"
75-079 184 ST,QURU,NA,"-73.78503, 40.728511"
75-079 184 ST,FRPE,NA,"-73.78503, 40.728511"
75-080 184 ST,QUPA,NA,"-73.785011, 40.728465"
750 54 ST,GLTR,Raised,"-74.00712, 40.639528"
750 ARMSTRONG AV,PLAC,NA,"-74.160049, 40.5528"
750 ARMSTRONG AV,QUPA,NA,"-74.160049, 40.5528"
750 BRADFORD ST,PLAC,Raised,"-73.887772, 40.660502"
750 CROES AV,UNKNOWN,NA,"-73.868383, 40.819762"
750 E 82 ST,ACPL,Raised,"-73.913026, 40.637574"
750 E 85 ST,PLAC,Raised,"-73.910859, 40.638979"
750 METCALF AV,PLAC,Raised,"-73.870249, 40.819309"
750 OCEAN AV,ULAM,Raised,"-73.959935, 40.644422"
750 PUTNAM AV,QUPA,Raised,"-73.931794, 40.686113"
750 SHELDEN AV,ACSA1,Raised,"-74.199575, 40.54029"
750 ST OUEN ST,ZESE,Raised,"-73.848017, 40.903941"
750 UNION ST,ACPL,Raised,"-73.978083, 40.675485"
7500 KESSEL ST,ACPL,Raised,"1.0, 1.0"
7501 75 PL,ACPL,NA,"-73.894937, 40.77171"
7502 KESSEL ST,ACPL,Raised,"1.0, 1.0"
7507 JUNIPER VALLEY RD,TICO,NA,"1.0, 1.0"
751 52 ST,UNKNOWN,Raised,"-74.005956, 40.640648"
751 55 ST,QUPA,Raised,"-74.007702, 40.638967"
751 ADEE AV,GIBI,NA,"-73.865252, 40.869674"
751 BARTHOLDI ST,ACSA2,NA,"-73.865023, 40.874092"
751 BUSHWICK AV,ULAM,Raised,"-73.929589, 40.695844"
751 CLOVE RD,QUPA,Raised,"-74.115442, 40.623922"
751 E 78 ST,PLAC,Raised,"-73.915997, 40.635656"
751 E 80 ST,PLAC,Raised,"-73.914509, 40.636617"
751 QUINCY ST,PLAC,Raised,"-73.928421, 40.689515"
751 ST MARKS AV,ACPL,Raised,"-73.947587, 40.675073"
751 TROY AV,ACPL,Raised,"-73.936545, 40.654953"
7511 COLONIAL RD,PLAC,Raised,"-74.03319, 40.632656"
7515 NARROWS AV,PLAC,Raised,"-74.035882, 40.633261"
7517 COLONIAL RD,PLAC,Raised,"-74.033207, 40.632614"
7519 NARROWS AV,PLAC,Raised,"-74.035894, 40.633233"
751A MONROE ST,PLAC,Raised,"-73.926621, 40.688224"
752 47 ST,PLAC,Raised,"-74.002997, 40.643422"
752 57 ST,PLAC,Raised,"-74.008823, 40.63782"
752 CRAWFORD AV,PLAC,Raised,"-73.962569, 40.59212"
752 E 224 ST,ACRU,Raised,"-73.859337, 40.886617"
752 E 227 ST,ACRU,Raised,"-73.858159, 40.888735"
752 E 88 ST,PLAC,Raised,"-73.908669, 40.640366"
752 E 9 ST,ACPL,Raised,"-73.968194, 40.630356"
752 TOMPKINS AV,ACRU,Raised,"-74.068046, 40.608104"
752 VANNEST AV,ACPS,NA,"-73.86371, 40.844162"
752 WOODBINE ST,TICO,NA,"-73.90376, 40.705499"
7526 6 AV,ACPL,Raised,"-74.020366, 40.627849"
753 47 ST,PLAC,Raised,"-74.002997, 40.643422"
753 49 ST,PLAC,Raised,"-74.00416, 40.642301"
753 53 ST,PLAC,Raised,"-74.006493, 40.64006"
753 57 ST,PLAC,Raised,"-74.008823, 40.63782"
753 ADEE AV,ACSA2,NA,"-73.865161, 40.869672"
753 ALBANY AV,PLAC,Raised,"-73.939518, 40.655672"
753 BARTHOLDI ST,ACSA2,Raised,"-73.864943, 40.874083"
753 BRADFORD ST,PLAC,Raised,"-73.887696, 40.6604"
753 CROWN ST,ACPL,Raised,"-73.932571, 40.665291"
753 E 226 ST,TICO,Raised,"-73.858551, 40.888026"
753 E 89 ST,PYCA,Raised,"-73.907956, 40.640828"
753 PARK PL,GIBI,Raised,"-73.95276, 40.673562"
753 VANSICLEN AV,PLAC,Raised,"-73.886295, 40.661354"
754 53 ST,QURU,Raised,"-74.006451, 40.640034"
754 55 ST,QUPA,Raised,"-74.007614, 40.638914"
754 ARMSTRONG AV,PLAC,NA,"-74.160061, 40.552899"
754 ARMSTRONG AV,QUPA,NA,"-74.160061, 40.552899"
754 E 80 ST,PLAC,Raised,"-73.914477, 40.636588"
754 E 85 ST,PLAC,Raised,"-73.910826, 40.638949"
754 E 9 ST,ACPL,Raised,"-73.968186, 40.630314"
754 PUTNAM AV,PLAC,Raised,"-73.931627, 40.686128"
754 RENSSELAER AV,ACPL,Raised,"-74.199775, 40.539482"
754 RUTLAND RD,PLAC,Raised,"-73.935381, 40.660345"
755 ADEE AV,ACSA2,Raised,"-73.86507, 40.86967"
755 ALBANY AV,FRPE,Raised,"-73.939512, 40.655618"
755 BARTHOLDI ST,ACSA2,Raised,"-73.864862, 40.874074"
755 E 101 ST,PLAC,Raised,"-73.898836, 40.646725"
755 E 211 ST,ACPL,NA,"-73.8633, 40.877497"
755 E 226 ST,AC,Raised,"-73.858495, 40.888009"
755 E 226 ST,TICO,Raised,"-73.858495, 40.888009"
755 E 78 ST,PLAC,Raised,"-73.915965, 40.635627"
755 E 80 ST,PLAC,Raised,"-73.914477, 40.636588"
755 LENOX RD,PLAC,Raised,"-73.931868, 40.655269"
755 QUINCY ST,PLAC,Raised,"-73.928243, 40.689535"
7558 AMBOY RD,GLTR,Raised,"-74.24741, 40.508899"
756 49 ST,PLAC,Raised,"-74.004075, 40.642249"
756 E 102 ST,PLAC,Raised,"-73.898125, 40.647162"
756 PUTNAM AV,GIBI,Raised,"-73.931545, 40.686135"
757 49 ST,PLAC,Raised,"-74.004075, 40.642249"
757 53 ST,PLAC,Raised,"-74.006408, 40.640008"
757 57 ST,PLAC,Raised,"-74.008737, 40.637768"
757 E 217 ST,ACPL,NA,"-73.861946, 40.881645"
757 E 22 ST,ACPL,Raised,"-73.955918, 40.633795"
