address,species,sidewalk_condition,location
91-007 71 RD,QUPA,Raised,"-73.850493, 40.708235"
91-007 85 AV,ACPL,Raised,"-73.854499, 40.696621"
91-007 WINCHESTER BLVD,ACSA1,Raised,"-73.73721, 40.727539"
91-007 WINCHESTER BLVD,QUPA,Raised,"-73.73721, 40.727539"
91-008 109 ST,ACPL,Raised,"-73.837459, 40.693113"
91-008 211 PL,ACSA1,Raised,"-73.750644, 40.719359"
91-008 218 ST,ACPL,NA,"-73.742394, 40.724254"
91-008 69 AV,ACSA2,NA,"-73.85422, 40.713653"
91-008 77 ST,ACSA2,Raised,"-73.86349, 40.686237"
91-009 108 ST,ACPL,Raised,"-73.838303, 40.692889"
91-009 69 AV,PLAC,NA,"-73.85422, 40.713653"
91-009 70 AV,ACSA2,NA,"-73.852883, 40.711589"
91-009 71 RD,QUPA,Raised,"-73.850481, 40.708281"
91-010 110 ST,PLAC,Raised,"-73.836892, 40.694132"
91-010 246 LA,ACPL,Raised,"-73.722509, 40.725968"
91-010 86 DR,QURU,Raised,"-73.853844, 40.693923"
91-010 89 AV,ACPL,Raised,"-73.852914, 40.690668"
91-010 92 ST,ACSA2,Raised,"-73.851402, 40.68937"
91-011 218 ST,ACSA2,NA,"-73.742372, 40.724233"
91-011 69 AV,PLAC,NA,"-73.854213, 40.713665"
91-011 80 ST,ACSA2,Raised,"-73.860837, 40.686458"
91-011 86 ST,ACPL,Raised,"-73.856343, 40.687762"
91-011 WINCHESTER BLVD,QUPA,NA,"-73.737159, 40.727433"
91-012 107 ST,PLAC,Raised,"-73.839358, 40.69275"
91-012 108 ST,ACPL,Raised,"-73.838271, 40.692824"
91-012 109 ST,PLAC,Raised,"-73.837425, 40.693049"
91-012 218 ST,PLAC,NA,"-73.742349, 40.724211"
91-012 85 RD,ACSA1,Raised,"-73.854267, 40.695963"
91-012 PARKLANE S,PLAC,Raised,"1.0, 1.0"
91-012 SPGFIELD BLVD,QUPA,NA,"1.0, 1.0"
91-013 107 ST,ACPL,Raised,"-73.839368, 40.692786"
