address,species,sidewalk_condition,location
216-020 94 RD,ACPL,Raised,"-73.739778, 40.719175"
216-021 118 AV,ACPL,NA,"-73.74389, 40.694467"
216-021 HILLSIDE AV,FRPE,NA,"-73.748254, 40.727674"
216-022 111 RD,PLAC,Raised,"-73.740793, 40.70702"
216-022 115 AV,ACPL,Raised,"-73.741019, 40.701229"
216-022 117 RD,PLAC,NA,"-73.743294, 40.695227"
216-027 117 RD,ACPL,NA,"-73.743196, 40.695198"
216-027 117 RD,PLAC,NA,"-73.743196, 40.695198"
216-027 SPENCER AV,LIST,NA,"-73.749211, 40.728647"
216-028 111 RD,PLAC,Raised,"-73.740674, 40.706992"
216-028 117 RD,PLAC,NA,"-73.743145, 40.695183"
216-032 111 RD,PLAC,Raised,"-73.740596, 40.706974"
216-033 SPENCER AV,ACPL,NA,"-73.749155, 40.728664"
216-034 117 RD,PLAC,NA,"-73.742999, 40.695139"
216-038 117 RD,ACPL,NA,"-73.742901, 40.695109"
216-038 117 RD,ACSA1,NA,"-73.742901, 40.695109"
216-045 117 RD,UNKNOWN,NA,"-73.742754, 40.695065"
216-046 117 RD,PLAC,NA,"-73.742706, 40.695051"
216-050 117 RD,ACSA1,NA,"-73.742608, 40.695022"
216-055 117 RD,ACPL,NA,"-73.742509, 40.694992"
2160 BRONX PARK AV,ZESE,NA,"1.0, 1.0"
2160 BRONX PARK AV,ACPS,NA,"1.0, 1.0"
2160 BRONX PARK AV,PLAC,NA,"1.0, 1.0"
2160 FORD ST,PLAC,Raised,"-73.937867, 40.599545"
2160 GRAND CONCOURSE,GLTR,Raised,"-73.901357, 40.855213"
2162 E 37 ST,ACSA2,Raised,"-73.927638, 40.607567"
2164 BROWN ST,ACSA2,Raised,"-73.939704, 40.599259"
2164 E 8 ST,TICO,Raised,"-73.962774, 40.596729"
2164 RICHMOND RD,ACPL,Raised,"-74.113187, 40.580672"
2166 BRONX PARK AV,ACPS,NA,"1.0, 1.0"
2166 BRONX PARK S,QUPA,NA,"-73.869675, 40.855175"
2166 BRONX PARK S,QUPA,Raised,"-73.869675, 40.855175"
2167 65 ST,PLAC,Raised,"-73.981973, 40.614166"
2168 E 63 ST,PLAC,Raised,"-73.911873, 40.614821"
2168 E 64 ST,PLAC,Raised,"-73.911162, 40.615282"
2169 BROWN ST,ACSA2,Raised,"-73.939688, 40.599175"
2169 HARING ST,PLAC,Raised,"-73.940613, 40.599072"
217 13 ST,PYCA,Raised,"-73.990368, 40.667768"
217 61 ST,PLAC,Raised,"-74.023029, 40.642689"
217 AUBURN AV,ACPL,Raised,"-74.149274, 40.612481"
217 E 19 ST,QUPA,Raised,"-73.961151, 40.644395"
217 E 48 ST,ACPL,NA,"-73.971288, 40.754406"
217 E 49 ST,GIBI,NA,"-73.97083, 40.755029"
217 E 58 ST,PLAC,Raised,"-73.922445, 40.6499"
217 E 88 ST,PLAC,Raised,"-73.952609, 40.779946"
217 EDISON ST,ACPL,Raised,"-74.110068, 40.576061"
217 GOWER ST,PLAC,Raised,"-74.123936, 40.607139"
217 GREELEY AV,PLAC,NA,"-74.107159, 40.576827"
217 MAYBURY AV,PLAC,Raised,"-74.140315, 40.549304"
217 NEWKIRK AV,GLTR,Raised,"-73.971293, 40.631664"
217 NEWKIRK AV,ACPS,Raised,"-73.971293, 40.631664"
217 PARKVILLE AV,FRPE,Raised,"-73.970501, 40.631353"
217 QUENTIN RD,PLAC,Raised,"-73.978277, 40.606045"
217 SEELEY ST,PLAC,Raised,"-73.974717, 40.655203"
217 W 110 ST,ULAM,Raised,"-73.942416, 40.793969"
217 W 260 ST,ACPL,Raised,"-73.897346, 40.907478"
217 WYCKOFF ST,PLAC,Raised,"-73.985735, 40.684054"
217-001 94 AV,ACPL,NA,"-73.739533, 40.720095"
217-002 48 AV,ACPL,Raised,"-73.763365, 40.756208"
217-002 82 AV,LIST,NA,"-73.753371, 40.73282"
217-002 UNION TPKE,ACPL,NA,"-73.754066, 40.734493"
217-003 HILLSIDE AV,ACPL,NA,"-73.747609, 40.728043"
217-004 93 RD,ACPA,NA,"-73.740208, 40.721088"
217-005 217 ST,ACPL,NA,"1.0, 1.0"
217-005 217 ST,QUPA,NA,"1.0, 1.0"
217-005 217 ST,ACSA1,Raised,"1.0, 1.0"
217-005 217 ST,QURU,NA,"1.0, 1.0"
217-005 64 AV,GLTR,Raised,"-73.759732, 40.746255"
217-005 86 AV,ACSA1,NA,"-73.75193, 40.72981"
217-006 85 AV,ACPL,NA,"-73.752535, 40.731114"
217-006 SPENCER AV,ACPL,NA,"-73.74847, 40.728894"
217-006 STEWART RD,ACPL,NA,"-73.755398, 40.735975"
