address,species,sidewalk_condition,location
117-015 134 ST,PLAC,Raised,"-73.805333, 40.676779"
117-015 140 ST,ACPL,Raised,"-73.801366, 40.677859"
117-015 222 ST,PYCA,NA,"-73.738525, 40.694359"
117-015 223 ST,ACPL,NA,"-73.737642, 40.694081"
117-015 224 ST,PLAC,NA,"-73.736765, 40.693808"
117-015 225 ST,TICO,NA,"-73.735894, 40.693539"
117-015 229 ST,ACPL,Raised,"-73.732416, 40.692454"
117-015 233 ST,PLAC,NA,"-73.729176, 40.690937"
117-015 SPGFIELD BLVD,ACPL,NA,"1.0, 1.0"
117-016 144 ST,ACPL,Raised,"-73.797181, 40.679127"
117-016 169 ST,PLAC,Raised,"-73.777797, 40.685725"
117-016 229 ST,ACPL,Raised,"-73.732431, 40.692425"
117-016 230 ST,PLAC,Raised,"-73.731574, 40.692134"
117-016 233 ST,PLAC,NA,"-73.729185, 40.690919"
117-018 107 AV,ACPL,Raised,"-73.824792, 40.683948"
117-018 146 ST,ACSA1,Raised,"-73.794496, 40.679779"
117-018 196 ST,PLAC,Raised,"-73.755906, 40.693169"
117-018 222 ST,PLAC,Raised,"-73.738557, 40.694298"
117-018 222 ST,PLAC,NA,"-73.738557, 40.694298"
117-019 134 ST,PLAC,Raised,"-73.805299, 40.676709"
117-019 139 ST,PLAC,Raised,"-73.802128, 40.67707"
117-019 140 ST,ACPL,Raised,"-73.80135, 40.677774"
117-019 223 ST,ACPL,Raised,"-73.737674, 40.69402"
117-019 229 ST,PYCA,Raised,"-73.732447, 40.692395"
117-019 232 ST,ACSA1,Raised,"-73.729997, 40.691298"
117-019 SPGFIELD BLVD,ACPL,NA,"1.0, 1.0"
117-020 109 AV,ACPL,Raised,"-73.823725, 40.68181"
117-020 111 AV,ACPL,Raised,"-73.822866, 40.680061"
117-020 169 ST,ACSA1,Raised,"-73.777762, 40.685672"
117-020 205 ST,ACPL,Raised,"-73.747352, 40.695582"
117-020 224 ST,PLAC,NA,"-73.736812, 40.693717"
117-020 225 ST,PLAC,NA,"-73.73594, 40.693449"
117-020 230 ST,PLAC,Raised,"-73.731604, 40.692076"
117-020 231 ST,TICO,NA,"-73.730808, 40.691677"
117-021 142 PL,ACPL,Raised,"-73.798719, 40.678327"
117-021 222 ST,ACPL,NA,"-73.738573, 40.694268"
117-021 225 ST,PLAC,Raised,"-73.73594, 40.693449"
117-022 145 ST,ACPL,Raised,"-73.796258, 40.679298"
117-022 205 ST,ACPL,Raised,"-73.747343, 40.695562"
117-022 219 ST,PLAC,NA,"-73.741307, 40.694825"
117-022 220 ST,UNKNOWN,NA,"-73.740326, 40.694775"
117-022 221 ST,ACPL,NA,"-73.739455, 40.694507"
117-022 222 ST,PLAC,NA,"-73.738588, 40.694238"
117-024 147 ST,PLAC,Raised,"-73.793548, 40.679886"
117-024 201 PL,PLAC,Raised,"-73.750724, 40.694579"
117-024 203 ST,ACPL,Raised,"-73.749084, 40.695041"
117-024 205 ST,ACPL,Raised,"-73.747333, 40.695541"
117-024 224 ST,PLAC,NA,"-73.736843, 40.693656"
117-024 225 ST,PLAC,NA,"-73.735972, 40.693389"
117-024 232 ST,ACPL,Raised,"-73.730031, 40.691232"
117-025 147 ST,ACSA2,Raised,"-73.793548, 40.679886"
117-025 225 ST,PLAC,NA,"-73.735972, 40.693389"
117-025 225 ST,PLAC,Raised,"-73.735972, 40.693389"
117-025 231 ST,ACPL,NA,"-73.730834, 40.691626"
117-026 147 ST,PLAC,Raised,"-73.793536, 40.679863"
117-026 201 PL,PLAC,Raised,"-73.750715, 40.694559"
117-027 139 ST,PLAC,Raised,"-73.802057, 40.67669"
117-027 220 ST,ACPL,Raised,"-73.740358, 40.694713"
117-027 221 ST,ACPL,NA,"-73.739487, 40.694445"
117-027 224 ST,PLAC,NA,"-73.736858, 40.693627"
117-028 146 ST,ACPL,Raised,"-73.794434, 40.679652"
117-028 203 ST,ACPL,Raised,"-73.749062, 40.695001"
117-028 222 ST,PLAC,NA,"-73.738636, 40.694145"
117-028 225 ST,PLAC,NA,"-73.736003, 40.693328"
117-028 SUTTER AV,PLAC,Raised,"-73.821341, 40.67446"
117-029 139 ST,PLAC,Raised,"-73.802057, 40.67669"
117-029 225 ST,PLAC,NA,"-73.736003, 40.693328"
117-030 147 ST,PLAC,Raised,"-73.793513, 40.679816"
117-030 202 ST,ACPL,Raised,"-73.74987, 40.694704"
117-030 221 ST,ACPL,NA,"-73.73952, 40.694384"
117-030 231 ST,ACPL,NA,"-73.730874, 40.691551"
117-031 133 ST,ACSA1,Raised,"-73.805964, 40.676036"
117-031 139 ST,PLAC,Raised,"-73.802057, 40.67669"
117-031 202 ST,ACPL,Raised,"-73.74987, 40.694704"
117-031 220 ST,ACPL,Raised,"-73.74039, 40.69465"
117-031 221 ST,ACPL,NA,"-73.73952, 40.694384"
117-031 231 ST,ACPL,NA,"-73.730874, 40.691551"
117-031 INWOOD ST,ACPL,Raised,"-73.795322, 40.679434"
117-032 122 PL,ACRU,Raised,"-73.816757, 40.674252"
117-032 201 PL,ACSA1,Raised,"-73.750686, 40.694499"
117-032 202 ST,ACSA1,Raised,"-73.74986, 40.694685"
117-032 205 ST,ACPL,Raised,"-73.747294, 40.695458"
117-032 224 ST,PLAC,NA,"-73.736906, 40.693534"
117-032 229 ST,ACSA1,Raised,"-73.732555, 40.692189"
117-032 230 ST,ACPS,NA,"-73.731694, 40.691903"
117-033 142 PL,ACSA1,Raised,"-73.798655, 40.677988"
117-033 222 ST,PLAC,NA,"-73.738668, 40.694084"
117-033 225 ST,PLAC,NA,"-73.736034, 40.693268"
117-033 230 ST,ACPL,Raised,"-73.731694, 40.691903"
117-034 145 ST,ACPL,Raised,"-73.796179, 40.679135"
117-035 142 PL,ACSA1,Raised,"-73.798644, 40.677932"
117-035 220 ST,ACPL,NA,"-73.740423, 40.694588"
117-035 221 ST,ACPL,NA,"-73.739552, 40.694322"
117-035 224 ST,PLAC,NA,"-73.736921, 40.693505"
117-035 231 ST,ACPL,NA,"-73.7309, 40.6915"
117-036 127 ST,ACPL,Raised,"-73.811045, 40.674267"
117-036 135 ST,ACSA1,Raised,"-73.804244, 40.676662"
117-036 135 ST,ACPL,Raised,"-73.804244, 40.676662"
117-036 219 ST,PLAC,NA,"-73.741437, 40.694576"
117-036 222 ST,PLAC,NA,"-73.738699, 40.694024"
117-036 224 ST,PLAC,NA,"-73.736936, 40.693475"
117-036 225 ST,PLAC,NA,"-73.736065, 40.693209"
117-036 MARSDEN ST,PLAC,Raised,"-73.778994, 40.684245"
117-037 INWOOD ST,ACPL,Raised,"-73.795283, 40.679354"
117-038 143 ST,TICO,Raised,"-73.797949, 40.678565"
117-038 SPGFIELD BLVD,PYCA,NA,"1.0, 1.0"
117-039 222 ST,ACPL,NA,"-73.738716, 40.693992"
117-039 230 ST,TICO,Raised,"-73.731739, 40.691817"
117-039 231 ST,PYCA,NA,"-73.730926, 40.691449"
117-039 231 ST,TICO,NA,"-73.730926, 40.691449"
117-040 222 ST,PLAC,NA,"-73.738731, 40.693962"
117-040 222 ST,ACPL,NA,"-73.738731, 40.693962"
117-040 223 ST,ACPL,NA,"-73.737848, 40.693687"
117-040 224 ST,PLAC,NA,"-73.736968, 40.693414"
117-040 225 ST,PLAC,NA,"-73.736096, 40.693149"
117-040 225 ST,PLAC,Raised,"-73.736096, 40.693149"
117-040 231 ST,UNKNOWN,NA,"-73.730939, 40.691424"
117-040 231 ST,TICO,NA,"-73.730939, 40.691424"
117-040 231 ST,ZESE,NA,"-73.730939, 40.691424"
117-040 231 ST,ACPL,Raised,"-73.730939, 40.691424"
117-041 122 PL,GLTR,Raised,"-73.816782, 40.674184"
117-041 134 ST,TICO,Raised,"-73.805115, 40.67633"
117-041 219 ST,PYCA,NA,"-73.741462, 40.694529"
117-041 225 ST,PLAC,NA,"-73.736096, 40.693149"
117-042 133 ST,PLAC,Raised,"-73.805818, 40.675739"
117-042 134 ST,PLAC,Raised,"-73.805098, 40.676294"
117-042 219 ST,PLAC,NA,"-73.741474, 40.694506"
117-043 196 ST,ACPL,Raised,"-73.755509, 40.692314"
117-043 222 ST,ACPL,NA,"-73.738748, 40.693931"
117-044 219 ST,PLAC,NA,"-73.741487, 40.694483"
117-044 224 ST,PLAC,NA,"-73.736999, 40.693353"
117-044 224 ST,ACPL,NA,"-73.736999, 40.693353"
117-044 229 ST,ACPL,Raised,"-73.732647, 40.692012"
117-044 230 ST,ACPS,NA,"-73.731784, 40.691731"
117-045 225 ST,PLAC,NA,"-73.736128, 40.693088"
117-045 225 ST,PLAC,Raised,"-73.736128, 40.693088"
117-046 134 ST,PLAC,Raised,"-73.805065, 40.676227"
117-046 143 ST,ACPL,Raised,"-73.797895, 40.678459"
117-046 219 ST,PLAC,NA,"-73.741499, 40.69446"
117-046 219 ST,ACPL,NA,"-73.741499, 40.69446"
117-046 221 ST,ACPL,NA,"-73.739648, 40.694138"
117-046 SPGFIELD BLVD,ACPL,NA,"1.0, 1.0"
117-047 220 ST,ACPL,NA,"-73.740518, 40.694403"
117-047 222 ST,ACPL,NA,"-73.738779, 40.693871"
117-047 MARSDEN ST,QUPA,Raised,"-73.778856, 40.684167"
117-048 141 ST,ACSA1,Raised,"-73.800347, 40.677305"
117-048 222 ST,PLAC,NA,"-73.738795, 40.69384"
117-048 224 ST,PLAC,NA,"-73.737031, 40.693292"
117-048 229 ST,ACPL,Raised,"-73.732678, 40.691953"
117-048 230 ST,ACPS,Raised,"-73.731814, 40.691674"
117-048 LINDEN BLVD,PLAC,NA,"-73.821784, 40.678384"
117-048 LINDEN BLVD,ACPL,NA,"-73.821784, 40.678384"
117-048 LINDEN BLVD,PLAC,Raised,"-73.821784, 40.678384"
117-049 225 ST,PLAC,Raised,"-73.736159, 40.693028"
117-049 NASHVILLE BLVD,ACSA1,Raised,"-73.74486, 40.695635"
117-050 143 ST,ACPL,Raised,"-73.797868, 40.678405"
117-050 219 ST,PLAC,NA,"-73.741523, 40.694413"
117-050 219 ST,PYCA,NA,"-73.741523, 40.694413"
117-050 SPGFIELD BLVD,ACPS,NA,"1.0, 1.0"
117-051 118 AV,ACPL,Raised,"1.0, 1.0"
117-051 118 AV,ACPL,NA,"1.0, 1.0"
117-051 223 ST,ACPL,NA,"-73.737927, 40.693535"
117-051 224 ST,PLAC,NA,"-73.737046, 40.693262"
117-051 224 ST,ACPL,NA,"-73.737046, 40.693262"
117-051 LINDEN BLVD,PLAC,NA,"-73.821768, 40.678388"
117-052 118 AV,PLAC,NA,"1.0, 1.0"
117-052 118 AV,PLAC,Raised,"1.0, 1.0"
117-052 118 AV,ACPL,Raised,"1.0, 1.0"
117-052 127 ST,ACPL,Raised,"-73.811161, 40.673868"
117-053 MARSDEN ST,QUPA,Raised,"-73.778773, 40.684119"
117-054 219 ST,PLAC,NA,"-73.741548, 40.694366"
117-054 NASHVILLE BLVD,ACPL,Raised,"-73.74489, 40.695542"
117-054 NASHVILLE BLVD,ACPL,NA,"-73.74489, 40.695542"
117-056 122 PL,QURU,Raised,"-73.816833, 40.674048"
117-056 MARSDEN ST,QUPA,Raised,"-73.778719, 40.684088"
117-058 122 PL,QURU,Raised,"-73.81684, 40.67403"
117-058 127 ST,ACPL,Raised,"-73.811204, 40.673719"
117-059 MARSDEN ST,QUPA,Raised,"-73.778691, 40.684072"
117-060 142 ST,ACRU,Raised,"-73.799415, 40.677186"
117-060 MARSDEN ST,QUPA,Raised,"-73.778664, 40.684056"
117-061 142 PL,ACPL,Raised,"-73.798506, 40.677195"
117-066 MARSDEN ST,QUPA,Raised,"-73.778581, 40.684009"
117-068 126 ST,ACRU,Raised,"-73.812163, 40.673602"
117-068 142 ST,ACPL,Raised,"-73.799378, 40.676991"
117-069 141 ST,TICO,Raised,"-73.80026, 40.676849"
117-073 142 PL,ACPL,Raised,"-73.798477, 40.676903"
117-074 142 PL,ACPL,Raised,"-73.798476, 40.676857"
117-075 142 PL,PLAC,Raised,"-73.798476, 40.676857"
117-076 142 PL,ACPL,Raised,"-73.798475, 40.67681"
117-077 142 PL,ACPL,Raised,"-73.798475, 40.67681"
117-081 142 PL,ACPL,Raised,"-73.798474, 40.676717"
117-083 142 PL,ACRU,Raised,"-73.798473, 40.67667"
117-083 142 PL,PLAC,Raised,"-73.798473, 40.67667"
117-086 142 PL,ACRU,Raised,"-73.798472, 40.676577"
1170 BX AND PELHAM S,QUPA,Raised,"1.0, 1.0"
1170 CASTLEHILL AV,GLTR,Raised,"-73.850917, 40.831405"
1170 E 45 ST,PLAC,Raised,"-73.933143, 40.632374"
1170 E 82 ST,PLAC,Raised,"-73.906852, 40.632028"
1170 E 85 ST,ACSA1,Raised,"-73.904676, 40.633428"
1170 PUTNAM AV,TICO,Raised,"-73.9169, 40.689979"
1171 47 ST,PR,Raised,"-73.993744, 40.63783"
1171 56 ST,PLAC,Raised,"-73.99904, 40.632825"
1171 E 100 ST,ACPL,Raised,"-73.893389, 40.640728"
1171 E 103 ST,PLAC,Raised,"-73.891215, 40.642129"
1171 E 12 ST,ACPL,Raised,"-73.963401, 40.620794"
1171 E 27 ST,ACSA1,Raised,"-73.948967, 40.622455"
1171 E 28 ST,PLAC,Raised,"-73.948026, 40.622482"
1171 E 56 ST,PLAC,Raised,"-73.921946, 40.627205"
1171 GRAND CONCOURSE,NYSY,Raised,"-73.918529, 40.833651"
1172 58 ST,PLAC,Raised,"-74.000159, 40.631676"
1172 E 102 ST,PLAC,Raised,"-73.891921, 40.641618"
1172 E 103 ST,PLAC,Raised,"-73.891178, 40.642096"
1172 E 12 ST,ACPL,Raised,"-73.963392, 40.620745"
1172 E 14 ST,ACPL,Raised,"-73.961537, 40.620948"
1172 E 28 ST,ACPL,Raised,"-73.948017, 40.622433"
1172 E 46 ST,PLAC,Raised,"-73.932225, 40.632451"
1172 E 82 ST,ACPL,Raised,"-73.906815, 40.631995"
1172 E 84 ST,PLAC,Raised,"-73.905387, 40.632918"
1173 57 ST,ACPL,Raised,"-73.999578, 40.632237"
1173 57 ST,QUPA,Raised,"-73.999578, 40.632237"
1173 Avenue L,LIST,Raised,"-73.96354, 40.620065"
1173 BUSHWICK AV,GLTR,Raised,"-73.916888, 40.688783"
1173 BUSHWICK AV,AC,Raised,"-73.916888, 40.688783"
1173 E 49 ST,ACPL,Raised,"-73.929196, 40.632565"
1173 E 53 ST,ACPL,Raised,"-73.92518, 40.63046"
1173 E 56 ST,PLAC,Raised,"-73.92194, 40.627153"
1173 E 82 ST,PLAC,Raised,"-73.906815, 40.631995"
1173 GRANT AV,ACPL,Raised,"-73.915472, 40.832739"
1174 E 15 ST,ACPL,Raised,"-73.9606, 40.621005"
1174 E 35 ST,PLAC,Raised,"-73.941789, 40.625478"
1175 E 12 ST,ACPL,Raised,"-73.963383, 40.620699"
1175 E 94 ST,PLAC,Raised,"-73.902705, 40.641836"
1175 HALSEY ST,PLAC,Raised,"-73.910249, 40.690791"
1175 HERING AV,QUPA,Raised,"1.0, 1.0"
1175 LINDEN BLVD,PLAC,Raised,"-73.915106, 40.654187"
1175 PUTNAM AV,TICO,Raised,"-73.916753, 40.690128"
