address,species,sidewalk_condition,location
69-023 181 ST,ACPL,NA,"-73.789971, 40.733003"
69-023 223 ST,PYCA,Raised,"-73.752062, 40.743725"
69-023 64 ST,ACPL,Raised,"-73.893734, 40.703976"
69-023 JUNO ST,ACPL,NA,"-73.852537, 40.715336"
69-023 LOUBET ST,PLAC,NA,"-73.853354, 40.71405"
69-023 MANSE ST,ACPL,Raised,"-73.853774, 40.713387"
69-023 NANSEN ST,ACPL,Raised,"-73.854162, 40.712766"
69-023 NANSEN ST,ACRU,NA,"-73.854162, 40.712766"
69-023 OLCOTT ST,ACSA1,Raised,"-73.854303, 40.712027"
69-023 TROTTING COURS LA,QURU,Raised,"-73.85942, 40.713192"
69-023 TROTTING COURS LA,GLTR,NA,"-73.85942, 40.713192"
69-024 171 ST,ACPL,NA,"-73.798587, 40.732498"
69-024 178 ST,ACPL,NA,"-73.792674, 40.732361"
69-024 181 ST,ACPL,NA,"-73.789947, 40.732954"
69-024 64 ST,PLAC,Raised,"-73.893718, 40.703939"
69-024 HARROW ST,ACPL,NA,"-73.851686, 40.716609"
69-024 KESSEL ST,ACPS,NA,"-73.852904, 40.714678"
69-024 KESSEL ST,ACPL,NA,"-73.852904, 40.714678"
69-024 LOUBET ST,PLAC,Raised,"-73.853311, 40.714034"
69-024 NANSEN ST,PRSE1,Raised,"-73.854118, 40.71275"
69-025 170 ST,ACPL,NA,"-73.799489, 40.732528"
69-025 182 ST,ACRU,NA,"-73.789074, 40.733189"
69-025 49 AV,ACRU,Raised,"-73.895478, 40.73763"
69-025 60 RD,ACPS,NA,"-73.891876, 40.721"
69-025 GROTON ST,ACSA2,NA,"-73.851281, 40.717253"
69-025 GROTON ST,ACPL,NA,"-73.851281, 40.717253"
69-025 HARROW ST,ACPL,NA,"-73.851686, 40.716609"
69-025 OLCOTT ST,ACPL,Raised,"-73.854235, 40.712002"
69-026 170 ST,PLAC,NA,"-73.799491, 40.7325"
69-026 173 ST,ACPL,NA,"-73.796789, 40.732397"
69-026 180 ST,TICO,NA,"-73.790816, 40.732672"
69-026 182 ST,TICO,NA,"-73.789051, 40.733141"
69-026 52 DR,ACSA1,Raised,"-73.894834, 40.732212"
69-026 64 ST,PLAC,Raised,"-73.893703, 40.703903"
69-026 LOUBET ST,PLAC,NA,"-73.853269, 40.714019"
69-027 171 ST,SOJA,NA,"-73.798589, 40.73247"
69-027 CENTRAL AV,ACPL,Raised,"-73.882838, 40.70421"
69-027 LOUBET ST,PLAC,Raised,"-73.853269, 40.714019"
69-027 MANSE ST,ACPL,NA,"-73.853691, 40.713352"
69-027 NANSEN ST,UNKNOWN,NA,"-73.854076, 40.712735"
69-027 OLCOTT ST,ACPL,Raised,"-73.854203, 40.71199"
69-028 178 ST,ACPL,NA,"-73.792638, 40.732287"
69-028 181 ST,ACPL,NA,"-73.789899, 40.732858"
69-028 52 DR,ACSA1,Raised,"-73.89481, 40.732213"
69-028 60 RD,ACSA1,NA,"-73.891816, 40.721028"
69-028 NANSEN ST,ACPL,NA,"-73.854032, 40.712719"
69-029 165 ST,ACPL,Raised,"-73.803995, 40.732641"
69-029 171 ST,ACPL,NA,"-73.798591, 40.732441"
69-029 175 ST,ACPL,NA,"-73.794951, 40.732298"
69-029 179 ST,ACPL,NA,"-73.791681, 40.732361"
69-029 GROTON ST,PLAC,NA,"-73.851195, 40.717222"
69-029 HARROW ST,ACPL,NA,"-73.851601, 40.716578"
69-029 LOUBET ST,PLAC,NA,"-73.853225, 40.714003"
69-029 MANSE ST,ACPL,NA,"-73.853649, 40.713334"
69-029 OLCOTT ST,ACPL,Raised,"-73.854168, 40.711978"
69-030 170 ST,ACPL,NA,"-73.799495, 40.732444"
69-030 180 ST,ACPL,NA,"-73.79077, 40.732577"
69-030 182 ST,ACPL,NA,"-73.789005, 40.733044"
69-030 76 ST,QUPA,NA,"-73.875075, 40.708187"
69-030 LOUBET ST,ACSA2,Raised,"-73.853183, 40.713988"
69-030 NANSEN ST,ACPS,NA,"-73.853991, 40.712704"
69-031 171 ST,ACPL,NA,"-73.798593, 40.732413"
69-031 175 ST,ACPL,NA,"-73.794952, 40.73227"
69-031 178 ST,FRPE,NA,"-73.792621, 40.732251"
69-031 60 RD,ACRU,NA,"-73.891787, 40.721041"
69-031 60 RD,ACSA1,NA,"-73.891787, 40.721041"
69-031 CENTRAL AV,PLAC,Raised,"-73.882792, 40.704221"
69-031 CENTRAL AV,ACPL,Raised,"-73.882792, 40.704221"
69-031 JUNO ST,ACPL,Raised,"-73.852367, 40.715274"
69-031 JUNO ST,ACPL,NA,"-73.852367, 40.715274"
69-031 LOUBET ST,ACSA2,Raised,"-73.853183, 40.713988"
69-031 TROTTING COURS LA,QUPA,NA,"-73.859375, 40.713122"
69-031 TROTTING COURS LA,ACRU,Raised,"-73.859375, 40.713122"
69-032 173 ST,ACPL,NA,"-73.796794, 40.732311"
69-032 75 ST,PLAC,NA,"-73.876406, 40.708818"
69-032 HARROW ST,ACPL,NA,"-73.851516, 40.716547"
69-032 LOUBET ST,ACSA2,NA,"-73.85314, 40.713972"
69-032 NANSEN ST,PLAC,NA,"-73.853947, 40.712688"
69-032 NANSEN ST,ACPL,Raised,"-73.853947, 40.712688"
69-033 170 ST,TICO,NA,"-73.799497, 40.732415"
69-033 171 ST,ACPL,NA,"-73.798595, 40.732384"
69-033 179 ST,PLAC,Raised,"-73.791636, 40.732264"
69-033 GROTON ST,PLAC,Raised,"-73.85111, 40.717191"
69-033 GROTON ST,ULAM,NA,"-73.85111, 40.717191"
69-033 GROTON ST,ULAM,Raised,"-73.85111, 40.717191"
69-033 HARROW ST,ACPL,NA,"-73.851516, 40.716547"
69-033 KESSEL ST,PLAC,NA,"-73.852733, 40.714616"
69-034 170 ST,ACPL,NA,"-73.799498, 40.732387"
69-034 171 ST,ACPL,NA,"-73.798596, 40.732356"
69-034 171 ST,PLAC,NA,"-73.798596, 40.732356"
69-034 173 ST,ACPL,NA,"-73.796796, 40.732284"
69-034 64 ST,PLAC,Raised,"-73.893641, 40.703757"
69-034 67 PL,PLAC,Raised,"-73.887222, 40.705589"
69-034 69 ST,ACSA1,Raised,"-73.884446, 40.705788"
69-034 KESSEL ST,ACPL,NA,"-73.852691, 40.714601"
69-034 LOUBET ST,ACSA2,Raised,"-73.853098, 40.713957"
69-034 NANSEN ST,PLAC,NA,"-73.853905, 40.712673"
69-035 181 ST,ACPL,NA,"-73.789829, 40.732715"
69-035 222 ST,PLAC,Raised,"-73.752888, 40.743358"
69-035 223 ST,ACPL,Raised,"-73.751995, 40.743582"
69-035 223 ST,PLAC,Raised,"-73.751995, 40.743582"
69-035 64 ST,PLAC,Raised,"-73.893641, 40.703757"
69-035 75 ST,FRPE,NA,"-73.876208, 40.708446"
69-035 MANSE ST,PRSE1,NA,"-73.853525, 40.713282"
69-035 OLCOTT ST,PLAC,Raised,"-73.854063, 40.71194"
69-036 75 ST,ACSA1,NA,"-73.876373, 40.708756"
69-036 GROTON ST,PLAC,NA,"-73.851027, 40.717161"
69-036 HARROW ST,ACSA2,NA,"-73.851432, 40.716516"
69-036 KESSEL ST,ACPS,NA,"-73.85265, 40.714586"
69-036 KESSEL ST,ACPL,NA,"-73.85265, 40.714586"
69-036 LOUBET ST,ACSA2,NA,"-73.853056, 40.713942"
69-036 NANSEN ST,PLAC,NA,"-73.853864, 40.712657"
69-036 NANSEN ST,ACPL,NA,"-73.853864, 40.712657"
69-037 171 ST,ACPL,NA,"-73.798598, 40.732328"
69-037 173 ST,ACPL,NA,"-73.796798, 40.732256"
69-037 179 ST,ACPL,NA,"-73.791592, 40.732169"
69-037 69 PL,ACSA1,NA,"-73.883654, 40.70591"
69-037 GROTON ST,ACPL,NA,"-73.851027, 40.717161"
69-037 GROTON ST,PLAC,NA,"-73.851027, 40.717161"
69-037 GROTON ST,ACSA1,NA,"-73.851027, 40.717161"
69-037 HARROW ST,ACPL,NA,"-73.851432, 40.716516"
69-037 MANSE ST,PYCA,NA,"-73.853485, 40.713264"
69-038 112 ST,ACPL,Raised,"-73.840507, 40.725271"
69-038 171 ST,ACPL,NA,"-73.7986, 40.732299"
69-038 173 ST,ACPL,NA,"-73.7968, 40.732227"
69-038 222 ST,ACPL,Raised,"-73.752866, 40.743313"
69-038 230 ST,PLAC,Raised,"-73.745434, 40.744781"
69-038 64 ST,PLAC,Raised,"-73.89361, 40.703684"
69-038 FLEET ST,UNKNOWN,Raised,"-73.850576, 40.717788"
69-038 KISSENA BLVD,QUPA,Raised,"-73.814847, 40.733101"
69-039 165 ST,QUPA,Raised,"-73.804005, 40.732501"
69-039 165 ST,ACPL,Raised,"-73.804005, 40.732501"
69-039 169 ST,PLAC,NA,"-73.800379, 40.732376"
69-039 171 ST,ACPL,NA,"-73.7986, 40.732299"
69-039 173 ST,ACPL,NA,"-73.7968, 40.732227"
69-039 175 ST,QUPA,NA,"-73.79496, 40.732157"
69-039 178 ST,TICO,NA,"-73.79255, 40.732102"
69-039 181 ST,ACPL,Raised,"-73.789782, 40.732619"
69-039 67 PL,ACPL,Raised,"-73.887202, 40.70554"
