address,species,sidewalk_condition,location
70 85 ST,QUPA,Raised,"-74.037331, 40.625925"
70 AINSWORTH AV,PLAC,Raised,"-74.138696, 40.552557"
70 CLAWSON ST,PLAC,Raised,"-74.105873, 40.57735"
70 CLAWSON ST,PLAC,NA,"-74.105873, 40.57735"
70 COLUMBUS AV,ACPS,Raised,"-74.090432, 40.60097"
70 DONGAN HILLS AV,QUPA,Raised,"-74.099021, 40.587344"
70 DUNCAN AV,PLAC,Raised,"-74.097602, 40.600264"
70 E 10 ST,GLTR,Raised,"-73.970359, 40.646776"
70 EDISON ST,ACPL,NA,"-74.106746, 40.578896"
70 EDISON ST,PLAC,NA,"-74.106746, 40.578896"
70 ESCANABA AV,ACSA1,NA,"-74.159348, 40.549913"
70 HOLLY ST,ACPL,Raised,"-74.095105, 40.599419"
70 LYON PL,QUPA,Raised,"-74.147579, 40.618898"
70 MIDDLELOOP RD,ACSA1,NA,"-74.162867, 40.554362"
70 RAE AV,ACPL,NA,"-74.173886, 40.535752"
70 RICE AV,QUPA,Raised,"-74.11771, 40.617861"
70 RIDGEWOOD AV,PYCA,Raised,"-74.163297, 40.548507"
70 ROOSEVELT AV,ACSA2,Raised,"-74.132903, 40.605045"
70 RUPERT AV,LIST,Raised,"-74.134119, 40.597994"
70 TAYLOR ST,PLAC,NA,"-74.123474, 40.637146"
70 TITUS AV,ACSA2,Raised,"-74.106808, 40.566771"
70 WEIRFIELD ST,GLTR,Raised,"-73.914321, 40.687834"
70-000 69 PL,TICO,Raised,"-73.883446, 40.705595"
70-001 113 ST,ACPL,NA,"-73.838671, 40.723923"
70-001 170 ST,PLAC,NA,"-73.79956, 40.73145"
70-001 69 ST,TICO,Raised,"-73.88416, 40.705155"
70-001 70 RD,ACPL,NA,"-73.882658, 40.70577"
70-001 70 ST,ACPS,Raised,"-73.882658, 40.70577"
70-001 70 ST,ACSA2,NA,"-73.882658, 40.70577"
70-001 70 ST,PLAC,NA,"-73.882658, 40.70577"
70-001 71 AV,TICO,NA,"-73.88087, 40.706172"
70-001 FOREST AV,ACSA2,Raised,"-73.900417, 40.701077"
70-002 173 ST,ACPL,NA,"-73.79686, 40.731286"
70-002 69 ST,ACPL,Raised,"-73.884151, 40.705132"
70-002 70 AV,ACPS,NA,"-73.882646, 40.705743"
70-002 GROTON ST,ULAM,NA,"-73.849603, 40.716641"
70-002 GROTON ST,ACPL,NA,"-73.849603, 40.716641"
70-002 NANSEN ST,PLAC,NA,"-73.852438, 40.712138"
70-003 169 ST,QUPA,NA,"-73.800401, 40.731492"
70-003 170 ST,QUPA,NA,"-73.799562, 40.731433"
70-003 60 AV,ACSA2,NA,"-73.889592, 40.722894"
70-003 70 AV,ACPS,Raised,"-73.882646, 40.705743"
70-003 70 AV,ACPS,NA,"-73.882646, 40.705743"
70-003 70 AV,ACSA2,NA,"-73.882646, 40.705743"
70-003 70 AV,ACPL,NA,"-73.882646, 40.705743"
70-003 CALDWELL AV,ACSA2,NA,"-73.89098, 40.724632"
70-003 HARROW ST,ACPL,NA,"-73.850008, 40.715997"
70-004 170 ST,ACPL,NA,"-73.799563, 40.731414"
70-004 171 ST,ACRU,NA,"-73.798661, 40.731383"
70-004 69 ST,ACPL,Raised,"-73.884142, 40.705108"
70-004 70 AV,QUPA,NA,"-73.882632, 40.705715"
70-004 INGRAM ST,QUPA,NA,"-73.850369, 40.715336"
70-005 35 AV,FRPE,Raised,"-73.895749, 40.750629"
70-005 62 DR,ACRU,Raised,"-73.885462, 40.717806"
70-005 71 PL,ACPL,Raised,"-73.880846, 40.706117"
70-005 71 PL,PLAC,Raised,"-73.880846, 40.706117"
70-006 172 ST,QURU,NA,"-73.79776, 40.731336"
70-006 172 ST,ACPL,NA,"-73.79776, 40.731336"
70-006 173 ST,PLAC,NA,"-73.796863, 40.731202"
70-006 GROTON ST,ACPL,NA,"-73.849516, 40.71661"
70-006 HARROW ST,ACSA2,NA,"-73.849922, 40.715965"
70-006 NANSEN ST,ACPL,NA,"-73.852351, 40.712107"
70-007 170 ST,QUPA,NA,"-73.799564, 40.731397"
70-007 172 ST,ACPL,NA,"-73.79776, 40.731336"
70-007 GROTON ST,ACPS,NA,"-73.849516, 40.71661"
70-007 HARROW ST,ACPL,NA,"-73.849922, 40.715965"
70-007 HARROW ST,TICO,NA,"-73.849922, 40.715965"
70-008 171 ST,PLAC,NA,"-73.798663, 40.73135"
70-008 NANSEN ST,ACPL,NA,"-73.852307, 40.71209"
70-009 173 ST,SOJA,NA,"-73.796864, 40.731158"
70-009 GROTON ST,PLAC,NA,"-73.849472, 40.716593"
70-010 112 ST,ACPL,NA,"-73.839863, 40.724024"
70-010 172 ST,QURU,NA,"-73.797762, 40.731305"
70-010 173 ST,TICO,NA,"-73.796866, 40.731117"
70-010 62 AV,ACSA2,NA,"-73.88643, 40.719042"
70-010 62 AV,CO1,NA,"-73.88643, 40.719042"
70-010 70 ST,FRPE,Raised,"-73.882593, 40.705633"
70-010 AUSTIN ST,PYCA,NA,"-73.846579, 40.720817"
70-010 GROTON ST,ACPL,NA,"-73.849429, 40.716578"
70-011 108 ST,ACPL,NA,"-73.844333, 40.722693"
70-011 110 ST,ACPL,NA,"-73.842082, 40.723364"
70-011 110 ST,QUPA,NA,"-73.842082, 40.723364"
70-011 171 ST,TICO,NA,"-73.798664, 40.731333"
70-011 266 ST,ACSA1,Raised,"-73.718193, 40.7547"
70-011 35 AV,QUPA,Raised,"-73.895695, 40.750638"
70-011 62 DR,ACPL,NA,"-73.885417, 40.717827"
70-011 69 ST,ACPL,Raised,"-73.884117, 40.705038"
70-011 70 ST,ACPS,Raised,"-73.882593, 40.705633"
70-011 72 ST,ACSA2,Raised,"-73.87993, 40.706233"
70-011 CALDWELL AV,PYCA,NA,"-73.890912, 40.724665"
70-011 HARROW ST,ACPL,Raised,"-73.849835, 40.715934"
70-011 MANSE ST,ACPL,NA,"-73.851917, 40.712629"
70-011 NANSEN ST,PLAC,NA,"-73.852264, 40.712075"
70-012 175 ST,ACPL,NA,"-73.79503, 40.731071"
70-012 53 DR,QUPA,Raised,"-73.893637, 40.729781"
70-012 HARROW ST,ACPL,NA,"-73.849793, 40.715918"
70-012 MANSE ST,PLAC,NA,"-73.851873, 40.712616"
