address,species,sidewalk_condition,location
84-005 FOREST PKWY,PLAC,Raised,"-73.862438, 40.695972"
84-006 124 ST,PLAC,Raised,"-73.828146, 40.705037"
84-006 133 AV,PLAC,Raised,"-73.852183, 40.674037"
84-006 165 ST,ACPL,NA,"-73.801116, 40.714042"
84-006 253 ST,ACPL,Raised,"-73.714664, 40.735758"
84-006 88 ST,AEHI,Raised,"-73.857422, 40.696816"
84-006 WOODHAVEN BLVD,QUPA,Raised,"-73.852774, 40.697505"
84-007 91 ST,ACSA1,Raised,"-73.854777, 40.697246"
84-008 124 ST,PLAC,NA,"-73.828135, 40.705013"
84-008 133 AV,PLAC,Raised,"-73.852164, 40.674039"
84-008 DANIEL ST,ACPL,Raised,"1.0, 1.0"
84-008 WOODHAVEN BLVD,QUPA,Raised,"-73.852775, 40.697491"
84-010 112 ST,ACPL,Raised,"-73.838728, 40.702047"
84-010 124 ST,PLAC,Raised,"-73.828126, 40.704989"
84-010 249 ST,ACPL,Raised,"-73.718261, 40.734956"
84-010 WOODHAVEN BLVD,QUPA,Raised,"-73.852776, 40.697477"
84-011 102 AV,FRPE,Raised,"-73.854823, 40.68098"
84-011 168 PL,PLAC,NA,"-73.796578, 40.715767"
84-011 87 ST,ACPL,Raised,"-73.858299, 40.6966"
84-011 89 ST,QURU,Raised,"-73.856536, 40.696909"
84-011 90 ST,ACPL,Raised,"-73.855642, 40.697026"
84-012 133 AV,PLAC,Raised,"-73.852127, 40.674045"
84-012 169 ST,ACPL,NA,"-73.795679, 40.715973"
84-012 253 ST,ACPL,Raised,"-73.714598, 40.735582"
84-013 168 ST,TICO,NA,"-73.797276, 40.715527"
84-014 89 AV,ACSA1,Raised,"-73.858607, 40.689056"
84-015 165 ST,ACPL,NA,"-73.800976, 40.713814"
84-015 172 ST,PLAC,NA,"-73.793141, 40.716918"
84-015 172 ST,ACPL,NA,"-73.793141, 40.716918"
84-015 252 ST,QUPA,Raised,"-73.715518, 40.735444"
84-015 87 ST,PLAC,Raised,"-73.858288, 40.696549"
84-016 124 ST,PLAC,Raised,"-73.828096, 40.704918"
84-016 150 ST,QUPA,Raised,"-73.809956, 40.713067"
84-016 168 PL,TICO,NA,"-73.796513, 40.715636"
84-016 188 ST,QUPA,NA,"-73.778229, 40.723592"
84-016 90 ST,QUPH,Raised,"-73.855624, 40.696946"
84-017 124 ST,ACPL,Raised,"-73.828096, 40.704918"
84-017 169 ST,ACPL,NA,"-73.795636, 40.715885"
84-017 84 ST,UNKNOWN,Raised,"1.0, 1.0"
84-018 133 AV,PLAC,Raised,"-73.852069, 40.674053"
84-018 89 AV,ACRU,Raised,"-73.858574, 40.68906"
84-019 25 AV,TICO,Raised,"-73.884691, 40.763268"
84-019 25 AV,ACPL,Raised,"-73.884691, 40.763268"
84-019 86 ST,TICO,Raised,"-73.85922, 40.69632"
84-019 90 ST,QUPH,Raised,"-73.855618, 40.696918"
84-020 123 ST,ACPL,Raised,"-73.828914, 40.705005"
84-020 135 AV,PLAC,Raised,"1.0, 1.0"
84-020 165 ST,ACPL,NA,"-73.80087, 40.713642"
84-020 165 ST,QUPA,NA,"-73.80087, 40.713642"
84-020 84 ST,PLAC,Raised,"1.0, 1.0"
84-020 90 ST,FRPE,Raised,"-73.855612, 40.696892"
84-021 124 ST,PLAC,NA,"-73.828076, 40.70487"
84-021 89 ST,ACPL,Raised,"-73.856506, 40.696775"
84-022 113 ST,AEHI,Raised,"-73.837915, 40.702425"
84-022 124 ST,PLAC,Raised,"-73.828067, 40.704846"
84-022 DANIEL ST,ACRU,Raised,"1.0, 1.0"
84-023 124 ST,ACRU,NA,"-73.828067, 40.704846"
