address,species,sidewalk_condition,location
314 4 ST,QUPA,Raised,"-73.983477, 40.672032"
314 BAY 13 ST,TICO,Raised,"-74.012454, 40.603753"
314 BUEL AV,TICO,Raised,"-74.092159, 40.58466"
314 CLERMONT AV,PLAC,Raised,"-73.969929, 40.688483"
314 DEAN ST,PYCA,Raised,"-73.981286, 40.683947"
314 E 46 ST,ACPL,Raised,"-73.934553, 40.654224"
314 E 48 ST,PLAC,Raised,"-73.93262, 40.654419"
314 E 57 ST,QUPA,Raised,"-73.923202, 40.648158"
314 E 7 ST,ACPL,Raised,"-73.97288, 40.644301"
314 E 8 ST,ACSA1,Raised,"-73.97142, 40.642379"
314 FOREST AV,QUPA,Raised,"-74.099513, 40.63136"
314 HOLBRIDGE AV,UL,Raised,"1.0, 1.0"
314 NICHOLS AV,PLAC,Raised,"-73.868197, 40.682898"
314 OGORMAN AV,PLAC,Raised,"-74.138019, 40.553729"
314 STOCKHOLM ST,TICO,Raised,"-73.919181, 40.703167"
314 TAYLOR ST,ACRU,NA,"-74.122675, 40.63099"
314 VANDERBILT ST,ACPL,Raised,"-73.978817, 40.652494"
314 WINGHAM ST,AEHI,Raised,"-74.067206, 40.611388"
3140 WESTCHESTER,ACSA2,Raised,"-73.830191, 40.850212"
3141 TIBBET AV,PLAC,NA,"-73.907932, 40.881292"
3142 CONEY ISLAND AV,ZESE,Raised,"-73.959746, 40.57938"
3143 KINGSBRIDGE AV,GIBI,NA,"-73.905459, 40.880957"
3143 KINGSBRIDGE AV,ACPL,NA,"-73.905459, 40.880957"
3143 KINGSBRIDGE AV,ACSA2,NA,"-73.905459, 40.880957"
3143 TIBBET AV,PLAC,NA,"-73.907908, 40.881315"
3145 SANDS PL,TICO,Raised,"-73.828046, 40.851082"
3147 TIBBET AV,PLAC,NA,"-73.907864, 40.88136"
3147 TIBBET AV,MORU,NA,"-73.907864, 40.88136"
3149 75 ST,ACSA2,Raised,"-73.894937, 40.77171"
315 84 ST,ACPL,Raised,"-74.030017, 40.624891"
315 89 ST,ACPL,Raised,"-74.031508, 40.62127"
315 ADELPHI ST,FRPE,Raised,"-73.970846, 40.688049"
315 CROSSBAY BLVD,PLAC,NA,"-73.820476, 40.613209"
315 DURANT AV,ACRU,Raised,"-74.136721, 40.552803"
315 E 10 ST,PYCA,Raised,"-73.981241, 40.727429"
315 E 102 ST,TICO,NA,"-73.943955, 40.787904"
315 E 13 ST,QUPA,Raised,"-73.986517, 40.665906"
315 E 18 ST,PLAC,Raised,"-73.961962, 40.643565"
315 E 80 ST,QUPA,Raised,"-73.954191, 40.773867"
315 E 80 ST,QURU,Raised,"-73.954191, 40.773867"
315 E 91 ST,PLAC,Raised,"-73.923972, 40.65758"
315 E 94 ST,PLAC,Raised,"-73.92132, 40.658508"
315 EVERGREEN AV,QUPA,Raised,"-73.924157, 40.694377"
315 FOREST AV,QUPA,Raised,"-74.099374, 40.631379"
315 HALSEY ST,PLAC,Raised,"-73.94023, 40.682913"
315 HICKS ST,PLAC,Raised,"-73.997478, 40.691876"
315 ODER AV,ACRU,Raised,"-74.086765, 40.609243"
315 VANSICLEN AV,UNKNOWN,Raised,"-73.890202, 40.672266"
315 W 232 ST,TICO,NA,"-73.90736, 40.882049"
315 W 232 ST,PLAC,NA,"-73.90736, 40.882049"
3151 SCHLEY AV,PLAC,Raised,"-73.815799, 40.82653"
3154 SEYMOUR AV,ACPL,Raised,"-73.846531, 40.871394"
3155 BURKE AV,COMA,Raised,"1.0, 1.0"
3155 SANDS PL,ACSA1,Raised,"-73.827543, 40.851162"
3155 SCHUYLER PL,ACSA2,Raised,"-73.828851, 40.850535"
3157 ARNOW PL,PLAC,Raised,"-73.828477, 40.85025"
3157 SANDS PL,PLAC,Raised,"-73.827444, 40.851178"
3158 SANDS PL,PLAC,Raised,"-73.827444, 40.851178"
316 59 ST,ACPL,Raised,"-74.019347, 40.642441"
316 BUCHANAN AV,PLAC,Raised,"-74.133925, 40.607412"
316 CROSSBAY BLVD,GLTR,NA,"-73.820457, 40.613187"
316 CROSSBAY BLVD,PLAC,NA,"-73.820457, 40.613187"
316 CROSSBAY BLVD,TICO,NA,"-73.820457, 40.613187"
316 E 14 ST,PLAC,Raised,"-73.986564, 40.665082"
316 E 88 ST,PLAC,Raised,"-73.950382, 40.779007"
316 E 88 ST,PYCA,Raised,"-73.950382, 40.779007"
316 E 88 ST,GIBI,Raised,"-73.950382, 40.779007"
316 E 89 ST,AIAL,Raised,"-73.949927, 40.779637"
316 E MOSHOLU PKWY S,SOJA,NA,"-73.882251, 40.871338"
316 E MOSHOLU PKWY S,GLTR,NA,"-73.882251, 40.871338"
316 FOUNTAIN AV,ACPL,Raised,"-73.874511, 40.672132"
316 MAINE ST,LIST,Raised,"-74.246331, 40.507388"
316 MARLBOROUGH RD,PLAC,Raised,"-73.964655, 40.642414"
316 MONTAUK AV,ACPL,Raised,"-73.877122, 40.670841"
316 TAYLOR ST,ACRU,NA,"-74.122671, 40.630954"
316 W 245 ST,AEHI,Raised,"-73.902412, 40.892098"
316 WALSH CT,PLAC,Raised,"-73.974192, 40.628069"
3161 Avenue W,PLAC,Raised,"-73.931582, 40.596957"
3164 AMPERE AV,PLAC,Raised,"-73.822778, 40.846312"
317 72 ST,PLAC,Raised,"-74.026431, 40.633395"
317 85 ST,PLAC,Raised,"-74.030251, 40.624174"
317 ADELPHI ST,ACPL,Raised,"-73.970833, 40.687985"
317 BUCHANAN AV,GLTR,Raised,"-74.133924, 40.607345"
317 CORTELYOU AV,ACSA1,NA,"-74.163091, 40.551617"
317 CORTELYOU AV,ACRU,NA,"-74.163091, 40.551617"
317 E 17 ST,ACPL,Raised,"-73.962857, 40.643098"
