address,species,sidewalk_condition,location
18 MONTGOMERY PL,PLAC,Raised,"-73.973626, 40.671509"
18 NILES ST,LITU,Raised,"-74.134399, 40.599638"
18 NOTRE DAME AV,QUPA,NA,"-74.157704, 40.551323"
18 PARK PL,PLAC,Raised,"-73.9777, 40.679465"
18 PARK PL,PLAC,Raised,"-74.089281, 40.641874"
18 PRINCEWOOD AV,PLAC,Raised,"-74.19769, 40.528236"
18 PROSPECT PL,ACSA1,Raised,"-73.97721, 40.680076"
18 REMSEN ST,PLAC,Raised,"-73.997771, 40.695001"
18 S PORTLAND AV,ACPL,Raised,"-73.975003, 40.689174"
18 SAVIN CT,GLTR,Raised,"-74.093005, 40.596383"
18 TAUNTON ST,TICO,Raised,"-74.137687, 40.554863"
18 TURNER PL,PLAC,Raised,"-73.971322, 40.645232"
18 WHITE PL,ACRU,NA,"-74.124245, 40.632726"
18 WILLOW BROOK CT,ACPL,NA,"-74.145247, 40.62159"
18 WINDSOR PL,QUPA,Raised,"-73.984929, 40.661756"
18-001 147 ST,ACPS,NA,"-73.818786, 40.783078"
18-001 147 ST,QUPA,NA,"-73.818786, 40.783078"
18-001 147 ST,ACSA1,NA,"-73.818786, 40.783078"
18-001 149 ST,ACPL,NA,"-73.816753, 40.782921"
18-001 150 ST,LIST,Raised,"-73.814009, 40.7827"
18-001 150 ST,TICO,Raised,"-73.814009, 40.7827"
18-002 150 ST,ROPS,NA,"-73.814011, 40.782686"
18-002 150 ST,ACPL,NA,"-73.814011, 40.782686"
18-002 150 ST,TICO,NA,"-73.814011, 40.782686"
18-003 PARSONS BLVD,PI2,NA,"-73.821407, 40.783272"
18-004 147 ST,ACPL,NA,"-73.818789, 40.783049"
18-005 150 ST,TICO,NA,"-73.814013, 40.782671"
18-008 147 ST,ACRU,Raised,"-73.818793, 40.783021"
18-008 149 ST,ACPL,NA,"-73.816761, 40.782864"
18-008 149 ST,BE,NA,"-73.816761, 40.782864"
18-009 25 RD,GLTR,Raised,"-73.926233, 40.774927"
18-011 147 ST,ACPL,NA,"-73.818795, 40.783007"
18-011 149 ST,ACPL,NA,"-73.816763, 40.78285"
18-012 25 RD,PLAC,Raised,"-73.926159, 40.774888"
18-015 150 ST,TICO,Raised,"-73.814023, 40.782601"
18-015 WILLOUGHBY AV,PLAC,Raised,"-73.917686, 40.709321"
18-016 21 DR,PLAC,Raised,"-73.918777, 40.782845"
18-017 147 ST,ACSA1,NA,"-73.818801, 40.782965"
