address,species,sidewalk_condition,location
2711 BEDFORD AV,ACPL,Raised,"-73.953569, 40.636573"
2712 Avenue L,QUPA,Raised,"-73.948696, 40.621695"
2712 Avenue M,ACRU,Raised,"-73.948245, 40.619304"
2712 Avenue O,ACPL,Raised,"1.0, 1.0"
2712 LACONIA AVE,ACSA2,Raised,"-73.855775, 40.865607"
2714 Avenue Y,PLAC,Raised,"-73.942942, 40.591384"
2715 AV W,ACPL,Raised,"-73.943743, 40.59562"
2715 Avenue L,ACPL,Raised,"-73.948677, 40.621697"
2715 Avenue M,TICO,Raised,"-73.948226, 40.619307"
2715 Avenue Y,PLAC,Raised,"-73.942942, 40.591384"
2715 BATCHELDER ST,PYCA,Raised,"-73.936477, 40.587215"
2715 FORD ST,PLAC,Raised,"-73.935564, 40.587355"
2715 GRAND CONCOURSE,GLTR,NA,"-73.893298, 40.867433"
2715 GRAND CONCOURSE,ACPA,NA,"-73.893298, 40.867433"
2715 GRAND CONCOURSE,QURU,NA,"-73.893298, 40.867433"
2715 GRAND CONCOURSE,QUPA,NA,"-73.893298, 40.867433"
2716 AV W,GLTR,Raised,"-73.943725, 40.595622"
2716 E 26 ST,ACSA1,Raised,"-73.943206, 40.586531"
2717 Avenue O,ACPL,Raised,"1.0, 1.0"
2717 PEARSAL AV,PYCA,Raised,"-73.851949, 40.86558"
2717 YATES AV,ACSA1,Raised,"-73.854762, 40.865633"
2718 ALBEMARLE RD,ACPL,Raised,"-73.951447, 40.648057"
2719 Avenue K,ACPL,Raised,"-73.949095, 40.624092"
2719 Avenue Y,PLAC,Raised,"-73.942905, 40.591388"
2719 BATCHELDER ST,ACSA2,Raised,"-73.936455, 40.587105"
2719 BROWN ST,PLAC,Raised,"-73.937388, 40.586996"
2719 FORD ST,PLAC,Raised,"-73.935544, 40.587254"
272 82 ST,ZESE,Raised,"-74.030618, 40.626551"
272 BIDWELL AV,QUPA,Raised,"-74.137172, 40.617423"
272 CLINTON B FISK AV,ACPL,Raised,"1.0, 1.0"
272 CLINTON B FISK AV,QUPA,Raised,"1.0, 1.0"
272 COLON AV,ACSA2,NA,"-74.156608, 40.556143"
272 CORTELYOU RD,PLAC,Raised,"-73.976667, 40.63814"
272 DEEMS AV,ACSA1,Raised,"-74.132447, 40.616545"
272 DEEMS AV,PLAC,Raised,"-74.132447, 40.616545"
272 GRANT AV,SOJA,Raised,"-73.867456, 40.684294"
272 GREELEY AV,PLAC,NA,"-74.105566, 40.576088"
272 GREENVALLEY RD,LIST,Raised,"-74.194434, 40.550856"
272 MARLBOROUGH RD,PLAC,Raised,"-73.964845, 40.643426"
272 PRESCOTT AV,PLAC,Raised,"-74.106161, 40.57542"
272 ST NICHOLAS AV,ACPL,Raised,"-73.912357, 40.702112"
272 WEED AV,ACRU,Raised,"-74.109502, 40.561247"
2720 BATCHELDER ST,ACSA2,Raised,"-73.93645, 40.587077"
2720 DECATUR AV,GLTR,NA,"-73.888245, 40.865396"
2721 BEDFORD AV,ACPL,Raised,"-73.953523, 40.636333"
2721 TENBROCK AV,ACSA2,Raised,"-73.852884, 40.865641"
2722 Avenue L,ACPL,Raised,"-73.948605, 40.621705"
2722 E 27 ST,PLAC,Raised,"-73.942178, 40.586651"
2722 E 28 ST,ACSA1,Raised,"-73.941275, 40.586704"
2722 FORD ST,PLAC,Raised,"-73.93553, 40.587178"
2723 Avenue I,ACSA1,Raised,"-73.949962, 40.628876"
2723 Avenue K,ACPL,Raised,"-73.949059, 40.624096"
2723 Avenue L,ACSA1,Raised,"-73.948605, 40.621705"
2723 BROWN ST,PLAC,Raised,"-73.937367, 40.586893"
2723 E 28 ST,ACPL,Raised,"-73.941274, 40.586696"
2724 Avenue I,ACSA1,Raised,"-73.949943, 40.628878"
2724 Avenue O,ACPL,Raised,"1.0, 1.0"
2724 Avenue O,QUPA,Raised,"1.0, 1.0"
2724 Avenue Y,ACRU,Raised,"-73.94285, 40.591394"
2724 E 27 ST,PLAC,Raised,"-73.942172, 40.586621"
2724 TENBROCK AV,ACSA1,Raised,"-73.852882, 40.865684"
2724 WALLACE AV,GLTR,NA,"-73.864451, 40.865801"
2725 BAY 40 ST,ACSA2,Raised,"1.0, 1.0"
2725 E 27 ST,PLAC,Raised,"-73.942164, 40.58659"
2726 BATCHELDER ST,ACSA2,Raised,"-73.93642, 40.586919"
2726 FORD ST,PLAC,Raised,"-73.935511, 40.587082"
2727 BATCHELDER ST,ACSA2,Raised,"-73.936413, 40.586885"
2727 RESERVOIR AV,QUPA,Raised,"-73.899209, 40.869143"
2728 WALLACE AV,GLTR,NA,"-73.86445, 40.865847"
2728 YATES AV,PLAC,Raised,"-73.854757, 40.865763"
2729 BEDFORD AV,QUPA,Raised,"-73.953487, 40.636143"
2729 LURTING AV,ACSA1,Raised,"-73.856782, 40.865799"
273 BIDWELL AV,QUPA,Raised,"-74.137172, 40.617423"
273 E 14 ST,PLAC,Raised,"-73.987986, 40.665771"
273 E 39 ST,ACPL,Raised,"-73.940888, 40.650575"
273 E 39 ST,ACRU,Raised,"-73.940888, 40.650575"
273 E 43 ST,QUPA,Raised,"-73.936866, 40.649053"
273 E 57 ST,PLAC,Raised,"-73.923295, 40.649199"
273 E 9 ST,PLAC,Raised,"-73.970388, 40.641936"
273 GANESVOORT BLVD,PLAC,Raised,"-74.126778, 40.605245"
273 GREENVALLEY RD,QUPA,Raised,"-74.194485, 40.550864"
273 JEFFERSON ST,ACSA1,Raised,"-74.101604, 40.585321"
273 MAYBURY AV,ACSA2,Raised,"-74.141296, 40.54853"
273 MYRTLE AV,PLAC,NA,"-74.121099, 40.628796"
273 RAMONA AV,QURU,Raised,"-74.194894, 40.539337"
273 TROY AV,PLAC,Raised,"-73.936592, 40.669799"
2730 BATCHELDER ST,ACSA2,Raised,"-73.936399, 40.586814"
2730 BROWN ST,PLAC,Raised,"-73.937337, 40.586751"
2730 E 28 ST,PLAC,Raised,"-73.941255, 40.58657"
2730 YATES AV,PLAC,Raised,"-73.854756, 40.865787"
2731 BROWN ST,PLAC,Raised,"-73.937324, 40.586687"
