address,species,sidewalk_condition,location
1662 WHITE PLAINS RD W,GIBI,NA,"-73.865397, 40.843191"
1663 ARNOW AV,ACPL,NA,"-73.839672, 40.868344"
1663 E 48 ST,ACSA2,Raised,"-73.92894, 40.619961"
1663 GROVE ST,PLAC,NA,"-73.911806, 40.702191"
1663 NORMAN ST,PYCA,Raised,"-73.901961, 40.696409"
1663 WHITE PLAINS RD W,ACSA2,NA,"-73.865341, 40.842879"
1663 WHITE PLAINS RD W,ACPL,NA,"-73.865341, 40.842879"
1663 WHITE PLAINS RD W,GIBI,NA,"-73.865341, 40.842879"
1664 E 12 ST,PLAC,Raised,"-73.961108, 40.608723"
1664 GROVE ST,ACPL,NA,"-73.911795, 40.702203"
1664 SCHNECTADY AV,PLAC,Raised,"-73.931187, 40.631866"
1665 1 AV,QURU,Raised,"-73.949047, 40.777325"
1665 43 ST,ACPS,Raised,"-73.980421, 40.633433"
1665 ARNOW AV,ACPL,NA,"-73.839638, 40.868355"
1665 DECATUR ST,PLAC,NA,"-73.900619, 40.695524"
1665 E 3 ST,PLAC,Raised,"-73.971034, 40.609781"
1665 E 46 ST,PLAC,Raised,"-73.930874, 40.619789"
1665 E 51 ST,ACSA1,Raised,"-73.925953, 40.619744"
1665 E 93 ST,PLAC,Raised,"-73.892836, 40.631867"
1665 GEORGE ST,TICO,NA,"-73.903395, 40.6973"
1665 GLENWOOD RD,PLAC,Raised,"-73.961365, 40.632499"
1665 MACOMBS RD,SOJA,NA,"-73.916156, 40.848081"
1666 ASTOR AV,QURU,Raised,"-73.837801, 40.859075"
1666 BATHGATE AV,ACPL,Raised,"-73.900273, 40.841078"
1666 BATHGATE AV,LIST,Raised,"-73.900273, 40.841078"
1666 BATHGATE AV,ACPS,Raised,"-73.900273, 40.841078"
1666 E 172 ST,ACSA2,Raised,"-73.872884, 40.83207"
1666 E 173 ST,ACSA2,Raised,"1.0, 1.0"
1666 E 173 ST,TICO,Raised,"1.0, 1.0"
1666 E 173 ST,ACPS,Raised,"1.0, 1.0"
1666 HUNT AV,PYCA,NA,"-73.864359, 40.843282"
1667 70 ST,TICO,Raised,"-73.996233, 40.618164"
1667 ASTOR AV,ACSA2,Raised,"-73.837962, 40.859087"
1667 BOGART AV,PLAC,Raised,"-73.856473, 40.845329"
1667 DECATUR ST,PLAC,NA,"-73.900578, 40.695562"
1667 E 51 ST,ACSA1,Raised,"-73.925948, 40.619695"
1667 GARFIELD ST,SOJA,Raised,"-73.867605, 40.84213"
1667 GROVE ST,PLAC,NA,"-73.911726, 40.702279"
1667 NEW YORK AV,ACPL,Raised,"-73.944649, 40.632021"
1667 PRESIDENT ST,ACPL,Raised,"-73.932137, 40.667062"
1667 TROY AV,ACPL,Raised,"-73.934051, 40.631616"
1668 73 ST,ACSA2,Raised,"-73.99789, 40.616435"
1668 GROVE ST,FRPE,NA,"-73.911711, 40.702294"
1668 NORMAN ST,PLAC,Raised,"-73.901843, 40.69653"
1668 SCHNECTADY AV,PLAC,Raised,"-73.931176, 40.631762"
1669 70 ST,TICO,Raised,"-73.996183, 40.618134"
1669 85 ST,PLAC,Raised,"-74.004994, 40.609659"
1669 ASTOR AV,ACSA2,Raised,"-73.837913, 40.859083"
1669 DECATUR ST,ACPL,NA,"-73.900534, 40.695603"
1669 E 45 ST,ACSA2,Raised,"-73.93182, 40.619832"
1669 E 48 ST,ACRU,Raised,"-73.928924, 40.619811"
1669 E 53 ST,ACPL,Raised,"-73.923823, 40.617715"
1669 E 55 ST,NYSY,Raised,"-73.921706, 40.615819"
1669 E 92 ST,ACPS,Raised,"-73.893889, 40.631621"
1669 GROVE ST,ACPL,NA,"-73.911685, 40.702323"
1669 MACOMBS RD,SOJA,NA,"-73.916166, 40.848212"
167 22 ST,ACPS,Raised,"-73.996528, 40.662313"
167 79 ST,ACPL,Raised,"-74.032711, 40.629454"
167 8 AV,PLAC,Raised,"-73.97469, 40.671185"
167 80 ST,PLAC,Raised,"-74.033222, 40.62877"
167 87 ST,PLAC,Raised,"-74.034933, 40.623574"
167 B 131 ST,ACSA2,NA,"-73.838229, 40.769373"
167 B 3 ST,PLAC,Raised,"-73.74013, 40.635641"
167 BADEN PL,ACSA1,Raised,"-74.091055, 40.572581"
167 COLON AV,ACSA1,Raised,"-74.155345, 40.553325"
167 COLON AV,ACSA1,NA,"-74.155345, 40.553325"
167 COVERT ST,PLAC,Raised,"-73.909277, 40.689391"
167 DEAN ST,GLTR,Raised,"-73.986924, 40.686139"
167 DOWNES AV,QUPA,Raised,"-74.184423, 40.537176"
167 E 13 ST,ACPL,Raised,"-73.992251, 40.668679"
167 E 8 ST,ACSA2,Raised,"-73.971809, 40.64619"
167 EDISON ST,ACPL,Raised,"-74.109004, 40.576953"
167 FISHER AV,PLAC,Raised,"-74.242988, 40.51383"
167 GETZ AV,GLTR,NA,"-74.165839, 40.555639"
167 GETZ AV,ACPL,NA,"-74.165839, 40.555639"
167 HETT AV,PLAC,Raised,"-74.10435, 40.562133"
167 KEEGANS LA,PLAC,Raised,"-74.138401, 40.5503"
167 KINGSTON AV,PLAC,Raised,"-73.941744, 40.674205"
167 MACDONOUGH ST,PLAC,Raised,"-73.939576, 40.68149"
167 PEMBROKE ST,ACSA2,Raised,"-73.937059, 40.579333"
167 PRINCETON AV,QUPA,Raised,"-74.116644, 40.567155"
167 RIDGE ST,SOJA,Raised,"-73.982215, 40.720874"
167 STERLING PL,PLAC,Raised,"-73.972412, 40.676602"
167 SUNSET AV,ACPL,Raised,"-74.135845, 40.602223"
167-001 110 RD,UNKNOWN,Raised,"-73.785237, 40.694122"
167-001 110 RD,ACSA1,Raised,"-73.785237, 40.694122"
