address,species,sidewalk_condition,location
520-500 E 29 ST,PYCA,NA,"-74.001472, 40.751465"
520-500 E 29 ST,PYCA,NA,"-74.002035, 40.751702"
5200 9 AV,PLAC,Raised,"-74.002682, 40.638659"
5201 Avenue H,ACPL,Raised,"-73.926409, 40.632968"
5201 Avenue I,ACPL,Raised,"-73.926162, 40.630629"
5202 Avenue I,ACPL,Raised,"-73.926144, 40.630631"
5202 SNYDER AV,ACSA2,Raised,"-73.92823, 40.65023"
5202 TILDEN AV,ACSA2,Raised,"-73.928027, 40.648303"
5203 Avenue I,ACPL,Raised,"-73.926144, 40.630631"
5204 ARLINGTON AV,ACSA2,NA,"-73.908778, 40.899689"
5205 Avenue M,PLAC,Raised,"-73.92514, 40.621485"
5205 HENRY HUDSON PKWY,QUPA,NA,"-73.907437, 40.899431"
5206 11 AV,ACPL,Raised,"-73.998307, 40.635963"
5207 Avenue M,PLAC,Raised,"-73.925122, 40.621487"
5207 Avenue T,PLAC,Raised,"-73.923872, 40.611808"
5209 BEVERLEY RD,PLAC,Raised,"-73.927769, 40.646445"
521 52 ST,TICO,Raised,"-74.011015, 40.643703"
521 53 ST,QUPA,Raised,"-74.011595, 40.643143"
521 55 ST,PLAC,Raised,"-74.012763, 40.642023"
521 B 132 ST,TICO,NA,"-73.83626, 40.787304"
521 E 19 ST,LITU,Raised,"-73.959985, 40.638214"
521 E 234 ST,QUPA,Raised,"-73.863512, 40.897295"
521 E 5 ST,PLAC,Raised,"-73.974784, 40.639542"
521 E 79 ST,PLAC,Raised,"-73.91904, 40.639451"
521 ELTINGEVILLE BLVD,PYCA,NA,"-74.167233, 40.5577"
521 PROSPECT AV,PYCA,Raised,"-73.980393, 40.658012"
521 TAYLOR AV,ACSA1,NA,"-73.861585, 40.815499"
521 W 148 ST,GLTR,Raised,"-73.946808, 40.827408"
5212 Avenue I,ACPS,Raised,"-73.926047, 40.630637"
5216 12 AV,FRPE,Raised,"-73.996167, 40.634576"
5216 Avenue I,ACPL,Raised,"-73.926009, 40.630639"
5217 Avenue I,PLAC,Raised,"-73.926009, 40.630639"
522 48 ST,OSVI,Raised,"-74.008642, 40.645917"
522 55 ST,PLAC,Raised,"-74.01272, 40.641997"
522 9 ST,ULAM,Raised,"-73.978988, 40.665636"
522 ARLENE ST,LIST,Raised,"-74.166015, 40.604857"
522 ARLENE ST,QUPA,Raised,"-74.166015, 40.604857"
522 CARLTON AV,PLAC,Raised,"-73.970934, 40.681384"
522 E 12 ST,PLAC,Raised,"-73.9786, 40.662922"
522 E 29 ST,ACPL,Raised,"-73.949175, 40.638005"
522 E 88 ST,ACSA1,Raised,"-73.912551, 40.643775"
522 GANESVOORT BLVD,PLAC,Raised,"-74.125413, 40.598504"
522 HICKS ST,QUPA,Raised,"-74.001083, 40.685388"
522 TAYLOR AV,ACPL,NA,"-73.861588, 40.815513"
5220 12 AV,ACPL,Raised,"-73.99619, 40.634554"
5220 ARLINGTON AV,GLTR,NA,"-73.908702, 40.899898"
5220 INDEPENDENCE AV,ACPL,NA,"-73.910759, 40.900363"
5220 INDEPENDENCE AV,ACSA2,NA,"-73.910759, 40.900363"
5220 INDEPENDENCE AV,POBA,NA,"-73.910759, 40.900363"
5221 ARLINGTON AV,ACPL,NA,"-73.908702, 40.899898"
5221 Avenue I,ACPL,Raised,"-73.92597, 40.630641"
5222 11 AV,PLAC,Raised,"-73.9984, 40.635875"
5222 Avenue I,ACPS,Raised,"-73.925951, 40.630642"
5223 Avenue H,PRTR,Raised,"-73.926199, 40.632981"
5223 Avenue H,PLAC,Raised,"-73.926199, 40.632981"
5223 Avenue H,ACPL,Raised,"-73.926199, 40.632981"
5223 Avenue I,ACPL,Raised,"-73.925951, 40.630642"
5224 53 ST,QURU,Raised,"1.0, 1.0"
5224 Avenue I,ACPS,Raised,"-73.925931, 40.630644"
5224 Avenue I,ACPL,Raised,"-73.925931, 40.630644"
5224 GLENWOOD RD,PLAC,Raised,"-73.926429, 40.635321"
523 10 ST,TICO,Raised,"-73.98256, 40.666528"
523 11 ST,GLTR,Raised,"-73.981608, 40.665222"
523 3 ST,GLTR,Raised,"-73.977805, 40.670149"
