address,species,sidewalk_condition,location
160-032 21 AV,ACPL,Raised,"-73.80237, 40.77892"
160-034 CHAPIN PKWY,PLAC,NA,"1.0, 1.0"
160-034 CHAPIN PKWY,QUPA,NA,"1.0, 1.0"
160-034 CHAPIN PKWY,LIST,NA,"1.0, 1.0"
160-035 119 DR,ACSA1,Raised,"-73.783884, 40.680235"
160-041 HIGHLAND AV,GLTR,NA,"1.0, 1.0"
160-041 HIGHLAND AV,ACPL,NA,"1.0, 1.0"
160-044 95 ST,PLAC,Raised,"-73.837279, 40.657077"
160-051 95 ST,ACPL,NA,"-73.837255, 40.656975"
160-063 19 AV,ACPL,Raised,"-73.801247, 40.780986"
160-065 121 AV,ACPL,Raised,"-73.782856, 40.679083"
160-065 27 AV,ACPL,Raised,"-73.802363, 40.772626"
1600 3 AV,GLTR,Raised,"1.0, 1.0"
1600 BATHGATE AV,GLTR,Raised,"-73.901206, 40.839415"
1600 CHURCH AV,ACPS,Raised,"-73.96489, 40.648727"
1600 CROTONA AV,ACPL,Raised,"-73.896903, 40.837779"
1600 E 172 ST,GLTR,Raised,"-73.876054, 40.831641"
1600 E 26 ST,ACPL,Raised,"-73.947868, 40.611615"
1600 FEATHERBED LA,QURU,NA,"1.0, 1.0"
1600 FEATHERBED LA,SOJA,NA,"1.0, 1.0"
1600 HERING AV,PLAC,Raised,"-73.847237, 40.847923"
1600 YATES AV,PLAC,Raised,"-73.848049, 40.847558"
1601 3 AV,GLTR,Raised,"-73.952117, 40.781397"
1601 BRONXDALE AV,QUPA,Raised,"-73.856882, 40.843547"
1601 DITMAS AV,TICO,Raised,"-73.962823, 40.637574"
1601 E 21 ST,ACPL,Raised,"-73.953117, 40.613983"
1601 UNIVERSITY AVE,QUPA,NA,"-73.920644, 40.846837"
1601 UNIVERSITY AVE,NYSY,NA,"-73.920644, 40.846837"
1601 W 6 ST,PLAC,Raised,"-73.979692, 40.608045"
1602 66 ST,QUPA,Raised,"-73.995483, 40.621352"
1602 86 ST,SOJA,Raised,"-74.007252, 40.610041"
1602 BEVERLEY RD,ACPL,Raised,"-73.964055, 40.64441"
1602 E 93 ST,PLAC,Raised,"1.0, 1.0"
1602 E 95 ST,ACPL,Raised,"-73.892605, 40.633828"
1603 42 ST,ACPL,Raised,"-73.981346, 40.634904"
1603 ASTOR AV,ACSA2,Raised,"-73.839899, 40.85925"
1603 Avenue K,ACSA1,Raised,"-73.959978, 40.6229"
1603 BUSHWICK AV,TICO,Raised,"-73.903379, 40.6811"
1603 W 6 ST,PLAC,Raised,"-73.979684, 40.608004"
1603 YATES AV,GIBI,Raised,"-73.848077, 40.847594"
1603 YATES AV,ULAM,Raised,"-73.848077, 40.847594"
1604 70 ST,PLAC,Raised,"-73.997737, 40.619073"
1604 BUSHWICK AV,TICO,Raised,"-73.903379, 40.6811"
1604 WILLIAMBRIDGE RD,PLAC,Raised,"1.0, 1.0"
1605 BUSHWICK AV,TICO,Raised,"-73.903357, 40.681087"
1605 E 3 ST,PLAC,Raised,"-73.971314, 40.611267"
1605 E 94 ST,ACPL,Raised,"-73.893302, 40.633322"
1605 INWOOD AV,SOJA,NA,"-73.915326, 40.845526"
1605 PRESIDENT ST,PLAC,Raised,"-73.934788, 40.667206"
1606 Avenue T,PLAC,Raised,"-73.955833, 40.6012"
1607 Avenue K,ACSA1,Raised,"-73.959939, 40.622904"
1607 CARROLL ST,PLAC,Raised,"-73.93321, 40.666226"
1607 DORCHESTER RD,ACSA1,Raised,"-73.963119, 40.639703"
1607 SCHNECTADY AV,PLAC,Raised,"-73.931344, 40.633318"
1608 78 ST,PLAC,Raised,"-74.002386, 40.614457"
1609 CARROLL ST,PLAC,Raised,"-73.933122, 40.666221"
1609 DITMAS AV,TICO,Raised,"-73.962747, 40.637603"
1609 E 3 ST,PLAC,Raised,"-73.971296, 40.611168"
161 10 ST,ACPL,Raised,"-74.117323, 40.569318"
161 83 ST,PLAC,Raised,"-74.033882, 40.626577"
161 BARCLAY AV,FRPE,NA,"-74.174691, 40.538804"
161 BAY 35 ST,ACPL,Raised,"-73.993489, 40.596484"
161 BERTHA PL,PLAC,Raised,"-74.092736, 40.622"
161 BURGHER AV,PLAC,Raised,"-74.092456, 40.592882"
161 CHAMPLAIN AV,ACPL,Raised,"-74.123918, 40.559871"
161 COLLFIELD AV,ACPL,Raised,"-74.14314, 40.617706"
161 GREELEY AV,PLAC,NA,"-74.10847, 40.577523"
161 GUYON AV,PLAC,Raised,"-74.12483, 40.563281"
161 HEENAN AV,ACPL,Raised,"-74.18784, 40.54183"
161 LUQUER ST,PLAC,Raised,"-73.999114, 40.677328"
161 MANILA AV,PLAC,Raised,"-74.110515, 40.558934"
161 MAPLE ST,ACPL,Raised,"-73.955337, 40.660537"
161 MULLER AV,ACPL,Raised,"-74.141294, 40.617716"
161 OXFORD ST,PLAC,Raised,"-73.937984, 40.579373"
161 REVERE AV,ACRU,Raised,"-73.816225, 40.814848"
161 ST MARKS AV,ACPL,Raised,"-73.97074, 40.679002"
161 TROUTMAN ST,TICO,Raised,"-73.928675, 40.700657"
161 WALCOTT AV,ACPS,Raised,"-74.138529, 40.597349"
161 WASHINGTON AV,QUPA,Raised,"-74.136218, 40.597797"
161 WEIRFIELD ST,GLTR,Raised,"-73.91206, 40.690136"
161 WILDER ST,PLAC,Raised,"-74.133892, 40.568849"
161 WILSON AV,PLAC,NA,"-74.159015, 40.548065"
161 WILSON AV,GLTR,NA,"-74.159015, 40.548065"
161-001 32 AV,ACSA1,NA,"-73.803681, 40.76941"
161-001 98 ST,ACPL,NA,"-73.834371, 40.656474"
161-002 161 ST,ACSA1,Raised,"1.0, 1.0"
161-002 84 RD,PLAC,Raised,"-73.804268, 40.714242"
161-002 GRAND CENTRAL PKWY,PLAC,NA,"-73.804882, 40.715869"
161-003 161 ST,PLAC,Raised,"1.0, 1.0"
161-003 33 AV,ACRU,NA,"-73.803851, 40.768031"
161-003 86 CRES,GLTR,NA,"-73.801553, 40.710351"
161-003 86 CRES,GIBI,NA,"-73.801553, 40.710351"
161-003 95 ST,ACSA1,NA,"-73.837042, 40.656067"
161-003 96 ST,FRPE,NA,"-73.836198, 40.656178"
161-004 95 ST,ACPL,NA,"-73.837034, 40.656032"
161-004 95 ST,PLAC,NA,"-73.837034, 40.656032"
161-004 96 ST,UNKNOWN,NA,"-73.83619, 40.656143"
161-004 96 ST,PYCA,NA,"-73.83619, 40.656143"
161-005 96 ST,ACRU,NA,"-73.83619, 40.656143"
161-007 32 AV,ACSA1,NA,"-73.803625, 40.769406"
161-007 95 ST,ACPL,NA,"-73.837026, 40.655999"
161-010 32 AV,ACSA1,NA,"-73.803588, 40.769403"
161-010 GRAND CENTRAL PKWY,PLAC,NA,"-73.804735, 40.715886"
161-010 GRAND CENTRAL PKWY,PLAC,Raised,"-73.804735, 40.715886"
161-011 119 AV,ACPL,Raised,"-73.783399, 40.681906"
161-011 32 AV,ACPL,NA,"-73.803588, 40.769403"
