address,species,sidewalk_condition,location
88-002 88 ST,ACPL,NA,"-73.855764, 40.691156"
88-002 88 ST,FRPE,NA,"-73.855764, 40.691156"
88-003 80 ST,ACPL,NA,"-73.861645, 40.689985"
88-004 102 AV,ACPL,NA,"-73.851593, 40.681908"
88-004 80 ST,GIBI,NA,"-73.861635, 40.689942"
88-004 88 ST,ACPL,NA,"-73.855755, 40.691132"
88-004 COMMONWELATH BLVD,LIST,Raised,"-73.719644, 40.729135"
88-005 107 ST,ACPL,Raised,"-73.840321, 40.694934"
88-005 213 ST,PYCA,NA,"-73.752529, 40.725515"
88-005 213 ST,PLAC,NA,"-73.752529, 40.725515"
88-005 213 ST,ACPL,NA,"-73.752529, 40.725515"
88-005 74 PL,GIBI,NA,"-73.866642, 40.688483"
88-006 191 ST,TICO,Raised,"-73.771047, 40.715888"
88-006 76 ST,ACPL,NA,"-73.865108, 40.689329"
88-006 76 ST,ACSA1,NA,"-73.865108, 40.689329"
88-006 76 ST,QUPA,NA,"-73.865108, 40.689329"
88-006 78 ST,PLAC,Raised,"-73.863352, 40.689573"
88-007 215 PL,PLAC,NA,"-73.749137, 40.727128"
88-007 242 ST,ACPL,Raised,"-73.725049, 40.729701"
88-007 74 PL,TICO,NA,"-73.866636, 40.688455"
88-008 102 RD,TICO,NA,"-73.851239, 40.681264"
88-008 129 ST,PLAC,Raised,"-73.822492, 40.70004"
88-008 157 AV,PLAC,Raised,"-73.845292, 40.661863"
88-008 79 AV,ACSA1,Raised,"-73.860532, 40.705489"
88-008 80 ST,FRPE,NA,"-73.861614, 40.689849"
88-008 95 AV,ACRU,NA,"-73.853296, 40.685447"
88-009 101 AV,QUPA,NA,"-73.851899, 40.682588"
88-009 102 RD,ACPS,NA,"-73.851239, 40.681264"
88-009 79 AV,ACPL,NA,"-73.860532, 40.705489"
88-009 79 AV,ACPL,Raised,"-73.860532, 40.705489"
88-010 102 AV,FRPE,NA,"-73.851545, 40.681932"
88-010 214 ST,FRPE,NA,"-73.751573, 40.725875"
88-010 215 PL,PLAC,Raised,"-73.749096, 40.727088"
88-010 242 ST,QUPA,Raised,"-73.725185, 40.729341"
88-010 74 PL,GIBI,NA,"-73.866623, 40.688398"
88-010 78 ST,PLAC,Raised,"-73.863326, 40.689489"
88-010 79 AV,ACPL,Raised,"-73.860499, 40.705503"
88-010 79 AV,ACPL,NA,"-73.860499, 40.705503"
88-011 101 AV,QUPA,NA,"-73.851882, 40.682593"
88-011 107 AV,QURU,Raised,"-73.849634, 40.678024"
88-011 146 ST,ACPL,Raised,"-73.810118, 40.704485"
88-011 184 PL,QURU,Raised,"-73.77707, 40.714087"
88-011 213 ST,PYCA,NA,"-73.752445, 40.725444"
88-011 53 AV,FRPE,Raised,"-73.875418, 40.737386"
88-011 74 PL,TICO,NA,"-73.866623, 40.688398"
88-011 79 AV,ACSA1,NA,"-73.860499, 40.705503"
88-011 79 AV,ACSA1,Raised,"-73.860499, 40.705503"
88-011 97 AV,ACPL,Raised,"-73.852705, 40.684281"
88-011 NORTHERN BLVD,ACPL,Raised,"-73.879684, 40.756157"
88-011 WEST RD,ACSA2,Raised,"1.0, 1.0"
88-012 102 RD,TICO,NA,"-73.851207, 40.681274"
88-012 129 ST,PLAC,NA,"-73.822477, 40.700015"
88-012 215 PL,PLAC,NA,"-73.749076, 40.727069"
88-012 219 ST,ACPL,Raised,"-73.745303, 40.729191"
88-012 74 PL,TICO,NA,"-73.866617, 40.68837"
88-012 78 AV,ACPL,NA,"-73.86074, 40.706052"
88-012 79 AV,ACSA1,NA,"-73.860466, 40.705518"
88-012 79 AV,ACSA1,Raised,"-73.860466, 40.705518"
88-012 81 AV,PLAC,Raised,"-73.859323, 40.7042"
88-012 VANDEVEER ST,PLAC,NA,"1.0, 1.0"
88-013 212 ST,QUPA,Raised,"-73.753891, 40.724537"
88-013 219 ST,ACPL,NA,"-73.745303, 40.729191"
88-013 78 AV,ACPS,NA,"-73.860731, 40.706056"
88-014 102 AV,FRPE,NA,"-73.851512, 40.681947"
88-014 107 ST,ACPL,Raised,"-73.840294, 40.694869"
88-014 132 ST,ACPL,Raised,"-73.819991, 40.700988"
88-014 214 ST,FRPE,NA,"-73.751521, 40.725829"
88-014 218 PL,ACPL,NA,"-73.746025, 40.728808"
88-014 218 PL,ACSA1,NA,"-73.746025, 40.728808"
88-014 218 PL,ACPL,Raised,"-73.746025, 40.728808"
88-014 78 AV,ACPL,Raised,"-73.860687, 40.706076"
88-014 LITTLE NK PKWY,AIAL,Raised,"-73.710565, 40.727897"
88-014 LITTLE NK PKWY,FRPE,Raised,"-73.710565, 40.727897"
88-014 VANDEVEER ST,PLAC,NA,"1.0, 1.0"
88-015 102 RD,ACPS,NA,"-73.85119, 40.681279"
88-015 132 ST,ACPL,Raised,"-73.819991, 40.700988"
88-015 145 ST,PLAC,Raised,"-73.81098, 40.704204"
88-015 170 ST,PLAC,Raised,"-73.791414, 40.710446"
88-015 201 ST,TICO,Raised,"-73.762596, 40.719407"
88-015 215 PL,PLAC,Raised,"-73.749055, 40.727049"
88-015 78 AV,SOJA,NA,"-73.860676, 40.706081"
88-015 81 AV,PLAC,Raised,"-73.859278, 40.70422"
88-015 VANDEVEER ST,PLAC,NA,"1.0, 1.0"
88-016 102 RD,FRPE,NA,"-73.851173, 40.681283"
88-016 179 PL,ACRU,Raised,"-73.783405, 40.712379"
88-016 179 PL,PLAC,Raised,"-73.783405, 40.712379"
88-016 186 ST,ACPL,Raised,"-73.776026, 40.714241"
88-016 213 ST,PYCA,NA,"-73.752361, 40.725373"
88-016 215 PL,PLAC,Raised,"-73.749035, 40.72703"
88-016 242 ST,PYCA,Raised,"-73.725234, 40.729195"
88-016 74 PL,TICO,NA,"-73.866604, 40.688313"
88-016 78 ST,PLAC,Raised,"-73.863287, 40.689363"
88-016 VANDEVEER ST,PLAC,Raised,"1.0, 1.0"
88-017 107 ST,ACPL,Raised,"-73.840289, 40.694856"
88-017 186 ST,PLAC,Raised,"-73.776026, 40.714241"
88-017 190 ST,ACSA1,Raised,"-73.771785, 40.71548"
88-017 210 ST,ACPL,Raised,"-73.756161, 40.722565"
88-017 213 ST,PYCA,NA,"-73.752361, 40.725373"
88-017 69 AV,PLAC,Raised,"-73.855623, 40.711398"
88-017 75 ST,ACPL,NA,"-73.865935, 40.688931"
88-017 78 ST,ACSA1,Raised,"-73.863287, 40.689363"
88-017 79 AV,ACSA1,Raised,"-73.860399, 40.705548"
88-017 79 AV,ACSA1,NA,"-73.860399, 40.705548"
88-017 80 ST,ACSA1,NA,"-73.861565, 40.689634"
88-017 RANSOM ST,UNKNOWN,Raised,"-73.734713, 40.730213"
88-017 VANDEVEER ST,PLAC,NA,"1.0, 1.0"
88-018 129 ST,ACSA1,Raised,"-73.822453, 40.699976"
88-018 212 ST,QURU,Raised,"-73.753804, 40.724466"
88-018 218 PL,ACPL,Raised,"-73.745992, 40.728776"
88-018 247 ST,TICO,Raised,"-73.720889, 40.728799"
88-018 74 PL,TICO,NA,"-73.866598, 40.688284"
88-018 78 ST,PLAC,Raised,"-73.863274, 40.689321"
88-018 79 AV,ZESE,NA,"-73.860364, 40.705563"
88-018 81 AV,PLAC,Raised,"-73.859191, 40.704258"
88-018 COMMONWELATH BLVD,ACPL,Raised,"-73.719341, 40.728561"
88-018 UNION TPKE,PLAC,Raised,"-73.859781, 40.704911"
88-018 VANDEVEER ST,PLAC,Raised,"1.0, 1.0"
88-019 102 RD,ACPS,NA,"-73.851156, 40.681288"
88-019 102 RD,FRPE,NA,"-73.851156, 40.681288"
88-019 214 ST,ACPL,NA,"-73.751469, 40.725782"
88-019 218 PL,LITU,Raised,"-73.745992, 40.728776"
88-019 76 ST,ULAM,NA,"-73.865056, 40.689102"
88-019 76 ST,FRPE,NA,"-73.865056, 40.689102"
88-019 76 ST,ACSA1,NA,"-73.865056, 40.689102"
88-019 78 AV,ACSA1,Raised,"-73.860568, 40.706129"
88-019 78 AV,ACSA1,NA,"-73.860568, 40.706129"
88-019 80 ST,ACPL,NA,"-73.861554, 40.689584"
88-019 88 RD,QUPA,Raised,"-73.855637, 40.691227"
88-020 129 ST,ACSA1,Raised,"-73.822445, 40.699963"
88-020 215 PL,PLAC,NA,"-73.748995, 40.726991"
88-020 75 ST,ACSA1,NA,"-73.865911, 40.688827"
88-021 212 PL,FRPE,NA,"-73.753048, 40.724888"
88-021 212 ST,QURU,NA,"-73.753775, 40.724443"
88-021 213 ST,PYCA,Raised,"-73.752305, 40.725325"
88-021 215 PL,PLAC,NA,"-73.748995, 40.726991"
88-021 75 ST,ACPL,NA,"-73.865911, 40.688827"
88-021 79 AV,PLAC,Raised,"-73.860331, 40.705578"
88-021 81 AV,PLAC,Raised,"-73.859149, 40.704277"
88-022 129 ST,ACSA1,NA,"-73.822437, 40.69995"
88-022 214 ST,FRPE,Raised,"-73.751419, 40.725737"
88-022 218 PL,ACPL,NA,"-73.745959, 40.728746"
88-022 69 AV,PLAC,Raised,"-73.855584, 40.711463"
88-022 78 AV,ROPS,Raised,"-73.860478, 40.706169"
88-022 81 RD,PLAC,Raised,"-73.858584, 40.703735"
88-022 81 RD,ACPL,Raised,"-73.858584, 40.703735"
88-022 GETTYSBURG ST,PLAC,Raised,"-73.730874, 40.72988"
88-022 UNION TPKE,ACPL,Raised,"-73.859706, 40.704944"
88-023 214 ST,ACPL,NA,"-73.751419, 40.725737"
88-023 215 PL,PLAC,Raised,"-73.748975, 40.726972"
88-023 69 AV,PLAC,Raised,"-73.855584, 40.711463"
88-023 74 PL,GIBI,NA,"-73.866585, 40.688228"
88-023 78 AV,ACPL,NA,"-73.86046, 40.706177"
88-023 85 ST,ULAM,Raised,"-73.858167, 40.690048"
88-023 VANDEVEER ST,PLAC,NA,"1.0, 1.0"
88-024 209 ST,PLAC,Raised,"-73.757032, 40.722137"
88-024 69 AV,PLAC,NA,"-73.85557, 40.711485"
88-024 78 AV,SOJA,NA,"-73.860425, 40.706193"
88-024 UNION TPKE,ACPL,Raised,"-73.859666, 40.704961"
88-025 214 ST,ACPL,NA,"-73.751392, 40.725714"
88-025 215 PL,PLAC,NA,"-73.748954, 40.726952"
88-025 218 PL,ACPL,NA,"-73.745942, 40.72873"
88-025 76 ST,ACPL,NA,"-73.865031, 40.688989"
88-025 79 AV,ZESE,NA,"-73.860263, 40.705608"
88-025 81 AV,PLAC,Raised,"-73.859062, 40.704315"
88-025 89 AV,PYCA,Raised,"-73.855166, 40.690062"
88-026 132 ST,ACPL,Raised,"-73.819937, 40.700892"
