address,species,sidewalk_condition,location
460 WILLIAMSBURG ST E,PLAC,Raised,"1.0, 1.0"
4600 DELAFIELD AV,OSVI,Raised,"-73.906957, 40.893635"
4600 DELAFIELD AV,OSVI,NA,"-73.906957, 40.893635"
4600 FIELDSTON RD,ACRU,Raised,"-73.905471, 40.893732"
4600 FIELDSTON RD,ACPL,Raised,"-73.905471, 40.893732"
4600 FIELDSTON RD,LITU,Raised,"-73.905471, 40.893732"
4600 FIELDSTON RD,CHTH,NA,"-73.905471, 40.893732"
4600 FIELDSTON RD,AEHI,NA,"-73.905471, 40.893732"
4600 GROSVENOR AV,ACPL,NA,"-73.906925, 40.893666"
4600 GROSVENOR AV,TICO,NA,"-73.906925, 40.893666"
4600 GROSVENOR AV,QURU,Raised,"-73.906925, 40.893666"
4600 GROSVENOR AV,UNKNOWN,NA,"-73.906925, 40.893666"
4600 LIVINGSTON AV,PLAC,Raised,"-73.904048, 40.893279"
4600 LIVINGSTON AV,PLAC,NA,"-73.904048, 40.893279"
4600 LIVINGSTON AV,ACPL,NA,"-73.904048, 40.893279"
4601 Avenue I,PLAC,Raised,"-73.93197, 40.630271"
4601 Avenue K,PLAC,Raised,"-73.931478, 40.625593"
4601 DELAFIELD AV,OSVI,NA,"-73.906957, 40.893635"
4601 DELAFIELD AV,OSVI,Raised,"-73.906957, 40.893635"
4601 FIELDSTON RD,LITU,Raised,"-73.905471, 40.893732"
4601 FIELDSTON RD,ACPL,NA,"-73.905471, 40.893732"
4601 HENRY HUDSON PKWY,QURU,NA,"-73.908698, 40.893447"
4606 BRONX BLVD,ACSA2,Raised,"-73.854746, 40.903651"
4607 BEDFORD AV,PLAC,Raised,"-73.944605, 40.589223"
4609 Avenue L,PLAC,Raised,"-73.931158, 40.623325"
4609 BEDFORD AV,PLAC,Raised,"-73.944596, 40.589174"
461 1 ST,ACPL,Raised,"-73.977288, 40.671584"
461 47 ST,PLAC,Raised,"-74.009454, 40.64732"
461 6 AV,TICO,Raised,"-73.984446, 40.667428"
461 B 131 ST,PLAC,Raised,"-73.838229, 40.769373"
461 B 136 ST,UNKNOWN,Raised,"1.0, 1.0"
461 COLON AV,QUPA,NA,"-74.158742, 40.560999"
461 E 40 ST,PLAC,Raised,"-73.939291, 40.644467"
461 E 96 ST,PLAC,Raised,"-73.916427, 40.656575"
461 ELVERTON AV,LIST,NA,"-74.156856, 40.561225"
461 MARION ST,PLAC,Raised,"-73.910522, 40.681798"
461 MARLBOROUGH RD,ACPL,Raised,"-73.963952, 40.638765"
461 MOUNTAINVIEW AV,PLAC,Raised,"-74.124856, 40.600019"
4610 Avenue K,ACPL,Raised,"-73.931382, 40.625599"
4613 Avenue L,PLAC,Raised,"-73.931121, 40.623328"
4613 BEDFORD AV,FRPE,Raised,"-73.944577, 40.589073"
4613 BEDFORD AV,PLAC,Raised,"-73.944577, 40.589073"
4615 DELAFIELD AV,OSVI,Raised,"-73.906957, 40.894202"
4615 DELAFIELD AV,OSVI,NA,"-73.906957, 40.894202"
4615 DELAFIELD AV,ACPL,Raised,"-73.906957, 40.894202"
4615 FOSTER AV,ACSA1,Raised,"-73.932835, 40.639563"
4616 BEDFORD AV,PLAC,Raised,"-73.944565, 40.589008"
4616 OCEAN AV,GLTR,Raised,"1.0, 1.0"
4617 DELAFIELD AV,OSVI,Raised,"-73.906956, 40.894284"
4617 DELAFIELD AV,OSVI,NA,"-73.906956, 40.894284"
4617 WALDO AV,QURU,NA,"-73.900908, 40.894152"
4617 WALDO AV,QURU,Raised,"-73.900908, 40.894152"
462 4 ST,PLAC,Raised,"-73.978422, 40.669599"
462 ADAMS AV,QUPA,Raised,"-74.093555, 40.577089"
462 B 132 ST,PLAC,NA,"-73.83626, 40.787304"
462 B 140 ST,ACPL,Raised,"-73.758368, 40.672746"
462 CHRISTOPHER AV,SOJA,Raised,"-73.903587, 40.660831"
462 COMMONWLTH AV,GIBI,Raised,"-73.864052, 40.814049"
462 E 46 ST,PLAC,Raised,"-73.934143, 40.650407"
