address,species,sidewalk_condition,location
123 GREENCROFT AV,PLAC,Raised,"-74.137154, 40.550682"
123 HULL AV,LIST,NA,"-74.102486, 40.583057"
123 KEEGANS LA,ACPL,Raised,"-74.139242, 40.550886"
123 MASON ST,LIST,Raised,"-74.095885, 40.599804"
123 MOFFAT ST,GLTR,Raised,"-73.907673, 40.686256"
123 PROSPECT PL,GLTR,Raised,"-73.972979, 40.678528"
123 ROE ST,ACRU,NA,"-74.121467, 40.631309"
123 ST MARKS AV,PYCA,Raised,"-73.97222, 40.679308"
123 VICTORY BLVD,QUPA,Raised,"-74.080053, 40.637599"
123 WOLVERINE ST,PLAC,Raised,"-74.132457, 40.56765"
123-001 HILLSIDE AV,ACPL,Raised,"-73.827938, 40.702292"
123-002 116 AV,GLTR,Raised,"-73.815208, 40.676271"
123-003 197 ST,ACPL,Raised,"-73.751116, 40.686397"
123-003 LIBERTY AV,GIBI,NA,"-73.82102, 40.687423"
123-005 116 AV,QURO,Raised,"-73.815191, 40.676276"
123-006 103 AV,TICO,Raised,"-73.821816, 40.68886"
123-007 197 ST,ACSA1,Raised,"-73.751077, 40.686362"
123-007 NEWPORT AV,PLAC,Raised,"-73.84407, 40.579495"
123-008 135 AV,ACSA2,Raised,"-73.816194, 40.669699"
123-008 85 AV,ACPL,Raised,"-73.828485, 40.703719"
123-008 LIBERTY AV,GIBI,NA,"-73.820684, 40.687599"
123-011 103 AV,ACPL,Raised,"-73.821774, 40.688872"
123-011 97 AV,ULAM,Raised,"-73.823359, 40.692097"
123-012 101 AV,QUPA,Raised,"-73.822733, 40.69088"
123-012 116 AV,ACPL,Raised,"-73.815122, 40.676295"
123-012 85 AV,ACPL,Raised,"-73.828451, 40.703727"
123-012 LIBERTY AV,GIBI,NA,"-73.820662, 40.687607"
123-014 97 AV,ULAM,Raised,"-73.823317, 40.692108"
123-015 SUTPHIN BLVD,PLAC,Raised,"-73.790273, 40.67591"
123-018 133 AV,PLAC,Raised,"-73.815514, 40.671563"
123-018 85 AV,ACPL,Raised,"-73.828397, 40.70374"
123-019 HILLSIDE AV,ACPL,Raised,"-73.82778, 40.702332"
123-019 NEWPORT AV,PLAC,Raised,"-73.844178, 40.579466"
123-020 109 AV,ACSA1,Raised,"-73.818504, 40.683271"
123-020 135 AV,QUPA,Raised,"-73.816086, 40.669679"
123-020 135 AV,ACSA2,Raised,"-73.816086, 40.669679"
123-020 85 ST,ACPL,NA,"-73.82838, 40.703745"
123-025 INWOOD ST,ACPL,Raised,"-73.793157, 40.674847"
123-026 147 ST,QUPA,Raised,"-73.791239, 40.675109"
123-028 147 ST,ACSA2,Raised,"-73.791214, 40.675062"
123-028 NELLIS ST,ACSA1,Raised,"-73.757621, 40.681252"
123-030 147 ST,QUPA,Raised,"-73.791191, 40.675016"
123-030 97 AV,ULAM,Raised,"-73.823152, 40.692155"
123-036 147 ST,QUPA,Raised,"-73.791119, 40.674877"
123-038 147 ST,QUPA,Raised,"-73.791095, 40.67483"
123-041 INWOOD ST,ACPL,Raised,"-73.793042, 40.674577"
123-042 123 ST,PLAC,Raised,"-73.844819, 40.785997"
123-044 147 ST,QUPA,Raised,"-73.791023, 40.674691"
123-046 147 ST,QUPA,Raised,"-73.790999, 40.674646"
123-068 147 ST,ACPL,Raised,"-73.790735, 40.674134"
1230 58 ST,PLAC,Raised,"-73.998874, 40.630899"
1230 ASTOR AV,GRRO,Raised,"-73.851889, 40.859788"
1230 Avenue J,PLAC,Raised,"-73.963885, 40.624909"
1230 CASTLETON AV,PYCA,NA,"-74.123316, 40.634059"
1230 CROES AV,GLTR,NA,"-73.870838, 40.830287"
1230 E 105 ST,PLAC,Raised,"-73.888573, 40.642047"
1230 E 12 ST,ACPL,Raised,"-73.963138, 40.619406"
1230 E 233 ST,UNKNOWN,NA,"-73.84172, 40.888573"
1230 E 233 ST,TICO,NA,"-73.84172, 40.888573"
1230 E 54 ST,ACPL,Raised,"-73.923927, 40.627831"
1230 E 56 ST,PLAC,Raised,"-73.921791, 40.625755"
1230 E 96 ST,PLAC,Raised,"-73.899694, 40.641545"
1230 E TREMONT AV,QUPA,Raised,"-73.872322, 40.839688"
1230 LYDIG AV,PLAC,Raised,"-73.851182, 40.85615"
1230 LYDIG AV,ACPL,Raised,"-73.851182, 40.85615"
1230 TINTON AV,GIBI,Raised,"-73.899938, 40.830265"
1230 WEBSTER AV,ULAM,Raised,"-73.909501, 40.832501"
1231 ALBANY AV,PLAC,Raised,"-73.938209, 40.643457"
1231 Avenue J,PLAC,Raised,"-73.963885, 40.624909"
