address,species,sidewalk_condition,location
85-029 160 ST,ACPL,NA,"-73.804545, 40.711726"
85-029 66 RD,ACSA1,NA,"-73.861951, 40.718118"
85-029 67 AV,UNKNOWN,NA,"-73.86139, 40.717541"
85-029 80 ST,TICO,Raised,"-73.863387, 40.694843"
85-029 85 ST,ACPL,Raised,"-73.859843, 40.695225"
85-030 109 ST,PLAC,Raised,"-73.840359, 40.699333"
85-030 115 ST,TICO,Raised,"-73.835423, 40.701145"
85-030 160 ST,ACPL,NA,"-73.804537, 40.711689"
85-030 217 ST,ACPL,NA,"-73.752409, 40.730691"
85-030 66 RD,ACPS,NA,"-73.861877, 40.718146"
85-030 80 ST,ACPL,Raised,"-73.863366, 40.694784"
85-030 90 ST,ULAM,Raised,"-73.855282, 40.695404"
85-030 WOODHAVEN BLVD,QUPA,Raised,"-73.852824, 40.69611"
85-031 123 ST,PLAC,Raised,"-73.828376, 40.703258"
85-031 152 ST,TICO,NA,"-73.807094, 40.711304"
85-031 164 ST,GIBI,NA,"-73.80078, 40.711745"
85-031 66 RD,SOJA,NA,"-73.861877, 40.718146"
85-031 WOODHAVEN BLVD,QURU,Raised,"-73.85282, 40.696092"
85-031 WOODHAVEN BLVD,QUPA,Raised,"-73.85282, 40.696092"
85-032 123 ST,ACPL,Raised,"-73.828364, 40.70323"
85-032 124 ST,ACPL,NA,"-73.827478, 40.703452"
85-032 124 ST,GLTR,NA,"-73.827478, 40.703452"
85-032 151 ST,TICO,NA,"-73.807931, 40.711018"
85-032 98 ST,ACPL,Raised,"-73.848898, 40.69706"
85-033 151 ST,ACPL,NA,"-73.807931, 40.711018"
85-033 159 ST,ACPL,NA,"-73.805425, 40.711582"
85-033 217 ST,ACPL,NA,"-73.752396, 40.730664"
85-033 67 AV,ACPL,NA,"-73.861245, 40.717596"
85-033 98 ST,ACPL,Raised,"-73.848898, 40.69706"
85-033 ABINGDON RD,PLAC,Raised,"-73.828678, 40.70615"
85-034 123 ST,ACPL,NA,"-73.828352, 40.703202"
85-034 161 ST,ACPL,NA,"-73.803681, 40.711962"
85-034 66 RD,SOJA,NA,"-73.861729, 40.718203"
85-034 80 ST,TICO,Raised,"-73.863342, 40.694715"
85-034 FOREST PKWY,ACPL,Raised,"-73.861845, 40.694689"
85-034 WOODHAVEN BLVD,QUPA,Raised,"-73.852817, 40.696072"
85-035 123 ST,PLAC,NA,"-73.828352, 40.703202"
85-035 152 ST,ACPL,NA,"-73.80705, 40.71122"
85-035 161 ST,TICO,Raised,"-73.803681, 40.711962"
85-035 161 ST,ACPL,NA,"-73.803681, 40.711962"
85-035 98 ST,ACPL,Raised,"-73.848864, 40.696994"
85-035 PARSONS BLVD,ACPL,NA,"-73.806051, 40.711183"
85-036 124 ST,ACPL,NA,"-73.827454, 40.703398"
85-036 144 ST,ACPL,Raised,"-73.812478, 40.709425"
85-036 60 RD,ACSA1,Raised,"-73.874124, 40.729245"
85-036 67 AV,PLAC,NA,"-73.861153, 40.717631"
85-036 80 ST,ACPL,Raised,"-73.863326, 40.694665"
85-036 94 ST,ACPL,Raised,"-73.851526, 40.696206"
85-036 96 ST,ACPL,Raised,"-73.849587, 40.696553"
85-036 WOODHAVEN BLVD,QUPA,Raised,"-73.852813, 40.696054"
85-037 124 ST,PLAC,NA,"-73.827454, 40.703398"
85-037 160 ST,GLTR,NA,"-73.804513, 40.711577"
85-037 56 AV,ACPL,Raised,"-73.877714, 40.732397"
85-037 67 AV,FRPE,NA,"-73.861101, 40.71765"
85-037 80 ST,PLAC,Raised,"-73.863326, 40.694665"
85-037 98 ST,ACPL,Raised,"-73.848831, 40.696928"
85-037 AUSTIN ST,UNKNOWN,Raised,"-73.825463, 40.705222"
85-038 123 ST,AEHI,NA,"-73.828327, 40.703146"
85-038 151 ST,ACPL,NA,"-73.807864, 40.710893"
85-038 91 ST,ACPL,Raised,"-73.854452, 40.695772"
85-038 WOODHAVEN BLVD,QUPA,Raised,"-73.852809, 40.696035"
85-038 WOODHAVEN BLVD,GIBI,Raised,"-73.852809, 40.696035"
85-039 124 ST,ACPL,NA,"-73.827442, 40.703369"
85-039 152 ST,ACPL,NA,"-73.807005, 40.711135"
85-039 239 ST,GLTR,Raised,"-73.726314, 40.732985"
85-039 263 ST,QUAL,Raised,"-73.70473, 40.735641"
85-039 98 ST,ACPL,Raised,"-73.848795, 40.696858"
85-039 PARSONS BLVD,ACPL,NA,"-73.806003, 40.711086"
85-040 101 ST,PLAC,Raised,"-73.84711, 40.69672"
85-040 123 ST,ACPL,Raised,"-73.828315, 40.703119"
85-040 123 ST,PLAC,Raised,"-73.828315, 40.703119"
85-040 149 ST,TICO,Raised,"-73.80948, 40.709931"
85-040 152 ST,ACPL,NA,"-73.806984, 40.711094"
85-040 159 ST,ACPL,NA,"-73.805393, 40.71144"
85-040 161 ST,TICO,NA,"-73.803665, 40.711891"
85-040 161 ST,ACPL,NA,"-73.803665, 40.711891"
85-040 252 ST,FRPE,Raised,"-73.714631, 40.733025"
85-040 87 ST,ACPL,Raised,"-73.857774, 40.694315"
85-041 113 ST,ACRU,Raised,"-73.836948, 40.700518"
85-041 164 ST,QURU,NA,"-73.800635, 40.711485"
85-041 67 AV,ACPL,NA,"-73.860957, 40.717705"
85-041 80 ST,PLAC,Raised,"-73.863292, 40.694566"
85-041 85 AV,PLAC,Raised,"-73.859479, 40.695281"
85-041 90 ST,QUPA,Raised,"-73.855253, 40.69527"
85-042 160 ST,FRPE,NA,"-73.804488, 40.711464"
85-042 217 ST,ACPL,NA,"-73.752334, 40.730533"
85-042 52 AV,ACSA2,Raised,"-73.880903, 40.734779"
85-043 107 ST,PLAC,Raised,"-73.841976, 40.698635"
85-043 164 ST,ACSA1,NA,"-73.800606, 40.711433"
85-043 164 ST,ACPL,NA,"-73.800606, 40.711433"
85-043 87 ST,PLAC,Raised,"-73.857761, 40.694258"
85-043 87 ST,ACPL,Raised,"-73.857761, 40.694258"
85-043 BELL BLVD,ACPL,Raised,"-73.753234, 40.730127"
85-044 113 ST,ACPL,Raised,"-73.836884, 40.70039"
85-044 152 ST,PLAC,NA,"-73.806939, 40.71101"
85-044 160 ST,PLAC,NA,"-73.80448, 40.711427"
85-044 253 ST,ACPL,Raised,"-73.713518, 40.732688"
85-044 53 AV,ACPL,Raised,"-73.880274, 40.734322"
85-044 54 AV,ACSA1,Raised,"-73.879674, 40.733849"
85-044 67 AV,SOJA,Raised,"-73.860876, 40.717736"
85-044 68 AV,GLTR,NA,"-73.858875, 40.715946"
85-044 96 ST,ACPL,Raised,"-73.849568, 40.696468"
85-044 98 ST,ACPL,Raised,"-73.848692, 40.696656"
85-044 LITTLE NK PKWY,PLAC,Raised,"-73.71179, 40.733032"
85-044 LITTLE NK PKWY,QUPA,Raised,"-73.71179, 40.733032"
85-045 101 ST,PLAC,Raised,"-73.847093, 40.696668"
85-045 109 ST,ACPL,Raised,"-73.840241, 40.699101"
85-045 164 ST,ACPL,NA,"-73.800577, 40.711381"
85-045 89 ST,FRPE,Raised,"-73.856132, 40.695097"
