address,species,sidewalk_condition,location
235 E BROADWAY,PLAC,Raised,"-73.986488, 40.714368"
235 MARTIN AV,ACSA1,Raised,"-74.139682, 40.60514"
235 QUENTIN RD,PLAC,Raised,"-73.977543, 40.606127"
235 W 138 ST,SOJA,Raised,"-73.943299, 40.817648"
235-004 121 AV,QUPA,Raised,"-73.73041, 40.684573"
235-005 120 AV,ACPL,Raised,"-73.729556, 40.686234"
235-007 SEWARD AV,PYCA,Raised,"-73.735961, 40.735842"
235-010 118 AV,TICO,Raised,"-73.72776, 40.689593"
2350 E 26 ST,ACPL,Raised,"-73.944608, 40.594424"
2350 E 29 ST,ACPL,Raised,"-73.941828, 40.594729"
2350 E 72 ST,ACPL,Raised,"-73.902172, 40.6162"
2350 TIEBOUT AV,NYSY,Raised,"-73.896556, 40.857997"
2351 1 AV,GLTR,Raised,"-73.933347, 40.798826"
2351 BARNS AV,ACPL,Raised,"-73.863677, 40.860467"
2351 E 29 ST,PLAC,Raised,"-73.941828, 40.594729"
2351 TIEBOUT AV,NYSY,Raised,"-73.896535, 40.858038"
2353 E 27 ST,PLAC,Raised,"-73.943672, 40.594482"
2353 E 74 ST,PLAC,Raised,"-73.900706, 40.617089"
2353 TIEBOUT AV,NYSY,Raised,"-73.896509, 40.858089"
2354 E 21 ST,PLAC,Raised,"-73.949536, 40.595063"
2354 E 22 ST,PLAC,Raised,"-73.948371, 40.593923"
2354 E 71 ST,ACPL,Raised,"-73.902812, 40.615673"
2354 TIEBOUT AV,NYSY,Raised,"-73.896496, 40.858114"
2354 VICTORY BLVD,LIST,Raised,"-74.142024, 40.611142"
2354 W 13 ST,ACPS,Raised,"-73.982978, 40.590137"
2355 E 23 ST,ACSA1,Raised,"-73.947444, 40.594026"
2355 E 24 ST,PLAC,Raised,"-73.946516, 40.594127"
2355 THWAITES PL,ACPL,NA,"1.0, 1.0"
2355 THWAITES PL,ACPL,Raised,"1.0, 1.0"
2355 TIEBOUT AV,NYSY,Raised,"-73.896482, 40.858142"
2356 E 23 ST,ACSA1,Raised,"-73.947436, 40.593985"
2356 GRAND CONCOURSE,ZESE,Raised,"-73.899101, 40.858851"
2356 WATERBURY AV,COMA,Raised,"-73.846747, 40.834759"
2357 E 21 ST,PLAC,Raised,"-73.949515, 40.594952"
2357 E 22 ST,PLAC,Raised,"-73.948363, 40.593882"
2357 W 13 ST,ACSA2,Raised,"-73.982971, 40.590098"
2358 TIEBOUT AV,NYSY,Raised,"-73.896438, 40.85823"
2358 W 13 ST,ACSA2,Raised,"-73.982962, 40.590057"
2359 E 28 ST,PLAC,Raised,"-73.942723, 40.594459"
2359 E 72 ST,PLAC,Raised,"-73.902027, 40.61607"
2359 E 73 ST,PLAC,Raised,"-73.901313, 40.616531"
236 79 ST,PLAC,Raised,"-74.030662, 40.628964"
236 79 ST,ACPL,Raised,"-74.030662, 40.628964"
236 B 136 ST,PLAC,NA,"1.0, 1.0"
