address,species,sidewalk_condition,location
116-031 218 ST,ACPL,Raised,"-73.741279, 40.696809"
116-031 219 ST,ACRU,NA,"-73.740412, 40.696541"
116-031 220 ST,TICO,NA,"-73.739543, 40.696278"
116-031 222 ST,QUPA,Raised,"-73.737804, 40.695744"
116-031 INWOOD ST,PLAC,Raised,"-73.796126, 40.681065"
116-032 128 ST,ACPL,Raised,"-73.810563, 40.676928"
116-032 139 ST,FRPE,Raised,"-73.802526, 40.679209"
116-032 141 ST,ACSA2,Raised,"-73.800785, 40.679698"
116-032 142 ST,ACSA1,Raised,"-73.799861, 40.679555"
116-032 146 ST,ACSA1,Raised,"-73.795214, 40.681251"
116-032 INWOOD ST,PLAC,Raised,"-73.796108, 40.68103"
116-033 120 ST,TICO,Raised,"-73.818394, 40.675313"
116-033 126 ST,ACPL,Raised,"-73.812333, 40.676432"
116-033 128 ST,ACSA1,Raised,"-73.810563, 40.676928"
116-033 140 ST,GIBI,NA,"-73.801656, 40.679458"
116-033 145 ST,PLAC,Raised,"-73.796985, 40.680782"
116-033 217 ST,PLAC,NA,"-73.742169, 40.697039"
116-033 219 ST,ACRU,NA,"-73.740429, 40.696508"
116-033 UNION TPKE,QUPA,Raised,"-73.837427, 40.7112"
116-034 126 ST,ACPL,Raised,"-73.812318, 40.676399"
116-034 141 ST,ACSA2,Raised,"-73.800779, 40.679661"
116-034 144 ST,ACPL,Raised,"-73.797843, 40.6805"
116-034 192 ST,ACPL,Raised,"-73.759688, 40.693064"
116-034 222 ST,ACSA1,Raised,"-73.737838, 40.695677"
116-034 INWOOD ST,PLAC,Raised,"-73.796091, 40.680996"
116-034 LINDEN BLVD,ACRU,Raised,"-73.822725, 40.678115"
116-035 217 ST,PLAC,NA,"-73.742186, 40.697007"
116-035 INWOOD ST,PLAC,Raised,"-73.796091, 40.680996"
116-036 128 ST,ACPL,Raised,"-73.81053, 40.67686"
116-037 126 ST,GLTR,Raised,"-73.812302, 40.676365"
116-037 140 ST,GIBI,NA,"-73.801643, 40.679384"
116-038 134 ST,ACPS,Raised,"-73.805982, 40.678111"
116-038 139 ST,UNKNOWN,NA,"-73.802505, 40.679097"
116-038 218 ST,ACPL,Raised,"-73.741347, 40.696679"
116-038 222 ST,QUPA,Raised,"-73.737873, 40.695611"
116-039 139 ST,AIAL,NA,"-73.802505, 40.679097"
116-039 166 ST,QUPA,Raised,"-73.780996, 40.686119"
116-039 217 ST,ACPL,NA,"-73.742219, 40.696943"
116-039 219 ST,ACRU,NA,"-73.74048, 40.696411"
116-040 140 ST,GIBI,NA,"-73.801629, 40.679309"
116-040 141 ST,ACSA2,Raised,"-73.800759, 40.679549"
116-040 146 ST,ACRU,Raised,"-73.795144, 40.681107"
116-041 140 ST,GIBI,NA,"-73.801629, 40.679309"
116-041 166 ST,QUPA,Raised,"-73.780978, 40.686087"
116-041 167 ST,ACPL,Raised,"-73.780167, 40.686356"
116-041 221 ST,ACPL,NA,"-73.738759, 40.695846"
116-042 134 ST,ACPS,Raised,"-73.805948, 40.678041"
116-042 141 ST,ACPL,NA,"-73.800752, 40.679511"
116-042 144 ST,ACPL,Raised,"-73.797776, 40.680361"
116-042 221 ST,LIST,NA,"-73.738776, 40.695813"
116-043 120 ST,GLTR,Raised,"-73.818454, 40.675119"
116-043 145 ST,PLAC,Raised,"-73.7969, 40.680609"
116-043 194 ST,ACSA1,Raised,"-73.75794, 40.693587"
116-043 219 ST,ACSA1,NA,"-73.740514, 40.696345"
116-043 INWOOD ST,PLAC,Raised,"-73.796022, 40.680856"
116-044 141 ST,ACPL,Raised,"-73.800746, 40.679474"
116-044 148 ST,ACSA2,Raised,"-73.793314, 40.681453"
116-044 218 ST,ACSA1,NA,"-73.741397, 40.696582"
116-044 219 ST,ACRU,NA,"-73.740531, 40.696313"
116-044 225 ST,PLAC,Raised,"-73.735283, 40.694703"
116-044 VAN WYCK EP,ACPL,Raised,"1.0, 1.0"
116-045 140 ST,GIBI,NA,"-73.801616, 40.679233"
116-046 140 ST,GIBI,NA,"-73.801609, 40.679196"
116-046 140 ST,ACRU,NA,"-73.801609, 40.679196"
116-046 148 ST,ACSA2,Raised,"-73.793295, 40.681414"
116-046 SUTPHIN BLVD,PLAC,Raised,"-73.792307, 40.681214"
116-047 120 ST,GLTR,Raised,"-73.818477, 40.675043"
116-047 121 ST,GLTR,Raised,"-73.817541, 40.674893"
116-047 INWOOD ST,PLAC,Raised,"-73.795989, 40.680788"
116-048 140 ST,TICO,NA,"-73.801602, 40.679158"
116-048 142 ST,ACRU,NA,"-73.799814, 40.679283"
116-048 148 ST,PLAC,Raised,"-73.793275, 40.681373"
116-048 INWOOD ST,PLAC,Raised,"-73.795971, 40.680752"
116-049 140 ST,ACRU,Raised,"-73.801602, 40.679158"
116-049 145 ST,ACSA1,Raised,"-73.796849, 40.680505"
116-049 226 ST,ACPL,Raised,"-73.734447, 40.694365"
116-050 120 ST,QUPA,Raised,"-73.81879, 40.674033"
116-050 148 ST,ACSA1,Raised,"-73.793256, 40.681334"
116-051 140 ST,GIBI,NA,"-73.801596, 40.679121"
116-051 171 ST,QUPA,Raised,"-73.776604, 40.687371"
116-052 146 ST,PLAC,Raised,"-73.795037, 40.680888"
116-054 148 ST,ACSA1,Raised,"-73.793217, 40.681254"
116-056 120 ST,GLTR,Raised,"-73.81879, 40.674033"
116-056 148 ST,ACSA2,Raised,"-73.793198, 40.681215"
116-057 143 ST,ACPL,Raised,"-73.798442, 40.679571"
116-057 143 ST,TICO,Raised,"-73.798442, 40.679571"
116-058 130 ST,ACSA1,Raised,"-73.809396, 40.676745"
116-060 144 ST,PLAC,Raised,"-73.797627, 40.68005"
116-060 SUTPHIN BLVD,PLAC,Raised,"-73.792245, 40.681002"
116-064 120 ST,CASP,Raised,"-73.81879, 40.674033"
116-074 232 ST,TICO,NA,"-73.729607, 40.692044"
116-080 233 ST,TICO,NA,"-73.728871, 40.691521"
116-080 233 ST,TICO,Raised,"-73.728871, 40.691521"
1160 BUSHWICK AV,GLTR,Raised,"-73.917302, 40.68902"
1160 BUSHWICK AV,ACPL,Raised,"-73.917302, 40.68902"
1160 BX AND PELHAM S,QUPA,Raised,"1.0, 1.0"
1160 E 24 ST,QUPA,Raised,"-73.951848, 40.622305"
1160 E 28 ST,PLAC,Raised,"-73.948071, 40.622719"
1160 E 56 ST,ACPL,Raised,"-73.921981, 40.627536"
1160 E 82 ST,PLAC,Raised,"-73.907031, 40.63219"
1160 E 87 ST,PLAC,Raised,"-73.903284, 40.634426"
1160 E 89 ST,PLAC,Raised,"-73.90176, 40.635261"
1160 PUTNAM AV,TICO,Raised,"-73.917142, 40.689733"
1161 52 ST,ACPL,Raised,"-73.996926, 40.635194"
1161 77 ST,PLAC,Raised,"-74.0117, 40.620994"
1161 CROES AV,GIBI,NA,"-73.870413, 40.828469"
1161 E 105 ST,ACPL,Raised,"-73.889814, 40.643159"
1161 E 12 ST,PLAC,Raised,"-73.963446, 40.62103"
1161 E 17 ST,ACPL,Raised,"-73.958863, 40.622027"
1161 E 28 ST,ACPL,Raised,"-73.948071, 40.622719"
