address,species,sidewalk_condition,location
454 ELVERTON AV,ACPS,NA,"-74.156759, 40.561028"
454 NETHERLANDS AV,QUPA,Raised,"-74.164488, 40.629054"
454 NEWPORT ST,FRPE,Raised,"-73.897984, 40.660987"
454 W DRUMGOOLE RD,ACSA1,NA,"1.0, 1.0"
454 WARWICK ST,UNKNOWN,Raised,"-73.885604, 40.672452"
4542 BRONX BLVD,ACRU,Raised,"-73.855786, 40.902411"
4542 MATILDA AV,PLAC,Raised,"-73.854188, 40.901708"
4544 FIELDSTONE TER,ACSA2,Raised,"-73.90553, 40.892516"
4544 FIELDSTONE TER,LITU,Raised,"-73.90553, 40.892516"
4544 FIELDSTONE TER,ACPL,Raised,"-73.90553, 40.892516"
4546 BEDFORD AV,PLAC,Raised,"-73.9449, 40.590777"
4546 MATILDA AV,PLAC,Raised,"-73.854126, 40.901785"
4546 MATILDA AV,ACPL,Raised,"-73.854126, 40.901785"
4547 BEDFORD AV,ACPL,Raised,"-73.94489, 40.590728"
4547 LIVINGSTON AV,PLAC,Raised,"-73.904051, 40.892306"
455 36 ST,PLAC,Raised,"-74.003169, 40.653566"
455 41 ST,PLAC,Raised,"-74.006092, 40.650761"
455 5 AV,QUPA,Raised,"-73.986655, 40.668752"
455 6 ST,UNKNOWN,Raised,"-73.980643, 40.668982"
455 BARBEY ST,GIBI,Raised,"-73.887202, 40.671512"
455 BARBEY ST,FR,Raised,"-73.887202, 40.671512"
455 BARBEY ST,UL,Raised,"-73.887202, 40.671512"
455 BRISTOL ST,PLAC,Raised,"-73.910163, 40.659894"
455 CHRISTOPHER AV,GLTR,Raised,"-73.903631, 40.661002"
455 E 13 ST,PLAC,Raised,"-73.980966, 40.663222"
455 E 14 ST,PLAC,Raised,"-73.980978, 40.66238"
455 E 16 ST,ACPL,Raised,"-73.963126, 40.639307"
455 E 17 ST,ZESE,Raised,"-73.962201, 40.639669"
455 E 18 ST,ACPS,Raised,"-73.961284, 40.639994"
455 E 19 ST,LITU,Raised,"-73.960276, 40.639751"
455 E 40 ST,PLAC,Raised,"-73.939309, 40.644634"
455 E 51 ST,ACSA1,Raised,"-73.929237, 40.650509"
455 FOSTER AV,ACPL,Raised,"-73.972631, 40.629479"
455 GRAND VIEW AV,ACPL,Raised,"-74.165368, 40.629181"
455 MARLBOROUGH RD,QUPA,Raised,"-73.963984, 40.63892"
455 NEWPORT ST,PLAC,Raised,"-73.897882, 40.661002"
455 OAKLAND AV,ACPL,Raised,"-74.110482, 40.630884"
455 STEWART AV,MOAL,Raised,"-74.145653, 40.61292"
4550 LIVINGSTON AV,AEHI,Raised,"-73.904051, 40.892378"
4550 LIVINGSTON AV,PLAC,Raised,"-73.904051, 40.892378"
4550 LIVINGSTON AV,ACSA2,Raised,"-73.904051, 40.892378"
4552 BRONX BLVD,ACSA2,Raised,"-73.855619, 40.902609"
4553 BEDFORD AV,ACPL,Raised,"-73.944862, 40.590578"
4555 BRONX BLVD,ACSA2,Raised,"-73.855586, 40.902648"
4556 BEDFORD AV,PLAC,Raised,"-73.944852, 40.590527"
4557 BEDFORD AV,TICO,Raised,"-73.944843, 40.590477"
4558 BRONX BLVD,TI,Raised,"-73.855519, 40.902728"
4558 KINGS HWY,ACPL,Raised,"-73.932578, 40.628559"
