address,species,sidewalk_condition,location
1529 RICHMOND RD,GLTR,Raised,"-74.100931, 40.592204"
153 70 ST,ACSA1,Raised,"-74.030478, 40.636336"
153 83 ST,PLAC,Raised,"-74.034093, 40.626626"
153 B 113 ST,TICO,Raised,"-73.825382, 40.677238"
153 B 131 ST,ACPL,NA,"-73.838229, 40.769373"
153 CLEVELAND ST,ACRU,Raised,"-73.886023, 40.681484"
153 E 43 ST,TICO,NA,"-73.974921, 40.751848"
153 E 87 ST,PLAC,Raised,"-73.91948, 40.648829"
153 EDISON ST,PLAC,NA,"-74.108467, 40.577403"
153 EYLANDT ST,FRPE,NA,"-74.171231, 40.533819"
153 HAMDEN AV,ACPL,NA,"-74.103952, 40.580709"
153 HEMLOCK ST,PLAC,Raised,"-73.871739, 40.686283"
153 REGIS DR,PYCA,Raised,"-74.159864, 40.619935"
153 WASHINGTON AV,PYCA,Raised,"-74.13634, 40.598007"
153 WATERS AV,ACPL,Raised,"-74.136404, 40.617289"
153 WILLOW BROOK RD,PLAC,Raised,"-74.144558, 40.620924"
153-001 77 RD,ACPL,Raised,"-73.812157, 40.722623"
153-002 76 RD,ACSA1,Raised,"-73.812792, 40.723965"
153-002 79 AV,ACSA1,Raised,"-73.811133, 40.720634"
153-002 HORACE HARDING EXW,PLAC,Raised,"1.0, 1.0"
153-004 76 RD,QUPA,Raised,"-73.812747, 40.723975"
153-005 77 RD,ACPL,Raised,"-73.812075, 40.722639"
153-007 79 AV,PLAC,Raised,"-73.8111, 40.72064"
153-008 76 RD,ACSA1,Raised,"-73.812657, 40.723993"
153-010 112 AV,ACPL,Raised,"-73.794013, 40.68781"
153-010 76 RD,ACSA1,Raised,"-73.812614, 40.724002"
153-010 77 RD,ACPL,Raised,"-73.811953, 40.722664"
153-011 60 AV,ACPL,Raised,"-73.816967, 40.740537"
153-012 41 AV,ACPL,NA,"-73.812417, 40.763137"
153-014 81 ST,ACPL,NA,"-73.85314, 40.665651"
153-015 35 AV,ACPL,Raised,"-73.811638, 40.766092"
153-015 80 ST,ACSA1,Raised,"-73.854076, 40.66552"
153-015 82 ST,TICO,NA,"-73.852151, 40.665794"
153-017 154 ST,ACSA1,NA,"-73.80754, 40.790045"
153-017 154 ST,ACPL,Raised,"-73.80754, 40.790045"
153-017 60 AV,ACPL,Raised,"-73.816844, 40.740496"
153-017 81 ST,QUPA,NA,"-73.853132, 40.665619"
153-018 76 RD,ACSA1,Raised,"-73.812435, 40.72404"
153-018 82 ST,ULAM,NA,"-73.852134, 40.665728"
153-019 80 ST,ACSA1,Raised,"-73.85406, 40.665454"
153-020 154 ST,ACPL,NA,"-73.807544, 40.790017"
153-021 41 AV,ACSA1,NA,"-73.812308, 40.763128"
153-022 118 AV,PLAC,Raised,"-73.789281, 40.680796"
153-022 76 RD,QURU,Raised,"-73.812348, 40.724058"
153-022 82 ST,PLAC,NA,"-73.852118, 40.665663"
153-022 N HEMPSTEAD TPKE,ACPL,Raised,"1.0, 1.0"
153-023 80 ST,ACSA1,Raised,"-73.854043, 40.66539"
153-023 82 ST,TICO,NA,"-73.852118, 40.665663"
153-023 83 ST,PLAC,Raised,"-73.851199, 40.665792"
153-024 78 AV,ACSA1,Raised,"-73.811341, 40.722051"
153-024 80 ST,ACSA1,Raised,"-73.854035, 40.665356"
153-025 82 ST,TICO,NA,"-73.85211, 40.665629"
153-025 88 ST,PLAC,Raised,"-73.847804, 40.666526"
153-026 78 AV,ACPL,Raised,"-73.811302, 40.722058"
153-026 N HEMPSTEAD TPKE,ACSA1,Raised,"1.0, 1.0"
153-027 80 ST,ACSA1,Raised,"-73.854027, 40.665323"
153-028 80 ST,ACSA1,Raised,"-73.854019, 40.66529"
153-029 78 AV,ACPL,Raised,"-73.811262, 40.722066"
153-030 78 AV,ACSA1,Raised,"-73.811223, 40.722074"
153-030 81 ST,PYCA,NA,"-73.853075, 40.66539"
153-031 154 ST,QUPA,NA,"-73.807554, 40.789947"
153-031 41 AV,ACSA1,NA,"-73.812172, 40.763118"
153-031 80 ST,ACSA1,NA,"-73.85401, 40.665257"
153-032 77 AV,ACPL,Raised,"-73.811821, 40.72343"
153-032 77 RD,PLAC,Raised,"-73.811504, 40.722755"
153-034 77 RD,PLAC,Raised,"-73.811464, 40.722763"
153-034 78 AV,ACPL,Raised,"-73.811144, 40.722089"
153-034 81 ST,PYCA,NA,"-73.853059, 40.665324"
153-035 82 ST,TICO,NA,"-73.852069, 40.665464"
153-036 78 AV,ACPL,Raised,"-73.811106, 40.722097"
153-036 80 ST,ACSA1,NA,"-73.853986, 40.665159"
153-039 78 AV,ACPL,Raised,"-73.811065, 40.722105"
153-039 82 ST,TICO,NA,"-73.852052, 40.665398"
153-040 80 ST,ACSA1,Raised,"-73.853969, 40.665093"
153-041 81 ST,ACSA1,Raised,"-73.853035, 40.665226"
153-042 82 ST,TICO,NA,"-73.852036, 40.665332"
153-042 82 ST,PLAC,NA,"-73.852036, 40.665332"
153-050 79 ST,QUPA,Raised,"-73.854877, 40.664794"
153-067 146 AV,QUPA,NA,"-73.784978, 40.664807"
1530 39 ST,PLAC,Raised,"-73.9812, 40.637552"
1531 E 55 ST,PLAC,Raised,"-73.922076, 40.619285"
1531 RICHMOND RD,GLTR,Raised,"-74.100937, 40.592153"
1532 BAYVIEW AV,SOJA,Raised,"-73.817451, 40.845235"
1533 DWIGHT PL,PLAC,Raised,"-73.824041, 40.844926"
1533 E 53 ST,QUPA,Raised,"-73.924185, 40.621106"
1533 KENNELLWORTH PL,FRPE,Raised,"-73.822215, 40.844897"
1533 RALPH AV,ZESE,Raised,"-73.919389, 40.639535"
1533 RALPH AV,QUPA,Raised,"-73.919389, 40.639535"
1534 E 31 ST,PLAC,Raised,"-73.94348, 40.615119"
1534 E 53 ST,PLAC,Raised,"-73.924185, 40.621106"
1534 E 59 ST,PLAC,Raised,"-73.918007, 40.617018"
