address,species,sidewalk_condition,location
82-082 173 ST,ACPL,NA,"-73.791736, 40.718327"
82-082 88 PL,PLAC,Raised,"-73.858157, 40.701327"
82-083 159 ST,ACPL,NA,"-73.80672, 40.716357"
82-083 88 PL,PLAC,Raised,"-73.858157, 40.701327"
82-084 161 ST,PLAC,NA,"-73.804791, 40.716333"
82-085 159 ST,UNKNOWN,NA,"-73.806709, 40.71632"
82-085 160 ST,ACSA1,NA,"-73.80577, 40.716399"
82-086 161 ST,PLAC,NA,"-73.804785, 40.716311"
82-086 164 PL,PLAC,Raised,"-73.802023, 40.716947"
82-088 160 ST,ACSA1,NA,"-73.805744, 40.716316"
82-090 161 ST,ACSA1,NA,"-73.804773, 40.71627"
82-091 88 PL,ACPL,Raised,"-73.858176, 40.701179"
82-092 88 PL,PLAC,Raised,"-73.858181, 40.701141"
82-096 88 PL,PLAC,Raised,"-73.858191, 40.701066"
820 44 ST,ACPL,Raised,"-73.999744, 40.644194"
820 5 AV,ULAM,Raised,"-73.971181, 40.766776"
820 BOYNTON AV,PLAC,Raised,"-73.876224, 40.820179"
820 E 168 ST,TICO,Raised,"-73.8983, 40.828608"
820 E 216 ST,UNKNOWN,NA,"-73.860488, 40.880353"
820 E 40 ST,ACPL,Raised,"-73.938328, 40.635426"
820 E 56 ST,PLAC,Raised,"-73.9231, 40.6365"
820 E 8 ST,ACPL,Raised,"-73.968952, 40.629362"
820 FREEMAN ST,SOJA,Raised,"-73.897167, 40.83037"
820 OCEAN AV,SOJA,Raised,"-73.959597, 40.642634"
820 OCEAN AV,ACPL,Raised,"-73.959597, 40.642634"
8204 RIDGE BLVD,ACPL,Raised,"-74.032571, 40.626974"
8204 RIDGE BLVD,TICO,Raised,"-74.032571, 40.626974"
8206 10 AV,ACSA1,Raised,"-74.018194, 40.620294"
8207 GLENWOOD RD,ACPL,Raised,"-73.913408, 40.637999"
8209 GLENWOOD RD,PLAC,Raised,"-73.913393, 40.638009"
821 43 ST,PLAC,Raised,"-73.99916, 40.644754"
821 54 ST,ACPL,Raised,"-74.005573, 40.638595"
821 ALBANY AV,PLAC,Raised,"-73.939325, 40.653874"
821 E 168 ST,ACRU,Raised,"-73.898262, 40.828599"
821 E 213 ST,PLAC,NA,"-73.861125, 40.878344"
821 E 22 ST,ACPL,Raised,"-73.955667, 40.632465"
821 E 226 ST,GLTR,Raised,"-73.856583, 40.887401"
821 E 55 ST,ACPL,Raised,"-73.923994, 40.637295"
821 NIELL AV,PLAC,Raised,"-73.863167, 40.850535"
821 PROSPECT PL,PLAC,Raised,"-73.949252, 40.674268"
821 WASHINGTON AV,PLAC,Raised,"-73.962614, 40.671599"
8210 Avenue M,ACSA1,Raised,"-73.904178, 40.630019"
8210 RIDGE BLVD,TICO,Raised,"-74.032587, 40.626933"
8212 14 AV,PLAC,Raised,"-74.009421, 40.614941"
8212 Avenue K,PLAC,Raised,"-73.90804, 40.633246"
8212 Avenue K,QU,Raised,"-73.90804, 40.633246"
8216 Avenue K,PLAC,Raised,"-73.908011, 40.633264"
8216 GLENWOOD RD,PLAC,Raised,"-73.913337, 40.638045"
8217 5 AV,QUPA,Raised,"-74.024803, 40.624194"
8219 GLENWOOD RD,ACPL,Raised,"-73.913323, 40.638054"
822 52 ST,PLAC,Raised,"-74.004364, 40.639687"
822 Avenue W,PLAC,Raised,"-73.960992, 40.593726"
822 E 169 ST,GIBI,Raised,"-73.898077, 40.829705"
822 METCALF AV,PLAC,Raised,"-73.870608, 40.820848"
8220 RIDGE BLVD,PLAC,Raised,"-74.032615, 40.626866"
8222 Avenue K,PLAC,Raised,"-73.907969, 40.633292"
8222 RIDGE BLVD,PLAC,Raised,"-74.03262, 40.626853"
8223 12 AV,PLAC,Raised,"-74.013884, 40.617547"
8223 RIDGE BLVD,AEHI,Raised,"-74.03262, 40.626853"
8225 7 AV,QURU,Raised,"-74.020074, 40.621268"
823 60 ST,PLAC,Raised,"-74.009047, 40.635184"
823 Avenue C,ACSA2,Raised,"-73.970977, 40.641207"
823 E 21 ST,ACPS,Raised,"-73.956812, 40.633494"
823 E 213 ST,PLAC,NA,"-73.861079, 40.878329"
823 NUGENT AV,PLAC,Raised,"-74.095038, 40.574225"
823 WASHINGTON AV,ULAM,Raised,"-73.962592, 40.671497"
824 71 ST,PLAC,Raised,"-74.015437, 40.628854"
824 ADEE AV,ACSA2,NA,"-73.862431, 40.869621"
824 CATON AV,GLTR,Raised,"-73.972246, 40.647919"
824 E 21 ST,ACPL,Raised,"-73.95681, 40.633485"
824 E 56 ST,ACPL,Raised,"-73.923091, 40.636423"
824 NUGENT AV,PLAC,Raised,"-74.095061, 40.574201"
825 5 AV,ULAM,Raised,"-73.970914, 40.767141"
825 E 22 ST,ACPL,Raised,"-73.955654, 40.632395"
825 FOSTER AV,PLAC,Raised,"-73.968455, 40.631485"
825 W 179 ST,GLTR,Raised,"-73.93994, 40.849499"
826 40 ST,COMA,Raised,"-73.997283, 40.646355"
826 ELTON ST,GLTR,Raised,"-73.878793, 40.662933"
826 METCALF AV,PLAC,Raised,"-73.870627, 40.82093"
827 2 AV,CEOC,NA,"-73.971201, 40.751207"
827 BARBEY ST,ACSA1,Raised,"-73.883502, 40.662005"
827 E 21 ST,ACPS,Raised,"-73.956794, 40.633397"
827 E 226 ST,GLTR,Raised,"-73.856413, 40.887347"
827 MACE AV,ACPL,NA,"-73.862613, 40.863127"
827 MORRIS PARK AV,FR,Raised,"-73.861637, 40.846145"
827 PRESIDENT ST,TICO,Raised,"-73.975716, 40.67376"
827 W 181 ST,ROPS,Raised,"-73.93944, 40.851176"
828 45 ST,PLAC,Raised,"-74.000153, 40.643529"
828 72 ST,PLAC,Raised,"-74.015951, 40.628261"
828 BAY ST,LIST,Raised,"-74.072549, 40.622568"
828 E 21 ST,ACPS,Raised,"-73.956793, 40.63339"
828 E 226 ST,QU,Raised,"-73.856355, 40.887329"
828 RHINELANDER AV,QUPA,Raised,"-73.862275, 40.848411"
829 45 ST,PLAC,Raised,"-74.000153, 40.643529"
829 55 ST,ACPL,Raised,"-74.005979, 40.637926"
829 ADEE AV,COMA,NA,"-73.862378, 40.86962"
829 E 213 ST,PLAC,NA,"-73.860938, 40.878281"
829 E 217 ST,ACPL,NA,"-73.859863, 40.880982"
829 E 48 ST,ACPL,Raised,"-73.931193, 40.641092"
829 FLATBUSH AV,QUPA,Raised,"-73.95917, 40.652233"
829 NIELL AV,PLAC,Raised,"-73.863003, 40.850569"
8299 88 PL,QU,Raised,"-73.73555, 40.73063"
83 AINSWORTH AV,PLAC,Raised,"-74.138425, 40.552335"
83 BARTOW ST,ACSA1,Raised,"-74.137694, 40.552786"
83 BAY 40 ST,PLAC,Raised,"-73.988195, 40.595802"
83 BROADWAY,GLTR,NA,"-74.117852, 40.639373"
83 COMMERCE ST,PLAC,Raised,"-74.167986, 40.611673"
83 CONTINENTAL PL,ACPL,Raised,"-74.159434, 40.630207"
83 COOPER ST,QUPA,Raised,"-73.909198, 40.685896"
83 CORBIN PL,ACPL,Raised,"-73.954616, 40.57992"
83 DARCY AV,ACPS,Raised,"-74.151394, 40.608032"
83 DELAWARE AV,ACRU,Raised,"-74.09715, 40.59276"
83 E 37 ST,PLAC,Raised,"-73.943244, 40.655416"
83 E 38 ST,ACPL,Raised,"-73.942357, 40.655494"
