address,species,sidewalk_condition,location
2891 ZULETTE AV,QU,Raised,"-73.833301, 40.84211"
2892 VALENTINE AV,UNKNOWN,NA,"-73.888562, 40.870292"
2894 ZULETTE AV,AC,Raised,"-73.833194, 40.842112"
2898 VALENTINE AV,ZESE,NA,"-73.888376, 40.8704"
28APT1 CRANFORD ST,PLAC,Raised,"1.0, 1.0"
28APT2 CRANFORD ST,PLAC,Raised,"1.0, 1.0"
29 5 ST,PLAC,Raised,"-73.995453, 40.676954"
29 72 ST,ACPL,Raised,"-74.036153, 40.6357"
29 AINSWORTH AV,ACRU,Raised,"-74.139763, 40.553436"
29 ASCAN AV,QURU,NA,"1.0, 1.0"
29 BARTOW ST,COMA,Raised,"-74.139035, 40.553883"
29 BAY 40 ST,GLTR,Raised,"-73.987067, 40.59689"
29 BRENTON PL,ZESE,NA,"-74.115265, 40.61466"
29 CANTERBURY AV,PLAC,Raised,"-74.151028, 40.616599"
29 E 233 ST,ACPL,Raised,"-73.875746, 40.895621"
29 E 54 ST,ACPL,Raised,"-73.927199, 40.658513"
29 FILLAT ST,QUPA,Raised,"-74.14142, 40.612735"
29 GRASSMERE DR,ACPL,Raised,"-74.084106, 40.601593"
29 GREENCROFT AV,PLAC,Raised,"-74.134474, 40.552366"
29 GREENCROFT AV,ACSA1,Raised,"-74.134474, 40.552366"
29 HARTFORD AV,PLAC,Raised,"-74.109867, 40.624788"
29 HUNTER PL,PLAC,Raised,"-74.101999, 40.633915"
29 LAMBERT AV,PYCA,Raised,"-74.160056, 40.617901"
29 LANDER AV,PLAC,Raised,"-74.159711, 40.613175"
29 MAC DONALD ST,QUPA,Raised,"-74.134296, 40.600322"
29 MADA AV,ACRU,Raised,"-74.107576, 40.633869"
29 MONROE PL,PLAC,Raised,"-74.127021, 40.59975"
29 N RANDALL AV,ACPL,Raised,"-74.099696, 40.635577"
29 NATICK ST,PLAC,Raised,"-74.132268, 40.571266"
29 NOTRE DAME AV,ACRU,NA,"-74.157564, 40.550994"
29 PARKHILL AV,PLAC,Raised,"-74.078065, 40.618743"
29 PARKHILL CIR,PLAC,Raised,"-74.077734, 40.616541"
29 POLHEMUS PL,QUPA,Raised,"-73.976199, 40.672009"
29 PRESIDENT ST,PLAC,Raised,"-74.136323, 40.603994"
29 PROSPECT PL,ACRU,Raised,"-74.122614, 40.573326"
29 STERLING ST,PLAC,Raised,"-73.95996, 40.662561"
29 TEHAMA ST,PLAC,Raised,"-73.98176, 40.644665"
29 TOWNSEND AV,AEHI,Raised,"-74.072588, 40.620805"
29 TROSSACH RD,PLAC,Raised,"-74.085933, 40.627969"
29 W 65 ST,SOJA,Raised,"-73.980035, 40.772134"
29 WALKER PL,LIST,Raised,"-74.198142, 40.542638"
29 WYTHE AV,PLAC,Raised,"-73.956283, 40.723382"
29-001 23 AV,PLAC,Raised,"-73.913842, 40.77505"
29-003 148 ST,ACPL,Raised,"-73.818717, 40.772318"
29-003 BELL BLVD,LITU,Raised,"-73.775184, 40.775262"
29-004 COLD SPRING RD,GLTR,Raised,"-73.766806, 40.605199"
29-005 PARSONS BLVD,ACPL,Raised,"-73.824673, 40.772237"
29-006 150 ST,ACPL,Raised,"-73.815681, 40.772195"
29-006 31 ST,ZESE,Raised,"-73.925001, 40.765069"
29-009 167 ST,LIST,Raised,"-73.797862, 40.770658"
29-009 COLD SPRING RD,GLTR,Raised,"-73.766856, 40.605188"
29-010 20 AV,PLAC,Raised,"-73.907182, 40.780353"
29-011 215 ST,ACRU,Raised,"-73.772287, 40.775909"
29-012 150 ST,PLAC,Raised,"-73.815696, 40.772155"
29-012 BAYWATER AV,ACPL,Raised,"1.0, 1.0"
29-015 210 PL,FRPE,Raised,"-73.778706, 40.77412"
29-015 215 ST,QUPA,Raised,"-73.772268, 40.775846"
29-015 BAYWATER AV,ULAM,Raised,"1.0, 1.0"
29-015 BAYWATER AV,ACPL,Raised,"1.0, 1.0"
29-016 172 ST,ACSA1,Raised,"-73.793217, 40.770121"
29-016 WESTBOURNE AV,PLAC,Raised,"-73.76758, 40.60864"
29-020 216 ST,ACPL,Raised,"-73.770181, 40.776329"
29-026 WESTBOURNE AV,PLAC,Raised,"-73.767786, 40.608775"
29-028 215 ST,QUPA,Raised,"-73.772205, 40.775627"
29-029 211 ST,ACPL,Raised,"-73.777767, 40.774146"
29-030 PARSONS BLVD,ACPL,Raised,"-73.824673, 40.771615"
