address,species,sidewalk_condition,location
278 WEED AV,ACSA1,Raised,"-74.109621, 40.561105"
278 WOOLLEY AV,ACSA1,NA,"-74.139516, 40.617489"
2780 FORD ST,PLAC,Raised,"-73.935233, 40.585341"
2780 GRAND CONCOURSE,QUPA,NA,"-73.892296, 40.868787"
2780 MARION AV,TICO,Raised,"-73.887734, 40.866755"
2780 SEXTON PL,ACSA2,Raised,"-73.847681, 40.869136"
2780 UNIVERSITY AV,GLTR,Raised,"-73.899364, 40.871212"
2781 E 197 ST,PLAC,Raised,"1.0, 1.0"
2781 GRAND CONCOURSE,QURU,NA,"-73.892675, 40.868296"
2782 FORD ST,PLAC,Raised,"-73.935227, 40.585306"
2783 BATCHELDER ST,PLAC,Raised,"-73.936187, 40.58561"
2784 BAINBRIDGE AV,ULAM,NA,"-73.889119, 40.867789"
2784 FORD ST,PLAC,Raised,"-73.935221, 40.585271"
2786 SEXTON PL,FRPE,NA,"-73.847541, 40.869258"
2787 FORD ST,PLAC,Raised,"-73.935211, 40.585213"
2788 SEXTON PL,FRPE,Raised,"-73.847495, 40.869298"
2789 WEBB AV,QUPA,Raised,"-73.901145, 40.87165"
279 1 ST,PLAC,Raised,"-73.983523, 40.674601"
279 ADAMS AV,CEOC,Raised,"-74.099027, 40.579744"
279 BAY 11 ST,PI2,Raised,"-74.013615, 40.60518"
279 BUTLER ST,SOJA,Raised,"-73.984849, 40.681322"
279 CLERMONT AV,PLAC,Raised,"-73.970055, 40.689116"
279 COLON AV,ACSA1,NA,"-74.156617, 40.556164"
279 COLON AV,ACPL,NA,"-74.156617, 40.556164"
279 COOPER ST,GLTR,Raised,"-73.90368, 40.691466"
279 CORTELYOU AV,PLAC,NA,"-74.163246, 40.552524"
279 E 16 ST,ACPL,Raised,"-73.96396, 40.643735"
279 E 92 ST,GLTR,Raised,"-73.923902, 40.658621"
279 E 94 ST,PLAC,Raised,"-73.922187, 40.659288"
279 E 95 ST,PLAC,Raised,"-73.92138, 40.659666"
279 GREENVALLEY RD,LIST,Raised,"-74.194399, 40.550832"
279 LEONARD AV,ACPL,NA,"-74.14099, 40.618794"
279 MARTIN AV,ACSA1,Raised,"-74.139539, 40.603776"
279 MAYBURY AV,ACPL,Raised,"-74.141375, 40.54847"
279 MYRTLE AV,PLAC,NA,"-74.121325, 40.628713"
279 PRESCOTT AV,PLAC,NA,"-74.105962, 40.575313"
279 PROSPECT AV,ACPS,Raised,"-73.989153, 40.663321"
279 SHELDEN AV,PYCA,Raised,"-74.185478, 40.54588"
279 ST NICHOLAS AV,TI,Raised,"1.0, 1.0"
279 SUFFOLK AV,ACPL,Raised,"-74.127148, 40.598341"
279 VANDERBILT AV,GLTR,Raised,"-73.969157, 40.689732"
279 W 230 ST,GIBI,NA,"-73.909013, 40.87897"
279 W 231 ST,PLAC,NA,"-73.907622, 40.880389"
279 W 231 ST,UNKNOWN,NA,"-73.907622, 40.880389"
279 WOOLLEY AV,SOJA,NA,"-74.139526, 40.61745"
2790 BRAGG ST,PLAC,Raised,"-73.933285, 40.585867"
2790 BRAGG ST,ACSA2,Raised,"-73.933285, 40.585867"
2790 BRIGHTON 8 ST,PLAC,Raised,"1.0, 1.0"
2790 FORD ST,PLAC,Raised,"-73.935203, 40.585163"
2791 BATCHELDER ST,PYCA,Raised,"-73.936165, 40.585492"
2791 GRAND CONCOURSE,QURU,NA,"-73.892607, 40.868384"
2792 BATCHELDER ST,QURU,Raised,"-73.936152, 40.585425"
2793 BATCHELDER ST,PLAC,Raised,"-73.936152, 40.585425"
2795 FORD ST,ACPS,Raised,"-73.935187, 40.585072"
2795 SEXTON PL,ACSA2,NA,"-73.847436, 40.869352"
2795 SEXTON PL,NYSY,NA,"-73.847436, 40.869352"
2797 BATCHELDER ST,QUPA,Raised,"-73.936125, 40.585291"
2797 E 27 ST,ACSA2,Raised,"-73.94176, 40.584885"
2798 BRIGHTON 8 ST,PLAC,Raised,"1.0, 1.0"
2798 FORD ST,PLAC,Raised,"-73.935178, 40.58502"
2799 BATCHELDER ST,ACPS,Raised,"-73.936112, 40.585224"
28 8 AV,PLAC,Raised,"-73.972103, 40.674748"
28 9 ST,ACPL,Raised,"-74.115387, 40.572557"
28 AINSWORTH AV,PLAC,Raised,"-74.139753, 40.553428"
28 AMELIA CT,PLAC,Raised,"-74.10755, 40.643192"
28 ARMOUR PL,QUPA,Raised,"-74.195605, 40.518882"
28 BAY ST,QUPA,Raised,"-74.075841, 40.641322"
28 BERKELEY ST,TICO,Raised,"-74.165464, 40.539389"
28 BRENTWOOD AV,PLAC,Raised,"-74.102879, 40.638481"
28 CLIFTON PL,ACSA1,Raised,"-73.963582, 40.687716"
28 DEVENS ST,LIST,NA,"-74.145674, 40.61908"
28 DORA ST,ACPL,Raised,"-74.141016, 40.614357"
28 E 57 ST,PLAC,Raised,"-73.924007, 40.655676"
28 ELIZABETH AV,ACSA1,Raised,"-74.112624, 40.642212"
28 ESCANABA AV,ACPL,NA,"-74.15896, 40.548972"
28 GREENCROFT AV,PYCA,Raised,"-74.134584, 40.552297"
28 GREENCROFT AV,ACRU,Raised,"-74.134584, 40.552297"
28 HOME PL,PLAC,NA,"-74.145658, 40.618231"
28 KEATS ST,ACRU,Raised,"-74.142375, 40.551936"
28 LANDER AV,PLAC,Raised,"-74.159668, 40.613168"
28 LYON PL,PLAC,NA,"-74.147776, 40.617956"
28 MADA AV,PLAC,Raised,"-74.107602, 40.634007"
28 MARCONI PL,PLAC,Raised,"-73.912743, 40.676677"
28 MARK ST,ACSA1,Raised,"-74.094267, 40.595964"
28 MAYBURY CT,ACRU,Raised,"-74.135424, 40.552687"
28 MOODY PL,PLAC,Raised,"-74.105604, 40.637581"
28 ORANGE ST,ACPL,Raised,"-73.994547, 40.699343"
28 POTTER AV,ACPL,Raised,"-74.115559, 40.61737"
28 PRESIDENT ST,QUPA,Raised,"-74.13642, 40.603995"
28 PRESTON CT,PLAC,Raised,"1.0, 1.0"
28 PROSPECT PARK W,GLTR,Raised,"-73.971825, 40.67062"
28 PROSPECT PARK W,QUPA,Raised,"-73.971825, 40.67062"
28 PROSPECT PL,ACSA1,Raised,"-73.976854, 40.679936"
28 REEVE PL,PLAC,Raised,"-73.975123, 40.653104"
28 ST JAMES PL,GIBI,Raised,"-73.964996, 40.689"
28 ST MARKS PL,QUPA,Raised,"-73.981446, 40.682403"
28 STEERS ST,ACPS,Raised,"-74.139758, 40.596474"
28 TRENT ST,PLAC,Raised,"-74.14093, 40.55101"
28 VAN SICKLEN CT,ACSA2,Raised,"-73.974062, 40.603736"
28 WALDO PL,PLAC,Raised,"-74.117717, 40.608136"
28 WHEELING AV,LIST,Raised,"-74.19919, 40.529194"
28 WHITE PL,PLAC,NA,"-74.124396, 40.632715"
28 WILLOW ST,ACPL,Raised,"-73.994355, 40.700446"
28-003 215 ST,LIST,Raised,"-73.772884, 40.777744"
28-004 33 ST,SABA,Raised,"-73.918598, 40.76764"
28-008 BAYSIDE LA,QUPA,Raised,"-73.802197, 40.771566"
28-009 38 ST,ACPL,Raised,"-73.914622, 40.765705"
28-009 BAYSIDE LA,FRPE,Raised,"-73.802292, 40.771532"
28-011 156 ST,ACPL,Raised,"-73.808025, 40.772253"
28-012 160 ST,QUPA,Raised,"-73.804298, 40.771931"
28-014 156 ST,ACPL,Raised,"-73.80803, 40.772218"
28-014 161 ST,UNKNOWN,Raised,"-73.803364, 40.771862"
28-015 146 ST,ACPL,Raised,"-73.821866, 40.772955"
28-015 215 ST,PLAC,Raised,"-73.772817, 40.77754"
28-015 215 ST,PYCA,Raised,"-73.772817, 40.77754"
28-015 34 ST,PLAC,Raised,"-73.917892, 40.767112"
28-015 38 ST,ACPL,Raised,"-73.914699, 40.765611"
28-015 CLEARVIEW EXWY,PLAC,Raised,"-73.783653, 40.773172"
28-021 215 ST,QUPA,Raised,"-73.772783, 40.777438"
28-022 36 ST,PLAC,Raised,"-73.916401, 40.766237"
28-023 JORDON ST,ACPL,Raised,"1.0, 1.0"
28-026 33 ST,ULAM,Raised,"-73.918978, 40.767159"
28-026 36 ST,PLAC,Raised,"-73.916452, 40.766174"
28-027 215 ST,ACPL,Raised,"-73.77275, 40.777337"
28-030 TOMPKINS PL,PLAC,Raised,"1.0, 1.0"
28-031 202 ST,FRPE,Raised,"-73.788762, 40.772566"
28-031 36 ST,PLAC,Raised,"-73.916504, 40.766111"
28-031 42 ST,TICO,Raised,"-73.912505, 40.764235"
28-032 36 ST,PLAC,Raised,"-73.91653, 40.766079"
28-032 37 ST,ACPL,Raised,"-73.915726, 40.765704"
28-033 200 ST,PLAC,Raised,"-73.790492, 40.772019"
28-034 36 ST,ACPL,Raised,"-73.916555, 40.766048"
