address,species,sidewalk_condition,location
1123 E 215 ST,ACPL,Raised,"-73.852758, 40.877157"
1123 E 82 ST,PLAC,Raised,"-73.907713, 40.632805"
1124 50 ST,GLTR,Raised,"-73.996545, 40.636789"
1124 E 13 ST,PLAC,Raised,"-73.962681, 40.621981"
1124 E 214 ST,ACPL,Raised,"-73.853253, 40.876529"
1124 E 27 ST,TICO,Raised,"-73.94916, 40.623469"
1124 E 48 ST,PLAC,Raised,"-73.930419, 40.633747"
1124 E 81 ST,PLAC,Raised,"-73.90839, 40.63231"
1124 E 88 ST,ACPS,Raised,"-73.90338, 40.635615"
1124 GREENE AV,GLTR,Raised,"-73.924051, 40.693454"
1124 JEFFERSON AV,FRPE,Raised,"-73.915382, 40.68914"
1125 104 ST,PLAC,Raised,"-73.891302, 40.643352"
1125 60 ST,PLAC,Raised,"-74.002394, 40.631167"
1125 ALLERTON AV,QURU,Raised,"-73.854754, 40.865423"
1125 Avenue H,ACPL,Raised,"-73.965824, 40.629597"
1125 E 100 ST,ACPL,Raised,"-73.894216, 40.64147"
1125 E 12 ST,GLTR,Raised,"-73.963607, 40.62188"
1125 E 51 ST,PLAC,Raised,"-73.927437, 40.633589"
1125 E 73 ST,GLTR,Raised,"-73.916252, 40.627808"
1125 E 81 ST,PLAC,Raised,"-73.90839, 40.63231"
1125 E 85 ST,PLAC,Raised,"-73.905495, 40.634165"
1125 FIFTH AV,UL,Raised,"-73.956833, 40.786443"
1125 PUTNAM AV,ULAM,Raised,"-73.917985, 40.688903"
1126 E 101 ST,PLAC,Raised,"-73.893466, 40.6419"
1126 E 51 ST,PLAC,Raised,"-73.927446, 40.633662"
1126 LELAND AV,ULAM,Raised,"-73.862777, 40.828751"
1127 E 13 ST,PLAC,Raised,"-73.962672, 40.621935"
1127 E 17 ST,PLAC,Raised,"-73.95902, 40.622865"
1127 E 51 ST,PLAC,Raised,"-73.92743, 40.633534"
1127 E 56 ST,PLAC,Raised,"-73.922067, 40.628339"
1127 FULTON AV,PLAC,Raised,"-73.90601, 40.828586"
1127 IRVING AV,ACPL,Raised,"1.0, 1.0"
1128 45 ST,TICO,Raised,"-73.993609, 40.639546"
1128 E 105 ST,PLAC,Raised,"-73.890415, 40.643698"
1128 E 13 ST,PLAC,Raised,"-73.962662, 40.621886"
1128 E 51 ST,PLAC,Raised,"-73.927438, 40.633601"
1128 E 81 ST,PLAC,Raised,"-73.908317, 40.632245"
1128 E 85 ST,PLAC,Raised,"-73.905423, 40.634101"
1128 E 86 ST,PLAC,Raised,"-73.904724, 40.634617"
1128 JEFFERSON AV,FRPE,Raised,"-73.915299, 40.689225"
1128 LENOX RD,PLAC,Raised,"-73.918796, 40.659157"
1129 E 100 ST,PLAC,Raised,"-73.894144, 40.641405"
1129 E 103 ST,PLAC,Raised,"-73.891971, 40.642808"
1129 E 51 ST,PLAC,Raised,"-73.927424, 40.63348"
1129 E 56 ST,PLAC,Raised,"-73.922061, 40.628287"
1129 E 83 ST,PLAC,Raised,"-73.906889, 40.633168"
1129 GLENWOOD RD,ACSA1,Raised,"-73.965939, 40.632"
1129 JEFFERSON AV,FRPE,Raised,"-73.915213, 40.689312"
113 6 AV,QUPA,Raised,"-73.975698, 40.678778"
113 BAY 20 ST,ACSA1,Raised,"-74.003472, 40.604199"
113 BAY 20 ST,TICO,Raised,"-74.003472, 40.604199"
113 BEDFORD AV,ACRU,NA,"-74.105943, 40.58091"
113 BYRNE AV,ACSA1,Raised,"-74.134148, 40.611903"
113 CHESTNUT AV,SOJA,Raised,"-74.07245, 40.615813"
113 CLAWSON ST,PLAC,NA,"-74.106965, 40.576287"
113 DAVID ST,PLAC,Raised,"-74.150556, 40.541664"
113 GARFIELD PL,ACRU,Raised,"-73.980529, 40.674"
113 MARTIN AV,LIST,Raised,"-74.139956, 40.608638"
113 SCHMIDTS LA,ACPL,Raised,"-74.116933, 40.609354"
113 W 74 ST,GLTR,Raised,"-73.97821, 40.778889"
113 W 95 ST,UL,Raised,"-73.968396, 40.792345"
113-001 198 ST,ACRU,Raised,"-73.757064, 40.70087"
113-001 201 ST,ACPL,Raised,"-73.754382, 40.701567"
113-001 207 ST,ACSA2,Raised,"-73.748284, 40.703157"
113-002 119 ST,ACSA1,Raised,"1.0, 1.0"
113-002 207 ST,ACSA2,Raised,"-73.748272, 40.70313"
113-002 209 ST,ACPS,Raised,"-73.746496, 40.70359"
113-002 210 ST,ACPS,Raised,"-73.745612, 40.703822"
113-003 107 AV,ACPL,NA,"-73.828204, 40.682977"
113-003 107 AV,GLTR,NA,"-73.828204, 40.682977"
113-004 85 AV,TICO,Raised,"-73.837376, 40.701463"
113-005 107 AV,ACPL,NA,"-73.828188, 40.682981"
113-005 205 ST,ACRU,Raised,"-73.750779, 40.702407"
113-006 103 AV,ACPL,NA,"-73.829977, 40.686547"
113-006 107 AV,PYCA,NA,"-73.828172, 40.682986"
113-006 200 ST,ACPL,Raised,"-73.755252, 40.70125"
113-007 107 AV,ACPL,NA,"-73.828172, 40.682986"
113-007 197 ST,ACSA2,Raised,"-73.757916, 40.700559"
113-007 76 RD,PLAC,Raised,"-73.834038, 40.717851"
113-008 103 AV,ACPL,NA,"-73.829959, 40.686551"
113-009 199 ST,ACPL,Raised,"-73.756131, 40.700994"
113-010 198 ST,QUPA,Raised,"-73.757004, 40.700736"
113-011 201 ST,ACPL,Raised,"-73.754322, 40.701434"
113-012 107 AV,PYCA,NA,"-73.828123, 40.683"
113-012 198 ST,QUPA,Raised,"-73.756992, 40.70071"
113-012 200 ST,ACPL,Raised,"-73.755216, 40.701171"
113-014 198 ST,QUPA,Raised,"-73.75698, 40.700682"
113-016 107 AV,ACPL,Raised,"-73.828091, 40.683009"
113-017 107 AV,ACPL,NA,"-73.828091, 40.683009"
113-017 109 AV,ACPL,Raised,"-73.827043, 40.680869"
113-018 107 AV,PYCA,NA,"-73.828074, 40.683014"
113-018 14 AV,ACBU,Raised,"-73.854013, 40.785704"
113-019 197 ST,PLAC,Raised,"-73.757843, 40.700398"
113-020 14 RD,FRPE,Raised,"-73.853915, 40.784597"
113-022 212 ST,PLAC,Raised,"-73.743676, 40.704012"
113-023 197 ST,TICO,Raised,"-73.75782, 40.700345"
113-024 199 ST,ACPL,Raised,"-73.756035, 40.700781"
113-026 198 ST,QUPA,Raised,"-73.756908, 40.700522"
113-027 198 ST,PLAC,Raised,"-73.756908, 40.700522"
113-030 198 ST,QUPA,Raised,"-73.756883, 40.700469"
113-038 198 ST,QUPA,Raised,"-73.756835, 40.700361"
113-040 198 ST,QUPA,Raised,"-73.756823, 40.700335"
113-040 209 ST,ACRU,Raised,"-73.746267, 40.703083"
113-043 209 ST,ACPL,Raised,"-73.746255, 40.703055"
113-043 209 ST,PLAC,Raised,"-73.746255, 40.703055"
113-044 198 ST,QUPA,Raised,"-73.756799, 40.700281"
1130 55 ST,PLAC,Raised,"-73.999321, 40.633905"
1130 58 ST,PLAC,Raised,"-74.001075, 40.63223"
1130 77 ST,PLAC,Raised,"-74.012354, 40.621388"
1130 E 100 ST,PLAC,Raised,"-73.894109, 40.641373"
1130 E 12 ST,GLTR,Raised,"-73.96358, 40.621739"
1130 E 51 ST,PLAC,Raised,"-73.927431, 40.633543"
1130 E 53 ST,PLAC,Raised,"-73.925299, 40.631563"
1130 FIFTH AV,GIBI,Raised,"-73.95671, 40.786611"
1130 LENOX RD,PLAC,Raised,"-73.918726, 40.659203"
1131 E 26 ST,PLAC,Raised,"-73.95006, 40.623225"
1131 E 55 ST,PLAC,Raised,"-73.923164, 40.629492"
1131 E 56 ST,PLAC,Raised,"-73.922055, 40.628235"
1131 E 81 ST,PLAC,Raised,"-73.908282, 40.632213"
1131 E 86 ST,PLAC,Raised,"-73.904687, 40.634583"
1131 OGDEN AV,QUPA,NA,"-73.927515, 40.836258"
1132 51 ST,TICO,Raised,"-73.996956, 40.636124"
1132 ALLERTON AV,PLAC,Raised,"-73.854451, 40.865417"
1132 BLAKE AV,PLAC,Raised,"-73.875991, 40.670607"
1132 DECATUR ST,FRPE,Raised,"-73.908734, 40.68756"
1132 E 101 ST,PLAC,Raised,"-73.893356, 40.641802"
1132 E 12 ST,TA,Raised,"-73.963571, 40.62169"
1132 E 15 ST,UNKNOWN,Raised,"-73.960789, 40.621997"
1132 GREENE AV,GLTR,Raised,"-73.923836, 40.693667"
1132 JEFFERSON AV,FRPE,Raised,"-73.915216, 40.689309"
1132 UNDERHILL AV,GLTR,Raised,"-73.861881, 40.829004"
1133 BRIGHTON BEACH AV,PYCA,Raised,"-73.95573, 40.577646"
