address,species,sidewalk_condition,location
48-021 59 ST,UNKNOWN,Raised,"-73.906447, 40.738297"
48-021 GLENWOOD AV,ACSA1,Raised,"-73.730606, 40.769354"
48-022 38 ST,PLAC,Raised,"-73.927906, 40.739796"
48-022 47 AV,ACSA2,Raised,"-73.917033, 40.740922"
48-023 58 PL,AC,Raised,"-73.908273, 40.73773"
48-023 BELL BLVD,FRPE,NA,"-73.766879, 40.755193"
48-024 59 PL,GLTR,Raised,"-73.905546, 40.738305"
48-024 CLEARVIEW EXWY,PLAC,Raised,"-73.775852, 40.752478"
48-024 GREENPT AV,PLAC,Raised,"1.0, 1.0"
48-025 216 ST,FRPE,NA,"-73.764333, 40.755798"
48-025 216 ST,FRPE,Raised,"-73.764333, 40.755798"
48-025 54 RD,ACPL,Raised,"-73.918608, 40.730083"
48-025 GLENWOOD AV,ACSA1,Raised,"-73.730528, 40.769329"
48-025 GLENWOOD AV,UNKNOWN,Raised,"-73.730528, 40.769329"
48-026 171 ST,ACPL,Raised,"-73.796146, 40.7483"
48-026 206 ST,QUPH,Raised,"-73.774261, 40.753031"
48-026 59 PL,AC,Raised,"-73.905547, 40.738285"
48-027 54 AV,MAPU,Raised,"-73.918336, 40.731011"
48-027 54 RD,ACPL,Raised,"-73.918585, 40.730078"
48-027 BELL BLVD,FRPE,NA,"-73.766844, 40.755122"
48-027 BELL BLVD,ACPL,NA,"-73.766844, 40.755122"
48-028 217 ST,ACPL,NA,"-73.763384, 40.755967"
48-028 47 AV,ACSA2,Raised,"-73.916978, 40.740918"
48-029 186 ST,ULAM,Raised,"-73.792022, 40.74776"
48-029 58 PL,ACSA1,Raised,"-73.908248, 40.737712"
48-030 54 AV,ACPL,Raised,"-73.918172, 40.730999"
48-032 38 ST,PLAC,Raised,"-73.927948, 40.739589"
48-033 188 ST,PYCA,Raised,"-73.790129, 40.748102"
48-033 59 ST,AC,Raised,"-73.906453, 40.738122"
48-035 BELL BLVD,FRPE,NA,"-73.766775, 40.75498"
48-035 CLEARVIEW EXWY,PLAC,Raised,"-73.774812, 40.752201"
48-039 BELL BLVD,ACPL,NA,"-73.76674, 40.754908"
48-040 208 ST,PLAC,Raised,"-73.772421, 40.75347"
48-040 59 ST,AC,Raised,"-73.906456, 40.738007"
48-041 58 ST,AC,Raised,"-73.908626, 40.737778"
48-042 188 ST,TICO,Raised,"-73.790009, 40.747849"
48-042 CLEARVIEW EXWY,PLAC,Raised,"-73.775756, 40.752202"
48-043 BELL BLVD,PLAC,NA,"-73.766706, 40.754837"
48-043 BELL BLVD,ACPL,NA,"-73.766706, 40.754837"
48-044 47 AV,ACSA2,Raised,"-73.916833, 40.740905"
48-045 41 ST,QUPA,Raised,"-73.924271, 40.738989"
48-047 BELL BLVD,ACPL,NA,"-73.766672, 40.754768"
48-048 208 ST,ACSA1,Raised,"-73.772346, 40.753313"
48-049 58 PL,AC,Raised,"-73.908248, 40.737712"
48-051 58 ST,AC,Raised,"-73.908729, 40.737561"
48-051 BELL BLVD,ACPL,NA,"-73.766637, 40.754697"
48-051 BELL BLVD,PLAC,NA,"-73.766637, 40.754697"
48-052 196 ST,QUPA,Raised,"-73.783892, 40.749838"
48-052 196 ST,ACSA1,Raised,"-73.783892, 40.749838"
48-052 208 ST,ACRU,Raised,"-73.772309, 40.753235"
48-053 188 ST,ACSA1,Raised,"-73.789889, 40.747596"
48-053 GLENWOOD AV,ACPL,Raised,"-73.729933, 40.769202"
48-055 BELL BLVD,ACPL,NA,"-73.766603, 40.754626"
48-056 58 PL,AC,Raised,"-73.908248, 40.737712"
48-058 208 ST,PLAC,Raised,"-73.772253, 40.753118"
