address,species,sidewalk_condition,location
87-013 96 ST,ACPL,NA,"-73.849505, 40.694198"
87-014 107 AV,ACPL,Raised,"-73.850496, 40.677896"
87-014 80 ST,ACPL,NA,"-73.861877, 40.691008"
87-014 94 ST,ACPL,NA,"-73.851165, 40.693555"
87-014 ELMHURST AV,NYSY,Raised,"-73.878535, 40.744686"
87-014 LITTLE NK PKWY,ACPL,Raised,"-73.710812, 40.730535"
87-014 PARSONS BLVD,FRPE,NA,"-73.8037, 40.70862"
87-015 125 ST,AEHI,NA,"-73.825491, 40.70062"
87-015 165 ST,TICO,NA,"-73.798376, 40.710316"
87-015 165 ST,ACPL,NA,"-73.798376, 40.710316"
87-015 221 ST,PLAC,NA,"1.0, 1.0"
87-015 81 RD,PLAC,Raised,"-73.859848, 40.703166"
87-015 97 ST,ACPL,NA,"-73.848483, 40.694224"
87-015 MYRTLE AV,QUPA,Raised,"-73.860694, 40.703185"
87-015 SPENCER AV,SOJA,NA,"1.0, 1.0"
87-015 UNION TPKE,PLAC,Raised,"-73.861694, 40.704073"
87-016 162 ST,PYCA,NA,"-73.800846, 40.709413"
87-016 79 AV,PLAC,NA,"-73.861866, 40.704907"
87-016 79 AV,ACPL,NA,"-73.861866, 40.704907"
87-016 96 ST,ACSA1,NA,"-73.849452, 40.694095"
87-016 98 ST,ACSA1,NA,"-73.84754, 40.694382"
87-016 ELMHURST AV,NYSY,Raised,"-73.8785, 40.744731"
87-016 PARKLANE S,ACPL,Raised,"1.0, 1.0"
87-016 SPENCER AV,FRPE,NA,"1.0, 1.0"
87-016 UNION TPKE,QUPA,Raised,"-73.861659, 40.704089"
87-017 133 ST,PLAC,Raised,"-73.819213, 40.701448"
87-017 75 ST,ACPL,NA,"-73.866235, 40.690236"
87-017 80 ST,GIBI,NA,"-73.861865, 40.690953"
87-017 81 RD,PLAC,Raised,"-73.859832, 40.703174"
87-017 96 ST,PYCA,NA,"-73.849452, 40.694095"
87-017 PARSONS BLVD,PLAC,NA,"-73.8037, 40.70862"
87-018 162 ST,PYCA,NA,"-73.800819, 40.709364"
87-018 218 ST,TICO,NA,"-73.7475, 40.729192"
87-018 218 ST,ACPL,NA,"-73.7475, 40.729192"
87-018 79 AV,PLAC,NA,"-73.861837, 40.704919"
87-018 79 AV,PLAC,Raised,"-73.861837, 40.704919"
87-018 85 RD,PLAC,Raised,"-73.857876, 40.695497"
87-018 86 ST,ACSA1,Raised,"-73.858052, 40.692302"
87-018 PARSONS BLVD,PLAC,NA,"-73.803492, 40.708518"
87-018 UNION TPKE,QUPA,Raised,"-73.861622, 40.704105"
87-018 UNION TPKE,PLAC,Raised,"-73.861622, 40.704105"
87-019 108 ST,ACSA2,Raised,"-73.839495, 40.695214"
87-019 126 ST,PLAC,NA,"-73.824561, 40.700746"
