address,species,sidewalk_condition,location
377 BERRIMAN ST,PLAC,Raised,"-73.878623, 40.669193"
377 CORTELYOU AV,QUPA,NA,"-74.162453, 40.549899"
377 E 10 ST,PYCA,Raised,"-73.978543, 40.726298"
377 E 23 ST,ACRU,NA,"-73.979078, 40.737096"
377 E 52 ST,ACSA2,Raised,"-73.928405, 40.651535"
377 E 96 ST,PLAC,Raised,"-73.918245, 40.658208"
377 ROLLING HILL GREEN,GLTR,Raised,"-74.191399, 40.552151"
377 WATCHAGUE RD,ACPL,Raised,"-74.141917, 40.616618"
3770 PAULDING AV,ACSA1,NA,"-73.854559, 40.880496"
3770 RICHMOND AV,ACSA1,NA,"-74.166002, 40.546371"
3770 RICHMOND AV,QUPA,NA,"-74.166002, 40.546371"
3770 SETON AV,UNKNOWN,NA,"-73.835713, 40.886988"
3770 SETON AV,MAPU,NA,"-73.835713, 40.886988"
3770 SETON AV,ACPL,NA,"-73.835713, 40.886988"
3770 WILLET AV,ACSA2,NA,"-73.864573, 40.883373"
3771 BRONXWOOD AV,ZESE,NA,"-73.857284, 40.881337"
3773 PAULDING AV,ACRU,NA,"-73.854543, 40.880523"
3773 WHITE PLAINS RD W,GLTR,NA,"-73.863023, 40.883185"
3779 RICHMOND AV,QUPA,NA,"-74.16589, 40.545949"
378 2 ST,ACPL,Raised,"-73.98241, 40.673218"
378 CROWN ST,GLTR,Raised,"-73.946953, 40.666077"
378 E 58 ST,PLAC,Raised,"-73.922008, 40.645774"
378 E 92 ST,PYCA,Raised,"-73.921762, 40.656699"
378 LINDEN BLVD,PLAC,Raised,"-73.945285, 40.652896"
378 VANDERBILT AV,PLAC,Raised,"-73.968416, 40.686033"
3782 RICHMOND AV,GIBI,NA,"-74.165907, 40.546016"
3785 RICHMOND AV,QUPA,NA,"-74.165858, 40.545828"
3787 BRONX BLVD,QUPA,NA,"-73.86911, 40.878378"
3788 RICHMOND AV,GIBI,NA,"-74.16586, 40.545838"
379 AMBOY ST,PLAC,Raised,"-73.912417, 40.66094"
379 E 12 ST,TICO,Raised,"-73.984145, 40.665605"
379 E 16 ST,ACPL,Raised,"-73.963491, 40.641266"
379 JEROME ST,PLAC,Raised,"-73.886518, 40.672428"
379 OVINGTON AV,ACPL,Raised,"-74.024405, 40.633989"
379 SACKETT ST,TICO,Raised,"-73.992671, 40.681958"
3794 RICHMOND AV,QUPA,NA,"-74.165813, 40.54566"
3795 10 AV,QUPA,Raised,"-73.920766, 40.861947"
38 1 ST,PLAC,Raised,"-73.99173, 40.678463"
38 77 ST,PLAC,Raised,"-74.036223, 40.631883"
38 ADRIAN AV,QUPH,Raised,"-73.911394, 40.876734"
38 AINSWORTH AV,GLTR,Raised,"-74.139479, 40.5532"
38 E 235 ST,ACPL,Raised,"-73.875093, 40.89685"
38 E 51 ST,PLAC,Raised,"-73.930376, 40.661253"
38 E 57 ST,PLAC,Raised,"-73.923976, 40.655389"
38 E BROADWAY,PLAC,Raised,"-74.127845, 40.568487"
38 EVERGREEN AV,QUPA,Raised,"-74.091342, 40.593236"
38 GRYMES HILL RD,PLAC,Raised,"-74.090318, 40.62338"
38 HICKS ST,ACPL,Raised,"-73.993207, 40.70081"
38 LISBON PL,PYCA,Raised,"-74.109003, 40.581162"
38 LIVINGSTON ST,PLAC,Raised,"-73.992944, 40.692016"
38 MAC DONALD ST,QUPA,Raised,"-74.134489, 40.600327"
38 MADA AV,QUPA,Raised,"-74.107552, 40.633748"
38 MALLORY AV,ZESE,Raised,"-74.080106, 40.597564"
38 MANCHESTER DR,FRPE,Raised,"-74.194013, 40.549629"
38 MELBA CT,PLAC,Raised,"-73.923793, 40.588102"
38 MONROE PL,ACPL,Raised,"-73.992734, 40.695942"
38 MUNDY AV,QUPA,Raised,"-74.128979, 40.625578"
