address,species,sidewalk_condition,location
1649 E 45 ST,PLAC,Raised,"-73.931873, 40.620329"
1649 E 92 ST,PLAC,Raised,"-73.894383, 40.631983"
1649 GARFIELD ST,UNKNOWN,Raised,"-73.86738, 40.841916"
1649 GEORGE ST,GLTR,NA,"-73.903733, 40.696979"
1649 PRESIDENT ST,PLAC,Raised,"-73.932942, 40.667106"
1649 TAYLOR AV,TICO,Raised,"-73.868082, 40.841463"
1649 W 7 ST,PLAC,Raised,"-73.980504, 40.606917"
1649 WHITE PLAINS RD W,TICO,NA,"-73.864805, 40.841525"
165 83 ST,PLAC,Raised,"-74.033775, 40.626552"
165 87 ST,PLAC,Raised,"-74.034986, 40.623586"
165 BALTIC ST,QUPA,Raised,"-73.997845, 40.68735"
165 BARD AV,PLAC,Raised,"-74.107752, 40.640479"
165 CONCORD ST,TICO,Raised,"-73.984427, 40.697593"
165 DAHLIA ST,TICO,NA,"-74.200317, 40.547"
165 DAHLIA ST,ACPS,NA,"-74.200317, 40.547"
165 DAHLIA ST,ACPL,NA,"-74.200317, 40.547"
165 E 19 ST,QURU,Raised,"-73.961374, 40.645564"
165 E 205 ST,GLTR,NA,"-73.885574, 40.875259"
165 E 46 ST,ACPL,Raised,"-73.934966, 40.658094"
165 E WILLOW RD,QUPA,NA,"1.0, 1.0"
165 FIELDWAY AV,ACSA1,Raised,"-74.14043, 40.548635"
165 FREMONT AV,PLAC,NA,"-74.107998, 40.578143"
165 HUNTER AV,ACPL,NA,"-74.102943, 40.581043"
165 LAREDO AV,ACRU,Raised,"-74.173349, 40.549119"
165 OXFORD ST,PLAC,Raised,"-73.93798, 40.579276"
165 PARKVILLE AV,AECA,Raised,"-73.972463, 40.630386"
165 PETER AV,PLAC,Raised,"-74.11941, 40.563893"
165 PLATT ST,PLAC,Raised,"-74.126619, 40.561334"
165 PRESCOTT AV,PLAC,NA,"-74.109389, 40.577147"
165 ST,TICO,NA,"1.0, 1.0"
165 W 95 ST,UL,Raised,"-73.96986, 40.79296"
165 WASHINGTON AV,QUPA,Raised,"-74.136157, 40.597692"
165 WINCHESTER AV,PLAC,Raised,"-74.154333, 40.53646"
165-001 115 AV,QUPA,Raised,"-73.783188, 40.688123"
165-001 67 AV,ACPL,NA,"-73.803833, 40.734896"
165-001 67 AV,QUPA,NA,"-73.803833, 40.734896"
165-001 CHAPIN PKWY,PLAC,NA,"-73.801212, 40.714227"
165-002 67 AV,ACPL,NA,"-73.803816, 40.734895"
165-002 67 AV,QUPA,NA,"-73.803816, 40.734895"
165-003 165 ST,QUPA,Raised,"-73.803723, 40.736672"
165-003 72 AV,QUPA,Raised,"-73.804104, 40.728615"
165-003 81 AV,ACPL,NA,"-73.802266, 40.720944"
165-005 67 AV,PLAC,NA,"-73.803797, 40.734894"
165-005 67 AV,QUPA,NA,"-73.803797, 40.734894"
165-006 CHAPIN PKWY,ACPL,NA,"-73.801151, 40.71424"
165-007 GRAND CENTRAL PKWY,PLAC,Raised,"-73.80045, 40.716899"
165-008 166 ST,ACSA2,NA,"-73.796863, 40.785442"
165-008 33 AV,PYCA,Raised,"-73.800062, 40.767735"
165-008 67 AV,QUPA,NA,"-73.803762, 40.734893"
165-008 69 AV,PLAC,NA,"-73.803883, 40.733052"
165-009 165 ST,QUPA,Raised,"-73.803731, 40.736561"
165-010 65 AV,ACPL,NA,"-73.803617, 40.736731"
165-010 65 AV,PYCA,NA,"-73.803617, 40.736731"
165-011 115 AV,QUPA,Raised,"-73.783103, 40.688152"
165-011 144 DR,ACSA1,Raised,"-73.777516, 40.664191"
165-014 65 AV,PYCA,NA,"-73.803581, 40.73673"
165-014 65 AV,UNKNOWN,NA,"-73.803581, 40.73673"
165-015 115 AV,QUPA,Raised,"-73.783069, 40.688163"
165-015 67 AV,ACPL,NA,"-73.803708, 40.734891"
165-015 69 AV,ACSA1,NA,"-73.80383, 40.73305"
165-015 69 AV,ACPL,NA,"-73.80383, 40.73305"
165-015 78 AV,PLAC,Raised,"-73.803272, 40.723074"
165-015 81 AV,ACSA1,Raised,"-73.802159, 40.72097"
165-017 144 TER,ACPL,Raised,"-73.776866, 40.663758"
165-017 65 AV,ULAM,NA,"-73.803564, 40.736729"
165-018 81 AV,ACSA1,NA,"-73.802124, 40.720979"
165-019 115 AV,QUPA,Raised,"-73.783035, 40.688175"
165-019 67 AV,PLAC,NA,"-73.803672, 40.73489"
165-019 67 AV,SOJA,Raised,"-73.803672, 40.73489"
165-020 115 AV,QUPA,Raised,"-73.783018, 40.68818"
165-020 116 AV,QUPA,Raised,"-73.782086, 40.686508"
165-020 HIGHLAND AV,ACPL,NA,"-73.797814, 40.710955"
165-022 72 AV,ACPL,Raised,"-73.803922, 40.728635"
165-023 116 AV,CASP,Raised,"-73.782068, 40.686514"
165-023 65 AV,PYCA,NA,"-73.803511, 40.736727"
165-023 65 ST,PYCA,NA,"-73.803511, 40.736727"
165-025 166 ST,QUPA,Raised,"-73.79704, 40.783529"
165-028 166 ST,PLAC,Raised,"-73.796823, 40.785129"
165-029 166 ST,NYSY,NA,"-73.797046, 40.783489"
165-035 144 TER,PLAC,Raised,"-73.776555, 40.663899"
165-036 SOUTH CONDUIT BLVD,GLTR,Raised,"-73.779352, 40.666794"
165-037 144 TER,ACSA1,Raised,"-73.776521, 40.663914"
165-041 144 TER,ACPL,Raised,"-73.776452, 40.663945"
1650 41 ST,FRPE,Raised,"-73.979859, 40.634922"
1650 45 ST,PLAC,Raised,"-73.981926, 40.632521"
1650 ASTOR AV,ACSA2,Raised,"-73.838106, 40.859098"
1650 KINGS HWY,PLAC,Raised,"-73.956944, 40.609339"
1650 TIEMAN AV,ACSA2,Raised,"1.0, 1.0"
1650 W 7 ST,PLAC,Raised,"-73.9805, 40.606896"
1651 53 ST,FRPE,Raised,"-73.986589, 40.628041"
1651 8 AV,ACPL,Raised,"-73.983752, 40.660332"
1651 E 53 ST,ACPL,Raised,"-73.923871, 40.61816"
1651 E 93 ST,ACPL,Raised,"-73.893152, 40.632145"
1651 PRESIDENT ST,PLAC,Raised,"-73.932853, 40.667101"
1651 ROCKAWAY PKWY,PLAC,Raised,"-73.897613, 40.640913"
1651 UNION PORT RD,QUPA,Raised,"-73.865277, 40.842504"
1652 45 ST,GIBI,Raised,"-73.981876, 40.63249"
1652 E 53 ST,ULAM,Raised,"-73.923871, 40.61816"
1652 QUENTIN RD,ACPL,Raised,"-73.956751, 40.608418"
1652 UNIVERSITY AVE,PYCA,NA,"-73.92103, 40.846536"
1652 UNIVERSITY AVE,ACRU,NA,"-73.92103, 40.846536"
1653 BOGART AV,ACPL,Raised,"-73.856271, 40.845052"
1653 E 49 ST,PLAC,Raised,"-73.928048, 40.620413"
1653 NORMAN ST,FRPE,NA,"-73.902158, 40.696205"
1653 TOMLINSON AV,ACPL,Raised,"-73.850539, 40.84773"
1653 W 7 ST,PLAC,Raised,"-73.980488, 40.606831"
1653 YATES AV,ACRU,Raised,"-73.848802, 40.848518"
1654 KINGS HWY,PLAC,Raised,"-73.956908, 40.609355"
1655 ASTOR AV,ACSA2,Raised,"-73.838242, 40.85911"
1655 FLATBUSH AV,PLAC,Raised,"-73.944803, 40.630125"
1655 NORMAN ST,FRPE,NA,"-73.90212, 40.696245"
1655 OUR LADY OF SOLACE,ZESE,Raised,"1.0, 1.0"
1655 W 7 ST,PLAC,Raised,"-73.980481, 40.60679"
1655 YATES AV,ACSA2,Raised,"-73.848831, 40.848554"
1656 E 56 ST,ACRU,Raised,"-73.920647, 40.615074"
1656 E 56 ST,PLAC,Raised,"-73.920647, 40.615074"
1656 E 93 ST,ACPL,Raised,"-73.893144, 40.632138"
1656 HUNT AV,ACRU,Raised,"-73.864264, 40.843076"
1656 NORMAN ST,PLAC,NA,"-73.902081, 40.696285"
1656 SCHNECTADY AV,PLAC,Raised,"-73.93121, 40.632074"
1656 SUMMERFIELD AV,GLTR,NA,"-73.901369, 40.695857"
1657 68 ST,OSVI,Raised,"-73.995312, 40.619429"
1657 E 93 ST,PLAC,Raised,"-73.893016, 40.632026"
1657 LURTING AV,ACPL,Raised,"-73.852206, 40.847074"
1657 NORMAN ST,ACPS,NA,"-73.902081, 40.696285"
1657 PRESIDENT ST,PLAC,Raised,"-73.932585, 40.667087"
1657 RALPH AV,QUPA,Raised,"-73.919055, 40.63637"
1657 ROCKAWAY PKWY,PLAC,Raised,"-73.89748, 40.640794"
1657 WHITE PLAINS RD W,ACSA2,NA,"-73.865307, 40.842693"
1658 46 ST,ACPL,Raised,"-73.982317, 40.631843"
1658 E 53 ST,PLAC,Raised,"-73.923855, 40.618012"
1658 HUNT AV,ACPL,NA,"-73.864283, 40.843117"
1658 NORMAN ST,PLAC,NA,"-73.90204, 40.696327"
1658 SCHNECTADY AV,PLAC,Raised,"-73.931204, 40.632022"
1659 ARNOW AV,ACPL,Raised,"-73.83974, 40.868322"
1659 DECATUR ST,SOJA,NA,"-73.900746, 40.695407"
1659 E 49 ST,PLAC,Raised,"-73.928032, 40.620264"
1659 E 93 ST,PLAC,Raised,"-73.892971, 40.631986"
1659 PRESIDENT ST,PLAC,Raised,"-73.932494, 40.667082"
1659 RADCLIFF AV,QUPA,Raised,"-73.855469, 40.845659"
1659 SUMMERFIELD AV,GLTR,NA,"-73.901328, 40.695899"
166 78 ST,ACPL,Raised,"-74.032267, 40.630146"
166 80 ST,PLAC,Raised,"-74.033258, 40.628779"
166 83 ST,PLAC,Raised,"-74.033739, 40.626543"
166 AMITY ST,ACPL,Raised,"-73.994443, 40.688761"
166 AUBURN AV,QUPA,Raised,"-74.147557, 40.612208"
166 B 131 ST,PYCA,NA,"-73.838229, 40.769373"
166 BAY TER,TICO,Raised,"-74.134594, 40.553491"
166 BERTHA PL,PLAC,Raised,"-74.092692, 40.622119"
166 BURN ST,ACSA2,Raised,"1.0, 1.0"
166 COLON AV,FRPE,NA,"-74.155345, 40.553325"
166 DELANCEY PL,ACPL,Raised,"1.0, 1.0"
166 E 88 ST,PLAC,Raised,"-73.918405, 40.64911"
166 ELLSWORTH AV,ACPL,Raised,"-74.197806, 40.538585"
166 ELLSWORTH AV,ACSA1,Raised,"-74.197806, 40.538585"
166 FIELDWAY AV,ACPL,Raised,"-74.140365, 40.548578"
166 GETZ AV,ACSA2,NA,"-74.165897, 40.555903"
166 GETZ AV,FRPE,NA,"-74.165897, 40.555903"
166 MACDONOUGH ST,ACPL,Raised,"-73.939835, 40.681461"
166 MULLER AV,PLAC,NA,"-74.141322, 40.617611"
166 OAKLAND AV,PLAC,Raised,"-74.112019, 40.638767"
166 OAKVILLE AV,ACPS,Raised,"-74.136895, 40.599016"
166 PETER AV,PLAC,Raised,"-74.119487, 40.563939"
166 WARWICK AV,PLAC,Raised,"-74.137086, 40.60732"
