address,species,sidewalk_condition,location
60-074 76 ST,SOJA,NA,"-73.883948, 40.72338"
60-074 CATALPA AV,ACSA2,Raised,"-73.896711, 40.703675"
60-075 69 LA,ACPS,NA,"-73.889239, 40.721035"
60-075 70 ST,AEHI,NA,"-73.888441, 40.721407"
60-075 ELIOT AV,QUPA,NA,"-73.902791, 40.713953"
60-075 ELIOT AV,QUPA,Raised,"-73.902791, 40.713953"
60-076 67 AV,ACSA2,Raised,"-73.897488, 40.705475"
60-076 69 LA,ACSA2,NA,"-73.889207, 40.720995"
60-076 70 ST,ACPS,NA,"-73.888408, 40.721367"
60-076 ELIOT AV,QUPA,Raised,"-73.903175, 40.713763"
60-076 ELIOT AV,QUPA,NA,"-73.903175, 40.713763"
60-077 69 PL,PLAC,Raised,"-73.889939, 40.720502"
60-077 70 ST,PLAC,NA,"-73.888408, 40.721367"
60-077 71 ST,ACPS,NA,"-73.887607, 40.721737"
60-078 69 AV,ACSA2,Raised,"-73.896315, 40.703034"
60-078 76 ST,QUPA,NA,"-73.883963, 40.723281"
60-079 70 ST,PLAC,NA,"-73.888378, 40.721329"
60-079 ELIOT AV,QUPA,NA,"-73.902669, 40.713992"
60-079 ELIOT AV,QUPA,Raised,"-73.902669, 40.713992"
60-080 54 PL,ACSA1,Raised,"-73.910664, 40.714068"
60-080 71 ST,TICO,NA,"-73.887546, 40.72166"
60-081 71 ST,ACPS,NA,"-73.887546, 40.72166"
60-081 ELIOT AV,ACSA2,NA,"-73.902608, 40.714013"
60-082 69 AV,ACSA2,Raised,"-73.896153, 40.70308"
60-082 ELIOT AV,QUPA,NA,"-73.903088, 40.713822"
60-083 71 ST,QUPA,NA,"-73.887514, 40.72162"
60-083 71 ST,PLAC,NA,"-73.887514, 40.72162"
60-084 71 ST,TICO,Raised,"-73.887483, 40.721582"
60-084 ELIOT AV,QUPA,NA,"-73.903058, 40.713841"
60-085 68 RD,GIBI,Raised,"-73.896553, 40.704419"
60-086 CATALPA AV,ACSA2,Raised,"-73.896216, 40.703813"
60-087 71 AV,ACSA2,Raised,"-73.895429, 40.701761"
60-095 69 AV,PLAC,Raised,"-73.89566, 40.703223"
60-100 59 RD,ACSA2,Raised,"-73.902629, 40.718576"
600 BURKE AV,QUPA,Raised,"-73.870438, 40.871426"
600 E 37 ST,PLAC,Raised,"-73.941894, 40.642414"
600 LINCOLN AV,ACSA1,Raised,"-74.093036, 40.571001"
600 MACE AV,ACPL,NA,"-73.870444, 40.863271"
600 NEWKIRK AV,TSCA,Raised,"1.0, 1.0"
600 NEWKIRK AV,ACPS,Raised,"1.0, 1.0"
600 PARK PL,GLTR,Raised,"-73.958701, 40.674599"
600 RENSSELAER AV,QU,Raised,"-74.194467, 40.540951"
600 TYSENS LA,QUPA,Raised,"-74.11479, 40.562966"
6000 FIELDSTON RD,QURU,Raised,"-73.9, 40.908151"
6000 FOSTER AV,LIST,Raised,"-73.919453, 40.640244"
6002 6 AV,FRPE,Raised,"-74.013983, 40.638133"
601 BEACH AV,UNKNOWN,NA,"-73.862904, 40.817042"
601 CARY AV,FRPE,NA,"-74.12179, 40.63208"
601 CROSSBAY BLVD,PLAC,NA,"-73.819044, 40.609509"
601 DELAFIELD PL,QUPA,NA,"-74.11911, 40.630436"
601 E 12 ST,GIBI,Raised,"-73.978963, 40.728091"
601 E 49 ST,PLAC,Raised,"-73.930885, 40.647008"
601 E 80 ST,FRPE,Raised,"-73.916783, 40.638656"
601 E 86 ST,PLAC,Raised,"-73.912457, 40.641567"
601 W 182 ST,SOJA,Raised,"-73.933329, 40.849902"
6011 7 AV,FRPE,Raised,"-74.011829, 40.636758"
6014 15 AV,PLAC,Raised,"-73.99422, 40.62611"
602 81 ST,PLAC,Raised,"-74.022012, 40.623581"
602 Avenue Y,PLAC,Raised,"-73.96418, 40.58905"
602 BEACH AV,QUPA,NA,"-73.86292, 40.817111"
602 CARY AV,FRPE,NA,"-74.121764, 40.632083"
602 E 87 ST,ACPL,Raised,"-73.911822, 40.642033"
602 E 91 ST,PLAC,Raised,"-73.917786, 40.652027"
602 REISS PL,ACPL,NA,"-73.870913, 40.858062"
