address,species,sidewalk_condition,location
157-005 ROSE AV,PLAC,Raised,"-73.809637, 40.748853"
157-007 129 AV,ACPL,Raised,"-73.782148, 40.67477"
157-010 98 ST,GIBI,Raised,"-73.835867, 40.663014"
157-011 24 AV,LIST,Raised,"-73.806174, 40.776516"
157-011 33 AV,QUPA,NA,"-73.807506, 40.76832"
157-011 33 AV,ACRU,NA,"-73.807506, 40.76832"
157-011 33 AV,PYCA,NA,"-73.807506, 40.76832"
157-011 97 ST,ACSA1,Raised,"-73.836838, 40.662876"
157-012 SANFORD AV,UNKNOWN,Raised,"-73.808474, 40.76111"
157-015 101 ST,QUPA,Raised,"1.0, 1.0"
157-015 35 AV,ACRU,NA,"-73.807815, 40.76579"
157-015 35 AV,ACSA2,NA,"-73.807815, 40.76579"
157-016 158 ST,TICO,NA,"-73.804261, 40.785828"
157-016 24 AV,QURU,Raised,"-73.806009, 40.776503"
157-016 81 ST,PYCA,Raised,"-73.851687, 40.660148"
157-017 158 ST,OSVI,NA,"-73.804261, 40.785828"
157-017 33 AV,ZESE,NA,"-73.807451, 40.768315"
157-017 33 AV,PYCA,NA,"-73.807451, 40.768315"
157-018 OAK AV,ACPL,Raised,"-73.809076, 40.750263"
157-019 46 AV,ACPL,Raised,"-73.809368, 40.754119"
157-020 11 AV,PLAC,Raised,"-73.803881, 40.79203"
157-020 158 ST,UNKNOWN,NA,"-73.804262, 40.785817"
157-020 35 AV,ACPL,Raised,"-73.80776, 40.765785"
157-022 13 AV,ACRU,Raised,"-73.804122, 40.789896"
157-022 23 AV,ACRU,Raised,"-73.805747, 40.777207"
157-025 25 AV,CABI,Raised,"-73.805981, 40.775067"
157-025 ROSE AV,PLAC,Raised,"-73.809191, 40.749121"
157-026 13 AV,ACRU,Raised,"-73.804014, 40.789888"
157-026 97 ST,PLAC,Raised,"-73.836784, 40.66261"
157-027 QUINCE AV,QUPA,Raised,"-73.809928, 40.749586"
157-029 ROSE AV,PLAC,Raised,"-73.809101, 40.749175"
157-030 QUINCE AV,QUPA,Raised,"-73.809868, 40.749622"
157-031 24 AV,QUPA,Raised,"-73.80562, 40.776472"
157-031 97 ST,ACPL,Raised,"-73.83677, 40.662543"
157-033 ROSE AV,PLAC,Raised,"-73.809012, 40.749229"
157-034 23 AV,LIST,Raised,"-73.805413, 40.77718"
157-035 101 ST,ACSA1,Raised,"1.0, 1.0"
157-037 ROSE AV,ACPL,Raised,"-73.808924, 40.749282"
157-037 ROSE AV,PLAC,Raised,"-73.808924, 40.749282"
