address,species,sidewalk_condition,location
252-015 CULLMAN AV,ACPL,Raised,"-73.725092, 40.754449"
252-015 HORACE HARDING EXW,QUPA,Raised,"1.0, 1.0"
252-060 LEITH RD,ACPL,Raised,"-73.730175, 40.76752"
2520 BATCHELDER ST,PLAC,Raised,"-73.937286, 40.59154"
2520 BEDFORD AV,PLAC,Raised,"-73.954436, 40.642042"
2520 E 26 ST,PLAC,Raised,"-73.943926, 40.590814"
2520 SEYMOUR AV,TICO,Raised,"-73.846313, 40.8631"
2521 Avenue Y,PLAC,Raised,"-73.944768, 40.591183"
2522 E 26 ST,PLAC,Raised,"-73.943918, 40.590773"
2522 LACONIA AVE,ACSA1,Raised,"-73.855849, 40.863298"
2522 VOORHIES AV,ACSA1,Raised,"-73.943945, 40.586785"
2523 AV O,ACPL,Raised,"-73.949074, 40.614044"
2523 Avenue O,ACPL,Raised,"-73.949074, 40.614044"
2523 Avenue O,TICO,Raised,"-73.949074, 40.614044"
2523 Avenue X,PLAC,Raised,"-73.94515, 40.593305"
2523 Avenue Y,PLAC,Raised,"-73.944749, 40.591185"
2523 BEDFORD AV,LIST,Raised,"-73.954425, 40.641942"
2524 AV W,ACPL,Raised,"-73.945533, 40.595423"
2524 Avenue M,QUPA,Raised,"-73.950013, 40.619109"
2524 Avenue X,PLAC,Raised,"-73.94513, 40.593307"
2524 Avenue Y,PLAC,Raised,"-73.94473, 40.591187"
2524 E 26 ST,PLAC,Raised,"-73.94391, 40.59073"
2526 LACONIA AVE,ACSA1,Raised,"-73.855847, 40.863345"
2526 RADCLIFF AV,ACPL,Raised,"-73.860619, 40.863436"
2526 SEYMOUR AV,ACSA1,Raised,"-73.846311, 40.863171"
2527 BATH AV,ACPL,Raised,"-73.990177, 40.593876"
2527 E 27 ST,PLAC,Raised,"-73.942975, 40.590791"
2527 HUGHES AV,ACSA1,Raised,"-73.883914, 40.858702"
2528 ALBEMARLE RD,ACPL,Raised,"-73.953256, 40.647975"
253 13 ST,PLAC,Raised,"-73.988909, 40.667062"
253 50 ST,GLTR,Raised,"-74.015776, 40.648382"
253 72 ST,PLAC,Raised,"-74.028211, 40.633815"
253 82 ST,PLAC,Raised,"-74.031133, 40.626674"
253 B 136 ST,PLAC,NA,"1.0, 1.0"
253 BRIGHTON 7 ST,ACPL,Raised,"1.0, 1.0"
253 CARLTON AV,ACPL,Raised,"-73.972239, 40.690092"
253 CLERMONT AV,PLAC,Raised,"-73.970214, 40.689919"
253 COVERT ST,PLAC,Raised,"-73.907201, 40.691506"
253 CRYSTAL AV,ACPL,NA,"-74.14216, 40.617732"
253 DEMOREST AV,ACSA1,Raised,"-74.13643, 40.617591"
253 E 12 ST,PLAC,Raised,"-73.988976, 40.66794"
253 E 234 ST,ACRU,Raised,"-73.868478, 40.896762"
253 E 239 ST,ACRU,Raised,"-73.869297, 40.900141"
253 E 240 ST,ACPL,Raised,"-73.868898, 40.900872"
253 E 48 ST,PLAC,Raised,"-73.932784, 40.655926"
253 E BROADWAY,PYCA,Raised,"-73.98565, 40.714438"
253 E WILLOW RD,ACRU,NA,"1.0, 1.0"
253 EDGEGROVE AV,ACRU,Raised,"-74.181513, 40.542651"
253 EYLANDT ST,ACPL,NA,"-74.174797, 40.532433"
253 GRANITE AV,PLAC,Raised,"-74.149625, 40.629735"
253 HARVEST AV,PLAC,Raised,"-74.114365, 40.626986"
253 HICKS ST,ACPL,Raised,"-73.996456, 40.693934"
253 HOLDEN BLVD,ACPL,Raised,"-74.129891, 40.603949"
253 MELBA ST,PLAC,Raised,"-74.124795, 40.605703"
