address,species,sidewalk_condition,location
89-007 210 ST,PLAC,Raised,"-73.755294, 40.721395"
89-007 210 ST,ACPL,Raised,"-73.755294, 40.721395"
89-007 218 ST,ACPL,NA,"-73.745872, 40.727523"
89-007 69 AV,PLAC,NA,"-73.855039, 40.712351"
89-008 201 ST,PLAC,Raised,"-73.761558, 40.718003"
89-008 69 AV,ACPL,NA,"-73.855031, 40.712364"
89-008 97 AV,UNKNOWN,NA,"-73.851874, 40.684515"
89-009 208 ST,ACPL,Raised,"-73.756692, 40.720379"
89-009 219 ST,ACPL,NA,"-73.744366, 40.728376"
89-009 69 AV,PLAC,NA,"-73.855031, 40.712364"
89-009 80 ST,ACSA1,NA,"-73.861334, 40.688631"
89-010 130 ST,FRPE,NA,"-73.821102, 40.699455"
89-010 201 ST,ACPL,Raised,"-73.761537, 40.717975"
89-010 69 AV,ACPL,NA,"-73.855023, 40.712377"
89-010 ROCKAWAY FRWY,FRPE,NA,"-73.850699, 40.682247"
89-011 129 ST,ULAM,NA,"-73.822045, 40.699285"
89-011 69 AV,UNKNOWN,NA,"-73.855023, 40.712377"
89-011 70 RD,ACSA1,Raised,"-73.853168, 40.709138"
89-011 80 ST,ACPL,NA,"-73.861331, 40.688618"
89-011 PINE ST,GLTR,Raised,"1.0, 1.0"
89-012 102 RD,TICO,NA,"-73.850365, 40.681515"
89-012 164 AV,ACSA1,Raised,"-73.841431, 40.650293"
89-012 69 AV,PLAC,Raised,"-73.855015, 40.712389"
89-012 ROCKAWAY FRWY,FRPE,NA,"-73.850678, 40.682242"
89-013 88 ST,ACPL,Raised,"-73.855278, 40.689801"
89-014 107 ST,ACPL,Raised,"-73.840021, 40.694212"
89-014 146 ST,TICO,Raised,"-73.809551, 40.703319"
89-014 GETTYSBURG ST,PLAC,Raised,"-73.731274, 40.728712"
89-014 ROCKAWAY FRWY,FRPE,NA,"-73.850657, 40.682236"
89-015 102 RD,TICO,NA,"-73.850347, 40.68152"
89-015 115 ST,PLAC,Raised,"-73.83282, 40.696158"
89-015 191 ST,UNKNOWN,Raised,"-73.770215, 40.714642"
89-015 PARSONS BLVD,FRPE,NA,"-73.801573, 40.705622"
89-016 164 AV,QUPA,Raised,"-73.841394, 40.650298"
89-016 250 ST,ACRU,Raised,"-73.715089, 40.727754"
89-016 31 AV,PLAC,Raised,"-73.879365, 40.759934"
89-017 216 ST,PLAC,Raised,"-73.747112, 40.726333"
89-017 218 ST,CO1,NA,"-73.745638, 40.727304"
89-017 69 AV,ACPL,NA,"-73.854999, 40.712415"
89-017 80 ST,ACPL,NA,"-73.861322, 40.688578"
89-018 101 AV,QUPA,NA,"-73.850965, 40.682855"
89-018 107 ST,ACSA2,Raised,"-73.84001, 40.694186"
89-018 218 ST,ACSA1,NA,"-73.74559, 40.727259"
89-018 219 ST,LIST,NA,"-73.744132, 40.728156"
89-018 68 AV,ACPL,Raised,"-73.856733, 40.713826"
89-018 69 AV,PLAC,NA,"-73.85499, 40.712428"
89-018 80 ST,ACPL,NA,"-73.861318, 40.688564"
89-018 95 AV,ACPL,NA,"-73.852369, 40.685711"
89-019 114 ST,FRPE,Raised,"-73.833668, 40.695864"
89-019 129 ST,ACPL,NA,"-73.821985, 40.699167"
89-019 184 PL,TICO,Raised,"-73.776566, 40.712474"
89-019 191 ST,UNKNOWN,Raised,"-73.770186, 40.714598"
89-019 205 ST,ACPL,Raised,"-73.759009, 40.71892"
89-019 218 ST,GIBI,NA,"-73.74559, 40.727259"
89-019 219 ST,ACPL,NA,"-73.744132, 40.728156"
89-019 69 AV,PLAC,NA,"-73.85499, 40.712428"
89-019 89 AV,ACSA1,Raised,"-73.85447, 40.690262"
89-019 NANSEN ST,PLAC,NA,"1.0, 1.0"
89-019 OLCOTT ST,ACPL,NA,"1.0, 1.0"
89-020 219 ST,GLTR,NA,"-73.744086, 40.728113"
89-020 69 AV,PLAC,NA,"-73.854982, 40.71244"
89-020 88 ST,ULAM,Raised,"-73.855238, 40.689677"
89-020 NANSEN ST,ACPL,NA,"1.0, 1.0"
89-020 PARKLANE S,PLAC,Raised,"1.0, 1.0"
89-020 PINE ST,GLTR,Raised,"1.0, 1.0"
89-021 146 ST,ACPL,Raised,"-73.809495, 40.70322"
89-021 201 ST,ACPL,Raised,"-73.761431, 40.717832"
89-021 89 AV,ACSA1,Raised,"-73.854454, 40.690267"
89-022 208 ST,ACPL,Raised,"-73.756521, 40.720149"
89-022 216 ST,ACSA2,Raised,"-73.746975, 40.726205"
89-022 219 ST,TICO,NA,"-73.74404, 40.72807"
89-022 GETTYSBURG ST,ZESE,Raised,"-73.731295, 40.728592"
89-023 126 ST,ACPL,NA,"-73.82382, 40.698572"
89-023 127 ST,ACPL,Raised,"-73.822817, 40.698865"
89-023 129 ST,QUPA,NA,"-73.821956, 40.69911"
89-023 218 ST,PYCA,NA,"-73.745498, 40.727172"
89-024 120 ST,ACPL,Raised,"1.0, 1.0"
89-024 129 ST,ACPL,NA,"-73.821941, 40.69908"
89-024 189 ST,PLAC,Raised,"-73.771753, 40.71391"
89-024 208 ST,PLAC,Raised,"-73.756496, 40.720115"
89-024 209 ST,PLAC,Raised,"-73.755765, 40.720578"
89-024 215 ST,PLAC,Raised,"-73.748348, 40.725228"
89-024 218 ST,PYCA,NA,"-73.74545, 40.727127"
89-024 GETTYSBURG ST,ZESE,Raised,"-73.7313, 40.728561"
89-025 127 ST,ACPL,Raised,"-73.822802, 40.698835"
89-025 219 ST,PLAC,NA,"-73.743992, 40.728025"
89-026 218 ST,PYCA,NA,"-73.745404, 40.727084"
89-026 250 ST,ACPL,Raised,"-73.715075, 40.727622"
89-027 115 ST,ACPL,Raised,"-73.832733, 40.695985"
89-027 116 ST,ACPL,Raised,"-73.831915, 40.696217"
89-027 127 ST,ACPL,NA,"-73.822787, 40.698806"
89-027 218 ST,ZESE,NA,"-73.745404, 40.727084"
89-028 210 ST,ACPL,Raised,"-73.754973, 40.720965"
89-028 218 ST,PYCA,NA,"-73.745356, 40.727039"
89-028 91 ST,ACPL,Raised,"-73.852809, 40.690216"
89-029 208 ST,ULAM,Raised,"-73.756446, 40.720049"
89-029 210 ST,ACPL,Raised,"-73.754973, 40.720965"
89-029 91 ST,ACPL,Raised,"-73.852809, 40.690216"
89-030 129 ST,AEHI,NA,"-73.821896, 40.698993"
89-030 130 ST,FRPE,NA,"-73.820792, 40.698949"
89-030 88 ST,TICO,Raised,"-73.855189, 40.689522"
89-031 201 ST,ACPL,Raised,"-73.761324, 40.71769"
89-031 219 ST,PLAC,Raised,"-73.743852, 40.727894"
89-031 86 ST,ACPL,Raised,"-73.856862, 40.689071"
89-031 96 ST,ACPL,Raised,"-73.84817, 40.691517"
89-032 130 ST,QUPA,NA,"-73.820758, 40.698894"
89-032 146 ST,TICO,Raised,"-73.809383, 40.70302"
89-032 168 PL,ACSA1,Raised,"-73.792892, 40.708639"
89-032 182 PL,GIBI,Raised,"-73.779156, 40.711875"
89-032 218 ST,PYCA,NA,"-73.745262, 40.726951"
89-033 117 ST,TICO,Raised,"-73.831062, 40.696358"
89-033 85 ST,ACPL,Raised,"-73.857727, 40.688688"
89-033 88 ST,PLAC,Raised,"-73.855179, 40.68949"
