address,species,sidewalk_condition,location
83-020 83 PL,ACPL,Raised,"1.0, 1.0"
83-020 97 AV,ACPL,Raised,"-73.856962, 40.683054"
83-021 125 ST,ACPL,Raised,"-73.826388, 40.705047"
83-021 159 ST,ACPL,NA,"-73.806724, 40.715486"
83-021 160 ST,PLAC,Raised,"-73.805801, 40.715562"
83-021 168 PL,ACPL,NA,"-73.797216, 40.717057"
83-021 168 PL,ACPL,Raised,"-73.797216, 40.717057"
83-021 188 ST,ACPL,Raised,"-73.778933, 40.724747"
83-021 251 ST,ACPL,Raised,"-73.717068, 40.736991"
83-022 160 ST,PLAC,NA,"-73.805793, 40.715541"
83-022 94 ST,ACPL,Raised,"-73.851856, 40.698127"
83-022 94 ST,ACSA1,Raised,"-73.851856, 40.698127"
83-023 124 ST,ACPL,Raised,"-73.827519, 40.705675"
83-023 160 ST,PLAC,NA,"-73.805793, 40.715541"
83-024 169 ST,ACSA2,NA,"-73.79631, 40.717257"
83-025 168 ST,GLTR,NA,"-73.797818, 40.716825"
83-025 77 AV,GLTR,NA,"-73.865896, 40.70666"
83-026 250 ST,PYCA,Raised,"-73.717931, 40.736691"
83-026 251 ST,PLAC,Raised,"-73.717028, 40.736884"
83-027 159 ST,ACPL,Raised,"-73.806697, 40.715414"
83-027 BRITTON AV,PLAC,Raised,"-73.881652, 40.744055"
83-027 LITTLE NK PKWY,QUPA,Raised,"-73.714341, 40.737199"
83-028 116 ST,ACPL,Raised,"-73.836213, 40.705787"
83-028 160 ST,ACPL,NA,"-73.805769, 40.715477"
83-028 83 PL,PLAC,Raised,"1.0, 1.0"
83-029 169 ST,UNKNOWN,NA,"-73.796284, 40.717204"
83-029 251 ST,ACPL,Raised,"-73.717014, 40.736847"
83-029 253 ST,ACPL,Raised,"-73.715202, 40.737236"
83-029 LITTLE NK PKWY,QUPA,Raised,"-73.714323, 40.737171"
83-029 TALBOT ST,ACPL,Raised,"-73.828334, 40.709241"
83-030 160 ST,ACPL,Raised,"-73.805761, 40.715456"
83-030 169 ST,QUPA,NA,"-73.796271, 40.717179"
83-030 249 ST,ACPL,Raised,"-73.718807, 40.736424"
